"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2025-01-29 00:00:00,99.2,56.2,231,238
2025-01-29 00:02:00,99.7,56.1,231,239
2025-01-29 00:04:00,100,56.1,231,239
2025-01-29 00:06:00,101,55.8,230,233
2025-01-29 00:08:00,99.8,55.8,231,230
2025-01-29 00:10:00,49.9,55.6,231,239
2025-01-29 00:12:00,99.4,55.2,231,233
2025-01-29 00:14:00,99.4,54.7,231,236
2025-01-29 00:16:00,99.6,54.0,230,236
2025-01-29 00:18:00,50.0,54.6,230,234
2025-01-29 00:20:00,99.2,54.9,231,239
2025-01-29 00:22:00,100,54.6,231,237
2025-01-29 00:24:00,50.0,3236,230,0.769
2025-01-29 00:26:00,50.0,3344,231,0.639
2025-01-29 00:28:00,50.0,11628,230,0.624
2025-01-29 00:30:00,49.9,9346,230,0.523
2025-01-29 00:32:00,99.2,11628,231,0.784
2025-01-29 00:34:00,50.0,51.1,231,233
2025-01-29 00:36:00,50.0,52.1,231,235
2025-01-29 00:38:00,50.1,51.8,230,238
2025-01-29 00:40:00,49.9,52.1,230,240
2025-01-29 00:42:00,99.7,52.2,229,237
2025-01-29 00:44:00,99.7,52.3,231,234
2025-01-29 00:46:00,100,54.9,231,238
2025-01-29 00:48:00,99.7,55.1,231,240
2025-01-29 00:50:00,99.4,53.9,230,239
2025-01-29 00:52:00,50.0,54.5,231,240
2025-01-29 00:54:00,99.4,53.0,230,245
2025-01-29 00:56:00,50.0,53.5,230,243
2025-01-29 00:58:00,50.0,53.8,230,236
2025-01-29 01:00:00,50.0,54.0,230,235
2025-01-29 01:02:00,66.5,54.4,231,236
2025-01-29 01:04:00,50,53.9,230,238
2025-01-29 01:06:00,66.6,53.8,230,238
2025-01-29 01:08:00,50.0,51.9,230,230
2025-01-29 01:10:00,49.9,53.6,231,240
2025-01-29 01:12:00,100,53.4,233,235
2025-01-29 01:14:00,50.1,53.5,230,239
2025-01-29 01:16:00,199,53.8,231,240
2025-01-29 01:18:00,49.9,53.9,230,235
2025-01-29 01:20:00,49.9,52.0,231,237
2025-01-29 01:22:00,100.0,51.8,231,240
2025-01-29 01:24:00,99.9,51.9,230,238
2025-01-29 01:26:00,99.5,53.8,231,241
2025-01-29 01:28:00,199,54.2,231,237
2025-01-29 01:30:00,99.7,54.0,229,239
2025-01-29 01:32:00,99.9,52.2,231,237
2025-01-29 01:34:00,50.1,55.3,231,237
2025-01-29 01:36:00,99.7,54.9,230,239
2025-01-29 01:38:00,66.6,54.6,231,240
2025-01-29 01:40:00,50.0,54.5,230,240
2025-01-29 01:42:00,50.0,53.5,230,238
2025-01-29 01:44:00,50.1,54.7,230,236
2025-01-29 01:46:00,50.0,53.9,230,237
2025-01-29 01:48:00,66.7,52.1,230,242
2025-01-29 01:50:00,99.7,53.7,234,243
2025-01-29 01:52:00,66.8,54.8,230,238
2025-01-29 01:54:00,50.0,54.9,231,240
2025-01-29 01:56:00,50.0,54.1,231,241
2025-01-29 01:58:00,50.0,54.1,232,241
2025-01-29 02:00:00,99.2,55.2,231,237
2025-01-29 02:02:00,99.4,55.2,231,238
2025-01-29 02:04:00,50.0,54.6,231,241
2025-01-29 02:06:00,50.0,54.9,230,240
2025-01-29 02:08:00,50.0,54.9,231,238
2025-01-29 02:10:00,49.9,55.0,231,239
2025-01-29 02:12:00,50.0,55.0,231,239
2025-01-29 02:14:00,99.9,54.2,230,239
2025-01-29 02:16:00,50.1,55.0,231,235
2025-01-29 02:18:00,50.0,54.8,230,235
2025-01-29 02:20:00,50.0,53.8,231,238
2025-01-29 02:22:00,49.9,54.1,231,237
2025-01-29 02:24:00,50.2,53.8,231,238
2025-01-29 02:26:00,100,54.2,231,235
2025-01-29 02:28:00,50.0,54.2,231,238
2025-01-29 02:30:00,99.4,53.5,229,237
2025-01-29 02:32:00,99.7,54.2,230,236
2025-01-29 02:34:00,50.0,54.7,231,234
2025-01-29 02:36:00,199,53.6,231,238
2025-01-29 02:38:00,50.0,54.0,231,236
2025-01-29 02:40:00,50.0,53.4,231,239
2025-01-29 02:42:00,99.5,54.2,230,234
2025-01-29 02:44:00,49.8,54.4,231,233
2025-01-29 02:46:00,99.7,53.6,231,239
2025-01-29 02:48:00,49.9,53.8,231,238
2025-01-29 02:50:00,50.0,54.1,231,236
2025-01-29 02:52:00,101,54.1,231,237
2025-01-29 02:54:00,50.0,53.7,230,237
2025-01-29 02:56:00,50.1,53.6,231,239
2025-01-29 02:58:00,50.0,54.4,231,238
2025-01-29 03:00:00,50.0,54.8,230,238
2025-01-29 03:02:00,99.4,54.0,231,241
2025-01-29 03:04:00,49.9,53.8,230,242
2025-01-29 03:06:00,50.1,53.9,230,241
2025-01-29 03:08:00,66.4,54.8,231,238
2025-01-29 03:10:00,50.2,54.7,231,239
2025-01-29 03:12:00,199,54.1,230,242
2025-01-29 03:14:00,50.0,54.5,231,240
2025-01-29 03:16:00,50.0,55.3,231,238
2025-01-29 03:18:00,100.0,54.3,231,240
2025-01-29 03:20:00,50.0,54.7,231,241
2025-01-29 03:22:00,50.0,53.5,231,239
2025-01-29 03:24:00,50,54.6,231,239
2025-01-29 03:26:00,49.9,55.1,231,238
2025-01-29 03:28:00,50.0,54.1,230,241
2025-01-29 03:30:00,50.1,54.8,231,241
2025-01-29 03:32:00,50.1,55.2,231,238
2025-01-29 03:34:00,66.6,54.7,232,239
2025-01-29 03:36:00,49.8,54.1,231,238
2025-01-29 03:38:00,49.9,53.7,230,239
2025-01-29 03:40:00,66.8,53.5,231,239
2025-01-29 03:42:00,50.0,54.7,231,236
2025-01-29 03:44:00,50.0,54.3,231,241
2025-01-29 03:46:00,50.2,54.9,229,240
2025-01-29 03:48:00,50.0,54.6,231,239
2025-01-29 03:50:00,100.0,55.0,231,238
2025-01-29 03:52:00,99.6,55.0,232,239
2025-01-29 03:54:00,50.1,54.3,232,238
2025-01-29 03:56:00,196,53.6,231,240
2025-01-29 03:58:00,49.9,54.7,231,240
2025-01-29 04:00:00,100.0,54.1,231,241
2025-01-29 04:02:00,99.2,54.5,229,241
2025-01-29 04:04:00,50.0,53.9,232,241
2025-01-29 04:06:00,99.6,54.1,232,240
2025-01-29 04:08:00,199,54.7,231,239
2025-01-29 04:10:00,100,52.2,229,238
2025-01-29 04:12:00,49.9,52.2,230,238
2025-01-29 04:14:00,100.0,54.3,231,238
2025-01-29 04:16:00,99.2,53.8,229,241
2025-01-29 04:18:00,99.4,53.5,228,240
2025-01-29 04:20:00,49.8,53.4,230,243
2025-01-29 04:22:00,50.0,53.9,229,241
2025-01-29 04:24:00,99.7,54.6,229,235
2025-01-29 04:26:00,50.0,53.5,229,242
2025-01-29 04:28:00,50.1,54.1,229,241
2025-01-29 04:30:00,50.1,53.5,229,242
2025-01-29 04:32:00,99.7,54.2,228,239
2025-01-29 04:34:00,50.1,53.9,227,240
2025-01-29 04:36:00,99.4,54.1,228,240
2025-01-29 04:38:00,49.9,53.4,227,239
2025-01-29 04:40:00,50.2,54.6,228,238
2025-01-29 04:42:00,99.4,54.1,228,239
2025-01-29 04:44:00,50.0,54.1,228,241
2025-01-29 04:46:00,99.4,53.8,228,242
2025-01-29 04:48:00,50.0,54.7,228,240
2025-01-29 04:50:00,66.8,54.2,228,239
2025-01-29 04:52:00,49.8,53.6,228,243
2025-01-29 04:54:00,99.7,54.7,228,240
2025-01-29 04:56:00,50.0,52.3,228,239
2025-01-29 04:58:00,99.1,52.4,228,238
2025-01-29 05:00:00,50.1,52.0,228,238
2025-01-29 05:02:00,50.0,52.2,228,243
2025-01-29 05:04:00,101,51.9,227,239
2025-01-29 05:06:00,49.9,52.4,228,239
2025-01-29 05:08:00,50.1,52.0,229,238
2025-01-29 05:10:00,197,53.7,228,244
2025-01-29 05:12:00,99.9,53.5,227,244
2025-01-29 05:14:00,49.9,54.5,229,240
2025-01-29 05:16:00,66.6,54.1,229,242
2025-01-29 05:18:00,50.0,53.9,229,243
2025-01-29 05:20:00,49.9,53.4,229,243
2025-01-29 05:22:00,66.5,53.9,229,239
2025-01-29 05:24:00,100,54.3,229,240
2025-01-29 05:26:00,99.7,53.3,229,244
2025-01-29 05:28:00,50.1,52.3,229,243
2025-01-29 05:30:00,99.4,54.0,229,241
2025-01-29 05:32:00,50.0,52.1,229,239
2025-01-29 05:34:00,49.8,53.6,229,243
2025-01-29 05:36:00,50.0,52.0,229,242
2025-01-29 05:38:00,50.0,52.1,229,240
2025-01-29 05:40:00,99.7,53.3,229,241
2025-01-29 05:42:00,99.4,52.2,230,241
2025-01-29 05:44:00,50.0,51.9,229,239
2025-01-29 05:46:00,99.9,51.6,232,235
2025-01-29 05:48:00,99.7,51.6,232,235
2025-01-29 05:50:00,66.7,51.5,232,234
2025-01-29 05:52:00,50.0,51.8,232,234
2025-01-29 05:54:00,50.0,51.9,231,235
2025-01-29 05:56:00,99.7,51.8,231,231
2025-01-29 05:58:00,100,51.7,231,229
2025-01-29 06:00:00,99.4,51.8,232,234
2025-01-29 06:02:00,99.5,51.7,231,234
2025-01-29 06:04:00,49.9,51.4,230,232
2025-01-29 06:06:00,49.9,50.7,231,231
2025-01-29 06:08:00,50.1,50.8,230,234
2025-01-29 06:10:00,100.0,50.8,229,234
2025-01-29 06:12:00,99.4,50.8,229,236
2025-01-29 06:14:00,99.5,50.5,230,231
2025-01-29 06:16:00,99.7,50.6,231,234
2025-01-29 06:18:00,100,50.2,232,226
2025-01-29 06:20:00,99.7,50.5,233,233
2025-01-29 06:22:00,50.0,50.7,232,231
2025-01-29 06:24:00,66.5,50.8,231,231
2025-01-29 06:26:00,50.0,50.8,232,235
2025-01-29 06:28:00,99.4,50.7,234,236
2025-01-29 06:30:00,99.9,50.8,234,234
2025-01-29 06:32:00,49.8,50.7,234,232
2025-01-29 06:34:00,99.7,50.6,233,233
2025-01-29 06:36:00,100,50.7,233,233
2025-01-29 06:38:00,101,50.7,234,234
2025-01-29 06:40:00,66.5,51.0,233,235
