"Time","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2025-03-12 05:40:00,56.8,235
2025-03-12 05:42:00,57.0,235
2025-03-12 05:44:00,56.5,238
2025-03-12 05:46:00,56.5,239
2025-03-12 05:48:00,56.6,238
2025-03-12 05:50:00,56.6,236
2025-03-12 05:52:00,56.8,236
2025-03-12 05:54:00,56.8,236
2025-03-12 05:56:00,56.8,235
2025-03-12 05:58:00,56.4,236
2025-03-12 06:00:00,56.4,236
2025-03-12 06:02:00,56.3,235
2025-03-12 06:04:00,56.2,235
2025-03-12 06:06:00,55.9,234
2025-03-12 06:08:00,56.0,233
2025-03-12 06:10:00,56.0,238
2025-03-12 06:12:00,56.0,237
2025-03-12 06:14:00,56.1,238
2025-03-12 06:16:00,56.7,238
2025-03-12 06:18:00,5848,0.871
2025-03-12 06:20:00,5208,0.537
2025-03-12 06:22:00,5848,0.711
2025-03-12 06:24:00,3356,0.711
2025-03-12 06:26:00,6667,0.929
2025-03-12 06:28:00,7813,0.697
2025-03-12 06:30:00,11765,0.900
2025-03-12 06:32:00,9346,0.653
2025-03-12 06:34:00,5208,0.595
2025-03-12 06:36:00,7813,0.377
2025-03-12 06:38:00,5814,0.886
2025-03-12 06:40:00,3610,0.929
2025-03-12 06:42:00,4651,1.12
2025-03-12 06:44:00,7752,0.769
2025-03-12 06:46:00,7813,0.828
2025-03-12 06:48:00,4695,0.755
2025-03-12 06:50:00,5814,0.755
2025-03-12 06:52:00,9346,0.566
2025-03-12 06:54:00,3906,1.25
2025-03-12 06:56:00,6711,0.987
2025-03-12 06:58:00,11628,0.842
2025-03-12 07:00:00,5208,0.740
2025-03-12 07:02:00,3610,0.682
2025-03-12 07:04:00,4695,0.711
2025-03-12 07:06:00,6711,0.523
2025-03-12 07:08:00,3333,0.799
2025-03-12 07:10:00,6711,1.23
2025-03-12 07:12:00,3356,0.494
2025-03-12 07:14:00,3906,0.726
2025-03-12 07:16:00,7813,0.828
2025-03-12 07:18:00,7813,0.581
2025-03-12 07:20:00,5208,0.682
2025-03-12 07:22:00,4695,0.494
2025-03-12 07:24:00,55.8,233
2025-03-12 07:26:00,55.8,233
2025-03-12 07:28:00,55.9,234
2025-03-12 07:30:00,55.7,234
2025-03-12 07:32:00,56.3,232
2025-03-12 07:34:00,55.8,231
2025-03-12 07:36:00,55.6,232
2025-03-12 07:38:00,56.0,230
2025-03-12 07:40:00,55.8,233
2025-03-12 07:42:00,55.9,233
2025-03-12 07:44:00,55.7,233
2025-03-12 07:46:00,55.4,235
2025-03-12 07:48:00,55.5,236
2025-03-12 07:50:00,56.4,237
2025-03-12 07:52:00,56.2,237
2025-03-12 07:54:00,56.1,236
2025-03-12 07:56:00,56.1,235
2025-03-12 07:58:00,55.8,235
2025-03-12 08:00:00,56.0,236
2025-03-12 08:02:00,56.1,237
2025-03-12 08:04:00,56.1,239
2025-03-12 08:06:00,56.0,238
2025-03-12 08:08:00,55.9,237
2025-03-12 08:10:00,55.6,239
2025-03-12 08:12:00,55.8,241
2025-03-12 08:14:00,55.7,240
2025-03-12 08:16:00,55.7,241
2025-03-12 08:18:00,55.9,237
2025-03-12 08:20:00,55.4,233
2025-03-12 08:22:00,55.4,233
2025-03-12 08:24:00,55.3,232
2025-03-12 08:26:00,55.3,235
2025-03-12 08:28:00,54.9,235
2025-03-12 08:30:00,55.7,234
2025-03-12 08:32:00,56.0,237
2025-03-12 08:34:00,55.6,237
2025-03-12 08:36:00,55.2,237
2025-03-12 08:38:00,55.4,237
2025-03-12 08:40:00,55.2,238
2025-03-12 08:42:00,55.7,233
2025-03-12 08:44:00,55.7,232
2025-03-12 08:46:00,55.8,233
2025-03-12 08:48:00,55.5,234
2025-03-12 08:50:00,55.5,230
2025-03-12 08:52:00,55.4,228
2025-03-12 08:54:00,55.3,229
2025-03-12 08:56:00,55.6,231
2025-03-12 08:58:00,55.9,234
2025-03-12 09:00:00,55.8,233
2025-03-12 09:02:00,55.1,233
2025-03-12 09:04:00,55.4,233
2025-03-12 09:06:00,53.6,233
2025-03-12 09:08:00,51.7,229
2025-03-12 09:10:00,50.6,229
2025-03-12 09:12:00,51.4,229
2025-03-12 09:14:00,49.8,205
2025-03-12 09:16:00,49.8,202
2025-03-12 09:18:00,49.8,204
2025-03-12 09:20:00,49.6,203
2025-03-12 09:22:00,49.9,198
2025-03-12 09:24:00,49.8,196
2025-03-12 09:26:00,49.5,190
2025-03-12 09:28:00,49.9,196
2025-03-12 09:30:00,49.7,198
2025-03-12 09:32:00,49.8,196
2025-03-12 09:34:00,49.9,198
2025-03-12 09:36:00,49.6,192
2025-03-12 09:38:00,49.6,195
2025-03-12 09:40:00,49.6,190
2025-03-12 09:42:00,49.5,192
2025-03-12 09:44:00,50.2,192
2025-03-12 09:46:00,50,186
2025-03-12 09:48:00,50.2,185
2025-03-12 09:50:00,50.2,188
2025-03-12 09:52:00,50.3,188
2025-03-12 09:54:00,50.2,186
2025-03-12 09:56:00,50.0,188
2025-03-12 09:58:00,50.2,187
2025-03-12 10:00:00,50.0,191
2025-03-12 10:02:00,50.1,206
2025-03-12 10:04:00,50.1,198
2025-03-12 10:06:00,49.9,200
2025-03-12 10:08:00,49.9,198
2025-03-12 10:10:00,50.0,197
2025-03-12 10:12:00,50.2,196
2025-03-12 10:14:00,50.0,200
2025-03-12 10:16:00,50,202
2025-03-12 10:18:00,49.9,202
2025-03-12 10:20:00,49.8,199
2025-03-12 10:22:00,50.3,201
2025-03-12 10:24:00,50.0,199
2025-03-12 10:26:00,49.8,202
2025-03-12 10:28:00,50.1,200
2025-03-12 10:30:00,49.9,197
2025-03-12 10:32:00,50.0,197
2025-03-12 10:34:00,49.6,204
2025-03-12 10:36:00,50.2,205
2025-03-12 10:38:00,50.0,201
2025-03-12 10:40:00,49.8,204
2025-03-12 10:42:00,50.2,204
2025-03-12 10:44:00,50.1,204
2025-03-12 10:46:00,50.1,207
2025-03-12 10:48:00,49.6,206
2025-03-12 10:50:00,49.7,204
2025-03-12 10:52:00,49.7,204
2025-03-12 10:54:00,49.7,207
2025-03-12 10:56:00,49.6,204
2025-03-12 10:58:00,49.8,203
2025-03-12 11:00:00,49.5,197
2025-03-12 11:02:00,49.9,204
2025-03-12 11:04:00,49.8,204
2025-03-12 11:06:00,49.7,201
2025-03-12 11:08:00,49.4,198
2025-03-12 11:10:00,49.9,205
2025-03-12 11:12:00,49.8,204
2025-03-12 11:14:00,49.6,205
2025-03-12 11:16:00,49.6,206
2025-03-12 11:18:00,49.8,204
2025-03-12 11:20:00,49.7,201
2025-03-12 11:22:00,49.9,196
2025-03-12 11:24:00,49.3,197
2025-03-12 11:26:00,49.8,198
2025-03-12 11:28:00,49.6,199
2025-03-12 11:30:00,49.6,202
2025-03-12 11:32:00,49.3,198
2025-03-12 11:34:00,49.8,203
2025-03-12 11:36:00,49.7,201
2025-03-12 11:38:00,49.8,199
2025-03-12 11:40:00,49.5,200
2025-03-12 11:42:00,49.6,202
2025-03-12 11:44:00,49.7,201
2025-03-12 11:46:00,49.6,205
2025-03-12 11:48:00,49.9,202
2025-03-12 11:50:00,50.0,199
2025-03-12 11:52:00,49.8,206
2025-03-12 11:54:00,49.8,205
2025-03-12 11:56:00,49.7,209
2025-03-12 11:58:00,49.6,204
2025-03-12 12:00:00,49.5,202
2025-03-12 12:02:00,49.6,203
2025-03-12 12:04:00,49.5,202
2025-03-12 12:06:00,49.6,205
2025-03-12 12:08:00,49.9,210
2025-03-12 12:10:00,49.7,205
2025-03-12 12:12:00,49.8,204
2025-03-12 12:14:00,49.9,200
2025-03-12 12:16:00,49.6,196
2025-03-12 12:18:00,49.7,203
2025-03-12 12:20:00,50.0,194
2025-03-12 12:22:00,49.7,189
2025-03-12 12:24:00,49.5,184
2025-03-12 12:26:00,49.6,187
2025-03-12 12:28:00,49.8,185
2025-03-12 12:30:00,49.8,185
2025-03-12 12:32:00,49.5,179
2025-03-12 12:34:00,49.7,184
2025-03-12 12:36:00,49.9,182
2025-03-12 12:38:00,49.8,185
2025-03-12 12:40:00,49.8,180
2025-03-12 12:42:00,49.9,179
2025-03-12 12:44:00,49.6,183
2025-03-12 12:46:00,49.7,181
2025-03-12 12:48:00,98.5,191
2025-03-12 12:50:00,49.8,191
2025-03-12 12:52:00,49.6,189
2025-03-12 12:54:00,49.8,193
2025-03-12 12:56:00,49.9,191
2025-03-12 12:58:00,49.7,187
2025-03-12 13:00:00,49.8,187
2025-03-12 13:02:00,49.6,194
2025-03-12 13:04:00,50.0,192
2025-03-12 13:06:00,49.8,184
2025-03-12 13:08:00,49.4,186
2025-03-12 13:10:00,49.6,185
2025-03-12 13:12:00,49.8,181
2025-03-12 13:14:00,49.7,180
2025-03-12 13:16:00,50.1,185
2025-03-12 13:18:00,49.7,187
2025-03-12 13:20:00,49.6,182
2025-03-12 13:22:00,50.1,188
2025-03-12 13:24:00,49.6,185
2025-03-12 13:26:00,49.9,186
2025-03-12 13:28:00,49.5,182
2025-03-12 13:30:00,49.9,185
2025-03-12 13:32:00,49.8,183
2025-03-12 13:34:00,49.7,189
2025-03-12 13:36:00,49.9,184
2025-03-12 13:38:00,49.4,178
2025-03-12 13:40:00,49.8,179
2025-03-12 13:42:00,49.7,195
2025-03-12 13:44:00,49.5,202
2025-03-12 13:46:00,49.7,205
2025-03-12 13:48:00,49.6,205
2025-03-12 13:50:00,49.6,208
2025-03-12 13:52:00,49.9,210
2025-03-12 13:54:00,49.7,209
2025-03-12 13:56:00,49.5,206
2025-03-12 13:58:00,49.5,201
2025-03-12 14:00:00,49.9,202
2025-03-12 14:02:00,49.5,199
2025-03-12 14:04:00,49.5,200
2025-03-12 14:06:00,49.4,196
2025-03-12 14:08:00,49.5,198
2025-03-12 14:10:00,50.0,200
2025-03-12 14:12:00,49.6,201
2025-03-12 14:14:00,49.5,204
2025-03-12 14:16:00,49.6,206
2025-03-12 14:18:00,49.7,200
2025-03-12 14:20:00,49.6,198
2025-03-12 14:22:00,49.5,205
2025-03-12 14:24:00,49.8,208
2025-03-12 14:26:00,49.5,208
2025-03-12 14:28:00,49.7,206
2025-03-12 14:30:00,49.7,207
2025-03-12 14:32:00,49.6,201
2025-03-12 14:34:00,49.8,204
2025-03-12 14:36:00,49.6,201
2025-03-12 14:38:00,49.7,199
2025-03-12 14:40:00,50.1,207
2025-03-12 14:42:00,49.8,205
2025-03-12 14:44:00,49.4,200
2025-03-12 14:46:00,49.6,201
2025-03-12 14:48:00,49.6,202
2025-03-12 14:50:00,49.3,195
2025-03-12 14:52:00,49.7,200
2025-03-12 14:54:00,49.8,204
2025-03-12 14:56:00,49.3,197
2025-03-12 14:58:00,49.8,197
2025-03-12 15:00:00,49.7,203
2025-03-12 15:02:00,49.4,201
2025-03-12 15:04:00,49.4,208
2025-03-12 15:06:00,49.4,204
2025-03-12 15:08:00,49.9,204
2025-03-12 15:10:00,49.7,204
2025-03-12 15:12:00,49.4,197
2025-03-12 15:14:00,49.8,196
2025-03-12 15:16:00,49.8,199
2025-03-12 15:18:00,49.4,194
2025-03-12 15:20:00,49.8,199
2025-03-12 15:22:00,49.8,195
2025-03-12 15:24:00,49.6,191
2025-03-12 15:26:00,49.4,193
2025-03-12 15:28:00,49.5,196
2025-03-12 15:30:00,49.8,194
2025-03-12 15:32:00,49.6,196
2025-03-12 15:34:00,49.8,193
2025-03-12 15:36:00,49.8,193
2025-03-12 15:38:00,49.5,196
2025-03-12 15:40:00,50,201
2025-03-12 15:42:00,49.9,201
2025-03-12 15:44:00,49.8,204
2025-03-12 15:46:00,49.6,204
2025-03-12 15:48:00,49.5,196
2025-03-12 15:50:00,49.9,200
2025-03-12 15:52:00,50.0,200
2025-03-12 15:54:00,49.9,201
2025-03-12 15:56:00,49.4,201
2025-03-12 15:58:00,49.8,199
2025-03-12 16:00:00,49.7,201
2025-03-12 16:02:00,49.9,201
2025-03-12 16:04:00,49.6,204
2025-03-12 16:06:00,49.6,202
2025-03-12 16:08:00,49.5,204
2025-03-12 16:10:00,49.8,201
2025-03-12 16:12:00,49.6,205
2025-03-12 16:14:00,49.8,203
2025-03-12 16:16:00,49.9,201
2025-03-12 16:18:00,49.8,204
2025-03-12 16:20:00,49.7,203
2025-03-12 16:22:00,50.3,204
2025-03-12 16:24:00,50.0,204
2025-03-12 16:26:00,49.6,201
2025-03-12 16:28:00,49.9,201
2025-03-12 16:30:00,49.9,201
2025-03-12 16:32:00,49.6,204
2025-03-12 16:34:00,49.9,201
2025-03-12 16:36:00,49.6,199
2025-03-12 16:38:00,49.8,204
2025-03-12 16:40:00,49.6,200
2025-03-12 16:42:00,50.0,198
2025-03-12 16:44:00,49.9,200
2025-03-12 16:46:00,49.9,199
2025-03-12 16:48:00,49.7,198
2025-03-12 16:50:00,49.6,194
2025-03-12 16:52:00,50.0,200
2025-03-12 16:54:00,49.8,203
2025-03-12 16:56:00,49.8,202
2025-03-12 16:58:00,50,207
2025-03-12 17:00:00,49.9,202
2025-03-12 17:02:00,49.9,205
2025-03-12 17:04:00,50,208
2025-03-12 17:06:00,49.8,207
2025-03-12 17:08:00,49.7,204
2025-03-12 17:10:00,49.7,204
2025-03-12 17:12:00,50.0,201
2025-03-12 17:14:00,49.8,200
2025-03-12 17:16:00,49.8,203
2025-03-12 17:18:00,49.8,201
2025-03-12 17:20:00,49.7,205
2025-03-12 17:22:00,49.9,201
2025-03-12 17:24:00,49.7,198
2025-03-12 17:26:00,49.6,198
2025-03-12 17:28:00,49.7,203
2025-03-12 17:30:00,49.5,202
2025-03-12 17:32:00,50.0,201
2025-03-12 17:34:00,49.7,200
2025-03-12 17:36:00,49.8,194
2025-03-12 17:38:00,49.6,194
2025-03-12 17:40:00,49.8,200
2025-03-12 17:42:00,49.7,198
2025-03-12 17:44:00,49.9,200
2025-03-12 17:46:00,49.7,198
2025-03-12 17:48:00,49.8,201
2025-03-12 17:50:00,49.6,199
2025-03-12 17:52:00,49.7,203
2025-03-12 17:54:00,49.9,199
2025-03-12 17:56:00,49.6,204
2025-03-12 17:58:00,49.7,202
2025-03-12 18:00:00,49.5,202
2025-03-12 18:02:00,49.6,202
2025-03-12 18:04:00,49.6,203
2025-03-12 18:06:00,49.7,202
2025-03-12 18:08:00,49.7,193
2025-03-12 18:10:00,49.6,200
2025-03-12 18:12:00,49.6,196
2025-03-12 18:14:00,49.3,197
2025-03-12 18:16:00,49.8,199
2025-03-12 18:18:00,49.8,197
2025-03-12 18:20:00,49.8,189
2025-03-12 18:22:00,50.0,190
2025-03-12 18:24:00,50.1,189
2025-03-12 18:26:00,49.7,189
2025-03-12 18:28:00,49.7,196
2025-03-12 18:30:00,49.9,197
2025-03-12 18:32:00,49.8,197
2025-03-12 18:34:00,49.6,195
2025-03-12 18:36:00,49.9,196
2025-03-12 18:38:00,49.4,193
2025-03-12 18:40:00,49.8,194
2025-03-12 18:42:00,50.0,199
2025-03-12 18:44:00,49.7,199
2025-03-12 18:46:00,49.5,193
2025-03-12 18:48:00,49.6,199
2025-03-12 18:50:00,49.7,200
2025-03-12 18:52:00,49.6,201
2025-03-12 18:54:00,49.5,197
2025-03-12 18:56:00,49.5,198
2025-03-12 18:58:00,49.8,200
2025-03-12 19:00:00,49.9,197
2025-03-12 19:02:00,49.9,194
2025-03-12 19:04:00,49.5,192
2025-03-12 19:06:00,49.7,193
2025-03-12 19:08:00,49.7,192
2025-03-12 19:10:00,49.6,194
2025-03-12 19:12:00,49.5,199
2025-03-12 19:14:00,49.6,198
2025-03-12 19:16:00,49.4,198
2025-03-12 19:18:00,49.5,198
2025-03-12 19:20:00,49.6,201
2025-03-12 19:22:00,49.8,199
2025-03-12 19:24:00,49.6,200
2025-03-12 19:26:00,49.4,198
2025-03-12 19:28:00,49.5,195
2025-03-12 19:30:00,49.1,194
2025-03-12 19:32:00,49.9,202
2025-03-12 19:34:00,49.6,197
2025-03-12 19:36:00,49.4,198
2025-03-12 19:38:00,49.6,200
2025-03-12 19:40:00,49.5,198
2025-03-12 19:42:00,49.6,198
2025-03-12 19:44:00,49.5,197
2025-03-12 19:46:00,49.5,194
2025-03-12 19:48:00,49.4,190
2025-03-12 19:50:00,49.8,194
2025-03-12 19:52:00,49.3,196
2025-03-12 19:54:00,49.7,202
2025-03-12 19:56:00,49.5,200
2025-03-12 19:58:00,49.7,200
2025-03-12 20:00:00,49.6,195
2025-03-12 20:02:00,49.5,194
2025-03-12 20:04:00,49.7,200
2025-03-12 20:06:00,49.6,200
2025-03-12 20:08:00,49.7,201
2025-03-12 20:10:00,49.7,198
2025-03-12 20:12:00,49.8,199
2025-03-12 20:14:00,49.4,199
2025-03-12 20:16:00,49.9,202
2025-03-12 20:18:00,49.9,200
2025-03-12 20:20:00,49.8,192
2025-03-12 20:22:00,49.7,190
2025-03-12 20:24:00,49.8,196
2025-03-12 20:26:00,49.8,195
2025-03-12 20:28:00,49.6,196
2025-03-12 20:30:00,49.8,201
2025-03-12 20:32:00,49.7,200
2025-03-12 20:34:00,49.7,200
2025-03-12 20:36:00,49.8,199
2025-03-12 20:38:00,50.0,199
2025-03-12 20:40:00,49.9,199
2025-03-12 20:42:00,50.1,198
2025-03-12 20:44:00,49.9,196
2025-03-12 20:46:00,50.0,200
2025-03-12 20:48:00,49.7,197
2025-03-12 20:50:00,50.0,197
2025-03-12 20:52:00,49.9,197
2025-03-12 20:54:00,49.8,197
2025-03-12 20:56:00,50.0,200
2025-03-12 20:58:00,50.0,200
2025-03-12 21:00:00,49.9,200
2025-03-12 21:02:00,49.8,199
2025-03-12 21:04:00,49.9,200
2025-03-12 21:06:00,50.1,202
2025-03-12 21:08:00,50.1,201
2025-03-12 21:10:00,50.2,206
2025-03-12 21:12:00,50,203
2025-03-12 21:14:00,49.8,204
2025-03-12 21:16:00,50,205
2025-03-12 21:18:00,49.9,204
2025-03-12 21:20:00,50.2,205
2025-03-12 21:22:00,50.1,202
2025-03-12 21:24:00,49.9,204
2025-03-12 21:26:00,50.1,206
2025-03-12 21:28:00,49.9,206
2025-03-12 21:30:00,50.2,205
2025-03-12 21:32:00,49.9,207
2025-03-12 21:34:00,50.1,207
2025-03-12 21:36:00,50.0,203
2025-03-12 21:38:00,50.2,203
2025-03-12 21:40:00,50.2,203
2025-03-12 21:42:00,50.3,208
2025-03-12 21:44:00,50.0,209
2025-03-12 21:46:00,50.3,209
2025-03-12 21:48:00,50.2,211
2025-03-12 21:50:00,50.3,210
2025-03-12 21:52:00,50.4,211
2025-03-12 21:54:00,50.2,209
2025-03-12 21:56:00,50.1,212
2025-03-12 21:58:00,50.3,212
2025-03-12 22:00:00,49.6,213
2025-03-12 22:02:00,49.8,211
2025-03-12 22:04:00,49.5,211
2025-03-12 22:06:00,49.8,211
2025-03-12 22:08:00,49.9,210
2025-03-12 22:10:00,49.8,210
2025-03-12 22:12:00,49.7,213
2025-03-12 22:14:00,49.8,211
2025-03-12 22:16:00,49.8,209
2025-03-12 22:18:00,49.7,210
2025-03-12 22:20:00,49.9,209
2025-03-12 22:22:00,49.8,208
2025-03-12 22:24:00,49.9,211
2025-03-12 22:26:00,49.7,213
2025-03-12 22:28:00,49.9,213
2025-03-12 22:30:00,49.6,212
2025-03-12 22:32:00,49.8,214
2025-03-12 22:34:00,49.9,214
2025-03-12 22:36:00,49.8,215
2025-03-12 22:38:00,49.8,214
2025-03-12 22:40:00,49.8,214
2025-03-12 22:42:00,49.9,214
2025-03-12 22:44:00,49.8,214
2025-03-12 22:46:00,49.9,215
2025-03-12 22:48:00,49.8,213
2025-03-12 22:50:00,49.8,214
2025-03-12 22:52:00,49.8,213
2025-03-12 22:54:00,50.0,213
2025-03-12 22:56:00,49.9,216
2025-03-12 22:58:00,50.0,216
2025-03-12 23:00:00,49.8,216
2025-03-12 23:02:00,49.8,216
2025-03-12 23:04:00,50.0,215
2025-03-12 23:06:00,49.9,216
2025-03-12 23:08:00,50.0,215
2025-03-12 23:10:00,50.1,216
2025-03-12 23:12:00,50,215
2025-03-12 23:14:00,49.9,216
2025-03-12 23:16:00,49.8,216
2025-03-12 23:18:00,50.0,218
2025-03-12 23:20:00,49.9,217
2025-03-12 23:22:00,49.7,215
2025-03-12 23:24:00,50.0,215
2025-03-12 23:26:00,49.7,213
2025-03-12 23:28:00,50.1,217
2025-03-12 23:30:00,50.0,217
2025-03-12 23:32:00,50,217
2025-03-12 23:34:00,50.2,216
2025-03-12 23:36:00,49.9,218
2025-03-12 23:38:00,49.7,218
2025-03-12 23:40:00,50.1,218
2025-03-12 23:42:00,49.7,216
2025-03-12 23:44:00,49.9,217
2025-03-12 23:46:00,49.9,219
2025-03-12 23:48:00,49.8,219
2025-03-12 23:50:00,50.0,219
2025-03-12 23:52:00,49.8,220
2025-03-12 23:54:00,49.9,220
2025-03-12 23:56:00,50.0,219
2025-03-12 23:58:00,50.1,221
2025-03-13 00:00:00,49.9,220
2025-03-13 00:02:00,49.9,218
2025-03-13 00:04:00,49.8,220
2025-03-13 00:06:00,49.9,221
2025-03-13 00:08:00,50,219
2025-03-13 00:10:00,49.8,220
2025-03-13 00:12:00,49.9,213
2025-03-13 00:14:00,49.8,219
