"Time","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2025-04-09 08:22:00,49.6,227
2025-04-09 08:24:00,49.6,228
2025-04-09 08:26:00,49.4,227
2025-04-09 08:28:00,49.4,225
2025-04-09 08:30:00,49.4,224
2025-04-09 08:32:00,49.4,225
2025-04-09 08:34:00,49.4,216
2025-04-09 08:36:00,49.6,216
2025-04-09 08:38:00,49.8,217
2025-04-09 08:40:00,49.7,216
2025-04-09 08:42:00,49.5,221
2025-04-09 08:44:00,49.5,221
2025-04-09 08:46:00,49.4,222
2025-04-09 08:48:00,49.6,221
2025-04-09 08:50:00,49.4,218
2025-04-09 08:52:00,49.7,221
2025-04-09 08:54:00,49.5,217
2025-04-09 08:56:00,50.0,220
2025-04-09 08:58:00,49.6,221
2025-04-09 09:00:00,49.4,221
2025-04-09 09:02:00,49.7,223
2025-04-09 09:04:00,49.4,217
2025-04-09 09:06:00,49.6,216
2025-04-09 09:08:00,49.5,215
2025-04-09 09:10:00,49.4,216
2025-04-09 09:12:00,49.5,219
2025-04-09 09:14:00,49.5,220
2025-04-09 09:16:00,49.5,220
2025-04-09 09:18:00,49.5,219
2025-04-09 09:20:00,49.7,220
2025-04-09 09:22:00,49.8,220
2025-04-09 09:24:00,49.4,218
2025-04-09 09:26:00,49.4,216
2025-04-09 09:28:00,49.7,218
2025-04-09 09:30:00,49.3,213
2025-04-09 09:32:00,49.2,216
2025-04-09 09:34:00,49.0,212
2025-04-09 09:36:00,49.7,218
2025-04-09 09:38:00,49.5,217
2025-04-09 09:40:00,49.5,216
2025-04-09 09:42:00,49.3,215
2025-04-09 09:44:00,49.5,217
2025-04-09 09:46:00,49.3,216
2025-04-09 09:48:00,49.3,217
2025-04-09 09:50:00,49.5,218
2025-04-09 09:52:00,49.5,216
2025-04-09 09:54:00,49.1,217
2025-04-09 09:56:00,49.3,211
2025-04-09 09:58:00,49.7,214
2025-04-09 10:00:00,49.5,216
2025-04-09 10:02:00,49.5,217
2025-04-09 10:04:00,49.6,216
2025-04-09 10:06:00,49.7,217
2025-04-09 10:08:00,49.6,215
2025-04-09 10:10:00,49.6,218
2025-04-09 10:12:00,49.7,218
2025-04-09 10:14:00,49.6,217
2025-04-09 10:16:00,49.4,217
2025-04-09 10:18:00,49.3,220
2025-04-09 10:20:00,49.3,219
2025-04-09 10:22:00,49.6,220
2025-04-09 10:24:00,49.6,221
2025-04-09 10:26:00,49.4,221
2025-04-09 10:28:00,49.6,221
2025-04-09 10:30:00,49.5,217
2025-04-09 10:32:00,49.6,220
2025-04-09 10:34:00,49.7,218
2025-04-09 10:36:00,49.4,218
2025-04-09 10:38:00,49.1,219
2025-04-09 10:40:00,49.5,220
2025-04-09 10:42:00,49.4,219
2025-04-09 10:44:00,49.5,220
2025-04-09 10:46:00,49.6,217
2025-04-09 10:48:00,49.6,215
2025-04-09 10:50:00,49.5,212
2025-04-09 10:52:00,49.2,217
2025-04-09 10:54:00,49.0,219
2025-04-09 10:56:00,49.6,221
2025-04-09 10:58:00,49.7,222
2025-04-09 11:00:00,49.7,221
2025-04-09 11:02:00,49.6,220
2025-04-09 11:04:00,49.7,220
2025-04-09 11:06:00,49.3,217
2025-04-09 11:08:00,49.6,221
2025-04-09 11:10:00,49.3,220
2025-04-09 11:12:00,49.8,221
2025-04-09 11:14:00,49.4,220
2025-04-09 11:16:00,49.6,221
2025-04-09 11:18:00,49.6,219
2025-04-09 11:20:00,49.6,217
2025-04-09 11:22:00,49.3,217
2025-04-09 11:24:00,49.0,218
2025-04-09 11:26:00,49.4,221
2025-04-09 11:28:00,49.4,218
2025-04-09 11:30:00,49.4,219
2025-04-09 11:32:00,49.1,216
2025-04-09 11:34:00,49.3,216
2025-04-09 11:36:00,49.4,216
2025-04-09 11:38:00,49.5,217
2025-04-09 11:40:00,49.4,219
2025-04-09 11:42:00,49.3,220
2025-04-09 11:44:00,49.0,219
2025-04-09 11:46:00,49.4,219
2025-04-09 11:48:00,49.6,221
2025-04-09 11:50:00,49.7,221
2025-04-09 11:52:00,49.2,220
2025-04-09 11:54:00,49.5,218
2025-04-09 11:56:00,49.4,221
2025-04-09 11:58:00,49.3,220
2025-04-09 12:00:00,49.4,221
2025-04-09 12:02:00,49.6,222
2025-04-09 12:04:00,49.4,221
2025-04-09 12:06:00,49.1,221
2025-04-09 12:08:00,49.4,222
2025-04-09 12:10:00,49.4,222
2025-04-09 12:12:00,49.9,224
2025-04-09 12:14:00,49.5,224
2025-04-09 12:16:00,49.5,223
2025-04-09 12:18:00,49.7,223
2025-04-09 12:20:00,49.1,223
2025-04-09 12:22:00,49.4,225
2025-04-09 12:24:00,49.2,221
2025-04-09 12:26:00,49.5,226
2025-04-09 12:28:00,49.7,226
2025-04-09 12:30:00,49.5,224
2025-04-09 12:32:00,49.3,224
2025-04-09 12:34:00,49.2,225
2025-04-09 12:36:00,49.6,225
2025-04-09 12:38:00,49.5,226
2025-04-09 12:40:00,49.5,226
2025-04-09 12:42:00,49.8,222
2025-04-09 12:44:00,49.8,226
2025-04-09 12:46:00,49.6,225
2025-04-09 12:48:00,49.6,222
2025-04-09 12:50:00,49.3,225
2025-04-09 12:52:00,49.7,225
2025-04-09 12:54:00,49.6,225
2025-04-09 12:56:00,49.4,223
2025-04-09 12:58:00,49.3,224
2025-04-09 13:00:00,49.4,224
2025-04-09 13:02:00,49.6,224
2025-04-09 13:04:00,49.6,225
2025-04-09 13:06:00,49.2,221
2025-04-09 13:08:00,49.4,223
2025-04-09 13:10:00,49.5,224
2025-04-09 13:12:00,49.7,225
2025-04-09 13:14:00,49.7,224
2025-04-09 13:16:00,49.6,224
2025-04-09 13:18:00,49.5,221
2025-04-09 13:20:00,49.5,221
2025-04-09 13:22:00,49.7,222
2025-04-09 13:24:00,49.6,224
2025-04-09 13:26:00,49.4,224
2025-04-09 13:28:00,49.3,223
2025-04-09 13:30:00,49.4,223
2025-04-09 13:32:00,49.6,223
2025-04-09 13:34:00,49.5,222
2025-04-09 13:36:00,49.6,223
2025-04-09 13:38:00,49.2,220
2025-04-09 13:40:00,49.3,220
2025-04-09 13:42:00,49.6,221
2025-04-09 13:44:00,49.3,220
2025-04-09 13:46:00,49.5,221
2025-04-09 13:48:00,49.6,221
2025-04-09 13:50:00,49.3,220
2025-04-09 13:52:00,49.2,220
2025-04-09 13:54:00,49.3,221
2025-04-09 13:56:00,49.6,222
2025-04-09 13:58:00,66.1,219
2025-04-09 14:00:00,49.3,219
2025-04-09 14:02:00,49.3,218
2025-04-09 14:04:00,49.7,220
2025-04-09 14:06:00,49.3,219
2025-04-09 14:08:00,49.6,220
2025-04-09 14:10:00,49.6,221
2025-04-09 14:12:00,49.2,219
2025-04-09 14:14:00,49.6,218
2025-04-09 14:16:00,49.9,224
2025-04-09 14:18:00,49.7,224
2025-04-09 14:20:00,49.3,223
2025-04-09 14:22:00,49.4,224
2025-04-09 14:24:00,49.2,223
2025-04-09 14:26:00,49.6,223
2025-04-09 14:28:00,49.5,224
2025-04-09 14:30:00,49.6,224
2025-04-09 14:32:00,49.8,225
2025-04-09 14:34:00,49.3,222
2025-04-09 14:36:00,49.6,224
2025-04-09 14:38:00,49.6,224
2025-04-09 14:40:00,49.5,223
2025-04-09 14:42:00,49.8,225
2025-04-09 14:44:00,49.4,223
2025-04-09 14:46:00,49.6,222
2025-04-09 14:48:00,49.3,223
2025-04-09 14:50:00,49.4,224
2025-04-09 14:52:00,49.4,222
2025-04-09 14:54:00,49.3,223
2025-04-09 14:56:00,49.4,224
2025-04-09 14:58:00,49.4,224
2025-04-09 15:00:00,49.6,225
2025-04-09 15:02:00,49.7,224
2025-04-09 15:04:00,49.5,224
2025-04-09 15:06:00,49.4,224
2025-04-09 15:08:00,49.4,223
2025-04-09 15:10:00,49.5,222
2025-04-09 15:12:00,49.8,223
2025-04-09 15:14:00,49.5,222
2025-04-09 15:16:00,49.2,222
2025-04-09 15:18:00,49.4,223
2025-04-09 15:20:00,49.7,224
2025-04-09 15:22:00,49.6,223
2025-04-09 15:24:00,49.2,222
2025-04-09 15:26:00,49.6,222
2025-04-09 15:28:00,49.3,222
2025-04-09 15:30:00,49.2,223
2025-04-09 15:32:00,49.7,223
2025-04-09 15:34:00,49.5,223
2025-04-09 15:36:00,49.3,221
2025-04-09 15:38:00,49.3,223
2025-04-09 15:40:00,49.4,224
2025-04-09 15:42:00,49.6,222
2025-04-09 15:44:00,49.7,225
2025-04-09 15:46:00,49.5,224
2025-04-09 15:48:00,49.3,222
2025-04-09 15:50:00,49.3,221
2025-04-09 15:52:00,49.2,220
2025-04-09 15:54:00,49.4,221
2025-04-09 15:56:00,49.5,221
2025-04-09 15:58:00,49.5,222
2025-04-09 16:00:00,49.3,219
2025-04-09 16:02:00,49.4,220
2025-04-09 16:04:00,49.4,218
2025-04-09 16:06:00,49.2,218
2025-04-09 16:08:00,49.7,220
2025-04-09 16:10:00,49.2,221
2025-04-09 16:12:00,49.3,220
2025-04-09 16:14:00,49.7,221
2025-04-09 16:16:00,49.4,222
2025-04-09 16:18:00,49.5,223
2025-04-09 16:20:00,49.6,223
2025-04-09 16:22:00,49.4,221
2025-04-09 16:24:00,49.4,222
2025-04-09 16:26:00,49.3,221
2025-04-09 16:28:00,49.7,222
2025-04-09 16:30:00,49.5,222
2025-04-09 16:32:00,49.7,223
2025-04-09 16:34:00,49.7,222
2025-04-09 16:36:00,49.5,222
2025-04-09 16:38:00,49.6,222
2025-04-09 16:40:00,49.6,222
2025-04-09 16:42:00,49.6,222
2025-04-09 16:44:00,49.6,222
2025-04-09 16:46:00,49.7,222
2025-04-09 16:48:00,49.8,222
2025-04-09 16:50:00,49.9,222
2025-04-09 16:52:00,49.8,222
2025-04-09 16:54:00,49.4,220
2025-04-09 16:56:00,49.6,221
2025-04-09 16:58:00,49.4,220
2025-04-09 17:00:00,49.5,220
2025-04-09 17:02:00,49.4,220
2025-04-09 17:04:00,49.3,220
2025-04-09 17:06:00,49.9,222
2025-04-09 17:08:00,49.6,220
2025-04-09 17:10:00,49.9,220
2025-04-09 17:12:00,50.1,218
2025-04-09 17:14:00,50.3,220
2025-04-09 17:16:00,50.1,219
2025-04-09 17:18:00,49.9,218
2025-04-09 17:20:00,50.2,219
2025-04-09 17:22:00,49.9,218
2025-04-09 17:24:00,50,218
2025-04-09 17:26:00,50.0,215
2025-04-09 17:28:00,50.1,213
2025-04-09 17:30:00,50.1,214
2025-04-09 17:32:00,50.2,217
2025-04-09 17:34:00,50.0,216
2025-04-09 17:36:00,49.7,216
2025-04-09 17:38:00,49.9,217
2025-04-09 17:40:00,50.1,216
2025-04-09 17:42:00,50.0,217
2025-04-09 17:44:00,50.0,216
2025-04-09 17:46:00,49.8,216
2025-04-09 17:48:00,50.0,217
2025-04-09 17:50:00,50.1,216
2025-04-09 17:52:00,49.9,215
2025-04-09 17:54:00,50.1,216
2025-04-09 17:56:00,49.9,216
2025-04-09 17:58:00,49.9,216
2025-04-09 18:00:00,49.8,216
2025-04-09 18:02:00,49.8,216
2025-04-09 18:04:00,49.9,216
2025-04-09 18:06:00,49.9,217
2025-04-09 18:08:00,49.6,216
2025-04-09 18:10:00,49.9,216
2025-04-09 18:12:00,50.4,218
2025-04-09 18:14:00,49.9,218
2025-04-09 18:16:00,49.5,216
2025-04-09 18:18:00,49.6,216
2025-04-09 18:20:00,49.8,216
2025-04-09 18:22:00,49.7,215
2025-04-09 18:24:00,49.5,214
2025-04-09 18:26:00,49.5,215
2025-04-09 18:28:00,49.7,213
2025-04-09 18:30:00,49.8,215
2025-04-09 18:32:00,49.5,213
2025-04-09 18:34:00,49.2,213
2025-04-09 18:36:00,49.2,211
2025-04-09 18:38:00,49.4,213
2025-04-09 18:40:00,49.5,212
2025-04-09 18:42:00,49.3,212
2025-04-09 18:44:00,49.1,211
2025-04-09 18:46:00,49.5,213
2025-04-09 18:48:00,49.5,212
2025-04-09 18:50:00,49.8,217
2025-04-09 18:52:00,49.5,215
2025-04-09 18:54:00,49.5,216
2025-04-09 18:56:00,49.5,216
2025-04-09 18:58:00,49.5,218
2025-04-09 19:00:00,49.4,215
2025-04-09 19:02:00,49.4,214
2025-04-09 19:04:00,49.5,214
2025-04-09 19:06:00,49.6,216
2025-04-09 19:08:00,49.6,215
2025-04-09 19:10:00,49.5,215
2025-04-09 19:12:00,49.6,214
2025-04-09 19:14:00,49.4,214
2025-04-09 19:16:00,49.6,215
2025-04-09 19:18:00,49.5,217
2025-04-09 19:20:00,49.5,216
2025-04-09 19:22:00,49.6,216
2025-04-09 19:24:00,49.5,215
2025-04-09 19:26:00,49.6,217
2025-04-09 19:28:00,49.6,212
2025-04-09 19:30:00,49.5,210
2025-04-09 19:32:00,49.3,210
2025-04-09 19:34:00,49.7,210
2025-04-09 19:36:00,49.9,209
2025-04-09 19:38:00,49.4,212
2025-04-09 19:40:00,49.6,212
2025-04-09 19:42:00,49.6,213
2025-04-09 19:44:00,49.7,213
2025-04-09 19:46:00,49.2,213
2025-04-09 19:48:00,49.6,213
2025-04-09 19:50:00,49.6,214
2025-04-09 19:52:00,49.4,216
2025-04-09 19:54:00,49.8,217
2025-04-09 19:56:00,49.5,216
2025-04-09 19:58:00,49.7,216
2025-04-09 20:00:00,49.8,215
2025-04-09 20:02:00,49.7,216
2025-04-09 20:04:00,49.6,215
2025-04-09 20:06:00,49.8,216
2025-04-09 20:08:00,49.5,215
2025-04-09 20:10:00,49.6,216
2025-04-09 20:12:00,49.6,216
2025-04-09 20:14:00,49.6,215
2025-04-09 20:16:00,49.5,215
2025-04-09 20:18:00,49.9,217
2025-04-09 20:20:00,49.6,216
2025-04-09 20:22:00,49.8,217
2025-04-09 20:24:00,49.6,217
2025-04-09 20:26:00,49.5,221
2025-04-09 20:28:00,49.7,221
2025-04-09 20:30:00,49.9,221
2025-04-09 20:32:00,49.6,221
2025-04-09 20:34:00,49.8,221
2025-04-09 20:36:00,49.5,221
2025-04-09 20:38:00,49.8,222
2025-04-09 20:40:00,49.5,221
2025-04-09 20:42:00,49.9,221
2025-04-09 20:44:00,49.9,221
2025-04-09 20:46:00,49.9,222
2025-04-09 20:48:00,49.8,222
2025-04-09 20:50:00,49.8,222
2025-04-09 20:52:00,49.6,222
2025-04-09 20:54:00,49.6,221
2025-04-09 20:56:00,49.8,222
2025-04-09 20:58:00,49.9,222
2025-04-09 21:00:00,50.1,224
2025-04-09 21:02:00,50.0,223
2025-04-09 21:04:00,49.9,224
2025-04-09 21:06:00,50.1,224
2025-04-09 21:08:00,50.0,224
2025-04-09 21:10:00,50.0,225
2025-04-09 21:12:00,49.8,226
2025-04-09 21:14:00,50.0,225
2025-04-09 21:16:00,50.1,225
2025-04-09 21:18:00,50.1,226
2025-04-09 21:20:00,50.0,226
2025-04-09 21:22:00,50.0,226
2025-04-09 21:24:00,50.0,226
2025-04-09 21:26:00,50.2,227
2025-04-09 21:28:00,50.1,226
2025-04-09 21:30:00,50.1,226
2025-04-09 21:32:00,50.4,226
2025-04-09 21:34:00,50.1,227
2025-04-09 21:36:00,50.0,226
2025-04-09 21:38:00,50.1,227
2025-04-09 21:40:00,50.1,227
2025-04-09 21:42:00,50.4,228
2025-04-09 21:44:00,50.1,227
2025-04-09 21:46:00,50.2,228
2025-04-09 21:48:00,50.3,228
2025-04-09 21:50:00,50.3,229
2025-04-09 21:52:00,50.3,229
2025-04-09 21:54:00,50.2,229
2025-04-09 21:56:00,50.2,228
2025-04-09 21:58:00,50.1,229
2025-04-09 22:00:00,50.1,229
2025-04-09 22:02:00,50.2,229
2025-04-09 22:04:00,50.3,230
2025-04-09 22:06:00,50.3,229
2025-04-09 22:08:00,50.3,229
2025-04-09 22:10:00,50.2,230
2025-04-09 22:12:00,50.2,229
2025-04-09 22:14:00,50.3,227
2025-04-09 22:16:00,50.3,228
2025-04-09 22:18:00,50.2,228
2025-04-09 22:20:00,50.2,228
2025-04-09 22:22:00,50.3,228
2025-04-09 22:24:00,50.3,229
2025-04-09 22:26:00,50.3,229
2025-04-09 22:28:00,50.3,229
2025-04-09 22:30:00,50.2,229
2025-04-09 22:32:00,50.3,228
2025-04-09 22:34:00,50.2,228
2025-04-09 22:36:00,50.3,228
2025-04-09 22:38:00,50.4,229
2025-04-09 22:40:00,50.1,228
2025-04-09 22:42:00,50.2,228
2025-04-09 22:44:00,50.1,227
2025-04-09 22:46:00,50.3,228
2025-04-09 22:48:00,50.3,228
2025-04-09 22:50:00,50.5,229
2025-04-09 22:52:00,50.3,228
2025-04-09 22:54:00,50.4,229
2025-04-09 22:56:00,50.3,230
2025-04-09 22:58:00,50.1,229
2025-04-09 23:00:00,50.4,229
2025-04-09 23:02:00,50.2,229
2025-04-09 23:04:00,50.4,230
2025-04-09 23:06:00,50.5,230
2025-04-09 23:08:00,50.3,230
2025-04-09 23:10:00,50.5,230
2025-04-09 23:12:00,50.6,234
2025-04-09 23:14:00,50.4,234
2025-04-09 23:16:00,50.5,234
2025-04-09 23:18:00,52.6,242
2025-04-09 23:20:00,52.7,242
2025-04-09 23:22:00,52.9,243
2025-04-09 23:24:00,52.7,242
2025-04-09 23:26:00,52.7,242
2025-04-09 23:28:00,52.9,241
2025-04-09 23:30:00,52.7,241
2025-04-09 23:32:00,52.9,242
2025-04-09 23:34:00,52.7,240
2025-04-09 23:36:00,53.1,240
2025-04-09 23:38:00,53.0,240
2025-04-09 23:40:00,52.9,241
2025-04-09 23:42:00,52.7,241
2025-04-09 23:44:00,53.0,240
2025-04-09 23:46:00,52.9,241
2025-04-09 23:48:00,52.8,241
2025-04-09 23:50:00,52.8,242
2025-04-09 23:52:00,53.0,240
2025-04-09 23:54:00,52.8,241
2025-04-09 23:56:00,52.8,242
2025-04-09 23:58:00,52.8,240
2025-04-10 00:00:00,52.7,241
2025-04-10 00:02:00,52.6,241
2025-04-10 00:04:00,52.8,239
2025-04-10 00:06:00,52.6,241
2025-04-10 00:08:00,52.7,240
2025-04-10 00:10:00,52.9,240
2025-04-10 00:12:00,52.9,240
2025-04-10 00:14:00,53.0,240
2025-04-10 00:16:00,53.0,240
