"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-08-06 00:00:00,50.1,50.1,200,213
2023-08-06 00:02:00,50.1,50.0,206,219
2023-08-06 00:04:00,50.0,50.1,204,217
2023-08-06 00:06:00,50.3,50.4,204,217
2023-08-06 00:08:00,50.2,50.2,205,218
2023-08-06 00:10:00,50.0,49.9,205,218
2023-08-06 00:12:00,50.4,50.4,207,219
2023-08-06 00:14:00,50.0,50.0,206,219
2023-08-06 00:16:00,50.3,50.3,207,219
2023-08-06 00:18:00,49.9,49.9,207,219
2023-08-06 00:20:00,50.3,50.2,207,219
2023-08-06 00:22:00,50.3,50.3,206,219
2023-08-06 00:24:00,50.2,50.2,207,220
2023-08-06 00:26:00,50.2,50.2,207,219
2023-08-06 00:28:00,50.1,50.1,207,219
2023-08-06 00:30:00,50.3,50.4,207,219
2023-08-06 00:32:00,50.1,50.1,206,219
2023-08-06 00:34:00,50.0,50.1,205,219
2023-08-06 00:36:00,50.1,50.2,207,220
2023-08-06 00:38:00,50.5,50.4,207,221
2023-08-06 00:40:00,50.4,50.3,207,221
2023-08-06 00:42:00,50.1,50.1,207,221
2023-08-06 00:44:00,50.2,50.2,207,221
2023-08-06 00:46:00,50.2,50.1,208,221
2023-08-06 00:48:00,50.1,50.1,208,221
2023-08-06 00:50:00,50.2,50.2,207,221
2023-08-06 00:52:00,50.3,50.4,209,222
2023-08-06 00:54:00,50.3,50.3,209,222
2023-08-06 00:56:00,50.2,50.3,209,221
2023-08-06 00:58:00,50.2,50.2,208,221
2023-08-06 01:00:00,50.3,50.2,208,221
2023-08-06 01:02:00,50.3,50.3,208,221
2023-08-06 01:04:00,50.2,50.2,209,221
2023-08-06 01:06:00,50.1,50.1,207,221
2023-08-06 01:08:00,50.1,50.1,208,221
2023-08-06 01:10:00,50.1,50.0,209,221
2023-08-06 01:12:00,50.2,50.2,209,222
2023-08-06 01:14:00,50.3,50.3,209,222
2023-08-06 01:16:00,50.1,50.2,209,222
2023-08-06 01:18:00,49.9,50.0,208,221
2023-08-06 01:20:00,50.4,50.3,207,221
2023-08-06 01:22:00,50.2,50.3,208,221
2023-08-06 01:24:00,50.2,50.3,208,221
2023-08-06 01:26:00,50.3,50.3,209,222
2023-08-06 01:28:00,50.1,50.1,208,221
2023-08-06 01:30:00,50.1,50,208,221
2023-08-06 01:32:00,50.3,50.3,209,222
2023-08-06 01:34:00,50.3,50.3,209,222
2023-08-06 01:36:00,50.2,50.3,209,222
2023-08-06 01:38:00,50.2,50.2,209,222
2023-08-06 01:40:00,50.2,50.2,209,222
2023-08-06 01:42:00,50.3,50.3,209,223
2023-08-06 01:44:00,50.2,50.2,209,223
2023-08-06 01:46:00,50.3,50.2,209,223
2023-08-06 01:48:00,50.2,50.2,208,223
2023-08-06 01:50:00,50.3,50.3,209,223
2023-08-06 01:52:00,50.4,50.4,208,223
2023-08-06 01:54:00,50.3,50.2,209,223
2023-08-06 01:56:00,50.2,50.1,209,223
2023-08-06 01:58:00,50.3,50.3,209,223
2023-08-06 02:00:00,50.3,50.3,209,223
2023-08-06 02:02:00,50.2,50.2,209,223
2023-08-06 02:04:00,50.3,50.3,207,222
2023-08-06 02:06:00,50.3,50.2,208,223
2023-08-06 02:08:00,50.0,50,209,223
2023-08-06 02:10:00,50.4,50.4,209,225
2023-08-06 02:12:00,50.3,50.3,209,224
2023-08-06 02:14:00,50.5,50.5,209,225
2023-08-06 02:16:00,50.2,50.2,208,223
2023-08-06 02:18:00,50.1,50.2,208,223
2023-08-06 02:20:00,50.3,50.3,209,224
2023-08-06 02:22:00,50.2,50.1,207,223
2023-08-06 02:24:00,50.3,50.3,209,224
2023-08-06 02:26:00,50.3,50.3,209,224
2023-08-06 02:28:00,50.0,50.0,208,223
2023-08-06 02:30:00,50.2,50.2,208,223
2023-08-06 02:32:00,50.2,50.2,208,223
2023-08-06 02:34:00,50.2,50.2,208,223
2023-08-06 02:36:00,50.4,50.4,209,225
2023-08-06 02:38:00,50.3,50.3,209,224
2023-08-06 02:40:00,50.1,50.1,209,225
2023-08-06 02:42:00,50.2,50.2,209,224
2023-08-06 02:44:00,50.2,50.2,209,224
2023-08-06 02:46:00,50.4,50.4,209,224
2023-08-06 02:48:00,50.3,50.3,209,225
2023-08-06 02:50:00,50.3,50.3,209,225
2023-08-06 02:52:00,50.3,50.4,209,224
2023-08-06 02:54:00,50.3,50.3,209,224
2023-08-06 02:56:00,50.2,50.2,209,224
2023-08-06 02:58:00,50.2,50.2,209,224
2023-08-06 03:00:00,50.4,50.4,210,225
2023-08-06 03:02:00,50.5,50.5,210,226
2023-08-06 03:04:00,50.3,50.4,209,225
2023-08-06 03:06:00,50.4,50.4,207,223
2023-08-06 03:08:00,50.4,50.4,207,223
2023-08-06 03:10:00,50.3,50.3,208,223
2023-08-06 03:12:00,50.4,50.3,208,223
2023-08-06 03:14:00,50.4,50.4,208,223
2023-08-06 03:16:00,50.3,50.3,208,223
2023-08-06 03:18:00,50.1,50.0,207,223
2023-08-06 03:20:00,50.4,50.4,208,223
2023-08-06 03:22:00,50.2,50.2,208,223
2023-08-06 03:24:00,50.4,50.3,207,223
2023-08-06 03:26:00,50.2,50.3,208,223
2023-08-06 03:28:00,50.3,50.3,208,223
2023-08-06 03:30:00,50.1,50.1,208,223
2023-08-06 03:32:00,50.5,50.4,209,224
2023-08-06 03:34:00,50.3,50.3,209,224
2023-08-06 03:36:00,50.2,50.2,209,224
2023-08-06 03:38:00,50.4,50.4,209,225
2023-08-06 03:40:00,50.2,50.3,209,225
2023-08-06 03:42:00,50.4,50.4,209,226
2023-08-06 03:44:00,50.6,50.5,210,226
2023-08-06 03:46:00,50.4,50.4,210,226
2023-08-06 03:48:00,50.4,50.4,209,226
2023-08-06 03:50:00,50.3,50.4,209,226
2023-08-06 03:52:00,50.2,50.2,209,225
2023-08-06 03:54:00,50.3,50.2,209,225
2023-08-06 03:56:00,50.3,50.3,209,226
2023-08-06 03:58:00,50.3,50.3,210,226
2023-08-06 04:00:00,50.2,50.3,209,226
2023-08-06 04:02:00,50.3,50.3,209,226
2023-08-06 04:04:00,50.2,50.2,209,225
2023-08-06 04:06:00,50.1,50.2,209,226
2023-08-06 04:08:00,50.4,50.4,209,225
2023-08-06 04:10:00,50.2,50.2,209,226
2023-08-06 04:12:00,50.4,50.4,210,226
