"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-01-15 00:00:00,50.5,50.5,214,216
2023-01-15 00:02:00,50.5,50.5,216,219
2023-01-15 00:04:00,50.4,50.3,216,218
2023-01-15 00:06:00,50.5,50.5,215,219
2023-01-15 00:08:00,50.5,50.4,217,219
2023-01-15 00:10:00,50.4,50.5,216,219
2023-01-15 00:12:00,50.5,50.5,215,218
2023-01-15 00:14:00,50.4,50.5,216,219
2023-01-15 00:16:00,50.5,50.5,216,219
2023-01-15 00:18:00,50.5,50.5,216,219
2023-01-15 00:20:00,50.6,50.5,216,219
2023-01-15 00:22:00,50.6,50.6,217,219
2023-01-15 00:24:00,50.5,50.6,216,219
2023-01-15 00:26:00,50.5,50.5,214,217
2023-01-15 00:28:00,50.6,50.5,216,219
2023-01-15 00:30:00,50.4,50.5,216,219
2023-01-15 00:32:00,50.5,50.5,216,219
2023-01-15 00:34:00,50.4,50.4,219,221
2023-01-15 00:36:00,50.5,50.4,218,221
2023-01-15 00:38:00,50.5,50.5,218,221
2023-01-15 00:40:00,50.5,50.5,219,221
2023-01-15 00:42:00,50.5,50.6,216,218
2023-01-15 00:44:00,50.4,50.4,216,219
2023-01-15 00:46:00,50.6,50.6,219,221
2023-01-15 00:48:00,50.5,50.5,219,221
2023-01-15 00:50:00,50.7,50.7,218,221
2023-01-15 00:52:00,50.6,50.5,219,221
2023-01-15 00:54:00,50.4,50.4,219,221
2023-01-15 00:56:00,50.7,50.7,219,221
2023-01-15 00:58:00,50.4,50.4,216,219
2023-01-15 01:00:00,50.7,50.6,220,222
2023-01-15 01:02:00,50.5,50.5,219,221
2023-01-15 01:04:00,50.6,50.6,219,221
2023-01-15 01:06:00,50.7,50.7,221,223
2023-01-15 01:08:00,50.4,50.4,219,221
2023-01-15 01:10:00,50.6,50.6,219,222
2023-01-15 01:12:00,50.8,50.8,221,223
2023-01-15 01:14:00,50.7,50.7,220,223
2023-01-15 01:16:00,50.4,50.4,219,222
2023-01-15 01:18:00,50.5,50.4,221,223
2023-01-15 01:20:00,50.6,50.6,221,223
2023-01-15 01:22:00,50.7,50.7,219,222
2023-01-15 01:24:00,50.6,50.6,221,223
2023-01-15 01:26:00,50.7,50.7,221,223
2023-01-15 01:28:00,50.6,50.6,219,222
2023-01-15 01:30:00,50.6,50.6,219,222
2023-01-15 01:32:00,50.6,50.6,221,223
2023-01-15 01:34:00,50.5,50.5,216,219
2023-01-15 01:36:00,50.5,50.6,216,219
2023-01-15 01:38:00,50.4,50.4,221,223
2023-01-15 01:40:00,50.6,50.5,219,221
2023-01-15 01:42:00,50.5,50.6,219,221
2023-01-15 01:44:00,50.6,50.6,221,222
2023-01-15 01:46:00,50.5,50.6,219,221
2023-01-15 01:48:00,50.6,50.6,219,221
2023-01-15 01:50:00,50.6,50.6,218,221
2023-01-15 01:52:00,50.5,50.6,220,223
2023-01-15 01:54:00,50.6,50.6,220,223
2023-01-15 01:56:00,50.6,50.5,219,221
2023-01-15 01:58:00,50.4,50.5,219,221
2023-01-15 02:00:00,50.7,50.6,221,223
2023-01-15 02:02:00,50.6,50.6,219,221
2023-01-15 02:04:00,50.5,50.5,219,221
2023-01-15 02:06:00,50.7,50.7,221,223
2023-01-15 02:08:00,50.4,50.5,219,222
2023-01-15 02:10:00,50.6,50.6,220,223
2023-01-15 02:12:00,50.6,50.6,221,223
2023-01-15 02:14:00,50.5,50.5,221,223
2023-01-15 02:16:00,50.5,50.6,221,223
