"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-05-14 00:00:00,50.4,50.3,215,217
2023-05-14 00:02:00,50.2,50.2,215,217
2023-05-14 00:04:00,50.4,50.4,214,216
2023-05-14 00:06:00,50.3,50.3,216,218
2023-05-14 00:08:00,50.1,50.1,215,218
2023-05-14 00:10:00,50.2,50.2,214,217
2023-05-14 00:12:00,50.0,50.0,216,218
2023-05-14 00:14:00,50.1,50.1,216,218
2023-05-14 00:16:00,50.3,50.3,215,218
2023-05-14 00:18:00,50.1,50.1,216,219
2023-05-14 00:20:00,50.1,50.1,216,218
2023-05-14 00:22:00,50.0,50.1,214,216
2023-05-14 00:24:00,50.1,50.1,216,218
2023-05-14 00:26:00,50.2,50.2,216,218
2023-05-14 00:28:00,50.2,50.3,215,217
2023-05-14 00:30:00,50.1,50.1,215,217
2023-05-14 00:32:00,50.3,50.4,214,216
2023-05-14 00:34:00,50.1,50.1,213,216
2023-05-14 00:36:00,50.4,50.5,214,216
2023-05-14 00:38:00,50.2,50.2,215,217
2023-05-14 00:40:00,50.2,50.2,214,216
2023-05-14 00:42:00,50.2,50.2,214,217
2023-05-14 00:44:00,50.1,50.1,216,218
2023-05-14 00:46:00,50.1,50.1,215,218
2023-05-14 00:48:00,50.2,50.2,215,218
2023-05-14 00:50:00,50.2,50.2,217,219
2023-05-14 00:52:00,50.4,50.4,210,216
2023-05-14 00:54:00,50.1,50.1,211,217
2023-05-14 00:56:00,50.1,50.1,212,217
2023-05-14 00:58:00,50.2,50.2,210,216
2023-05-14 01:00:00,50.2,50.3,218,220
2023-05-14 01:02:00,50.2,50.1,216,219
2023-05-14 01:04:00,50.1,50.1,216,219
2023-05-14 01:06:00,50.2,50.2,218,220
2023-05-14 01:08:00,50.4,50.4,216,219
2023-05-14 01:10:00,50.3,50.3,216,219
2023-05-14 01:12:00,50.2,50.3,219,221
2023-05-14 01:14:00,50.2,50.2,217,220
2023-05-14 01:16:00,50.2,50.1,217,219
2023-05-14 01:18:00,50.2,50.2,211,216
2023-05-14 01:20:00,50.2,50.2,211,216
2023-05-14 01:22:00,50.2,50.2,211,217
2023-05-14 01:24:00,50.4,50.5,220,222
2023-05-14 01:26:00,50.3,50.3,219,221
2023-05-14 01:28:00,50.1,50.1,218,221
2023-05-14 01:30:00,50.3,50.3,221,223
2023-05-14 01:32:00,50.2,50.1,221,223
2023-05-14 01:34:00,50.3,50.3,220,223
2023-05-14 01:36:00,50.1,50.0,221,223
2023-05-14 01:38:00,50.4,50.3,221,223
2023-05-14 01:40:00,50.2,50.2,219,222
2023-05-14 01:42:00,50.2,50.2,221,223
2023-05-14 01:44:00,50.1,50.1,221,223
2023-05-14 01:46:00,50.3,50.3,219,222
2023-05-14 01:48:00,50.2,50.2,221,223
2023-05-14 01:50:00,50.1,50.1,221,223
2023-05-14 01:52:00,50.2,50.2,218,221
2023-05-14 01:54:00,50.2,50.2,218,221
2023-05-14 01:56:00,50.1,50.1,220,222
2023-05-14 01:58:00,50.5,50.4,219,222
2023-05-14 02:00:00,50.2,50.2,219,222
2023-05-14 02:02:00,50.2,50.2,220,222
2023-05-14 02:04:00,50.3,50.3,218,221
2023-05-14 02:06:00,50.3,50.3,219,222
