"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-11-26 00:00:00,50.0,49.9,206,219
2023-11-26 00:02:00,50.3,50.3,207,218
2023-11-26 00:04:00,50.2,50.2,205,221
2023-11-26 00:06:00,50.1,50.2,207,216
2023-11-26 00:08:00,50.0,50.0,206,220
2023-11-26 00:10:00,50.1,50.1,206,222
2023-11-26 00:12:00,50.1,50.1,206,223
2023-11-26 00:14:00,50.0,50.0,207,222
2023-11-26 00:16:00,50.3,50.2,207,222
2023-11-26 00:18:00,50.3,50.4,209,223
2023-11-26 00:20:00,50.0,49.9,208,223
2023-11-26 00:22:00,50.2,50.2,208,223
2023-11-26 00:24:00,50.3,50.2,208,223
2023-11-26 00:26:00,50.0,50.0,207,222
2023-11-26 00:28:00,50.0,50.0,208,222
2023-11-26 00:30:00,50.2,50.2,207,222
2023-11-26 00:32:00,50.1,50.1,208,223
2023-11-26 00:34:00,50.3,50.3,208,223
2023-11-26 00:36:00,50.3,50.2,208,223
2023-11-26 00:38:00,50.2,50.2,208,223
2023-11-26 00:40:00,50.0,50.0,207,223
2023-11-26 00:42:00,50.5,50.4,209,224
2023-11-26 00:44:00,50.2,50.2,208,224
2023-11-26 00:46:00,50.3,50.3,208,224
2023-11-26 00:48:00,50.1,50.0,208,223
2023-11-26 00:50:00,50.2,50.1,207,224
2023-11-26 00:52:00,50.3,50.3,207,224
2023-11-26 00:54:00,50.0,50.0,207,223
2023-11-26 00:56:00,50.3,50.3,207,223
2023-11-26 00:58:00,50.3,50.3,208,223
2023-11-26 01:00:00,50.1,50.1,208,223
2023-11-26 01:02:00,50.1,50.1,207,223
2023-11-26 01:04:00,50.2,50.2,207,223
2023-11-26 01:06:00,50.3,50.3,207,224
2023-11-26 01:08:00,50.0,50.1,207,221
2023-11-26 01:10:00,50.2,50.3,206,225
2023-11-26 01:12:00,50.0,49.9,206,224
2023-11-26 01:14:00,50.2,50.2,207,225
2023-11-26 01:16:00,50.3,50.3,207,224
2023-11-26 01:18:00,50.2,50.2,207,225
2023-11-26 01:20:00,50.1,50.1,207,224
2023-11-26 01:22:00,50.1,50.2,207,226
2023-11-26 01:24:00,50.1,50.2,207,226
2023-11-26 01:26:00,50.3,50.3,207,225
2023-11-26 01:28:00,50.1,50.1,207,225
2023-11-26 01:30:00,50.1,50.1,207,225
2023-11-26 01:32:00,50.1,50.2,207,225
2023-11-26 01:34:00,50.1,50.2,207,226
2023-11-26 01:36:00,50.3,50.2,207,224
2023-11-26 01:38:00,50.3,50.3,207,226
2023-11-26 01:40:00,50.2,50.1,207,223
2023-11-26 01:42:00,50.3,50.2,207,224
2023-11-26 01:44:00,50.4,50.4,208,226
2023-11-26 01:46:00,50.1,50.1,208,226
2023-11-26 01:48:00,50.2,50.2,207,226
2023-11-26 01:50:00,50.3,50.4,208,226
2023-11-26 01:52:00,50.2,50.3,208,226
2023-11-26 01:54:00,50.3,50.3,208,226
2023-11-26 01:56:00,50.2,50.1,208,225
2023-11-26 01:58:00,50.2,50.2,209,225
2023-11-26 02:00:00,50.3,50.3,208,225
2023-11-26 02:02:00,50.3,50.3,209,223
2023-11-26 02:04:00,50.3,50.4,208,224
2023-11-26 02:06:00,50.3,50.2,209,223
2023-11-26 02:08:00,50.3,50.3,209,223
2023-11-26 02:10:00,50.3,50.2,209,222
2023-11-26 02:12:00,50.1,50.2,209,222
2023-11-26 02:14:00,50.3,50.3,208,223
2023-11-26 02:16:00,50.2,50.1,210,222
2023-11-26 02:18:00,50.1,50.2,209,222
2023-11-26 02:20:00,50.1,50.2,209,223
2023-11-26 02:22:00,50.2,50.3,209,222
2023-11-26 02:24:00,50.1,50.2,209,222
2023-11-26 02:26:00,50.4,50.4,209,222
2023-11-26 02:28:00,50.2,50.3,209,223
2023-11-26 02:30:00,50.3,50.3,208,223
2023-11-26 02:32:00,50.1,50.1,209,222
2023-11-26 02:34:00,50.4,50.3,209,223
2023-11-26 02:36:00,50.1,50.1,209,222
2023-11-26 02:38:00,50.3,50.3,209,223
2023-11-26 02:40:00,50.3,50.3,209,223
2023-11-26 02:42:00,50.3,50.3,209,223
2023-11-26 02:44:00,50.1,50.2,208,222
2023-11-26 02:46:00,50.4,50.3,207,223
2023-11-26 02:48:00,50.4,50.3,209,222
2023-11-26 02:50:00,50.1,50.1,209,223
2023-11-26 02:52:00,50.2,50.1,208,222
2023-11-26 02:54:00,50.2,50.1,208,223
2023-11-26 02:56:00,50.2,50.2,208,223
