"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-01-29 00:00:00,50.5,50.5,221,223
2023-01-29 00:02:00,50.5,50.5,221,223
2023-01-29 00:04:00,50.5,50.5,221,222
2023-01-29 00:06:00,50.6,50.6,219,221
2023-01-29 00:08:00,50.4,50.4,219,221
2023-01-29 00:10:00,50.6,50.7,221,221
2023-01-29 00:12:00,50.6,50.6,221,222
2023-01-29 00:14:00,50.4,50.5,219,221
2023-01-29 00:16:00,50.6,50.6,218,221
2023-01-29 00:18:00,50.6,50.6,221,223
2023-01-29 00:20:00,50.5,50.4,221,223
2023-01-29 00:22:00,50.7,50.6,221,224
2023-01-29 00:24:00,50.5,50.5,223,226
2023-01-29 00:26:00,50.6,50.5,221,224
2023-01-29 00:28:00,50.5,50.5,221,223
2023-01-29 00:30:00,50.6,50.5,223,224
2023-01-29 00:32:00,50.7,50.8,221,223
2023-01-29 00:34:00,50.6,50.5,219,222
2023-01-29 00:36:00,50.5,50.5,221,223
2023-01-29 00:38:00,50.6,50.5,220,222
2023-01-29 00:40:00,50.8,50.7,221,223
2023-01-29 00:42:00,50.7,50.6,223,224
2023-01-29 00:44:00,50.5,50.5,221,223
2023-01-29 00:46:00,50.5,50.6,223,223
2023-01-29 00:48:00,50.5,50.6,223,224
2023-01-29 00:50:00,50.6,50.6,221,223
2023-01-29 00:52:00,50.7,50.7,221,224
2023-01-29 00:54:00,50.6,50.6,223,225
2023-01-29 00:56:00,50.7,50.6,222,224
2023-01-29 00:58:00,50.7,50.6,221,224
2023-01-29 01:00:00,50.6,50.6,223,225
2023-01-29 01:02:00,50.6,50.6,223,226
2023-01-29 01:04:00,50.5,50.6,223,226
2023-01-29 01:06:00,50.5,50.5,223,226
2023-01-29 01:08:00,50.5,50.6,222,226
2023-01-29 01:10:00,50.5,50.6,223,226
2023-01-29 01:12:00,50.6,50.6,223,226
2023-01-29 01:14:00,50.6,50.6,222,225
2023-01-29 01:16:00,50.8,50.8,222,225
2023-01-29 01:18:00,50.6,50.6,223,226
2023-01-29 01:20:00,50.6,50.5,221,224
2023-01-29 01:22:00,50.7,50.7,222,225
2023-01-29 01:24:00,50.7,50.6,224,226
2023-01-29 01:26:00,50.5,50.6,221,225
2023-01-29 01:28:00,50.6,50.6,223,225
2023-01-29 01:30:00,50.8,50.8,223,226
2023-01-29 01:32:00,50.7,50.6,221,224
2023-01-29 01:34:00,50.6,50.7,223,225
2023-01-29 01:36:00,50.6,50.6,224,226
2023-01-29 01:38:00,50.7,50.6,223,227
2023-01-29 01:40:00,50.7,50.7,226,227
2023-01-29 01:42:00,50.6,50.5,226,227
2023-01-29 01:44:00,50.8,50.7,224,227
2023-01-29 01:46:00,50.6,50.6,223,226
2023-01-29 01:48:00,50.7,50.6,221,223
