Time,Frequency 1C712FB8 (Hgr Katwa - Labo),Frequency AEBA416D (Hgr Katwa - Cabine),Voltage 1C712FB8 (Hgr Katwa - Labo),Voltage AEBA416D (Hgr Katwa - Cabine),Generator_ON
1/8/23 2:32,50,50,222,222,FALSE
1/8/23 2:34,50.1,50.1,223,222,FALSE
1/8/23 2:36,50,50,223,222,FALSE
1/8/23 2:38,50.1,50,222,223,FALSE
1/8/23 2:40,50,50,222,223,FALSE
1/8/23 2:42,50,50,223,222,FALSE
1/8/23 2:44,50,50,221,223,FALSE
1/8/23 2:46,49.9,49.9,221,223,FALSE
1/8/23 2:48,50.1,50.1,219,223,FALSE
1/8/23 2:50,49.9,49.8,219,223,FALSE
1/8/23 2:52,50.2,50.2,220,223,FALSE
1/8/23 2:54,50,50,221,222,FALSE
1/8/23 2:56,50,50,221,222,FALSE
1/8/23 2:58,50,50,220,222,FALSE
1/8/23 3:00,50.1,50.1,221,223,FALSE
1/8/23 3:02,49.9,50,223,222,FALSE
1/8/23 3:04,50,50,223,222,FALSE
1/8/23 3:06,49.8,49.8,222,222,FALSE
1/8/23 3:08,50.1,50,222,223,FALSE
1/8/23 3:10,50,50,223,222,FALSE
1/8/23 3:12,50.1,50,223,222,FALSE
1/8/23 3:14,49.9,50,223,222,FALSE
1/8/23 3:16,50.1,50.1,221,223,FALSE
1/8/23 3:18,50,50,223,222,FALSE
1/8/23 3:20,49.8,49.9,223,222,FALSE
1/8/23 3:22,49.9,49.9,223,222,FALSE
1/8/23 3:24,49.8,49.8,221,223,FALSE
1/8/23 3:26,49.9,49.9,223,223,FALSE
1/8/23 3:28,50,50,221,222,FALSE
1/8/23 3:30,50,49.9,221,222,FALSE
1/8/23 3:32,49.9,49.9,219,223,FALSE
1/8/23 3:34,49.8,49.8,220,223,FALSE
1/8/23 3:36,50.1,50,220,222,FALSE
1/8/23 3:38,50,50,220,222,FALSE
1/8/23 3:40,49.9,49.8,222,223,FALSE
1/8/23 3:42,49.9,49.9,221,223,FALSE
1/8/23 3:44,50,50,223,222,FALSE
1/8/23 3:46,50,50,222,222,FALSE
1/8/23 3:48,50.2,50.2,222,223,FALSE
1/8/23 3:50,49.9,49.9,221,223,FALSE
1/8/23 3:52,50,50,223,222,FALSE
1/8/23 3:54,49.9,49.9,222,222,FALSE
1/8/23 3:56,50,50,222,222,FALSE
1/8/23 3:58,50.2,50.1,221,223,FALSE
1/8/23 4:00,50.1,50,223,222,FALSE
1/8/23 4:02,50,50,223,223,FALSE
1/8/23 4:04,49.9,49.9,222,222,FALSE
1/8/23 4:06,50,50.1,221,223,FALSE
1/8/23 4:08,49.9,50,220,223,FALSE
1/8/23 4:10,50,49.9,220,222,FALSE
1/8/23 4:12,50,49.9,220,223,FALSE
1/8/23 4:14,49.9,49.9,219,223,FALSE
1/8/23 4:16,49.9,49.9,219,222,FALSE
1/8/23 4:18,49.9,49.9,221,222,FALSE
1/8/23 4:20,50.1,50.1,223,222,FALSE
1/8/23 4:22,49.9,49.9,222,223,FALSE
1/8/23 4:24,49.8,49.8,222,223,FALSE
1/8/23 4:26,50,50,223,221,FALSE
1/8/23 4:28,50.2,50.1,223,222,FALSE
1/8/23 4:30,49.9,49.8,223,216,FALSE
1/8/23 4:32,50,50,223,217,FALSE
1/8/23 4:34,49.9,49.9,224,217,FALSE
1/8/23 4:36,50.1,50,224,216,FALSE
1/8/23 4:38,50.2,50.2,223,217,FALSE
1/8/23 4:40,49.9,49.8,222,218,FALSE
1/8/23 4:42,50.1,50.1,223,217,FALSE
1/8/23 4:44,50,49.9,223,217,FALSE
1/8/23 4:46,50.1,50,223,217,FALSE
1/8/23 4:48,49.9,49.9,220,218,FALSE
1/8/23 4:50,50,50,221,218,FALSE
1/8/23 4:52,50.1,50.1,221,217,FALSE
1/8/23 4:54,50,50,221,217,FALSE
1/8/23 4:56,49.8,49.8,220,217,FALSE
1/8/23 4:58,49.8,49.8,221,217,FALSE
1/8/23 5:00,50.2,50.2,224,217,FALSE
1/8/23 5:02,49.6,49.8,223,216,FALSE
1/8/23 5:04,49.9,49.8,222,217,FALSE
1/8/23 5:06,49.9,49.9,222,217,FALSE
1/8/23 5:08,50.1,50,223,216,FALSE
1/8/23 5:10,49.6,49.7,223,216,FALSE
1/8/23 5:12,50,50,222,217,FALSE
1/8/23 5:14,50,50,222,218,FALSE
1/8/23 5:16,50.1,50.1,223,217,FALSE
1/8/23 5:18,50,50,223,217,FALSE
1/8/23 5:20,49.9,49.9,221,217,FALSE
1/8/23 5:22,49.8,49.8,221,217,FALSE
1/8/23 5:24,50.1,50.2,222,217,FALSE
1/8/23 5:26,49.8,49.8,222,217,FALSE
1/8/23 5:28,50.1,50,219,216,FALSE
1/8/23 5:30,49.9,50,219,218,FALSE
1/8/23 5:32,50,49.9,220,217,FALSE
1/8/23 5:34,50,50,220,216,FALSE
1/8/23 5:36,49.9,49.8,220,216,FALSE
1/8/23 5:38,49.8,49.8,219,217,FALSE
1/8/23 5:40,49.9,49.8,222,216,FALSE
1/8/23 5:42,49.9,49.9,222,216,FALSE
1/8/23 5:44,49.9,50,223,216,FALSE
1/8/23 5:46,50,50,221,216,FALSE
1/8/23 5:48,49.9,50,222,216,FALSE
1/8/23 5:50,50.1,50,223,220,FALSE
1/8/23 5:52,49.8,49.8,223,220,FALSE
1/8/23 5:54,50,50,222,220,FALSE
1/8/23 5:56,50.2,50.2,223,221,FALSE
1/8/23 5:58,49.8,49.8,223,221,FALSE
1/8/23 6:00,49.8,49.8,223,221,FALSE
1/8/23 6:02,50,49.9,222,221,FALSE
1/8/23 6:04,50,50,222,221,FALSE
1/8/23 6:06,49.8,49.9,223,220,FALSE
1/8/23 6:08,50,50,221,219,FALSE
1/8/23 6:10,50,50,221,220,FALSE
1/8/23 6:12,49.9,49.9,219,221,FALSE
1/8/23 6:14,50,50,221,219,FALSE
1/8/23 6:16,50.1,50,221,219,FALSE
1/8/23 6:18,49.9,50,221,218,FALSE
1/8/23 6:20,50.2,50.1,218,220,FALSE
1/8/23 6:22,49.7,49.7,219,221,FALSE
1/8/23 6:24,50,50,219,221,FALSE
1/8/23 6:26,50,50,218,222,FALSE
1/8/23 6:28,50,50,214,226,FALSE
1/8/23 6:30,50,50,218,224,FALSE
1/8/23 6:32,50,50,223,226,FALSE
1/8/23 6:34,50,50,223,226,FALSE
1/8/23 6:36,49.8,49.9,224,226,FALSE
1/8/23 6:38,50,49.9,225,227,FALSE
1/8/23 6:40,49.9,49.9,226,227,FALSE
1/8/23 6:42,50,50,226,226,FALSE
1/8/23 6:44,50,50,223,226,FALSE
1/8/23 6:46,50,50,223,226,FALSE
1/8/23 6:48,49.8,49.7,226,225,FALSE
1/8/23 6:50,49.8,49.9,223,225,FALSE
1/8/23 6:52,50.1,50.1,224,223,FALSE
1/8/23 6:54,50.1,50,222,224,FALSE
1/8/23 6:56,50.2,50.2,222,224,FALSE
1/8/23 6:58,50,50,221,222,FALSE
1/8/23 7:00,49.7,49.7,221,224,FALSE
1/8/23 7:02,49.8,49.7,225,225,FALSE
1/8/23 7:04,50.2,50.2,227,223,FALSE
1/8/23 7:06,49.8,49.8,226,221,FALSE
1/8/23 7:08,50,50,225,223,FALSE
1/8/23 7:10,50,50,222,223,FALSE
1/8/23 7:12,50,50,222,223,FALSE
1/8/23 7:14,49.8,49.8,223,223,FALSE
1/8/23 7:16,49.9,49.8,222,223,FALSE
1/8/23 7:18,50,50,216,224,FALSE
1/8/23 7:20,50.1,50.1,221,223,FALSE
1/8/23 7:22,49.8,49.8,219,225,FALSE
1/8/23 7:24,49.9,49.8,221,222,FALSE
1/8/23 7:26,49.8,49.8,219,224,FALSE
1/8/23 7:28,50.1,50.1,216,219,FALSE
1/8/23 7:30,50,50,219,223,FALSE
1/8/23 7:32,50,50,221,219,FALSE
1/8/23 7:34,50,50,216,223,FALSE
1/8/23 7:36,50.2,50.3,220,220,FALSE
1/8/23 7:38,50.1,50,221,216,FALSE
1/8/23 7:40,50,49.9,219,219,FALSE
1/8/23 7:42,50.1,50.2,218,220,FALSE
1/8/23 7:44,50.7,50.7,216,221,FALSE
1/8/23 7:46,49.9,49.9,223,219,FALSE
1/8/23 7:48,49.8,49.7,222,218,FALSE
1/8/23 7:50,49.6,49.6,219,220,FALSE
1/8/23 7:52,50.6,50.6,223,220,FALSE
1/8/23 7:54,50.1,50,222,219,FALSE
1/8/23 7:56,49.8,49.6,217,218,FALSE
1/8/23 7:58,50.1,50.2,221,219,FALSE
1/8/23 8:00,50.2,50.1,221,219,FALSE
1/8/23 8:02,50.2,50.3,222,218,FALSE
1/8/23 8:04,50,50.1,223,218,FALSE
1/8/23 8:06,49.8,49.8,222,218,FALSE
1/8/23 8:08,49.8,49.7,218,219,FALSE
1/8/23 8:10,50,50.1,221,218,FALSE
1/8/23 8:12,50.1,50,221,217,FALSE
1/8/23 8:14,49.8,49.9,217,218,FALSE
1/8/23 8:16,49.8,49.8,212,218,FALSE
1/8/23 8:18,50,49.9,214,219,FALSE
1/8/23 8:20,49.7,49.7,219,216,FALSE
1/8/23 8:22,50.2,50.2,223,217,FALSE
1/8/23 8:24,50.2,50.3,219,212,FALSE
1/8/23 8:26,50.2,50.1,222,214,FALSE
1/8/23 8:28,50.3,50.3,221,216,FALSE
1/8/23 8:30,50.2,50.2,221,213,FALSE
1/8/23 8:32,50.4,50.4,221,213,FALSE
1/8/23 8:34,49.8,49.8,221,210,FALSE
1/8/23 8:36,49.8,49.7,221,214,FALSE
1/8/23 8:38,50.1,50.1,221,215,FALSE
1/8/23 8:40,49.6,49.8,221,214,FALSE
1/8/23 8:42,49.5,49.5,220,214,FALSE
1/8/23 8:44,49.8,49.8,221,209,FALSE
1/8/23 8:46,49.7,49.6,220,211,FALSE
1/8/23 8:48,49.9,49.8,218,214,FALSE
1/8/23 8:50,50.3,50.2,217,214,FALSE
1/8/23 8:52,49.6,49.8,216,214,FALSE
1/8/23 8:54,49.9,49.8,216,211,FALSE
1/8/23 8:56,49.7,49.7,215,214,FALSE
1/8/23 8:58,49.7,49.6,215,214,FALSE
1/8/23 9:00,50,50.1,216,214,FALSE
1/8/23 9:02,50,50.1,218,215,FALSE
1/8/23 9:04,49.9,49.9,217,214,FALSE
1/8/23 9:06,50,50,219,214,FALSE
1/8/23 9:08,50.3,50.2,217,212,FALSE
1/8/23 9:10,50.1,50.2,219,209,FALSE
1/8/23 9:12,50,49.9,218,212,FALSE
1/8/23 9:14,50,50.2,218,212,FALSE
1/8/23 9:16,50,50,216,214,FALSE
1/8/23 9:18,50.1,50.1,215,213,FALSE
1/8/23 9:20,49.8,49.8,214,213,FALSE
1/8/23 9:22,49.9,49.8,214,212,FALSE
1/8/23 9:24,49.9,50,214,209,FALSE
1/8/23 9:26,49.9,50,211,211,FALSE
1/8/23 9:28,50.1,50,213,211,FALSE
1/8/23 9:30,50.2,50,213,210,FALSE
1/8/23 9:32,49.9,49.8,214,209,FALSE
1/8/23 9:34,49.8,49.9,216,211,FALSE
1/8/23 9:36,50.1,50.2,215,209,FALSE
1/8/23 9:38,50.2,50.2,216,206,FALSE
1/8/23 9:40,50,50,216,207,FALSE
1/8/23 9:42,50.1,50.1,214,208,FALSE
1/8/23 9:44,50.1,50.1,216,207,FALSE
1/8/23 9:46,50,50.2,216,206,FALSE
1/8/23 9:48,50,50,215,210,FALSE
1/8/23 9:50,50.1,50.1,216,212,FALSE
1/8/23 9:52,49.9,49.7,209,214,FALSE
1/8/23 9:54,50.1,50.1,213,214,FALSE
1/8/23 9:56,49.8,49.7,214,211,FALSE
1/8/23 9:58,49.9,50,214,211,FALSE
1/8/23 10:00,49.8,49.8,213,210,FALSE
1/8/23 10:02,49.8,49.8,213,209,FALSE
1/8/23 10:04,49.9,49.8,213,213,FALSE
1/8/23 10:06,49.8,49.9,212,208,FALSE
1/8/23 10:08,50,49.9,211,210,FALSE
1/8/23 10:10,50,50,209,211,FALSE
1/8/23 10:12,50,49.9,211,213,FALSE
1/8/23 10:14,50.2,50.2,211,210,FALSE
1/8/23 10:16,49.9,50,213,211,FALSE
1/8/23 10:18,49.9,49.8,211,212,FALSE
1/8/23 10:20,49.9,49.9,209,213,FALSE
1/8/23 10:22,50.4,50.4,213,211,FALSE
1/8/23 10:24,50,50,213,209,FALSE
1/8/23 10:26,50.2,50.2,212,211,FALSE
1/8/23 10:28,49.7,49.8,213,213,FALSE
1/8/23 10:30,49.6,49.6,214,211,FALSE
1/8/23 10:32,49.9,50,214,211,FALSE
1/8/23 10:34,50.5,50.5,216,209,FALSE
1/8/23 10:36,50.1,50.1,214,211,FALSE
1/8/23 10:38,50.2,50.2,217,208,FALSE
1/8/23 10:40,49.8,49.7,217,204,FALSE
1/8/23 10:42,50.2,50.1,216,207,FALSE
1/8/23 10:44,49.9,49.9,214,205,FALSE
1/8/23 10:46,50.9,50.8,217,207,FALSE
1/8/23 10:48,50.1,50.1,214,203,FALSE
1/8/23 10:50,50.3,50.2,213,207,FALSE
1/8/23 10:52,49.9,49.9,209,213,FALSE
1/8/23 10:54,50.2,50.2,209,214,FALSE
1/8/23 10:56,50,50,206,214,FALSE
1/8/23 10:58,49.9,49.9,209,213,FALSE
1/8/23 11:00,49.8,49.8,209,210,FALSE
1/8/23 11:02,49.8,49.8,210,209,FALSE
1/8/23 11:04,50,50.1,211,211,FALSE
1/8/23 11:06,50,50,212,211,FALSE
1/8/23 11:08,50.1,50.2,212,209,FALSE
1/8/23 11:10,50.2,50.1,210,212,FALSE
1/8/23 11:12,50,50,206,213,FALSE
1/8/23 11:14,50,50.1,211,211,FALSE
1/8/23 11:16,50,50,210,203,FALSE
1/8/23 11:18,49.9,49.8,207,207,FALSE
1/8/23 11:20,50,49.9,209,199,FALSE
1/8/23 11:22,50,49.9,208,204,FALSE
1/8/23 11:24,49.9,49.9,208,208,FALSE
1/8/23 11:26,50,50,209,207,FALSE
1/8/23 11:28,50.1,50.1,200,208,FALSE
1/8/23 11:30,50.1,50.1,202,209,FALSE
1/8/23 11:32,50,50,202,208,FALSE
1/8/23 11:34,50.1,49.9,200,207,FALSE
1/8/23 11:36,49.9,49.9,205,207,FALSE
1/8/23 11:38,49.9,50,204,207,FALSE
1/8/23 11:40,50,50,206,206,FALSE
1/8/23 11:42,49.8,49.8,207,206,FALSE
1/8/23 11:44,49.8,49.8,211,204,FALSE
1/8/23 11:46,50.1,50.1,210,204,FALSE
1/8/23 11:48,49.9,49.9,210,207,FALSE
1/8/23 11:50,50.1,50.3,210,207,FALSE
1/8/23 11:52,50,50,214,201,FALSE
1/8/23 11:54,49.7,49.7,214,197,FALSE
1/8/23 11:56,50,50,211,204,FALSE
1/8/23 11:58,49.7,49.8,216,207,FALSE
1/8/23 12:00,49.9,49.9,213,202,FALSE
1/8/23 12:02,50.1,50,216,201,FALSE
1/8/23 12:04,50.1,50.1,216,204,FALSE
1/8/23 12:06,49.9,50,211,204,FALSE
1/8/23 12:08,50,50,216,211,FALSE
1/8/23 12:10,50,50,211,209,FALSE
1/8/23 12:12,49.8,49.9,211,204,FALSE
1/8/23 12:14,50,50,209,212,FALSE
1/8/23 12:16,49.9,49.9,209,202,FALSE
1/8/23 12:18,49.7,49.6,211,209,FALSE
1/8/23 12:20,49.9,49.8,210,209,FALSE
1/8/23 12:22,49.9,50,205,209,FALSE
1/8/23 12:24,50.1,50.1,209,207,FALSE
1/8/23 12:26,49.9,50,209,207,FALSE
1/8/23 12:28,49.8,49.9,207,208,FALSE
1/8/23 12:30,49.9,49.9,208,209,FALSE
1/8/23 12:32,50.1,50.1,210,209,FALSE
1/8/23 12:34,50,50.2,210,210,FALSE
1/8/23 12:36,49.8,49.8,209,204,FALSE
1/8/23 12:38,50.3,50.2,210,204,FALSE
1/8/23 12:40,50.1,50.1,210,205,FALSE
1/8/23 12:42,49.9,50,210,206,FALSE
1/8/23 12:44,49.7,49.7,209,207,FALSE
1/8/23 12:46,49.6,49.6,209,208,FALSE
1/8/23 12:48,49.7,49.8,210,209,FALSE
1/8/23 12:50,49.8,50,209,209,FALSE
1/8/23 12:52,49.9,49.9,209,209,FALSE
1/8/23 12:54,49.9,49.8,209,211,FALSE
1/8/23 12:56,50.3,50.3,210,213,FALSE
1/8/23 12:58,50.1,50.1,213,213,FALSE
1/8/23 13:00,49.9,50,214,207,FALSE
1/8/23 13:02,50,50.1,212,214,FALSE
1/8/23 13:04,49.9,50,216,213,FALSE
1/8/23 13:06,50.1,50.1,217,212,FALSE
1/8/23 13:08,50.1,50,217,212,FALSE
1/8/23 13:10,50.1,50.1,209,208,FALSE
1/8/23 13:12,49.9,49.9,214,211,FALSE
1/8/23 13:14,49.8,49.8,216,209,FALSE
1/8/23 13:16,50,50,216,210,FALSE
1/8/23 13:18,49.9,50,214,211,FALSE
1/8/23 13:20,49.7,49.7,216,209,FALSE
1/8/23 13:22,50,50,218,209,FALSE
1/8/23 13:24,50,50,216,209,FALSE
1/8/23 13:26,50.1,50.2,215,210,FALSE
1/8/23 13:28,49.9,49.9,216,213,FALSE
1/8/23 13:30,49.9,49.9,214,212,FALSE
1/8/23 13:32,49.9,49.9,214,209,FALSE
1/8/23 13:34,49.9,49.9,213,212,FALSE
1/8/23 13:36,50.1,50,211,211,FALSE
1/8/23 13:38,50.5,50.3,214,211,FALSE
1/8/23 13:40,50.3,50.3,210,207,FALSE
1/8/23 13:42,50.4,50.5,209,209,FALSE
1/8/23 13:44,50.1,50.1,207,208,FALSE
1/8/23 13:46,50,50,211,209,FALSE
1/8/23 13:48,50,49.9,211,208,FALSE
1/8/23 13:50,49.8,49.8,211,208,FALSE
1/8/23 13:52,49.6,49.7,209,209,FALSE
1/8/23 13:54,49.9,49.9,210,209,FALSE
1/8/23 13:56,49.9,49.9,209,209,FALSE
1/8/23 13:58,50.1,50,208,209,FALSE
1/8/23 14:00,50,49.9,207,209,FALSE
1/8/23 14:02,50.1,50.1,204,209,FALSE
1/8/23 14:04,50,50.1,209,206,FALSE
1/8/23 14:06,49.9,49.9,206,209,FALSE
1/8/23 14:08,49.6,49.5,207,209,FALSE
1/8/23 14:10,49.8,49.8,214,208,FALSE
1/8/23 14:12,49.8,49.8,218,208,FALSE
1/8/23 14:14,50.1,50.2,218,211,FALSE
1/8/23 14:16,50,50,210,211,FALSE
1/8/23 14:18,49.7,49.8,206,207,FALSE
1/8/23 14:20,50.1,50,209,212,FALSE
1/8/23 14:22,50,50,212,211,FALSE
1/8/23 14:24,49.8,49.9,204,207,FALSE
1/8/23 14:26,50.1,50.1,211,207,FALSE
1/8/23 14:28,49.7,49.8,210,212,FALSE
1/8/23 14:30,50,50,209,212,FALSE
1/8/23 14:32,49.8,49.8,203,214,FALSE
1/8/23 14:34,50.2,50.2,203,208,FALSE
1/8/23 14:36,50.1,50,213,209,FALSE
1/8/23 14:38,50.1,50.1,212,207,FALSE
1/8/23 14:40,50,50.1,209,211,FALSE
1/8/23 14:42,49.8,49.9,209,212,FALSE
1/8/23 14:44,49.8,49.8,210,212,FALSE
1/8/23 14:46,50,50,214,207,FALSE
1/8/23 14:48,50,50,214,211,FALSE
1/8/23 14:50,50.1,50.2,214,211,FALSE
1/8/23 14:52,50,50,209,210,FALSE
1/8/23 14:54,50.1,50.1,210,210,FALSE
1/8/23 14:56,50.2,50.2,211,209,FALSE
1/8/23 14:58,50.1,50,209,211,FALSE
1/8/23 15:00,50.1,50.1,211,213,FALSE
1/8/23 15:02,50.1,50.1,204,211,FALSE
1/8/23 15:04,50.1,50.1,211,211,FALSE
1/8/23 15:06,49.6,49.6,208,210,FALSE
1/8/23 15:08,49.7,49.7,214,208,FALSE
1/8/23 15:10,49.9,49.9,214,204,FALSE
1/8/23 15:12,49.9,49.9,214,203,FALSE
1/8/23 15:14,49.8,49.8,213,202,FALSE
1/8/23 15:16,50.1,50,211,211,FALSE
1/8/23 15:18,50,50,213,211,FALSE
1/8/23 15:20,50,49.9,214,211,FALSE
1/8/23 15:22,49.9,49.9,214,207,FALSE
1/8/23 15:24,50.1,50.2,212,211,FALSE
1/8/23 15:26,50,50,214,209,FALSE
1/8/23 15:28,50,50,214,211,FALSE
1/8/23 15:30,49.8,49.8,215,202,FALSE
1/8/23 15:32,49.6,49.6,211,203,FALSE
1/8/23 15:34,49.8,49.9,210,208,FALSE
1/8/23 15:36,50,50,211,211,FALSE
1/8/23 15:38,50.2,50.2,211,210,FALSE
1/8/23 15:40,49.8,49.9,210,209,FALSE
1/8/23 15:42,50.1,50,211,211,FALSE
1/8/23 15:44,50.2,50.1,211,211,FALSE
1/8/23 15:46,49.9,49.9,211,211,FALSE
1/8/23 15:48,50.1,50.2,211,212,FALSE
1/8/23 15:50,50,50,213,208,FALSE
1/8/23 15:52,49.9,50,214,208,FALSE
1/8/23 15:54,50.1,50.1,214,208,FALSE
1/8/23 15:56,50,50,214,211,FALSE
1/8/23 15:58,50,50,214,208,FALSE
1/8/23 16:00,50.2,50.2,214,211,FALSE
1/8/23 16:02,50.2,50.2,214,211,FALSE
1/8/23 16:04,49.9,49.9,215,200,FALSE
1/8/23 16:06,49.7,49.7,214,206,FALSE
1/8/23 16:08,49.9,49.9,214,201,FALSE
1/8/23 16:10,50.1,50.1,214,207,FALSE
1/8/23 16:12,50.2,50.2,214,204,FALSE
1/8/23 16:14,50,50,213,204,FALSE
1/8/23 16:16,49.9,49.9,209,201,FALSE
1/8/23 16:18,50.3,50.3,211,205,FALSE
1/8/23 16:20,49.8,49.9,209,205,FALSE
1/8/23 16:22,50,49.9,209,204,FALSE
1/8/23 16:24,50,50,210,206,FALSE
1/8/23 16:26,50.2,50.2,211,207,FALSE
1/8/23 16:28,49.9,49.8,211,204,FALSE
1/8/23 16:30,50.2,50.1,212,207,FALSE
1/8/23 16:32,50,50.1,214,206,FALSE
1/8/23 16:34,49.8,49.8,214,206,FALSE
1/8/23 16:36,49.9,49.9,214,207,FALSE
1/8/23 16:38,49.7,49.8,212,204,FALSE
1/8/23 16:40,49.8,49.9,213,204,FALSE
1/8/23 16:42,50.1,50,214,208,FALSE
1/8/23 16:44,50.1,50.2,214,205,FALSE
1/8/23 16:46,50,49.9,213,207,FALSE
1/8/23 16:48,50.2,50.2,213,208,FALSE
1/8/23 16:50,49.9,49.9,214,207,FALSE
1/8/23 16:52,49.8,49.9,214,207,FALSE
1/8/23 16:54,50,50,215,206,FALSE
1/8/23 16:56,49.8,49.8,211,206,FALSE
1/8/23 16:58,49.8,49.8,212,205,FALSE
1/8/23 17:00,50,50,211,209,FALSE
1/8/23 17:02,50,50,213,209,FALSE
1/8/23 17:04,49.9,49.9,213,209,FALSE
1/8/23 17:06,50,50,213,209,FALSE
1/8/23 17:08,50.1,50.1,212,209,FALSE
1/8/23 17:10,49.9,49.9,213,207,FALSE
1/8/23 17:12,49.7,49.7,215,209,FALSE
1/8/23 17:14,49.9,49.9,214,209,FALSE
1/8/23 17:16,49.9,49.9,214,209,FALSE
1/8/23 17:18,50.1,50.1,214,209,FALSE
1/8/23 17:20,49.9,50,215,208,FALSE
1/8/23 17:22,50,50,214,209,FALSE
1/8/23 17:24,50.1,50.1,215,208,FALSE
1/8/23 17:26,49.9,49.9,215,206,FALSE
1/8/23 17:28,49.8,49.8,214,208,FALSE
1/8/23 17:30,49.8,49.8,215,209,FALSE
1/8/23 17:32,50,50,215,205,FALSE
1/8/23 17:34,50,50,215,206,FALSE
1/8/23 17:36,50.1,50,213,206,FALSE
1/8/23 17:38,49.9,49.9,207,205,FALSE
1/8/23 17:40,49.9,49.8,211,210,FALSE
1/8/23 17:42,49.9,49.9,212,209,FALSE
1/8/23 17:44,50,50,211,207,FALSE
1/8/23 17:46,49.9,49.9,211,210,FALSE
1/8/23 17:48,49.9,49.9,211,209,FALSE
