Time,Frequency 1C712FB8 (Hgr Katwa - Labo),Frequency AEBA416D (Hgr Katwa - Cabine),Voltage 1C712FB8 (Hgr Katwa - Labo),Voltage AEBA416D (Hgr Katwa - Cabine),Generator_ON
1/15/23 1:38,49.9,49.9,216,219,FALSE
1/15/23 1:40,50,49.9,216,218,FALSE
1/15/23 1:42,49.9,49.9,220,218,FALSE
1/15/23 1:44,50,50,220,218,FALSE
1/15/23 1:46,50,50.1,220,218,FALSE
1/15/23 1:48,50,50,219,219,FALSE
1/15/23 1:50,49.8,49.8,220,218,FALSE
1/15/23 1:52,49.9,49.9,221,218,FALSE
1/15/23 1:54,50,50,219,219,FALSE
1/15/23 1:56,49.9,49.9,219,219,FALSE
1/15/23 1:58,49.7,49.7,220,219,FALSE
1/15/23 2:00,49.9,49.9,221,219,FALSE
1/15/23 2:02,49.9,49.8,220,219,FALSE
1/15/23 2:04,50,49.9,219,219,FALSE
1/15/23 2:06,49.8,49.8,221,219,FALSE
1/15/23 2:08,50.1,50,221,219,FALSE
1/15/23 2:10,50.2,50.2,221,219,FALSE
1/15/23 2:12,49.9,49.9,216,219,FALSE
1/15/23 2:14,49.8,49.8,218,219,FALSE
1/15/23 2:16,49.8,49.8,219,219,FALSE
1/15/23 2:18,50,50,219,219,FALSE
1/15/23 2:20,50,50,217,219,FALSE
1/15/23 2:22,49.9,49.9,218,219,FALSE
1/15/23 2:24,50,50,221,219,FALSE
1/15/23 2:26,50.2,50.1,221,219,FALSE
1/15/23 2:28,50.6,50.5,220,220,FALSE
1/15/23 2:30,50,50,220,219,FALSE
1/15/23 2:32,50,50.1,221,219,FALSE
1/15/23 2:34,49.9,49.8,221,219,FALSE
1/15/23 2:36,50,50,220,219,FALSE
1/15/23 2:38,49.9,49.9,219,219,FALSE
1/15/23 2:40,49.8,49.8,220,219,FALSE
1/15/23 2:42,49.8,49.8,220,219,FALSE
1/15/23 2:44,49.8,49.9,219,219,FALSE
1/15/23 2:46,49.9,50,219,219,FALSE
1/15/23 2:48,50.1,50.1,221,219,FALSE
1/15/23 2:50,49.9,49.8,221,219,FALSE
1/15/23 2:52,50.1,50,217,219,FALSE
1/15/23 2:54,49.8,49.9,216,219,FALSE
1/15/23 2:56,49.9,49.9,218,219,FALSE
1/15/23 2:58,50,49.9,218,219,FALSE
1/15/23 3:00,50,50.1,219,219,FALSE
1/15/23 3:02,50.1,50.1,216,220,FALSE
1/15/23 3:04,49.9,49.9,221,219,FALSE
1/15/23 3:06,50,49.9,220,219,FALSE
1/15/23 3:08,50.1,50.1,220,219,FALSE
1/15/23 3:10,50.1,50.1,219,220,FALSE
1/15/23 3:12,49.8,49.9,219,219,FALSE
1/15/23 3:14,49.9,49.9,220,219,FALSE
1/15/23 3:16,50.1,50.2,220,219,FALSE
1/15/23 3:18,49.9,49.9,219,219,FALSE
1/15/23 3:20,50.1,50.1,219,220,FALSE
1/15/23 3:22,49.9,50,220,219,FALSE
1/15/23 3:24,49.9,50,221,219,FALSE
1/15/23 3:26,49.9,49.9,219,219,FALSE
1/15/23 3:28,50,50,218,220,FALSE
1/15/23 3:30,50,50,217,219,FALSE
1/15/23 3:32,49.9,49.9,218,219,FALSE
1/15/23 3:34,50,50,217,220,FALSE
1/15/23 3:36,50,50,216,220,FALSE
1/15/23 3:38,50.1,50.1,219,219,FALSE
1/15/23 3:40,49.9,49.9,219,219,FALSE
1/15/23 3:42,49.9,49.9,221,219,FALSE
1/15/23 3:44,49.8,49.8,219,219,FALSE
1/15/23 3:46,49.9,49.9,220,219,FALSE
1/15/23 3:48,50,50,221,219,FALSE
1/15/23 3:50,50,50,221,221,FALSE
1/15/23 3:52,49.8,49.8,218,219,FALSE
1/15/23 3:54,49.8,49.9,221,219,FALSE
1/15/23 3:56,49.9,49.9,221,219,FALSE
1/15/23 3:58,49.9,49.9,221,219,FALSE
1/15/23 4:00,50.1,50,219,219,FALSE
1/15/23 4:02,49.8,49.9,219,219,FALSE
1/15/23 4:04,50,50,221,219,FALSE
1/15/23 4:06,49.9,49.9,221,219,FALSE
1/15/23 4:08,50.1,50.1,220,220,FALSE
1/15/23 4:10,49.9,50,217,219,FALSE
1/15/23 4:12,50,50,219,219,FALSE
1/15/23 4:14,49.9,49.9,219,219,FALSE
1/15/23 4:16,49.8,49.9,219,219,FALSE
1/15/23 4:18,49.7,49.8,219,219,FALSE
1/15/23 4:20,50,50,218,219,FALSE
1/15/23 4:22,50,50,221,219,FALSE
1/15/23 4:24,49.9,49.9,221,219,FALSE
1/15/23 4:26,49.8,49.9,221,219,FALSE
1/15/23 4:28,50,50,222,212,FALSE
1/15/23 4:30,50,50,222,213,FALSE
1/15/23 4:32,50.1,50,223,212,FALSE
1/15/23 4:34,50,50.1,221,213,FALSE
1/15/23 4:36,49.9,49.9,222,212,FALSE
1/15/23 4:38,49.8,49.9,222,212,FALSE
1/15/23 4:40,50,50,222,213,FALSE
1/15/23 4:42,49.9,49.9,222,213,FALSE
1/15/23 4:44,50,49.9,222,213,FALSE
1/15/23 4:46,49.9,49.8,223,213,FALSE
1/15/23 4:48,50.1,50.1,222,213,FALSE
1/15/23 4:50,49.9,49.9,219,213,FALSE
1/15/23 4:52,49.8,49.9,219,213,FALSE
1/15/23 4:54,50,50,219,213,FALSE
1/15/23 4:56,49.9,49.9,221,212,FALSE
1/15/23 4:58,50.1,50.1,219,214,FALSE
1/15/23 5:00,49.8,49.8,219,212,FALSE
1/15/23 5:02,50,49.9,221,212,FALSE
1/15/23 5:04,50,50,221,213,FALSE
1/15/23 5:06,49.8,49.8,221,212,FALSE
1/15/23 5:08,49.8,49.8,221,212,FALSE
1/15/23 5:10,49.8,49.8,221,212,FALSE
1/15/23 5:12,50,50,221,212,FALSE
1/15/23 5:14,49.6,49.7,221,213,FALSE
1/15/23 5:16,50,50,221,213,FALSE
1/15/23 5:18,50.1,50.1,221,214,FALSE
1/15/23 5:20,50,50,221,213,FALSE
1/15/23 5:22,50.1,50.1,221,213,FALSE
1/15/23 5:24,49.8,49.8,221,213,FALSE
1/15/23 5:26,49.9,49.9,221,213,FALSE
1/15/23 5:28,50.1,50.2,221,213,FALSE
1/15/23 5:30,50.1,50.1,219,213,FALSE
1/15/23 5:32,49.9,49.9,219,212,FALSE
1/15/23 5:34,50.2,50.1,219,213,FALSE
1/15/23 5:36,50.2,50.3,219,212,FALSE
1/15/23 5:38,49.8,49.9,219,212,FALSE
1/15/23 5:40,50,50,219,212,FALSE
1/15/23 5:42,49.9,49.8,221,212,FALSE
1/15/23 5:44,50,50,223,207,FALSE
1/15/23 5:46,49.8,49.8,222,207,FALSE
1/15/23 5:48,49.9,49.9,221,212,FALSE
1/15/23 5:50,49.9,49.8,221,211,FALSE
1/15/23 5:52,50.1,50.1,221,212,FALSE
1/15/23 5:54,50.3,50.4,222,212,FALSE
1/15/23 5:56,49.8,49.8,221,211,FALSE
1/15/23 5:58,49.8,49.8,221,212,FALSE
1/15/23 6:00,49.9,49.9,221,213,FALSE
1/15/23 6:02,50.1,50.1,222,215,FALSE
1/15/23 6:04,50.1,50.1,222,216,FALSE
1/15/23 6:06,50,50,221,217,FALSE
1/15/23 6:08,50.1,50.1,221,218,FALSE
1/15/23 6:10,50,50,219,216,FALSE
1/15/23 6:12,49.9,49.9,219,216,FALSE
1/15/23 6:14,50,50,219,216,FALSE
1/15/23 6:16,50.1,50.1,219,216,FALSE
1/15/23 6:18,49.8,49.8,218,216,FALSE
1/15/23 6:20,50.1,50.2,221,216,FALSE
1/15/23 6:22,50,50,220,216,FALSE
1/15/23 6:24,50,50.1,220,216,FALSE
1/15/23 6:26,49.8,49.8,222,211,FALSE
1/15/23 6:28,49.8,49.7,226,216,FALSE
1/15/23 6:30,49.8,49.7,228,212,FALSE
1/15/23 6:32,50.1,50,227,213,FALSE
1/15/23 6:34,50,50,227,213,FALSE
1/15/23 6:36,49.9,49.9,224,212,FALSE
1/15/23 6:38,49.8,49.8,226,213,FALSE
1/15/23 6:40,49.9,49.9,222,216,FALSE
1/15/23 6:42,49.9,50,222,217,FALSE
1/15/23 6:44,50,50,223,216,FALSE
1/15/23 6:46,50.2,50.2,222,216,FALSE
1/15/23 6:48,9804,6536,0,0,FALSE
1/15/23 6:50,5618,3279,0,0,FALSE
1/15/23 6:52,4367,3030,0,0,FALSE
1/15/23 6:54,2463,4926,0,0,FALSE
1/15/23 6:56,5618,2463,0,0,FALSE
1/15/23 6:58,6536,4367,0,0,FALSE
1/15/23 7:00,5618,3584,0,0,FALSE
1/15/23 7:02,2451,6579,0,0,FALSE
1/15/23 7:04,3937,7874,0,0,FALSE
1/15/23 7:06,50,50,223,214,FALSE
1/15/23 7:08,50,50,217,214,FALSE
1/15/23 7:10,50.7,50.6,221,214,FALSE
1/15/23 7:12,50.3,50.4,221,212,FALSE
1/15/23 7:14,50.3,50.1,214,211,FALSE
1/15/23 7:16,50.2,50.3,214,213,FALSE
1/15/23 7:18,50.3,50.4,219,206,FALSE
1/15/23 7:20,50.4,50.5,219,207,FALSE
1/15/23 7:22,50,50,221,206,FALSE
1/15/23 7:24,49.8,49.8,208,207,FALSE
1/15/23 7:26,49.7,49.7,204,205,FALSE
1/15/23 7:28,49.8,49.9,207,211,FALSE
1/15/23 7:30,50.2,50.2,210,207,FALSE
1/15/23 7:32,50,50,209,207,FALSE
1/15/23 7:34,49.9,49.8,209,207,FALSE
1/15/23 7:36,50,50,207,205,FALSE
1/15/23 7:38,50.2,50.2,208,206,FALSE
1/15/23 7:40,50,50,207,204,FALSE
1/15/23 7:42,49.8,49.8,207,204,FALSE
1/15/23 7:44,50,50,220,201,FALSE
1/15/23 7:46,49.9,49.8,219,200,FALSE
1/15/23 7:48,49.9,49.9,221,200,FALSE
1/15/23 7:50,50,50,221,200,FALSE
1/15/23 7:52,50,50,219,200,FALSE
1/15/23 7:54,50.1,50.1,217,197,FALSE
1/15/23 7:56,49.9,50,216,199,FALSE
1/15/23 7:58,49.8,49.8,218,196,FALSE
1/15/23 8:00,50,49.9,216,199,FALSE
1/15/23 8:02,49.7,49.8,216,199,FALSE
1/15/23 8:04,49.8,49.8,214,193,FALSE
1/15/23 8:06,50,50,213,200,FALSE
1/15/23 8:08,49.8,49.8,213,199,FALSE
1/15/23 8:10,50,50,218,197,FALSE
1/15/23 8:12,49.6,49.6,219,198,FALSE
1/15/23 8:14,49.9,49.9,221,192,FALSE
1/15/23 8:16,49.9,50,221,199,FALSE
1/15/23 8:18,49.9,49.8,219,199,FALSE
1/15/23 8:20,49.7,49.7,219,198,FALSE
1/15/23 8:22,50,49.9,219,198,FALSE
1/15/23 8:24,50.1,50,221,194,FALSE
1/15/23 8:26,50,50,220,193,FALSE
1/15/23 8:28,49.8,49.7,215,195,FALSE
1/15/23 8:30,49.9,49.9,214,190,FALSE
1/15/23 8:32,49.9,49.9,215,190,FALSE
1/15/23 8:34,50.2,50.1,212,190,FALSE
1/15/23 8:36,50,50,212,190,FALSE
1/15/23 8:38,50,50,211,195,FALSE
1/15/23 8:40,49.7,49.8,211,193,FALSE
1/15/23 8:42,50,50,211,190,FALSE
1/15/23 8:44,49.9,50,212,194,FALSE
1/15/23 8:46,49.9,50,212,190,FALSE
1/15/23 8:48,50,50,213,188,FALSE
1/15/23 8:50,50.1,50,213,190,FALSE
1/15/23 8:52,49.6,49.7,210,190,FALSE
1/15/23 8:54,49.8,49.8,212,186,FALSE
1/15/23 8:56,50,50,213,192,FALSE
1/15/23 8:58,50.1,50,213,192,FALSE
1/15/23 9:00,49.9,49.9,213,190,FALSE
1/15/23 9:02,49.8,49.8,211,194,FALSE
1/15/23 9:04,50,50,212,195,FALSE
1/15/23 9:06,50.1,50,212,199,FALSE
1/15/23 9:08,50,50.1,213,201,FALSE
1/15/23 9:10,50,50.1,214,199,FALSE
1/15/23 9:12,50,50.1,214,192,FALSE
1/15/23 9:14,50,49.9,214,197,FALSE
1/15/23 9:16,49.9,49.8,213,193,FALSE
1/15/23 9:18,50.2,50.2,212,199,FALSE
1/15/23 9:20,49.8,49.9,207,202,FALSE
1/15/23 9:22,50,50.2,212,206,FALSE
1/15/23 9:24,49.6,49.8,213,197,FALSE
1/15/23 9:26,49.9,49.6,205,204,FALSE
1/15/23 9:28,50,50,212,200,FALSE
1/15/23 9:30,49.9,50,211,204,FALSE
1/15/23 9:32,49.7,49.8,218,202,FALSE
1/15/23 9:34,49.9,49.9,217,205,FALSE
1/15/23 9:36,50.2,50.2,215,204,FALSE
1/15/23 9:38,49.8,49.8,214,205,FALSE
1/15/23 9:40,50,50,213,202,FALSE
1/15/23 9:42,49.8,49.8,213,201,FALSE
1/15/23 9:44,49.9,50,213,203,FALSE
1/15/23 9:46,50,50,213,204,FALSE
1/15/23 9:48,50.1,50.1,209,208,FALSE
1/15/23 9:50,49.7,49.9,213,203,FALSE
1/15/23 9:52,49.7,49.8,216,202,FALSE
1/15/23 9:54,49.7,49.8,208,204,FALSE
1/15/23 9:56,49.8,49.8,212,202,FALSE
1/15/23 9:58,49.9,49.9,213,199,FALSE
1/15/23 10:00,50,50,212,207,FALSE
1/15/23 10:02,50.2,50.2,213,204,FALSE
1/15/23 10:04,50,50.1,211,207,FALSE
1/15/23 10:06,49.8,49.8,211,202,FALSE
1/15/23 10:08,50.1,50.2,214,201,FALSE
1/15/23 10:10,50.1,50,213,199,FALSE
1/15/23 10:12,49.7,49.8,214,198,FALSE
1/15/23 10:14,49.8,49.9,209,194,FALSE
1/15/23 10:16,49.7,49.7,209,201,FALSE
1/15/23 10:18,50.1,50.2,209,202,FALSE
1/15/23 10:20,50.1,50.1,209,201,FALSE
1/15/23 10:22,50,49.9,211,202,FALSE
1/15/23 10:24,50,50,211,203,FALSE
1/15/23 10:26,50.3,50.2,209,200,FALSE
1/15/23 10:28,50,50,209,201,FALSE
1/15/23 10:30,49.9,49.9,209,198,FALSE
1/15/23 10:32,49.9,49.8,210,202,FALSE
1/15/23 10:34,50.2,50.2,208,201,FALSE
1/15/23 10:36,50.1,50,209,200,FALSE
1/15/23 10:38,50.1,50.2,207,202,FALSE
1/15/23 10:40,49.7,49.9,207,201,FALSE
1/15/23 10:42,50.1,50,207,200,FALSE
1/15/23 10:44,49.9,49.8,207,199,FALSE
1/15/23 10:46,49.9,49.8,207,202,FALSE
1/15/23 10:48,50.1,50,207,201,FALSE
1/15/23 10:50,50.1,50,208,202,FALSE
1/15/23 10:52,50,50,207,202,FALSE
1/15/23 10:54,50.1,50.1,209,202,FALSE
1/15/23 10:56,50,50,207,202,FALSE
1/15/23 10:58,49.7,49.7,207,201,FALSE
1/15/23 11:00,50.1,50,210,193,FALSE
1/15/23 11:02,50.1,50.2,209,202,FALSE
1/15/23 11:04,50.2,50.1,209,202,FALSE
1/15/23 11:06,50.2,50.2,210,202,FALSE
1/15/23 11:08,50.1,50.2,210,204,FALSE
1/15/23 11:10,49.8,50,206,197,FALSE
1/15/23 11:12,50,50,207,191,FALSE
1/15/23 11:14,50.1,50,207,191,FALSE
1/15/23 11:16,49.9,49.9,207,192,FALSE
1/15/23 11:18,49.8,49.9,207,194,FALSE
1/15/23 11:20,50,49.9,207,194,FALSE
1/15/23 11:22,49.6,49.7,204,198,FALSE
1/15/23 11:24,50.1,50.2,204,192,FALSE
1/15/23 11:26,49.9,50,204,199,FALSE
1/15/23 11:28,50,50,203,197,FALSE
1/15/23 11:30,50.2,50.1,204,197,FALSE
1/15/23 11:32,50.3,50.3,204,199,FALSE
1/15/23 11:34,50,50.2,205,198,FALSE
1/15/23 11:36,49.8,49.8,206,199,FALSE
1/15/23 11:38,50,49.8,207,195,FALSE
1/15/23 11:40,49.9,49.9,206,197,FALSE
1/15/23 11:42,49.9,49.9,207,199,FALSE
1/15/23 11:44,49.7,49.7,210,197,FALSE
1/15/23 11:46,49.8,49.8,206,197,FALSE
1/15/23 11:48,49.6,49.8,209,202,FALSE
1/15/23 11:50,50.3,50.3,210,202,FALSE
1/15/23 11:52,50.3,50.2,210,196,FALSE
1/15/23 11:54,49.8,49.8,207,197,FALSE
1/15/23 11:56,49.4,49.5,211,197,FALSE
1/15/23 11:58,49.9,49.9,211,198,FALSE
1/15/23 12:00,66.5,49.7,210,201,FALSE
1/15/23 12:02,49.9,49.8,211,200,FALSE
1/15/23 12:04,49.9,50,211,199,FALSE
1/15/23 12:06,49.7,49.6,207,202,FALSE
1/15/23 12:08,50.2,50.1,207,197,FALSE
1/15/23 12:10,50.1,50,210,202,FALSE
1/15/23 12:12,50.1,50.2,211,203,FALSE
1/15/23 12:14,50.2,50.1,211,202,FALSE
1/15/23 12:16,50,50,210,202,FALSE
1/15/23 12:18,49.8,49.8,210,202,FALSE
1/15/23 12:20,50.1,50.1,213,202,FALSE
1/15/23 12:22,50,50.1,213,203,FALSE
1/15/23 12:24,50,49.9,212,202,FALSE
1/15/23 12:26,49.9,49.9,213,197,FALSE
1/15/23 12:28,50,50,211,203,FALSE
1/15/23 12:30,50.1,50,211,203,FALSE
1/15/23 12:32,50,50.1,211,202,FALSE
1/15/23 12:34,50.1,50.1,211,202,FALSE
1/15/23 12:36,50,50,211,203,FALSE
1/15/23 12:38,50,50.1,211,203,FALSE
1/15/23 12:40,50.1,50.1,211,203,FALSE
1/15/23 12:42,49.9,49.8,211,202,FALSE
1/15/23 12:44,49.7,49.7,210,202,FALSE
1/15/23 12:46,49.9,50,210,202,FALSE
1/15/23 12:48,49.8,49.8,207,203,FALSE
1/15/23 12:50,50,50,207,203,FALSE
1/15/23 12:52,50.1,50.1,207,203,FALSE
1/15/23 12:54,49.9,49.9,207,202,FALSE
1/15/23 12:56,50,50,209,204,FALSE
1/15/23 12:58,50.3,50.3,206,201,FALSE
1/15/23 13:00,49.9,49.9,205,201,FALSE
1/15/23 13:02,49.6,49.5,205,199,FALSE
1/15/23 13:04,50,49.9,208,199,FALSE
1/15/23 13:06,49.8,49.7,208,199,FALSE
1/15/23 13:08,50.3,50.2,207,199,FALSE
1/15/23 13:10,49.9,50,207,199,FALSE
1/15/23 13:12,49.9,49.8,209,198,FALSE
1/15/23 13:14,50.2,50.2,209,199,FALSE
1/15/23 13:16,50,50.1,208,199,FALSE
1/15/23 13:18,49.8,49.8,208,197,FALSE
1/15/23 13:20,49.9,50,196,199,FALSE
1/15/23 13:22,49.7,49.7,196,201,FALSE
1/15/23 13:24,49.9,49.9,196,199,FALSE
1/15/23 13:26,49.7,49.7,211,202,FALSE
1/15/23 13:28,49.8,49.6,211,203,FALSE
1/15/23 13:30,50,49.9,209,200,FALSE
1/15/23 13:32,50.3,50.2,212,203,FALSE
1/15/23 13:34,49.9,50.1,214,207,FALSE
1/15/23 13:36,50,50.1,214,207,FALSE
1/15/23 13:38,50.3,50.2,214,207,FALSE
1/15/23 13:40,50.3,50.4,215,209,FALSE
1/15/23 13:42,50.2,50.2,211,204,FALSE
1/15/23 13:44,49.6,49.7,213,207,FALSE
1/15/23 13:46,49.9,49.8,213,207,FALSE
1/15/23 13:48,49.8,49.7,212,207,FALSE
1/15/23 13:50,49.6,49.7,215,207,FALSE
1/15/23 13:52,50.1,50,216,206,FALSE
1/15/23 13:54,49.8,49.8,216,207,FALSE
1/15/23 13:56,49.8,49.7,217,207,FALSE
1/15/23 13:58,50.2,50.2,217,208,FALSE
1/15/23 14:00,50.1,50.1,218,208,FALSE
1/15/23 14:02,50.3,50.4,218,209,FALSE
1/15/23 14:04,49.7,49.7,216,209,FALSE
1/15/23 14:06,49.7,49.7,217,208,FALSE
1/15/23 14:08,50.2,50.2,219,209,FALSE
1/15/23 14:10,49.8,49.6,217,209,FALSE
1/15/23 14:12,50.1,50,217,209,FALSE
1/15/23 14:14,49.9,49.9,217,209,FALSE
1/15/23 14:16,49.7,49.7,217,209,FALSE
1/15/23 14:18,50.3,50.2,214,209,FALSE
1/15/23 14:20,49.9,50.1,214,209,FALSE
1/15/23 14:22,50.3,50.1,215,208,FALSE
1/15/23 14:24,50,50,216,209,FALSE
1/15/23 14:26,49.6,49.5,215,208,FALSE
1/15/23 14:28,49.7,49.7,214,210,FALSE
1/15/23 14:30,50.1,50.1,214,207,FALSE
1/15/23 14:32,50.1,50,218,205,FALSE
1/15/23 14:34,49.7,49.8,216,202,FALSE
1/15/23 14:36,49.8,49.9,215,209,FALSE
1/15/23 14:38,50,50,214,207,FALSE
1/15/23 14:40,49.8,49.8,214,209,FALSE
1/15/23 14:42,49.9,49.8,209,202,FALSE
1/15/23 14:44,50.1,50.1,210,197,FALSE
1/15/23 14:46,50,50.1,209,199,FALSE
1/15/23 14:48,49.7,49.7,208,202,FALSE
1/15/23 14:50,50.2,50.1,211,202,FALSE
1/15/23 14:52,50,50,210,200,FALSE
1/15/23 14:54,50,49.9,211,199,FALSE
1/15/23 14:56,49.8,49.9,211,199,FALSE
1/15/23 14:58,49.9,49.9,212,199,FALSE
1/15/23 15:00,50,50,212,198,FALSE
1/15/23 15:02,50.1,50.1,210,196,FALSE
1/15/23 15:04,50,50.2,211,199,FALSE
1/15/23 15:06,49.6,49.8,211,198,FALSE
1/15/23 15:08,49.5,49.5,209,197,FALSE
1/15/23 15:10,49.8,49.8,211,200,FALSE
1/15/23 15:12,49.8,49.9,212,201,FALSE
1/15/23 15:14,49.9,49.9,214,203,FALSE
1/15/23 15:16,49.6,49.6,214,200,FALSE
1/15/23 15:18,49.9,49.9,215,198,FALSE
1/15/23 15:20,49.5,49.5,214,202,FALSE
1/15/23 15:22,49.6,49.6,214,200,FALSE
1/15/23 15:24,49.7,49.6,213,201,FALSE
1/15/23 15:26,50,49.9,214,204,FALSE
1/15/23 15:28,49.8,49.8,215,201,FALSE
1/15/23 15:30,50.2,50.2,214,204,FALSE
1/15/23 15:32,50.4,50.3,214,204,FALSE
1/15/23 15:34,50.1,50.2,213,204,FALSE
1/15/23 15:36,49.9,49.9,214,204,FALSE
1/15/23 15:38,50.4,50.4,214,203,FALSE
1/15/23 15:40,50.4,50.4,214,203,FALSE
1/15/23 15:42,50.3,50.3,211,204,FALSE
1/15/23 15:44,50.3,50.3,211,204,FALSE
1/15/23 15:46,49.9,49.9,211,202,FALSE
1/15/23 15:48,49.9,49.8,206,204,FALSE
1/15/23 15:50,49.8,49.8,210,204,FALSE
1/15/23 15:52,50,50,209,203,FALSE
1/15/23 15:54,50.1,50.1,211,202,FALSE
1/15/23 15:56,49.9,49.8,214,204,FALSE
1/15/23 15:58,49.9,49.9,212,205,FALSE
1/15/23 16:00,49.9,49.9,213,201,FALSE
1/15/23 16:02,49.8,49.8,213,199,FALSE
1/15/23 16:04,50,50,214,201,FALSE
1/15/23 16:06,50,50,213,204,FALSE
1/15/23 16:08,49.9,49.8,212,204,FALSE
1/15/23 16:10,49.7,49.6,214,198,FALSE
1/15/23 16:12,50,50.1,214,199,FALSE
1/15/23 16:14,50,49.8,211,203,FALSE
1/15/23 16:16,49.9,49.8,213,204,FALSE
1/15/23 16:18,49.8,49.7,210,205,FALSE
1/15/23 16:20,50,49.9,214,201,FALSE
1/15/23 16:22,49.8,49.9,211,199,FALSE
1/15/23 16:24,49.7,49.8,212,201,FALSE
1/15/23 16:26,49.8,49.7,211,204,FALSE
1/15/23 16:28,49.8,49.9,210,203,FALSE
1/15/23 16:30,49.9,49.8,209,202,FALSE
1/15/23 16:32,50,50,209,202,FALSE
1/15/23 16:34,50.2,50,209,202,FALSE
1/15/23 16:36,50,49.9,210,200,FALSE
1/15/23 16:38,50,49.9,210,202,FALSE
1/15/23 16:40,49.7,49.7,211,202,FALSE
1/15/23 16:42,49.6,49.6,214,203,FALSE
1/15/23 16:44,49.6,49.6,211,200,FALSE
1/15/23 16:46,49.7,49.4,212,194,FALSE
1/15/23 16:48,49.8,50,212,202,FALSE
1/15/23 16:50,50.1,50.1,207,203,FALSE
1/15/23 16:52,50.2,49.9,209,204,FALSE
1/15/23 16:54,49.8,49.8,213,201,FALSE
1/15/23 16:56,50.1,50,213,202,FALSE
1/15/23 16:58,49.8,49.8,213,201,FALSE
1/15/23 17:00,48.7,49.7,214,202,FALSE
1/15/23 17:02,50.2,50.2,214,199,FALSE
1/15/23 17:04,50.1,50.1,214,203,FALSE
1/15/23 17:06,50.1,50,215,197,FALSE
1/15/23 17:08,50.3,50.3,214,190,FALSE
1/15/23 17:10,49.8,49.8,211,201,FALSE
1/15/23 17:12,49.9,49.9,211,201,FALSE
1/15/23 17:14,49.6,49.6,211,199,FALSE
1/15/23 17:16,49.8,49.7,211,200,FALSE
1/15/23 17:18,49.8,49.7,211,199,FALSE
1/15/23 17:20,50,50.2,213,201,FALSE
1/15/23 17:22,49.9,49.8,213,198,FALSE
1/15/23 17:24,50,49.9,214,199,FALSE
1/15/23 17:26,50,50,214,202,FALSE
1/15/23 17:28,50.1,50.2,214,203,FALSE
1/15/23 17:30,49.8,49.8,214,199,FALSE
1/15/23 17:32,49.9,49.8,214,203,FALSE
1/15/23 17:34,49.8,49.6,214,202,FALSE
1/15/23 17:36,50.1,50,215,197,FALSE
1/15/23 17:38,50.2,50.3,215,202,FALSE
