Time,Frequency 1C712FB8 (Hgr Katwa - Labo),Frequency AEBA416D (Hgr Katwa - Cabine),Voltage 1C712FB8 (Hgr Katwa - Labo),Voltage AEBA416D (Hgr Katwa - Cabine),Generator_ON
1/22/23 0:00,49.8,49.9,214,216,FALSE
1/22/23 0:02,49.7,49.7,214,216,FALSE
1/22/23 0:04,50.1,50.1,214,216,FALSE
1/22/23 0:06,50.2,50.1,214,217,FALSE
1/22/23 0:08,50.2,50.2,214,217,FALSE
1/22/23 0:10,49.7,49.8,214,216,FALSE
1/22/23 0:12,49.8,49.8,216,217,FALSE
1/22/23 0:14,50,50,216,217,FALSE
1/22/23 0:16,50.1,50,216,217,FALSE
1/22/23 0:18,49.8,49.8,216,217,FALSE
1/22/23 0:20,50,50,216,217,FALSE
1/22/23 0:22,49.9,49.9,216,217,FALSE
1/22/23 0:24,49.7,49.7,215,217,FALSE
1/22/23 0:26,50.3,50.2,216,217,FALSE
1/22/23 0:28,49.8,49.7,216,217,FALSE
1/22/23 0:30,50.2,50.3,217,217,FALSE
1/22/23 0:32,49.8,49.8,216,216,FALSE
1/22/23 0:34,49.8,49.8,216,216,FALSE
1/22/23 0:36,49.8,49.9,216,216,FALSE
1/22/23 0:38,49.9,50,214,216,FALSE
1/22/23 0:40,50,50,214,216,FALSE
1/22/23 0:42,50.3,50.3,214,216,FALSE
1/22/23 0:44,49.9,49.9,214,216,FALSE
1/22/23 0:46,49.8,49.8,214,216,FALSE
1/22/23 0:48,49.9,49.9,214,216,FALSE
1/22/23 0:50,49.7,49.8,216,216,FALSE
1/22/23 0:52,49.8,49.8,216,217,FALSE
1/22/23 0:54,49.9,49.9,216,218,FALSE
1/22/23 0:56,50,50.1,216,217,FALSE
1/22/23 0:58,49.8,49.8,216,217,FALSE
1/22/23 1:00,49.7,49.7,215,217,FALSE
1/22/23 1:02,50,50,216,217,FALSE
1/22/23 1:04,49.7,49.7,216,217,FALSE
1/22/23 1:06,50,50,216,218,FALSE
1/22/23 1:08,49.9,49.9,216,217,FALSE
1/22/23 1:10,49.9,50,216,218,FALSE
1/22/23 1:12,50.2,50.2,216,217,FALSE
1/22/23 1:14,50.1,50.1,216,216,FALSE
1/22/23 1:16,49.9,49.9,214,216,FALSE
1/22/23 1:18,50.2,50.2,214,216,FALSE
1/22/23 1:20,50.1,50.1,214,217,FALSE
1/22/23 1:22,50.1,50.1,214,216,FALSE
1/22/23 1:24,50,50,213,216,FALSE
1/22/23 1:26,50.1,50.1,213,217,FALSE
1/22/23 1:28,49.9,49.9,213,216,FALSE
1/22/23 1:30,50,50.1,216,217,FALSE
1/22/23 1:32,50.3,50.2,216,219,FALSE
1/22/23 1:34,49.9,49.8,215,218,FALSE
1/22/23 1:36,49.8,49.8,215,218,FALSE
1/22/23 1:38,49.9,49.9,215,218,FALSE
1/22/23 1:40,50,50,215,218,FALSE
1/22/23 1:42,50.1,50.2,215,218,FALSE
1/22/23 1:44,50,50,215,218,FALSE
1/22/23 1:46,49.9,49.9,215,218,FALSE
1/22/23 1:48,50.2,50.3,216,218,FALSE
1/22/23 1:50,50,50,216,218,FALSE
1/22/23 1:52,49.9,49.9,215,218,FALSE
1/22/23 1:54,49.8,49.8,216,218,FALSE
1/22/23 1:56,49.8,49.8,214,217,FALSE
1/22/23 1:58,50,50.1,214,217,FALSE
1/22/23 2:00,50,50,214,217,FALSE
1/22/23 2:02,50,50,214,217,FALSE
1/22/23 2:04,49.9,49.9,214,217,FALSE
1/22/23 2:06,49.7,49.7,214,216,FALSE
1/22/23 2:08,49.6,49.7,214,216,FALSE
1/22/23 2:10,49.9,49.9,216,217,FALSE
1/22/23 2:12,50,50,216,217,FALSE
1/22/23 2:14,49.8,49.8,216,217,FALSE
1/22/23 2:16,49.9,49.9,216,218,FALSE
1/22/23 2:18,49.8,49.8,216,217,FALSE
1/22/23 2:20,49.8,49.9,216,218,FALSE
1/22/23 2:22,49.8,49.8,216,218,FALSE
1/22/23 2:24,49.8,49.8,216,218,FALSE
1/22/23 2:26,49.9,49.9,216,218,FALSE
1/22/23 2:28,49.8,49.8,216,218,FALSE
1/22/23 2:30,49.7,49.7,214,219,FALSE
1/22/23 2:32,49.9,49.9,214,219,FALSE
1/22/23 2:34,49.9,49.9,215,219,FALSE
1/22/23 2:36,49.6,49.7,214,218,FALSE
1/22/23 2:38,49.9,49.8,215,217,FALSE
1/22/23 2:40,49.9,49.9,214,218,FALSE
1/22/23 2:42,49.8,49.9,214,218,FALSE
1/22/23 2:44,49.8,49.9,214,217,FALSE
1/22/23 2:46,49.9,50,215,217,FALSE
1/22/23 2:48,50,49.9,217,217,FALSE
1/22/23 2:50,50,50,217,218,FALSE
1/22/23 2:52,50,50,216,218,FALSE
1/22/23 2:54,49.8,49.9,217,217,FALSE
1/22/23 2:56,49.8,49.8,217,217,FALSE
1/22/23 2:58,49.8,49.9,216,219,FALSE
1/22/23 3:00,50,50,216,219,FALSE
1/22/23 3:02,49.8,49.9,216,218,FALSE
1/22/23 3:04,49.7,49.7,217,218,FALSE
1/22/23 3:06,49.8,49.8,217,218,FALSE
1/22/23 3:08,50,50,216,218,FALSE
1/22/23 3:10,49.9,49.9,216,219,FALSE
1/22/23 3:12,50.2,50.2,216,219,FALSE
1/22/23 3:14,49.7,49.7,216,218,FALSE
1/22/23 3:16,49.8,49.7,214,218,FALSE
1/22/23 3:18,49.8,49.8,212,219,FALSE
1/22/23 3:20,49.8,49.9,214,218,FALSE
1/22/23 3:22,50,50.1,214,218,FALSE
1/22/23 3:24,50.1,50.1,214,217,FALSE
1/22/23 3:26,50.1,50.1,214,218,FALSE
1/22/23 3:28,49.7,49.7,216,217,FALSE
1/22/23 3:30,49.7,49.8,216,217,FALSE
1/22/23 3:32,49.7,49.6,216,217,FALSE
1/22/23 3:34,49.9,49.9,216,217,FALSE
1/22/23 3:36,49.9,49.8,216,217,FALSE
1/22/23 3:38,49.8,49.8,216,217,FALSE
1/22/23 3:40,50.3,50.3,216,218,FALSE
1/22/23 3:42,50,50,216,219,FALSE
1/22/23 3:44,49.9,49.7,216,218,FALSE
1/22/23 3:46,50.3,50.3,216,219,FALSE
1/22/23 3:48,49.7,49.8,215,218,FALSE
1/22/23 3:50,50,50,216,219,FALSE
1/22/23 3:52,50,50,216,219,FALSE
1/22/23 3:54,50.1,50.1,214,218,FALSE
1/22/23 3:56,49.9,49.9,214,218,FALSE
1/22/23 3:58,49.8,49.7,214,218,FALSE
1/22/23 4:00,49.9,49.9,214,218,FALSE
1/22/23 4:02,49.7,49.8,214,218,FALSE
1/22/23 4:04,49.8,49.8,214,217,FALSE
1/22/23 4:06,49.8,49.8,216,217,FALSE
1/22/23 4:08,49.9,49.9,216,217,FALSE
1/22/23 4:10,50.2,50.1,216,217,FALSE
1/22/23 4:12,50,50,216,217,FALSE
1/22/23 4:14,50,49.9,216,217,FALSE
1/22/23 4:16,49.9,50,214,218,FALSE
1/22/23 4:18,50,50.1,214,218,FALSE
1/22/23 4:20,49.8,49.7,214,217,FALSE
1/22/23 4:22,49.9,49.9,216,217,FALSE
1/22/23 4:24,50,50,216,217,FALSE
1/22/23 4:26,50.2,50.2,214,219,FALSE
1/22/23 4:28,50,50.1,214,219,FALSE
1/22/23 4:30,49.8,49.7,215,218,FALSE
1/22/23 4:32,50,50,213,218,FALSE
1/22/23 4:34,49.8,49.9,214,212,FALSE
1/22/23 4:36,50.2,50.2,212,213,FALSE
1/22/23 4:38,49.8,49.8,213,212,FALSE
1/22/23 4:40,50.2,50.3,214,213,FALSE
1/22/23 4:42,49.9,49.9,214,212,FALSE
1/22/23 4:44,49.9,49.9,214,213,FALSE
1/22/23 4:46,49.5,49.6,214,211,FALSE
1/22/23 4:48,50.1,50.1,216,211,FALSE
1/22/23 4:50,50.2,50.2,216,211,FALSE
1/22/23 4:52,50.1,50.1,215,212,FALSE
1/22/23 4:54,49.5,49.5,214,211,FALSE
1/22/23 4:56,50.2,50.2,216,211,FALSE
1/22/23 4:58,50,50,216,211,FALSE
1/22/23 5:00,50.3,50.2,216,212,FALSE
1/22/23 5:02,49.8,49.9,214,211,FALSE
1/22/23 5:04,49.8,49.9,216,211,FALSE
1/22/23 5:06,50,50,216,211,FALSE
1/22/23 5:08,50,50.1,216,212,FALSE
1/22/23 5:10,49.7,49.6,211,211,FALSE
1/22/23 5:12,49.9,49.9,214,211,FALSE
1/22/23 5:14,50.1,50.1,214,211,FALSE
1/22/23 5:16,49.9,49.8,214,211,FALSE
1/22/23 5:18,50,50,211,213,FALSE
1/22/23 5:20,50.2,50.2,212,212,FALSE
1/22/23 5:22,50.1,50,215,212,FALSE
1/22/23 5:24,49.8,49.8,215,211,FALSE
1/22/23 5:26,49.8,49.8,214,212,FALSE
1/22/23 5:28,49.9,49.9,214,211,FALSE
1/22/23 5:30,49.9,50,216,211,FALSE
1/22/23 5:32,50,49.9,215,211,FALSE
1/22/23 5:34,50.2,50.2,214,211,FALSE
1/22/23 5:36,50,50,214,211,FALSE
1/22/23 5:38,49.9,49.9,216,211,FALSE
1/22/23 5:40,49.8,49.7,215,211,FALSE
1/22/23 5:42,49.8,49.8,215,211,FALSE
1/22/23 5:44,50,50,214,211,FALSE
1/22/23 5:46,50.4,50.3,216,211,FALSE
1/22/23 5:48,49.9,49.9,214,211,FALSE
1/22/23 5:50,50,49.9,213,211,FALSE
1/22/23 5:52,49.7,49.6,211,211,FALSE
1/22/23 5:54,49.8,49.8,213,211,FALSE
1/22/23 5:56,49.9,50,213,211,FALSE
1/22/23 5:58,49.9,49.9,213,212,FALSE
1/22/23 6:00,50,49.9,214,212,FALSE
1/22/23 6:02,49.9,50,216,211,FALSE
1/22/23 6:04,49.7,49.6,216,211,FALSE
1/22/23 6:06,50.1,50,216,211,FALSE
1/22/23 6:08,50,50.1,216,211,FALSE
1/22/23 6:10,50,50,216,211,FALSE
1/22/23 6:12,49.7,49.7,216,211,FALSE
1/22/23 6:14,50,50,217,215,FALSE
1/22/23 6:16,50.3,50.2,216,216,FALSE
1/22/23 6:18,50,50,216,216,FALSE
1/22/23 6:20,50.1,50,204,218,FALSE
1/22/23 6:22,50.3,50.3,204,219,FALSE
1/22/23 6:24,50.2,50.2,216,216,FALSE
1/22/23 6:26,50,50.1,214,216,FALSE
1/22/23 6:28,49.9,49.9,215,216,FALSE
1/22/23 6:30,50.1,50.1,214,217,FALSE
1/22/23 6:32,50.2,50.2,211,219,FALSE
1/22/23 6:34,49.9,49.9,209,220,FALSE
1/22/23 6:36,50,50.1,214,219,FALSE
1/22/23 6:38,50.2,50.2,218,221,FALSE
1/22/23 6:40,49.7,49.8,218,219,FALSE
1/22/23 6:42,50,49.9,216,220,FALSE
1/22/23 6:44,49.9,49.9,218,219,FALSE
1/22/23 6:46,50.1,50,220,223,FALSE
1/22/23 6:48,49.5,49.5,219,222,FALSE
1/22/23 6:50,49.9,49.9,221,223,FALSE
1/22/23 6:52,50,50.1,219,223,FALSE
1/22/23 6:54,50.1,50.1,220,222,FALSE
1/22/23 6:56,49.7,49.7,221,221,FALSE
1/22/23 6:58,50.1,50.2,218,221,FALSE
1/22/23 7:00,49.9,49.9,218,221,FALSE
1/22/23 7:02,50,50,219,220,FALSE
1/22/23 7:04,50,50,218,221,FALSE
1/22/23 7:06,50.1,50.1,217,221,FALSE
1/22/23 7:08,50.3,50.3,218,221,FALSE
1/22/23 7:10,49.6,49.7,216,220,FALSE
1/22/23 7:12,49.9,49.9,216,221,FALSE
1/22/23 7:14,49.8,49.9,216,216,FALSE
1/22/23 7:16,50.3,50.3,219,216,FALSE
1/22/23 7:18,49.9,49.8,219,221,FALSE
1/22/23 7:20,49.5,49.5,216,221,FALSE
1/22/23 7:22,49.6,49.6,216,219,FALSE
1/22/23 7:24,49.9,49.8,217,216,FALSE
1/22/23 7:26,49.6,49.5,218,216,FALSE
1/22/23 7:28,49.8,49.9,218,218,FALSE
1/22/23 7:30,49.6,49.4,216,219,FALSE
1/22/23 7:32,49.9,49.8,218,218,FALSE
1/22/23 7:34,49.9,49.7,217,219,FALSE
1/22/23 7:36,49.8,49.9,217,217,FALSE
1/22/23 7:38,50,50,218,218,FALSE
1/22/23 7:40,50.1,50.1,219,214,FALSE
1/22/23 7:42,50.1,50.2,216,217,FALSE
1/22/23 7:44,49.9,50,216,216,FALSE
1/22/23 7:46,49.9,49.8,216,217,FALSE
1/22/23 7:48,50.1,50.1,216,214,FALSE
1/22/23 7:50,50.1,50.2,216,218,FALSE
1/22/23 7:52,50.1,50.2,216,217,FALSE
1/22/23 7:54,50.1,50.2,219,216,FALSE
1/22/23 7:56,49.8,49.7,219,214,FALSE
1/22/23 7:58,50,50,219,216,FALSE
1/22/23 8:00,50.2,50.2,219,216,FALSE
1/22/23 8:02,49.6,49.7,219,216,FALSE
1/22/23 8:04,49.9,49.9,220,214,FALSE
1/22/23 8:06,49.8,49.8,219,215,FALSE
1/22/23 8:08,50.1,50.3,219,214,FALSE
1/22/23 8:10,49.5,49.4,218,214,FALSE
1/22/23 8:12,49.9,50,218,215,FALSE
1/22/23 8:14,50.1,50.2,219,216,FALSE
1/22/23 8:16,50.3,50.2,219,215,FALSE
1/22/23 8:18,49.7,49.7,218,211,FALSE
1/22/23 8:20,50,50,214,214,FALSE
1/22/23 8:22,50.3,50.3,209,214,FALSE
1/22/23 8:24,50.3,50.3,209,216,FALSE
1/22/23 8:26,49.7,49.8,209,216,FALSE
1/22/23 8:28,50.1,50.2,215,211,FALSE
1/22/23 8:30,49.8,49.7,214,214,FALSE
1/22/23 8:32,49.8,49.8,217,214,FALSE
1/22/23 8:34,50,50,215,207,FALSE
1/22/23 8:36,50,50,216,209,FALSE
1/22/23 8:38,50,49.9,215,212,FALSE
1/22/23 8:40,50.3,50.3,217,212,FALSE
1/22/23 8:42,49.7,49.8,216,214,FALSE
1/22/23 8:44,50.2,50.2,216,210,FALSE
1/22/23 8:46,50.2,50.3,216,211,FALSE
1/22/23 8:48,49.8,49.7,216,214,FALSE
1/22/23 8:50,50,49.9,214,214,FALSE
1/22/23 8:52,50.4,50.4,215,213,FALSE
1/22/23 8:54,50,50,214,213,FALSE
1/22/23 8:56,49.8,49.9,212,212,FALSE
1/22/23 8:58,49.9,50,213,214,FALSE
1/22/23 9:00,49.9,50,213,214,FALSE
1/22/23 9:02,50.1,50.1,211,214,FALSE
1/22/23 9:04,49.7,49.7,213,211,FALSE
1/22/23 9:06,49.5,49.5,212,214,FALSE
1/22/23 9:08,49.7,49.7,213,214,FALSE
1/22/23 9:10,49.3,49.4,216,210,FALSE
1/22/23 9:12,49.9,49.9,216,209,FALSE
1/22/23 9:14,49.3,49.4,214,210,FALSE
1/22/23 9:16,50.1,50.1,214,213,FALSE
1/22/23 9:18,49.4,49.4,215,210,FALSE
1/22/23 9:20,50.1,50.1,215,212,FALSE
1/22/23 9:22,50.3,50.3,210,214,FALSE
1/22/23 9:24,49.6,49.6,212,212,FALSE
1/22/23 9:26,49.9,49.9,213,211,FALSE
1/22/23 9:28,50.2,50.2,214,212,FALSE
1/22/23 9:30,49.8,49.7,214,208,FALSE
1/22/23 9:32,50.3,50.3,216,211,FALSE
1/22/23 9:34,49.8,49.9,216,208,FALSE
1/22/23 9:36,49.8,49.8,214,209,FALSE
1/22/23 9:38,49.8,49.8,213,205,FALSE
1/22/23 9:40,49.8,49.9,213,211,FALSE
1/22/23 9:42,50.4,50.3,213,209,FALSE
1/22/23 9:44,50.3,50.4,213,211,FALSE
1/22/23 9:46,49.8,49.8,213,210,FALSE
1/22/23 9:48,49.8,49.8,216,207,FALSE
1/22/23 9:50,50.1,50.2,216,206,FALSE
1/22/23 9:52,49.8,49.8,216,209,FALSE
1/22/23 9:54,50.1,50.1,216,209,FALSE
1/22/23 9:56,50.1,50.1,216,209,FALSE
1/22/23 9:58,50,50.1,215,209,FALSE
1/22/23 10:00,50.2,50.1,215,209,FALSE
1/22/23 10:02,49.5,49.5,214,208,FALSE
1/22/23 10:04,50,49.9,214,208,FALSE
1/22/23 10:06,49.7,49.9,214,207,FALSE
1/22/23 10:08,49.9,50,214,209,FALSE
1/22/23 10:10,49.9,49.9,214,208,FALSE
1/22/23 10:12,50.1,50.2,214,207,FALSE
1/22/23 10:14,50.4,50.4,212,209,FALSE
1/22/23 10:16,50,49.9,212,208,FALSE
1/22/23 10:18,49.7,49.7,199,210,FALSE
1/22/23 10:20,49.9,49.9,197,211,FALSE
1/22/23 10:22,50.5,50.3,214,209,FALSE
1/22/23 10:24,50.2,50.1,213,208,FALSE
1/22/23 10:26,49.9,49.9,212,207,FALSE
1/22/23 10:28,50,50.1,216,201,FALSE
1/22/23 10:30,50.5,50.4,214,204,FALSE
1/22/23 10:32,49.9,49.9,212,207,FALSE
1/22/23 10:34,50.1,50.1,214,207,FALSE
1/22/23 10:36,49.8,49.9,215,206,FALSE
1/22/23 10:38,49.7,49.6,214,204,FALSE
1/22/23 10:40,50.2,50.2,216,207,FALSE
1/22/23 10:42,49.9,49.9,216,207,FALSE
1/22/23 10:44,50,50.1,215,204,FALSE
1/22/23 10:46,50.2,50.2,216,207,FALSE
1/22/23 10:48,49.8,49.8,216,207,FALSE
1/22/23 10:50,50.1,50.1,216,204,FALSE
1/22/23 10:52,49.5,49.5,210,207,FALSE
1/22/23 10:54,50.3,50.2,212,208,FALSE
1/22/23 10:56,50.2,50.1,213,207,FALSE
1/22/23 10:58,50.5,50.5,213,207,FALSE
1/22/23 11:00,49.9,49.9,213,206,FALSE
1/22/23 11:02,49.3,49.3,212,206,FALSE
1/22/23 11:04,49.6,49.6,213,207,FALSE
1/22/23 11:06,50.4,50.5,215,207,FALSE
1/22/23 11:08,49.6,49.7,211,207,FALSE
1/22/23 11:10,49.8,49.8,213,206,FALSE
1/22/23 11:12,50.1,50.1,216,210,FALSE
1/22/23 11:14,50,50,213,209,FALSE
1/22/23 11:16,49.5,49.5,216,211,FALSE
1/22/23 11:18,50.3,50.3,216,209,FALSE
1/22/23 11:20,49.9,50,215,210,FALSE
1/22/23 11:22,49.7,49.7,215,211,FALSE
1/22/23 11:24,49.7,49.8,217,209,FALSE
1/22/23 11:26,49.8,49.9,216,207,FALSE
1/22/23 11:28,49.5,49.6,215,210,FALSE
1/22/23 11:30,49.7,49.8,213,207,FALSE
1/22/23 11:32,49.7,49.7,213,205,FALSE
1/22/23 11:34,50.2,50.2,216,210,FALSE
1/22/23 11:36,50,50,213,204,FALSE
1/22/23 11:38,49.8,49.9,215,212,FALSE
1/22/23 11:40,50.1,50.2,215,211,FALSE
1/22/23 11:42,49.7,49.7,210,208,FALSE
1/22/23 11:44,49.6,49.5,211,209,FALSE
1/22/23 11:46,49.8,49.7,210,207,FALSE
1/22/23 11:48,50,50.1,210,206,FALSE
1/22/23 11:50,50.5,50.4,216,206,FALSE
1/22/23 11:52,50.2,50.3,216,207,FALSE
1/22/23 11:54,50.3,50.3,216,209,FALSE
1/22/23 11:56,50.2,50.2,216,206,FALSE
1/22/23 11:58,49.9,49.8,213,202,FALSE
1/22/23 12:00,49.9,49.8,213,207,FALSE
1/22/23 12:02,49.8,49.9,211,207,FALSE
1/22/23 12:04,50,50,217,208,FALSE
1/22/23 12:06,50.4,50.5,216,211,FALSE
1/22/23 12:08,50.2,50.2,217,211,FALSE
1/22/23 12:10,50.3,50.2,219,211,FALSE
1/22/23 12:12,50.5,50.4,214,209,FALSE
1/22/23 12:14,50.1,50,213,212,FALSE
1/22/23 12:16,49.6,49.6,215,206,FALSE
1/22/23 12:18,50,50,216,207,FALSE
1/22/23 12:20,50.4,50.5,211,209,FALSE
1/22/23 12:22,50.2,50.1,210,207,FALSE
1/22/23 12:24,50.1,50.2,213,209,FALSE
1/22/23 12:26,50.2,50.2,213,211,FALSE
1/22/23 12:28,50.4,50.4,216,209,FALSE
1/22/23 12:30,50.3,50.2,216,212,FALSE
1/22/23 12:32,50.2,50.3,214,212,FALSE
1/22/23 12:34,50.1,50.1,217,212,FALSE
1/22/23 12:36,49.9,49.7,216,207,FALSE
1/22/23 12:38,50.1,50,216,212,FALSE
1/22/23 12:40,49.7,49.7,216,211,FALSE
1/22/23 12:42,49.8,50,221,203,FALSE
1/22/23 12:44,50,50.1,219,202,FALSE
1/22/23 12:46,50,50.1,218,205,FALSE
1/22/23 12:48,50,50,218,204,FALSE
1/22/23 12:50,50.1,50.1,216,208,FALSE
1/22/23 12:52,49.9,49.9,218,206,FALSE
1/22/23 12:54,49.6,49.6,215,209,FALSE
1/22/23 12:56,49.8,49.8,212,207,FALSE
1/22/23 12:58,49.8,49.8,214,207,FALSE
1/22/23 13:00,49.8,49.9,214,209,FALSE
1/22/23 13:02,50.2,50.2,210,202,FALSE
1/22/23 13:04,50.3,50.2,209,205,FALSE
1/22/23 13:06,50.5,50.4,214,208,FALSE
1/22/23 13:08,50.1,50.2,218,211,FALSE
1/22/23 13:10,50.1,50.1,219,210,FALSE
1/22/23 13:12,49.8,49.7,216,208,FALSE
1/22/23 13:14,49.4,49.4,216,207,FALSE
1/22/23 13:16,49.7,49.7,218,208,FALSE
1/22/23 13:18,49.7,49.7,218,210,FALSE
1/22/23 13:20,49.8,49.8,217,209,FALSE
1/22/23 13:22,50,50,219,209,FALSE
1/22/23 13:24,50.1,50.1,219,207,FALSE
1/22/23 13:26,50,50,204,211,FALSE
1/22/23 13:28,50.2,50.2,205,204,FALSE
1/22/23 13:30,50.2,50.2,217,211,FALSE
1/22/23 13:32,50,50,204,209,FALSE
1/22/23 13:34,49.7,49.7,216,207,FALSE
1/22/23 13:36,49.8,49.8,215,209,FALSE
1/22/23 13:38,50,50,214,209,FALSE
1/22/23 13:40,50,50,216,207,FALSE
1/22/23 13:42,50.4,50.4,216,208,FALSE
1/22/23 13:44,49.9,49.9,215,207,FALSE
1/22/23 13:46,49.7,49.7,214,206,FALSE
1/22/23 13:48,49.9,49.9,214,208,FALSE
1/22/23 13:50,50.2,50.2,219,197,FALSE
1/22/23 13:52,50,50,219,202,FALSE
1/22/23 13:54,50,50,219,203,FALSE
1/22/23 13:56,50.1,50.1,218,202,FALSE
1/22/23 13:58,50,50,219,201,FALSE
1/22/23 14:00,49.9,49.8,219,208,FALSE
1/22/23 14:02,49.4,49.4,219,208,FALSE
1/22/23 14:04,49.7,49.7,221,208,FALSE
1/22/23 14:06,50.1,50,219,207,FALSE
1/22/23 14:08,50.4,50.4,221,210,FALSE
1/22/23 14:10,50,50.1,221,208,FALSE
1/22/23 14:12,49.7,49.7,222,204,FALSE
1/22/23 14:14,49.8,49.8,218,207,FALSE
1/22/23 14:16,49.7,49.8,218,207,FALSE
1/22/23 14:18,49.9,49.9,219,206,FALSE
1/22/23 14:20,49.8,49.7,217,207,FALSE
1/22/23 14:22,49.9,49.8,218,208,FALSE
1/22/23 14:24,49.7,49.7,217,204,FALSE
1/22/23 14:26,50,50.1,216,208,FALSE
1/22/23 14:28,50.3,50.2,216,209,FALSE
1/22/23 14:30,50.1,50.2,219,207,FALSE
1/22/23 14:32,50,49.9,219,208,FALSE
1/22/23 14:34,50.1,50,219,203,FALSE
1/22/23 14:36,50.3,50.3,220,203,FALSE
1/22/23 14:38,50.1,50.1,220,204,FALSE
1/22/23 14:40,50.2,50.1,220,203,FALSE
1/22/23 14:42,50,50,219,207,FALSE
1/22/23 14:44,50,49.9,221,209,FALSE
1/22/23 14:46,49.9,49.9,219,209,FALSE
1/22/23 14:48,49.9,49.8,220,210,FALSE
1/22/23 14:50,49.9,49.8,220,209,FALSE
1/22/23 14:52,50.1,50,220,207,FALSE
1/22/23 14:54,49.8,49.8,220,206,FALSE
1/22/23 14:56,49.8,49.9,218,207,FALSE
1/22/23 14:58,50.1,50.2,218,210,FALSE
1/22/23 15:00,49.9,49.9,216,211,FALSE
1/22/23 15:02,49.8,49.7,216,209,FALSE
1/22/23 15:04,49.9,49.9,216,204,FALSE
1/22/23 15:06,50.2,50.1,218,209,FALSE
1/22/23 15:08,50.1,50.1,214,207,FALSE
1/22/23 15:10,50.1,50.1,215,206,FALSE
1/22/23 15:12,49.9,49.8,219,209,FALSE
1/22/23 15:14,50.3,50.2,220,201,FALSE
1/22/23 15:16,50.3,50.1,221,204,FALSE
1/22/23 15:18,49.9,49.9,219,208,FALSE
1/22/23 15:20,49.9,50,216,208,FALSE
1/22/23 15:22,49.7,49.7,218,208,FALSE
1/22/23 15:24,49.7,49.7,218,209,FALSE
1/22/23 15:26,49.7,49.8,216,209,FALSE
1/22/23 15:28,50,50,216,209,FALSE
1/22/23 15:30,50.1,50.1,217,209,FALSE
1/22/23 15:32,50,50,217,209,FALSE
1/22/23 15:34,50.1,50.3,217,210,FALSE
1/22/23 15:36,50,49.8,216,209,FALSE
1/22/23 15:38,49.8,49.8,214,208,FALSE
1/22/23 15:40,50,49.9,214,210,FALSE
1/22/23 15:42,50.1,50.1,217,211,FALSE
1/22/23 15:44,49.8,49.7,214,199,FALSE
1/22/23 15:46,49.8,49.9,215,211,FALSE
1/22/23 15:48,50,50,216,204,FALSE
1/22/23 15:50,49.9,49.9,216,209,FALSE
1/22/23 15:52,49.7,49.7,217,205,FALSE
1/22/23 15:54,50,50,216,206,FALSE
1/22/23 15:56,50.2,50.1,217,203,FALSE
1/22/23 15:58,50.1,50.1,216,202,FALSE
1/22/23 16:00,50,49.9,212,192,FALSE
1/22/23 16:02,49.4,49.5,211,197,FALSE
1/22/23 16:04,49.8,49.6,211,201,FALSE
1/22/23 16:06,49.5,49.6,211,201,FALSE
1/22/23 16:08,49.7,49.7,211,197,FALSE
1/22/23 16:10,49.5,49.6,210,195,FALSE
1/22/23 16:12,49.6,49.6,215,193,FALSE
1/22/23 16:14,49.6,49.7,215,202,FALSE
1/22/23 16:16,50,50.1,214,200,FALSE
1/22/23 16:18,49.9,49.9,207,202,FALSE
1/22/23 16:20,50.1,50.1,208,204,FALSE
1/22/23 16:22,50.3,50.3,209,199,FALSE
1/22/23 16:24,49.9,50,211,204,FALSE
1/22/23 16:26,50,50.1,211,202,FALSE
1/22/23 16:28,49.9,49.9,211,207,FALSE
1/22/23 16:30,50,50,210,199,FALSE
1/22/23 16:32,50.2,50.2,213,200,FALSE
1/22/23 16:34,49.9,49.9,214,205,FALSE
1/22/23 16:36,49.3,49.4,211,207,FALSE
1/22/23 16:38,49.5,49.6,215,211,FALSE
1/22/23 16:40,49.9,50.1,216,208,FALSE
1/22/23 16:42,50.2,50.1,214,207,FALSE
1/22/23 16:44,50,50,214,210,FALSE
1/22/23 16:46,49.6,49.6,209,207,FALSE
1/22/23 16:48,49.7,49.8,216,211,FALSE
1/22/23 16:50,49.8,49.8,214,204,FALSE
1/22/23 16:52,49.5,49.6,214,202,FALSE
1/22/23 16:54,49.7,49.8,216,204,FALSE
1/22/23 16:56,50,50,216,204,FALSE
1/22/23 16:58,50,50,216,204,FALSE
1/22/23 17:00,49.9,49.8,211,205,FALSE
1/22/23 17:02,49.7,49.8,214,204,FALSE
1/22/23 17:04,50,49.9,209,212,FALSE
1/22/23 17:06,50,50,209,207,FALSE
1/22/23 17:08,49.8,49.7,207,207,FALSE
1/22/23 17:10,49.9,49.9,209,208,FALSE
1/22/23 17:12,50,50,214,209,FALSE
1/22/23 17:14,50,49.9,216,209,FALSE
1/22/23 17:16,50.1,50.1,216,210,FALSE
1/22/23 17:18,49.9,50,213,208,FALSE
1/22/23 17:20,50.2,50.3,212,208,FALSE
1/22/23 17:22,50.1,50.1,212,209,FALSE
1/22/23 17:24,50,50,213,210,FALSE
1/22/23 17:26,50.4,50.4,210,209,FALSE
1/22/23 17:28,50,50,211,209,FALSE
1/22/23 17:30,49.7,49.7,214,211,FALSE
1/22/23 17:32,49.9,49.9,216,211,FALSE
1/22/23 17:34,50.1,50,210,212,FALSE
