"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-09-03 00:00:00,50.5,50.5,206,220
2023-09-03 00:02:00,50.4,50.5,204,219
2023-09-03 00:04:00,50.4,50.3,205,219
2023-09-03 00:06:00,50.6,50.6,204,219
2023-09-03 00:08:00,49.8,49.8,205,219
2023-09-03 00:10:00,49.8,49.8,207,219
2023-09-03 00:12:00,50.2,50.3,207,220
2023-09-03 00:14:00,50.0,50.0,207,220
2023-09-03 00:16:00,50.2,50.2,207,220
2023-09-03 00:18:00,50.2,50.2,207,220
2023-09-03 00:20:00,50.5,50.5,207,221
2023-09-03 00:22:00,50.2,50.2,208,221
2023-09-03 00:24:00,50.2,50.1,207,221
2023-09-03 00:26:00,49.9,49.9,207,221
2023-09-03 00:28:00,50.2,50.2,208,221
2023-09-03 00:30:00,50.2,50.2,209,222
2023-09-03 00:32:00,50.2,50.2,207,221
2023-09-03 00:34:00,50.3,50.2,207,221
2023-09-03 00:36:00,50.4,50.3,208,221
2023-09-03 00:38:00,50.2,50.2,207,221
2023-09-03 00:40:00,50.0,50.1,206,220
2023-09-03 00:42:00,50.0,50.1,207,221
2023-09-03 00:44:00,50.1,50.1,206,221
2023-09-03 00:46:00,50.1,50.1,204,209
2023-09-03 00:48:00,50.2,50.4,204,210
2023-09-03 00:50:00,50.2,50.3,206,210
2023-09-03 00:52:00,50.2,50.2,204,211
2023-09-03 00:54:00,50.3,50.2,207,210
2023-09-03 00:56:00,50.2,50.1,207,210
2023-09-03 00:58:00,50.3,50.1,207,209
2023-09-03 01:00:00,50.2,50.2,206,209
2023-09-03 01:02:00,50.0,50.1,204,209
2023-09-03 01:04:00,50.2,50.4,207,210
2023-09-03 01:06:00,49.9,50.0,207,210
2023-09-03 01:08:00,50.3,50.4,206,210
2023-09-03 01:10:00,50.1,50.3,207,209
2023-09-03 01:12:00,50.3,49.9,207,210
2023-09-03 01:14:00,50.2,50,207,211
2023-09-03 01:16:00,50.3,50.3,206,210
2023-09-03 01:18:00,50.4,50.4,208,211
2023-09-03 01:20:00,50.5,50.5,208,211
2023-09-03 01:22:00,50.3,50.3,206,211
2023-09-03 01:24:00,50.3,50.3,206,211
2023-09-03 01:26:00,50.4,50.5,207,211
2023-09-03 01:28:00,50.4,50.3,206,210
2023-09-03 01:30:00,50.1,50.1,204,209
2023-09-03 01:32:00,50.2,50.2,206,210
2023-09-03 01:34:00,50.1,50.1,207,210
2023-09-03 01:36:00,50.4,50.3,207,210
2023-09-03 01:38:00,50.1,50.1,207,213
2023-09-03 01:40:00,50.3,50.3,209,214
2023-09-03 01:42:00,50.5,50.5,209,214
2023-09-03 01:44:00,50.2,50.2,205,213
2023-09-03 01:46:00,50.2,50.1,207,214
2023-09-03 01:48:00,50.2,50.2,208,214
2023-09-03 01:50:00,50.0,50.1,206,213
2023-09-03 01:52:00,50.4,50.4,207,214
2023-09-03 01:54:00,50.2,50.2,207,214
2023-09-03 01:56:00,50.4,50.4,208,214
2023-09-03 01:58:00,50.4,50.4,207,214
2023-09-03 02:00:00,50.3,50.2,207,213
2023-09-03 02:02:00,50.0,50.0,208,214
2023-09-03 02:04:00,50.2,50.3,206,213
2023-09-03 02:06:00,50.3,50.2,206,213
2023-09-03 02:08:00,50.7,50.7,208,214
2023-09-03 02:10:00,50.3,50.2,208,214
2023-09-03 02:12:00,50.3,50.3,207,214
2023-09-03 02:14:00,50.3,50.3,207,214
2023-09-03 02:16:00,50.2,50.1,208,214
2023-09-03 02:18:00,49.8,49.8,206,212
2023-09-03 02:20:00,50.4,50.4,207,214
2023-09-03 02:22:00,50.3,50.3,209,214
2023-09-03 02:24:00,50.4,50.3,209,215
2023-09-03 02:26:00,50.5,50.5,208,214
2023-09-03 02:28:00,50.2,50.2,207,214
2023-09-03 02:30:00,50.4,50.4,209,214
2023-09-03 02:32:00,50.2,50.2,209,214
2023-09-03 02:34:00,50.1,50.1,208,216
2023-09-03 02:36:00,50.2,50.2,208,216
2023-09-03 02:38:00,50.3,50.2,208,215
2023-09-03 02:40:00,50.5,50.5,207,215
2023-09-03 02:42:00,50.3,50.2,209,217
2023-09-03 02:44:00,50.5,50.5,209,219
2023-09-03 02:46:00,50.4,50.4,207,214
2023-09-03 02:48:00,50.2,50.2,207,214
2023-09-03 02:50:00,50.2,50.2,207,215
2023-09-03 02:52:00,50.2,50.2,209,217
2023-09-03 02:54:00,50.4,50.3,208,216
2023-09-03 02:56:00,50.1,50.1,208,216
2023-09-03 02:58:00,50.3,50.3,206,213
2023-09-03 03:00:00,50.3,50.2,210,217
2023-09-03 03:02:00,50.3,50.3,209,216
2023-09-03 03:04:00,50.4,50.3,208,216
2023-09-03 03:06:00,50.1,50.1,209,217
2023-09-03 03:08:00,50.5,50.6,209,218
2023-09-03 03:10:00,50.3,50.3,209,220
2023-09-03 03:12:00,50.5,50.4,211,223
2023-09-03 03:14:00,50.4,50.4,209,223
2023-09-03 03:16:00,50.2,50.2,208,216
2023-09-03 03:18:00,50.2,50.2,208,217
2023-09-03 03:20:00,50.3,50.3,209,219
2023-09-03 03:22:00,50.3,50.4,207,218
2023-09-03 03:24:00,50.5,50.4,209,218
2023-09-03 03:26:00,50.3,50.3,209,218
2023-09-03 03:28:00,50.2,50.2,209,221
2023-09-03 03:30:00,50.5,50.4,208,221
2023-09-03 03:32:00,50.4,50.4,207,220
2023-09-03 03:34:00,50.2,50.1,209,218
2023-09-03 03:36:00,50.5,50.5,209,219
2023-09-03 03:38:00,50.5,50.5,210,223
2023-09-03 03:40:00,50.2,50.3,210,223
2023-09-03 03:42:00,50.3,50.2,210,224
2023-09-03 03:44:00,50.3,50.2,207,220
2023-09-03 03:46:00,50.4,50.3,207,219
2023-09-03 03:48:00,50.3,50.4,211,223
2023-09-03 03:50:00,50.2,50.2,211,224
2023-09-03 03:52:00,50.6,50.6,209,224
2023-09-03 03:54:00,50.2,50.2,208,221
2023-09-03 03:56:00,50.4,50.4,209,221
2023-09-03 03:58:00,50.4,50.5,208,220
2023-09-03 04:00:00,50.3,50.3,210,223
2023-09-03 04:02:00,50.2,50.2,210,222
2023-09-03 04:04:00,50.3,50.4,211,224
