"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-12-24 00:00:00,51.4,51.4,223,239
2023-12-24 00:02:00,51.5,51.5,223,239
2023-12-24 00:04:00,51.5,51.5,223,240
2023-12-24 00:06:00,51.5,51.5,223,240
2023-12-24 00:08:00,51.3,51.4,223,239
2023-12-24 00:10:00,51.5,51.5,224,239
2023-12-24 00:12:00,51.3,51.5,226,238
2023-12-24 00:14:00,51.5,51.5,225,239
2023-12-24 00:16:00,51.6,51.7,228,240
2023-12-24 00:18:00,51.5,51.4,222,239
2023-12-24 00:20:00,51.6,51.5,225,241
2023-12-24 00:22:00,51.5,51.7,228,241
2023-12-24 00:24:00,51.6,51.6,228,240
2023-12-24 00:26:00,51.5,51.7,226,241
2023-12-24 00:28:00,51.6,51.8,227,243
2023-12-24 00:30:00,51.7,51.7,227,242
2023-12-24 00:32:00,51.6,51.6,225,243
2023-12-24 00:34:00,51.7,51.7,227,243
2023-12-24 00:36:00,51.6,51.7,226,242
2023-12-24 00:38:00,51.7,51.5,228,240
2023-12-24 00:40:00,51.7,51.6,228,240
2023-12-24 00:42:00,51.6,51.7,226,241
2023-12-24 00:44:00,51.5,51.5,223,240
2023-12-24 00:46:00,51.6,51.6,226,242
2023-12-24 00:48:00,51.6,51.6,228,242
2023-12-24 00:50:00,51.7,51.5,228,241
2023-12-24 00:52:00,51.7,51.7,227,243
2023-12-24 00:54:00,51.6,51.6,226,243
2023-12-24 00:56:00,51.6,51.6,223,242
2023-12-24 00:58:00,51.7,51.7,226,244
2023-12-24 01:00:00,51.6,51.6,226,244
2023-12-24 01:02:00,51.7,51.6,227,243
2023-12-24 01:04:00,51.6,51.6,226,243
2023-12-24 01:06:00,51.7,51.7,227,243
2023-12-24 01:08:00,51.7,51.5,229,241
2023-12-24 01:10:00,51.6,51.6,228,242
2023-12-24 01:12:00,51.6,51.7,229,241
2023-12-24 01:14:00,51.6,51.6,228,242
2023-12-24 01:16:00,51.7,51.6,229,240
2023-12-24 01:18:00,51.4,51.6,223,239
2023-12-24 01:20:00,51.5,51.5,226,239
2023-12-24 01:22:00,51.6,51.7,226,241
2023-12-24 01:24:00,51.5,51.7,228,242
2023-12-24 01:26:00,51.5,51.6,223,240
2023-12-24 01:28:00,51.5,51.6,223,243
2023-12-24 01:30:00,51.5,51.6,226,242
2023-12-24 01:32:00,51.5,51.5,224,241
2023-12-24 01:34:00,51.5,51.5,225,242
2023-12-24 01:36:00,51.6,51.7,229,243
2023-12-24 01:38:00,51.7,51.6,229,240
2023-12-24 01:40:00,51.6,51.5,228,241
2023-12-24 01:42:00,51.7,51.7,227,243
2023-12-24 01:44:00,51.7,51.6,227,243
2023-12-24 01:46:00,51.8,51.7,227,243
2023-12-24 01:48:00,51.6,51.7,227,243
2023-12-24 01:50:00,51.6,51.5,226,243
2023-12-24 01:52:00,51.6,51.6,228,243
2023-12-24 01:54:00,51.7,51.6,227,243
2023-12-24 01:56:00,51.5,51.5,228,243
2023-12-24 01:58:00,51.6,51.6,226,245
2023-12-24 02:00:00,51.6,51.7,226,243
2023-12-24 02:02:00,51.6,51.6,226,242
2023-12-24 02:04:00,51.5,51.6,226,243
2023-12-24 02:06:00,51.7,51.6,226,243
2023-12-24 02:08:00,51.5,51.5,227,241
2023-12-24 02:10:00,51.5,51.5,226,241
2023-12-24 02:12:00,51.5,51.5,225,242
2023-12-24 02:14:00,51.6,51.6,226,241
2023-12-24 02:16:00,51.5,51.5,224,243
2023-12-24 02:18:00,51.6,51.6,226,242
2023-12-24 02:20:00,51.5,51.6,226,242
2023-12-24 02:22:00,51.6,51.6,228,242
2023-12-24 02:24:00,51.7,51.6,228,242
2023-12-24 02:26:00,51.6,51.5,228,242
2023-12-24 02:28:00,51.5,51.6,225,241
2023-12-24 02:30:00,51.6,51.5,226,243
2023-12-24 02:32:00,51.7,51.6,227,242
2023-12-24 02:34:00,51.6,51.7,226,242
2023-12-24 02:36:00,51.5,51.6,225,243
2023-12-24 02:38:00,51.5,51.7,227,243
2023-12-24 02:40:00,51.5,51.5,229,240
2023-12-24 02:42:00,51.7,51.6,226,243
2023-12-24 02:44:00,51.7,51.6,227,243
2023-12-24 02:46:00,51.7,51.7,226,242
2023-12-24 02:48:00,51.6,51.7,228,242
