"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-04-16 00:00:00,50.2,50.2,218,219
2023-04-16 00:02:00,50.2,50.2,216,219
2023-04-16 00:04:00,50.3,50.4,217,219
2023-04-16 00:06:00,50.1,50.2,218,220
2023-04-16 00:08:00,50.5,50.5,216,219
2023-04-16 00:10:00,50.3,50.2,218,220
2023-04-16 00:12:00,50.3,50.3,216,219
2023-04-16 00:14:00,50.4,50.3,216,218
2023-04-16 00:16:00,50.2,50.2,217,219
2023-04-16 00:18:00,50.4,50.4,218,220
2023-04-16 00:20:00,50.1,50.2,218,221
2023-04-16 00:22:00,50.5,50.5,219,221
2023-04-16 00:24:00,50.2,50.2,220,221
2023-04-16 00:26:00,50.0,50.1,219,221
2023-04-16 00:28:00,50.5,50.5,219,221
2023-04-16 00:30:00,49.9,49.9,216,218
2023-04-16 00:32:00,50.2,50.1,216,219
2023-04-16 00:34:00,50.1,50.2,216,219
2023-04-16 00:36:00,50.2,50.2,219,221
2023-04-16 00:38:00,50.0,50.0,218,221
2023-04-16 00:40:00,50.2,50.2,218,221
2023-04-16 00:42:00,50.2,50.2,219,220
2023-04-16 00:44:00,50.2,50.2,211,214
2023-04-16 00:46:00,50.2,50.3,211,214
2023-04-16 00:48:00,50.0,50.1,214,215
2023-04-16 00:50:00,50.3,50.3,212,215
2023-04-16 00:52:00,50.2,50.2,212,215
2023-04-16 00:54:00,50.5,50.4,214,216
2023-04-16 00:56:00,50.1,50.2,214,216
2023-04-16 00:58:00,50.2,50.3,213,215
2023-04-16 01:00:00,50.2,50.2,213,216
2023-04-16 01:02:00,50.2,50.2,213,216
2023-04-16 01:04:00,50.3,50.2,211,215
2023-04-16 01:06:00,50.3,50.3,214,217
2023-04-16 01:08:00,50.5,50.5,213,215
2023-04-16 01:10:00,50.4,50.4,211,215
2023-04-16 01:12:00,50.3,50.3,213,215
2023-04-16 01:14:00,50.3,50.3,212,215
2023-04-16 01:16:00,50.3,50.3,211,214
2023-04-16 01:18:00,50.3,50.3,213,215
2023-04-16 01:20:00,50.4,50.3,213,215
2023-04-16 01:22:00,50.1,50.1,211,215
2023-04-16 01:24:00,50.3,50.3,212,215
2023-04-16 01:26:00,50.4,50.4,214,216
2023-04-16 01:28:00,50.2,50.2,214,216
2023-04-16 01:30:00,50.4,50.4,213,216
2023-04-16 01:32:00,50.1,50.2,214,216
2023-04-16 01:34:00,50.3,50.4,214,216
2023-04-16 01:36:00,50.3,50.3,212,215
2023-04-16 01:38:00,50.3,50.3,214,216
2023-04-16 01:40:00,50.3,50.3,214,216
2023-04-16 01:42:00,50.4,50.4,212,214
2023-04-16 01:44:00,50.5,50.5,216,218
2023-04-16 01:46:00,50.2,50.2,214,216
2023-04-16 01:48:00,50.4,50.4,215,217
2023-04-16 01:50:00,50.2,50.3,217,219
2023-04-16 01:52:00,50.5,50.5,216,219
2023-04-16 01:54:00,50.3,50.3,215,217
2023-04-16 01:56:00,50.3,50.3,216,218
2023-04-16 01:58:00,50.3,50.2,214,216
2023-04-16 02:00:00,50.4,50.5,215,218
2023-04-16 02:02:00,50.4,50.4,216,218
2023-04-16 02:04:00,50.4,50.4,214,217
2023-04-16 02:06:00,50.3,50.2,217,220
2023-04-16 02:08:00,50.3,50.3,217,219
2023-04-16 02:10:00,50.4,50.3,215,218
2023-04-16 02:12:00,50.5,50.5,215,218
2023-04-16 02:14:00,50.2,50.2,218,219
2023-04-16 02:16:00,50.4,50.4,218,220
2023-04-16 02:18:00,50.3,50.4,214,217
2023-04-16 02:20:00,50.4,50.4,216,219
2023-04-16 02:22:00,50.2,50.3,216,218
2023-04-16 02:24:00,50.3,50.4,215,217
2023-04-16 02:26:00,50.3,50.3,216,219
2023-04-16 02:28:00,50.5,50.4,216,218
2023-04-16 02:30:00,50.3,50.3,216,218
2023-04-16 02:32:00,50.5,50.5,216,219
2023-04-16 02:34:00,50.4,50.5,217,219
2023-04-16 02:36:00,50.4,50.4,217,219
2023-04-16 02:38:00,50.3,50.3,218,220
2023-04-16 02:40:00,50.4,50.4,217,219
2023-04-16 02:42:00,50.3,50.3,219,221
2023-04-16 02:44:00,50.4,50.4,221,223
2023-04-16 02:46:00,50.4,50.4,221,222
2023-04-16 02:48:00,50.1,50.1,215,217
2023-04-16 02:50:00,50.3,50.3,217,220
2023-04-16 02:52:00,50.4,50.5,221,223
2023-04-16 02:54:00,50.4,50.4,221,223
2023-04-16 02:56:00,50.2,50.2,219,222
2023-04-16 02:58:00,50.3,50.4,219,221
2023-04-16 03:00:00,50.3,50.4,220,223
2023-04-16 03:02:00,50.4,50.5,217,219
2023-04-16 03:04:00,50.2,50.3,214,216
2023-04-16 03:06:00,50.3,50.3,216,218
2023-04-16 03:08:00,50.4,50.4,219,221
2023-04-16 03:10:00,50.3,50.3,220,222
2023-04-16 03:12:00,50.4,50.5,218,221
2023-04-16 03:14:00,50.2,50.2,218,220
2023-04-16 03:16:00,50.3,50.4,223,225
2023-04-16 03:18:00,50.2,50.2,221,223
2023-04-16 03:20:00,50.3,50.3,217,219
2023-04-16 03:22:00,50.2,50.2,217,219
2023-04-16 03:24:00,50.3,50.3,216,219
2023-04-16 03:26:00,50.3,50.3,219,221
2023-04-16 03:28:00,50.4,50.4,223,225
2023-04-16 03:30:00,50.2,50.2,216,219
2023-04-16 03:32:00,50.3,50.3,216,219
2023-04-16 03:34:00,50.3,50.3,221,222
2023-04-16 03:36:00,50.3,50.3,226,228
2023-04-16 03:38:00,50.3,50.2,222,225
2023-04-16 03:40:00,50.3,50.4,224,226
2023-04-16 03:42:00,50.4,50.4,223,225
2023-04-16 03:44:00,50.3,50.3,222,225
2023-04-16 03:46:00,50.4,50.3,226,228
2023-04-16 03:48:00,50.3,50.3,226,228
2023-04-16 03:50:00,50.3,50.3,221,224
2023-04-16 03:52:00,50.2,50.3,226,228
2023-04-16 03:54:00,50.2,50.2,225,226
2023-04-16 03:56:00,50.3,50.3,224,227
2023-04-16 03:58:00,50.2,50.1,224,226
2023-04-16 04:00:00,50.2,50.2,221,223
2023-04-16 04:02:00,50.3,50.3,223,226
2023-04-16 04:04:00,50.1,50.1,224,226
2023-04-16 04:06:00,50.2,50.2,224,226
2023-04-16 04:08:00,50.2,50.2,223,225
2023-04-16 04:10:00,50.2,50.2,223,226
2023-04-16 04:12:00,50.2,50.2,223,224
2023-04-16 04:14:00,50.2,50.2,221,223
2023-04-16 04:16:00,50.3,50.3,221,224
2023-04-16 04:18:00,50.2,50.2,226,227
2023-04-16 04:20:00,50.4,50.3,223,226
2023-04-16 04:22:00,50.2,50.2,223,225
2023-04-16 04:24:00,50.1,50.1,223,225
2023-04-16 04:26:00,50.3,50.2,221,223
2023-04-16 04:28:00,50.3,50.4,220,223
2023-04-16 04:30:00,50.2,50.1,221,223
2023-04-16 04:32:00,50.4,50.5,223,226
2023-04-16 04:34:00,50.3,50.3,223,226
2023-04-16 04:36:00,50.1,50.2,223,226
2023-04-16 04:38:00,50.3,50.3,223,226
2023-04-16 04:40:00,50.1,50.1,223,226
2023-04-16 04:42:00,50.3,50.3,225,226
2023-04-16 04:44:00,50.5,50.6,222,225
2023-04-16 04:46:00,50.2,50.2,221,223
2023-04-16 04:48:00,50.2,50.2,223,225
2023-04-16 04:50:00,50.2,50.3,221,223
2023-04-16 04:52:00,50.1,50.1,219,221
2023-04-16 04:54:00,50.2,50.2,221,223
2023-04-16 04:56:00,50.1,50.1,218,220
2023-04-16 04:58:00,50.2,50.1,219,221
2023-04-16 05:00:00,50.2,50.2,220,221
2023-04-16 05:02:00,50.3,50.3,219,221
2023-04-16 05:04:00,50.3,50.3,217,220
2023-04-16 05:06:00,50.2,50.2,218,219
2023-04-16 05:08:00,50.2,50.3,216,218
2023-04-16 05:10:00,50.1,50.1,214,216
2023-04-16 05:12:00,50.1,50.1,215,217
2023-04-16 05:14:00,50.2,50.1,215,216
2023-04-16 05:16:00,50.2,50.2,215,217
2023-04-16 05:18:00,50.1,50.2,217,219
2023-04-16 05:20:00,50.2,50.2,217,219
2023-04-16 05:22:00,50.2,50.2,218,221
2023-04-16 05:24:00,50.2,50.2,218,221
2023-04-16 05:26:00,50.3,50.3,217,219
2023-04-16 05:28:00,50.1,50.1,214,216
2023-04-16 05:30:00,50.2,50.2,214,216
2023-04-16 05:32:00,50.4,50.4,214,216
2023-04-16 05:34:00,50.3,50.3,213,215
2023-04-16 05:36:00,50.3,50.3,213,215
2023-04-16 05:38:00,50.1,50.1,215,216
2023-04-16 05:40:00,50.2,50.1,211,214
2023-04-16 05:42:00,50.2,50.2,211,214
2023-04-16 05:44:00,50.1,50.1,214,216
2023-04-16 05:46:00,50.2,50.2,211,213
2023-04-16 05:48:00,50.0,50.0,211,214
2023-04-16 05:50:00,50.2,50.2,212,214
2023-04-16 05:52:00,50.2,50.2,211,214
2023-04-16 05:54:00,50.0,50.0,212,214
2023-04-16 05:56:00,50.2,50.2,213,214
2023-04-16 05:58:00,50.2,50.2,212,215
2023-04-16 06:00:00,50.3,50.3,210,212
2023-04-16 06:02:00,50.2,50.2,210,213
2023-04-16 06:04:00,50.1,50.1,210,213
