"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2023-01-22 00:00:00,50.3,50.3,216,218
2023-01-22 00:02:00,50.3,50.4,215,218
2023-01-22 00:04:00,50.3,50.2,216,218
2023-01-22 00:06:00,50.4,50.4,217,219
2023-01-22 00:08:00,50.3,50.3,216,219
2023-01-22 00:10:00,50.4,50.4,215,217
2023-01-22 00:12:00,50.2,50.2,216,218
2023-01-22 00:14:00,50.4,50.4,217,220
2023-01-22 00:16:00,50.2,50.3,214,217
2023-01-22 00:18:00,50.1,50.1,216,217
2023-01-22 00:20:00,50.2,50.2,214,216
2023-01-22 00:22:00,50.1,50.1,214,216
2023-01-22 00:24:00,50.3,50.3,215,216
2023-01-22 00:26:00,50.1,50.1,214,216
2023-01-22 00:28:00,50.2,50.2,214,216
2023-01-22 00:30:00,50.4,50.3,216,218
2023-01-22 00:32:00,50.2,50.2,215,217
2023-01-22 00:34:00,50.3,50.3,216,218
2023-01-22 00:36:00,50.1,50.1,217,219
2023-01-22 00:38:00,50.4,50.4,218,221
2023-01-22 00:40:00,50.2,50.2,217,220
2023-01-22 00:42:00,50.3,50.3,218,220
2023-01-22 00:44:00,50.3,50.3,220,221
2023-01-22 00:46:00,50.2,50.2,218,221
2023-01-22 00:48:00,50.3,50.3,219,221
2023-01-22 00:50:00,50.2,50.2,220,221
2023-01-22 00:52:00,50.1,50.2,219,221
2023-01-22 00:54:00,50.2,50.3,220,222
2023-01-22 00:56:00,50.3,50.3,221,223
2023-01-22 00:58:00,50.2,50.2,219,222
2023-01-22 01:00:00,50.3,50.3,220,222
2023-01-22 01:02:00,50.3,50.3,220,222
2023-01-22 01:04:00,50.4,50.4,219,221
2023-01-22 01:06:00,50.2,50.2,220,222
2023-01-22 01:08:00,50.4,50.4,221,222
2023-01-22 01:10:00,50.1,50.2,218,221
2023-01-22 01:12:00,50.1,50.1,216,218
2023-01-22 01:14:00,50.2,50.2,216,219
2023-01-22 01:16:00,50.3,50.3,219,221
2023-01-22 01:18:00,50.1,50.2,219,221
2023-01-22 01:20:00,50.3,50.4,221,223
2023-01-22 01:22:00,50.3,50.3,221,223
2023-01-22 01:24:00,50.2,50.2,220,222
2023-01-22 01:26:00,50.3,50.3,221,223
2023-01-22 01:28:00,50.1,50.0,220,222
2023-01-22 01:30:00,50.4,50.3,220,222
2023-01-22 01:32:00,50.2,50.2,221,223
2023-01-22 01:34:00,50.4,50.4,221,223
2023-01-22 01:36:00,50.4,50.3,221,223
2023-01-22 01:38:00,50.2,50.2,223,224
2023-01-22 01:40:00,50.4,50.4,221,223
2023-01-22 01:42:00,50.3,50.3,221,223
2023-01-22 01:44:00,50.3,50.4,223,224
2023-01-22 01:46:00,50.2,50.2,220,223
2023-01-22 01:48:00,50.3,50.3,221,223
2023-01-22 01:50:00,50.1,50.1,221,223
2023-01-22 01:52:00,50.3,50.4,219,222
2023-01-22 01:54:00,50.4,50.4,221,223
2023-01-22 01:56:00,50.4,50.4,223,225
2023-01-22 01:58:00,50.3,50.3,221,223
2023-01-22 02:00:00,50.2,50.2,220,223
2023-01-22 02:02:00,50.3,50.3,221,223
2023-01-22 02:04:00,50.3,50.3,221,223
2023-01-22 02:06:00,50.2,50.2,221,223
2023-01-22 02:08:00,50.2,50.2,221,223
2023-01-22 02:10:00,50.3,50.2,223,224
2023-01-22 02:12:00,50.4,50.3,221,224
2023-01-22 02:14:00,50.4,50.4,223,224
2023-01-22 02:16:00,50.2,50.3,222,224
2023-01-22 02:18:00,50.4,50.4,221,223
2023-01-22 02:20:00,50.2,50.2,222,224
2023-01-22 02:22:00,50.2,50.2,223,224
2023-01-22 02:24:00,50.2,50.3,221,224
2023-01-22 02:26:00,50.3,50.3,222,224
2023-01-22 02:28:00,50.3,50.2,219,220
2023-01-22 02:30:00,50.2,50.3,216,219
2023-01-22 02:32:00,50.3,50.3,219,220
2023-01-22 02:34:00,50.2,50.2,219,221
2023-01-22 02:36:00,50.3,50.2,221,223
2023-01-22 02:38:00,50.3,50.4,221,223
2023-01-22 02:40:00,50.3,50.3,222,223
2023-01-22 02:42:00,50.2,50.2,221,223
2023-01-22 02:44:00,50.3,50.2,221,223
2023-01-22 02:46:00,50.2,50.2,222,224
2023-01-22 02:48:00,50.3,50.2,220,223
2023-01-22 02:50:00,50.3,50.3,220,223
2023-01-22 02:52:00,50.3,50.3,221,223
2023-01-22 02:54:00,50.2,50.3,219,222
2023-01-22 02:56:00,50.2,50.2,219,222
2023-01-22 02:58:00,50.1,50.1,220,222
2023-01-22 03:00:00,50.2,50.2,221,223
2023-01-22 03:02:00,50.4,50.5,222,224
2023-01-22 03:04:00,50.2,50.2,223,225
2023-01-22 03:06:00,50.2,50.3,221,223
2023-01-22 03:08:00,50.4,50.4,221,224
2023-01-22 03:10:00,50.4,50.3,223,225
2023-01-22 03:12:00,50.2,50.2,221,224
2023-01-22 03:14:00,50.3,50.3,222,224
2023-01-22 03:16:00,50.3,50.3,223,225
2023-01-22 03:18:00,50.4,50.3,221,223
2023-01-22 03:20:00,50.3,50.3,221,224
2023-01-22 03:22:00,50.3,50.3,224,226
2023-01-22 03:24:00,50.4,50.4,222,224
2023-01-22 03:26:00,50.2,50.2,220,223
2023-01-22 03:28:00,50.2,50.2,223,225
2023-01-22 03:30:00,50.3,50.3,224,226
2023-01-22 03:32:00,50.0,50.0,221,224
2023-01-22 03:34:00,50.2,50.3,223,225
2023-01-22 03:36:00,50.5,50.4,224,226
2023-01-22 03:38:00,50.2,50.2,222,224
2023-01-22 03:40:00,50.4,50.4,223,225
2023-01-22 03:42:00,50.4,50.4,223,225
2023-01-22 03:44:00,50.3,50.3,222,225
2023-01-22 03:46:00,50.3,50.3,221,222
2023-01-22 03:48:00,50.2,50.2,220,221
2023-01-22 03:50:00,50.3,50.4,221,224
2023-01-22 03:52:00,50.5,50.5,223,225
2023-01-22 03:54:00,50.3,50.3,223,226
