"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-01-01 00:00:00,50.1,50.1,201,211
2024-01-01 00:02:00,49.7,49.7,202,210
2024-01-01 00:04:00,49.8,49.8,202,210
2024-01-01 00:06:00,49.9,49.9,201,213
2024-01-01 00:08:00,50.0,50.0,204,209
2024-01-01 00:10:00,50.1,50.1,202,212
2024-01-01 00:12:00,50.1,50.1,202,213
2024-01-01 00:14:00,50.2,50.3,202,213
2024-01-01 00:16:00,50.1,50.0,204,213
2024-01-01 00:18:00,50.1,50.0,204,213
2024-01-01 00:20:00,50.0,50.0,202,212
2024-01-01 00:22:00,50.1,50.0,204,213
2024-01-01 00:24:00,50.1,50.1,202,214
2024-01-01 00:26:00,50.2,50.2,201,214
2024-01-01 00:28:00,50.0,50.0,204,216
2024-01-01 00:30:00,50.2,50.2,204,217
2024-01-01 00:32:00,49.9,49.9,204,216
2024-01-01 00:34:00,50.0,50.1,204,216
2024-01-01 00:36:00,49.8,49.8,206,216
2024-01-01 00:38:00,50.1,50.0,204,216
2024-01-01 00:40:00,50.2,50.3,203,214
2024-01-01 00:42:00,50.2,50.2,204,214
2024-01-01 00:44:00,50.3,50.3,204,215
2024-01-01 00:46:00,50.3,50.3,204,216
2024-01-01 00:48:00,50.2,50.2,204,216
2024-01-01 00:50:00,50.0,50.1,205,216
2024-01-01 00:52:00,50.2,50.2,204,216
2024-01-01 00:54:00,50.1,50.1,202,215
2024-01-01 00:56:00,50.2,50.1,203,214
2024-01-01 00:58:00,50.4,50.4,206,214
2024-01-01 01:00:00,50.4,50.4,206,216
2024-01-01 01:02:00,50.5,50.6,205,215
2024-01-01 01:04:00,50.2,50.2,204,215
2024-01-01 01:06:00,50.3,50.3,206,215
2024-01-01 01:08:00,50.1,50.1,203,213
2024-01-01 01:10:00,50.1,50.1,203,214
2024-01-01 01:12:00,50.2,50.1,204,214
2024-01-01 01:14:00,50.3,50.3,204,216
2024-01-01 01:16:00,50.5,50.5,202,216
2024-01-01 01:18:00,50.2,50.2,205,215
2024-01-01 01:20:00,50.2,50.2,205,214
2024-01-01 01:22:00,50.1,50.2,204,216
2024-01-01 01:24:00,50.2,50.2,205,216
2024-01-01 01:26:00,50.2,50.2,203,219
2024-01-01 01:28:00,50.3,50.3,204,220
2024-01-01 01:30:00,50.3,50.3,202,219
2024-01-01 01:32:00,50.3,50.3,204,219
2024-01-01 01:34:00,50.3,50.3,204,219
2024-01-01 01:36:00,50.1,50.1,202,220
2024-01-01 01:38:00,50.1,50.1,201,222
2024-01-01 01:40:00,50.4,50.4,204,222
2024-01-01 01:42:00,50.2,50.2,205,223
2024-01-01 01:44:00,50.3,50.3,204,223
2024-01-01 01:46:00,50.6,50.5,207,222
2024-01-01 01:48:00,50.4,50.3,204,223
2024-01-01 01:50:00,50.1,50.2,206,223
2024-01-01 01:52:00,50.2,50.3,205,219
2024-01-01 01:54:00,50.2,50.2,207,215
2024-01-01 01:56:00,50.2,50.2,206,214
2024-01-01 01:58:00,50.5,50.4,203,216
2024-01-01 02:00:00,50.6,50.6,204,216
2024-01-01 02:02:00,50.4,50.4,207,216
2024-01-01 02:04:00,50.6,50.6,207,219
2024-01-01 02:06:00,50.2,50.2,204,219
2024-01-01 02:08:00,50.0,50.0,205,219
2024-01-01 02:10:00,50.0,50.0,205,218
2024-01-01 02:12:00,50.3,50.3,205,219
2024-01-01 02:14:00,50.5,50.5,205,218
2024-01-01 02:16:00,50.3,50.4,207,218
2024-01-01 02:18:00,50.2,50.3,205,219
2024-01-01 02:20:00,50.2,50.2,203,219
2024-01-01 02:22:00,50.1,50.1,205,220
2024-01-01 02:24:00,50.3,50.3,208,218
2024-01-01 02:26:00,50.4,50.4,207,221
2024-01-01 02:28:00,50.3,50.3,207,221
2024-01-01 02:30:00,50.4,50.3,207,221
2024-01-01 02:32:00,50.3,50.3,208,218
2024-01-01 02:34:00,50.2,50.2,207,220
2024-01-01 02:36:00,50.2,50.2,207,219
2024-01-01 02:38:00,50.2,50.2,207,219
2024-01-01 02:40:00,50.5,50.4,206,218
2024-01-01 02:42:00,50.4,50.4,205,219
2024-01-01 02:44:00,50.6,50.6,206,221
2024-01-01 02:46:00,50.6,50.6,206,221
2024-01-01 02:48:00,50.2,50.2,205,220
2024-01-01 02:50:00,50.3,50.3,209,221
