"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-08-05 00:00:00,50.1,50.1,208,220
2024-08-05 00:02:00,50.1,50.1,206,220
2024-08-05 00:04:00,50.0,50.0,207,219
2024-08-05 00:06:00,50.1,50.1,207,221
2024-08-05 00:08:00,50.0,50.0,205,221
2024-08-05 00:10:00,50.0,50.0,204,219
2024-08-05 00:12:00,50.1,50.1,207,220
2024-08-05 00:14:00,50.0,50.0,205,219
2024-08-05 00:16:00,50.0,50.0,206,219
2024-08-05 00:18:00,50.2,50.2,208,221
2024-08-05 00:20:00,50.2,50.2,208,222
2024-08-05 00:22:00,50.1,50.1,205,219
2024-08-05 00:24:00,49.8,49.8,207,221
2024-08-05 00:26:00,50.1,50.0,209,223
2024-08-05 00:28:00,50.0,50.0,208,223
2024-08-05 00:30:00,50.1,50.1,207,223
2024-08-05 00:32:00,50.1,50.0,210,225
2024-08-05 00:34:00,50.2,50.2,209,226
2024-08-05 00:36:00,50.0,49.9,206,223
2024-08-05 00:38:00,50.3,50.3,209,224
2024-08-05 00:40:00,50.1,50.1,210,226
2024-08-05 00:42:00,50.2,50.2,207,225
2024-08-05 00:44:00,50.2,50.1,208,225
2024-08-05 00:46:00,50.2,50.1,209,225
2024-08-05 00:48:00,50.1,50.1,209,226
2024-08-05 00:50:00,50.2,50.1,207,223
2024-08-05 00:52:00,50.1,50.1,210,226
2024-08-05 00:54:00,50.3,50.2,209,225
2024-08-05 00:56:00,50.0,50.0,206,223
2024-08-05 00:58:00,50.4,50.4,208,226
2024-08-05 01:00:00,50.1,50.1,210,226
2024-08-05 01:02:00,50.1,50.1,209,226
2024-08-05 01:04:00,50.0,50.1,207,224
2024-08-05 01:06:00,50.1,50.1,209,226
2024-08-05 01:08:00,50.1,50.1,209,224
2024-08-05 01:10:00,50.1,50.1,208,225
2024-08-05 01:12:00,50.1,50.2,206,223
2024-08-05 01:14:00,50.2,50.2,209,225
2024-08-05 01:16:00,50.2,50.3,208,223
2024-08-05 01:18:00,50.1,50.1,208,225
2024-08-05 01:20:00,50.2,50.3,209,225
2024-08-05 01:22:00,50.0,50.0,210,226
2024-08-05 01:24:00,50.2,50.2,208,226
2024-08-05 01:26:00,50.0,50.1,209,225
2024-08-05 01:28:00,50.1,50.1,209,225
2024-08-05 01:30:00,50.1,50.1,209,225
2024-08-05 01:32:00,50.2,50.3,209,226
2024-08-05 01:34:00,50.0,50.1,211,227
2024-08-05 01:36:00,50.0,50.0,209,224
2024-08-05 01:38:00,50.2,50.2,210,227
2024-08-05 01:40:00,50.2,50.2,211,228
2024-08-05 01:42:00,50.0,50.0,209,226
2024-08-05 01:44:00,50.0,50.1,208,226
2024-08-05 01:46:00,50.2,50.2,209,226
2024-08-05 01:48:00,50.1,50.1,211,226
2024-08-05 01:50:00,50.0,50.0,211,227
2024-08-05 01:52:00,50.2,50.2,210,227
2024-08-05 01:54:00,50.2,50.2,211,228
2024-08-05 01:56:00,50.0,50.0,211,226
2024-08-05 01:58:00,50.2,50.3,209,226
2024-08-05 02:00:00,50.1,50.1,209,226
2024-08-05 02:02:00,50.1,50.1,209,226
2024-08-05 02:04:00,50.3,50.4,209,226
2024-08-05 02:06:00,50.2,50.2,209,226
2024-08-05 02:08:00,50.2,50.1,211,227
2024-08-05 02:10:00,50.2,50.2,210,226
2024-08-05 02:12:00,50.3,50.3,209,226
2024-08-05 02:14:00,50.2,50.2,210,227
2024-08-05 02:16:00,50.3,50.3,211,228
2024-08-05 02:18:00,50.2,50.2,210,227
2024-08-05 02:20:00,50.3,50.2,207,226
2024-08-05 02:22:00,50.1,50.2,210,227
2024-08-05 02:24:00,50.0,50.0,207,226
2024-08-05 02:26:00,50.3,50.3,205,224
2024-08-05 02:28:00,50.1,50.1,204,223
2024-08-05 02:30:00,50.1,50.1,209,226
2024-08-05 02:32:00,50.2,50.1,209,226
2024-08-05 02:34:00,50.1,50.1,207,226
2024-08-05 02:36:00,50.3,50.3,211,228
2024-08-05 02:38:00,50.1,50.1,209,226
2024-08-05 02:40:00,50.2,50.2,208,226
2024-08-05 02:42:00,50.3,50.2,209,227
2024-08-05 02:44:00,50.3,50.3,211,227
2024-08-05 02:46:00,50.1,50.1,207,225
2024-08-05 02:48:00,50.3,50.3,208,226
2024-08-05 02:50:00,50.1,50.1,209,227
2024-08-05 02:52:00,50.2,50.1,211,226
2024-08-05 02:54:00,50.1,50.1,210,226
2024-08-05 02:56:00,50.3,50.3,211,226
2024-08-05 02:58:00,50.1,50.1,211,226
2024-08-05 03:00:00,50.2,50.2,208,225
2024-08-05 03:02:00,50.1,50.2,209,226
2024-08-05 03:04:00,50.3,50.2,211,226
2024-08-05 03:06:00,50.0,50.1,211,227
2024-08-05 03:08:00,50.0,50.1,211,228
2024-08-05 03:10:00,50.2,50.2,212,228
