"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-10-14 00:00:00,56.0,55.9,228,239
2024-10-14 00:02:00,56.3,56.4,227,238
2024-10-14 00:04:00,50.1,50.1,208,219
2024-10-14 00:06:00,50.2,50.2,209,221
2024-10-14 00:08:00,50.1,50.0,209,219
2024-10-14 00:10:00,49.9,49.9,208,219
2024-10-14 00:12:00,49.8,49.8,207,220
2024-10-14 00:14:00,49.9,49.9,207,222
2024-10-14 00:16:00,49.8,49.7,206,221
2024-10-14 00:18:00,50.0,50.0,209,221
2024-10-14 00:20:00,50.0,50.0,206,221
2024-10-14 00:22:00,50.1,50.2,206,222
2024-10-14 00:24:00,50.2,50.3,209,221
2024-10-14 00:26:00,50.0,50.0,204,222
2024-10-14 00:28:00,50.0,49.9,206,222
2024-10-14 00:30:00,49.9,49.9,211,219
2024-10-14 00:32:00,50.0,49.9,209,223
2024-10-14 00:34:00,50.1,50.1,207,223
2024-10-14 00:36:00,50.1,50.1,211,220
2024-10-14 00:38:00,49.9,49.9,211,220
2024-10-14 00:40:00,49.9,49.9,207,222
2024-10-14 00:42:00,49.9,50.0,210,222
2024-10-14 00:44:00,50.2,50.2,210,221
2024-10-14 00:46:00,50.4,50.3,209,221
2024-10-14 00:48:00,50.1,50.1,211,221
2024-10-14 00:50:00,50.0,50.1,210,221
2024-10-14 00:52:00,50.0,50.0,208,221
2024-10-14 00:54:00,49.9,49.9,207,223
2024-10-14 00:56:00,49.7,49.8,209,222
2024-10-14 00:58:00,49.8,49.8,208,223
2024-10-14 01:00:00,49.8,49.8,208,220
2024-10-14 01:02:00,50.1,50.2,211,222
2024-10-14 01:04:00,50.3,50.2,209,223
2024-10-14 01:06:00,50.2,50.2,209,221
2024-10-14 01:08:00,50.1,50,211,221
2024-10-14 01:10:00,50.0,50.0,208,223
2024-10-14 01:12:00,49.9,49.8,208,222
2024-10-14 01:14:00,49.9,50.0,210,221
2024-10-14 01:16:00,50.1,50.2,209,221
2024-10-14 01:18:00,50.2,50.2,209,222
2024-10-14 01:20:00,50.3,50.3,211,221
2024-10-14 01:22:00,50.2,50.2,211,222
2024-10-14 01:24:00,50.2,50.2,209,223
2024-10-14 01:26:00,50.1,50.1,211,223
2024-10-14 01:28:00,49.9,49.9,210,223
2024-10-14 01:30:00,49.7,49.7,208,223
2024-10-14 01:32:00,50.0,49.9,211,221
2024-10-14 01:34:00,49.9,49.9,211,223
2024-10-14 01:36:00,49.9,50.0,208,224
2024-10-14 01:38:00,50.1,50.2,209,223
2024-10-14 01:40:00,50.2,50.3,211,222
2024-10-14 01:42:00,50.5,50.4,209,221
2024-10-14 01:44:00,50.2,50.2,211,220
2024-10-14 01:46:00,50.3,50.3,210,221
2024-10-14 01:48:00,50.1,50.2,207,223
2024-10-14 01:50:00,49.9,49.8,210,222
2024-10-14 01:52:00,49.8,49.7,211,221
2024-10-14 01:54:00,49.9,49.9,209,222
2024-10-14 01:56:00,50.2,50.2,209,223
2024-10-14 01:58:00,50.4,50.4,211,225
2024-10-14 02:00:00,50.2,50.2,211,224
2024-10-14 02:02:00,50.2,50.2,209,224
2024-10-14 02:04:00,50.2,50.2,210,225
2024-10-14 02:06:00,50.0,50.0,209,224
2024-10-14 02:08:00,50.0,50.1,209,223
2024-10-14 02:10:00,50.2,50.1,211,222
2024-10-14 02:12:00,50.1,50.1,211,223
2024-10-14 02:14:00,50.2,50.1,207,226
2024-10-14 02:16:00,50.1,50.1,209,224
2024-10-14 02:18:00,50.3,50.3,210,225
2024-10-14 02:20:00,50.4,50.3,208,226
2024-10-14 02:22:00,50.2,50.2,208,226
2024-10-14 02:24:00,50.2,50.2,211,226
2024-10-14 02:26:00,50.0,50.0,208,226
2024-10-14 02:28:00,50.1,50.2,205,226
2024-10-14 02:30:00,50.1,50.1,209,226
2024-10-14 02:32:00,49.9,49.9,207,226
2024-10-14 02:34:00,49.8,49.8,207,226
2024-10-14 02:36:00,49.9,49.9,208,226
2024-10-14 02:38:00,50.2,50.2,205,226
2024-10-14 02:40:00,50.4,50.4,207,226
2024-10-14 02:42:00,50.4,50.4,209,226
2024-10-14 02:44:00,50.3,50.2,207,227
2024-10-14 02:46:00,50.1,50.1,207,227
2024-10-14 02:48:00,50.1,50.1,209,226
2024-10-14 02:50:00,50.1,50.0,209,225
2024-10-14 02:52:00,50.0,50.0,206,225
2024-10-14 02:54:00,49.9,50.0,208,225
2024-10-14 02:56:00,50.2,50.1,208,225
2024-10-14 02:58:00,50.2,50.2,204,226
2024-10-14 03:00:00,50.3,50.3,208,226
2024-10-14 03:02:00,50.2,50.2,209,225
2024-10-14 03:04:00,50.2,50.2,207,226
2024-10-14 03:06:00,50.3,50.2,209,225
2024-10-14 03:08:00,50.2,50.2,210,224
2024-10-14 03:10:00,50.0,50.0,209,225
2024-10-14 03:12:00,49.8,49.8,208,225
2024-10-14 03:14:00,49.9,50.0,210,223
2024-10-14 03:16:00,50.0,50.2,208,226
2024-10-14 03:18:00,50.3,50.3,208,226
2024-10-14 03:20:00,50.4,50.3,210,226
2024-10-14 03:22:00,50.3,50.3,210,226
2024-10-14 03:24:00,50.2,50.2,209,226
2024-10-14 03:26:00,50.1,50.1,211,225
2024-10-14 03:28:00,50.0,50.0,206,226
2024-10-14 03:30:00,49.9,49.9,206,226
2024-10-14 03:32:00,50.0,50.0,211,225
2024-10-14 03:34:00,49.8,49.9,210,224
2024-10-14 03:36:00,50.1,50.2,209,225
2024-10-14 03:38:00,50.3,50.3,211,225
2024-10-14 03:40:00,50.3,50.3,207,226
2024-10-14 03:42:00,50.2,50.2,205,224
2024-10-14 03:44:00,50.2,50.2,211,225
2024-10-14 03:46:00,49.9,50.0,211,221
2024-10-14 03:48:00,50.0,50.0,209,221
2024-10-14 03:50:00,49.9,49.9,211,222
2024-10-14 03:52:00,49.9,49.9,211,221
2024-10-14 03:54:00,50.1,50.2,209,222
2024-10-14 03:56:00,50.3,50.3,211,221
2024-10-14 03:58:00,50.2,50.2,211,224
2024-10-14 04:00:00,50.2,50.2,209,223
2024-10-14 04:02:00,50.1,50.1,210,223
2024-10-14 04:04:00,50.0,50.0,211,223
2024-10-14 04:06:00,50.0,50.0,209,221
2024-10-14 04:08:00,50.2,50.2,209,221
2024-10-14 04:10:00,50.3,50.3,212,221
2024-10-14 04:12:00,50.2,50.2,211,221
2024-10-14 04:14:00,50.2,50.2,207,221
2024-10-14 04:16:00,50.1,50.1,209,223
2024-10-14 04:18:00,50,50,211,223
2024-10-14 04:20:00,50.0,50.0,210,224
2024-10-14 04:22:00,50.1,50.0,211,223
2024-10-14 04:24:00,50.2,50.2,211,223
2024-10-14 04:26:00,50.3,50.3,209,223
2024-10-14 04:28:00,50.2,50.2,212,221
2024-10-14 04:30:00,50.1,50.0,210,223
2024-10-14 04:32:00,50.0,50.1,209,223
2024-10-14 04:34:00,50.0,50,208,223
2024-10-14 04:36:00,50.1,50.0,211,223
2024-10-14 04:38:00,49.9,49.9,209,223
2024-10-14 04:40:00,50.2,50.2,209,223
2024-10-14 04:42:00,50.1,50.1,209,223
2024-10-14 04:44:00,50.1,50.2,210,221
2024-10-14 04:46:00,50.1,50.1,209,221
2024-10-14 04:48:00,50.2,50.1,211,219
2024-10-14 04:50:00,50.0,50.0,210,219
2024-10-14 04:52:00,50.2,50.2,209,220
2024-10-14 04:54:00,50.0,50.0,212,216
2024-10-14 04:56:00,50.1,50.1,208,218
2024-10-14 04:58:00,49.9,49.8,206,218
2024-10-14 05:00:00,50.1,50.1,209,217
2024-10-14 05:02:00,50.0,50.0,211,219
2024-10-14 05:04:00,50.1,50.2,207,221
2024-10-14 05:06:00,50.0,50.1,211,219
2024-10-14 05:08:00,50.1,50.2,211,221
2024-10-14 05:10:00,50.0,50.0,209,219
2024-10-14 05:12:00,50.0,50,207,221
2024-10-14 05:14:00,49.8,49.9,210,221
