"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-02-12 00:00:00,50.0,49.9,201,211
2024-02-12 00:02:00,50.2,50.1,202,211
2024-02-12 00:04:00,49.9,49.9,203,211
2024-02-12 00:06:00,50.3,50.3,204,213
2024-02-12 00:08:00,50.1,50.2,202,213
2024-02-12 00:10:00,50.2,50.2,203,213
2024-02-12 00:12:00,50.2,50.3,204,213
2024-02-12 00:14:00,50.1,50.2,204,212
2024-02-12 00:16:00,50.1,50.2,204,212
2024-02-12 00:18:00,50.1,50.1,204,212
2024-02-12 00:20:00,50.1,50.1,203,214
2024-02-12 00:22:00,49.9,49.9,203,213
2024-02-12 00:24:00,50.3,50.3,203,213
2024-02-12 00:26:00,50.1,50.1,203,214
2024-02-12 00:28:00,50.2,50.2,200,215
2024-02-12 00:30:00,50.2,50.2,202,216
2024-02-12 00:32:00,50.3,50.3,204,214
2024-02-12 00:34:00,50.0,50.0,204,214
2024-02-12 00:36:00,50.3,50.3,203,213
2024-02-12 00:38:00,50.1,50.2,203,213
2024-02-12 00:40:00,50.2,50.2,204,213
2024-02-12 00:42:00,50.2,50.1,204,213
2024-02-12 00:44:00,50.1,50.1,203,211
2024-02-12 00:46:00,50.2,50.3,205,211
2024-02-12 00:48:00,50.1,50.0,204,213
2024-02-12 00:50:00,50.2,50.2,204,213
2024-02-12 00:52:00,50.3,50.3,204,214
2024-02-12 00:54:00,50.2,50.2,204,214
2024-02-12 00:56:00,50.2,50.2,205,215
2024-02-12 00:58:00,50.2,50.2,204,215
2024-02-12 01:00:00,50.3,50.3,206,216
2024-02-12 01:02:00,50.2,50.2,205,216
2024-02-12 01:04:00,50.4,50.5,205,217
2024-02-12 01:06:00,50.3,50.3,205,217
2024-02-12 01:08:00,50.2,50.2,207,217
2024-02-12 01:10:00,50.4,50.3,207,217
2024-02-12 01:12:00,50.1,50.0,204,216
2024-02-12 01:14:00,50.2,50.2,205,218
2024-02-12 01:16:00,50.2,50.2,205,219
2024-02-12 01:18:00,50.2,50.3,205,218
2024-02-12 01:20:00,50.3,50.3,206,218
2024-02-12 01:22:00,50.2,50.2,207,217
2024-02-12 01:24:00,50.4,50.4,206,217
2024-02-12 01:26:00,50.3,50.3,206,216
2024-02-12 01:28:00,50.3,50.3,207,216
2024-02-12 01:30:00,50.1,50.1,207,216
2024-02-12 01:32:00,50.3,50.3,206,216
2024-02-12 01:34:00,50.3,50.4,206,217
2024-02-12 01:36:00,50.3,50.2,208,218
2024-02-12 01:38:00,50.4,50.4,209,218
2024-02-12 01:40:00,50.2,50.2,207,217
2024-02-12 01:42:00,50.3,50.3,208,217
2024-02-12 01:44:00,50.2,50.2,206,219
2024-02-12 01:46:00,50.2,50.3,205,218
2024-02-12 01:48:00,50.1,50.1,207,217
2024-02-12 01:50:00,50.4,50.4,207,218
2024-02-12 01:52:00,50.0,50.0,207,218
2024-02-12 01:54:00,50.5,50.4,207,218
2024-02-12 01:56:00,50.1,50.1,208,219
2024-02-12 01:58:00,50.5,50.4,208,219
2024-02-12 02:00:00,50.4,50.4,207,219
2024-02-12 02:02:00,50.3,50.2,205,219
2024-02-12 02:04:00,50.2,50.2,207,219
2024-02-12 02:06:00,50.3,50.3,204,220
2024-02-12 02:08:00,50.1,50.2,204,219
2024-02-12 02:10:00,50.4,50.4,208,219
2024-02-12 02:12:00,50.2,50.2,207,218
2024-02-12 02:14:00,50.4,50.4,206,219
2024-02-12 02:16:00,50.4,50.4,207,219
2024-02-12 02:18:00,50.4,50.4,208,219
2024-02-12 02:20:00,50.2,50.1,209,219
2024-02-12 02:22:00,50.5,50.4,207,219
2024-02-12 02:24:00,50.3,50.3,208,219
2024-02-12 02:26:00,50.6,50.6,208,220
2024-02-12 02:28:00,50.3,50.4,207,219
2024-02-12 02:30:00,50.3,50.2,207,219
2024-02-12 02:32:00,50.2,50.2,207,219
