"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2022-12-24 00:00:00,50.5,,217,
2022-12-24 00:02:00,50.7,,217,
2022-12-24 00:04:00,50.6,,218,
2022-12-24 00:06:00,50.4,,218,
2022-12-24 00:08:00,50.6,,218,
2022-12-24 00:10:00,50.5,,218,
2022-12-24 00:12:00,50.8,,218,
2022-12-24 00:14:00,50.6,,218,
2022-12-24 00:16:00,50.6,,219,
2022-12-24 00:18:00,50.7,,218,
2022-12-24 00:20:00,50.6,,218,
2022-12-24 00:22:00,50.6,,218,
2022-12-24 00:24:00,50.5,,218,
2022-12-24 00:26:00,50.6,,217,
2022-12-24 00:28:00,50.6,,218,
2022-12-24 00:30:00,50.6,,219,
2022-12-24 00:32:00,50.5,,219,
2022-12-24 00:34:00,50.6,,219,
2022-12-24 00:36:00,50.6,,218,
2022-12-24 00:38:00,50.4,,219,
2022-12-24 00:40:00,50.7,,219,
2022-12-24 00:42:00,50.4,,219,
2022-12-24 00:44:00,50.6,,219,
2022-12-24 00:46:00,50.8,,219,
2022-12-24 00:48:00,50.6,,219,
2022-12-24 00:50:00,50.8,,219,
2022-12-24 00:52:00,50.5,,220,
2022-12-24 00:54:00,50.8,,220,
2022-12-24 00:56:00,50.7,,220,
2022-12-24 00:58:00,50.6,,220,
2022-12-24 01:00:00,50.5,,220,
2022-12-24 01:02:00,50.7,,220,
2022-12-24 01:04:00,50.6,,221,
2022-12-24 01:06:00,50.5,,220,
2022-12-24 01:08:00,50.8,,220,
2022-12-24 01:10:00,50.6,,220,
2022-12-24 01:12:00,50.6,,220,
2022-12-24 01:14:00,50.9,,221,
2022-12-24 01:16:00,50.7,,221,
2022-12-24 01:18:00,50.6,,220,
2022-12-24 01:20:00,50.8,,220,
2022-12-24 01:22:00,50.6,,221,
2022-12-24 01:24:00,50.7,,221,
2022-12-24 01:26:00,50.6,,220,
2022-12-24 01:28:00,50.7,,218,
2022-12-24 01:30:00,50.7,,214,
2022-12-24 01:32:00,50.6,,214,
2022-12-24 01:34:00,50.8,,214,
2022-12-24 01:36:00,50.7,,217,
2022-12-24 01:38:00,50.7,,221,
2022-12-24 01:40:00,50.6,,221,
2022-12-24 01:42:00,50.6,,220,
2022-12-24 01:44:00,50.8,,221,
2022-12-24 01:46:00,50.6,,221,
2022-12-24 01:48:00,50.6,,221,
2022-12-24 01:50:00,50.7,,222,
2022-12-24 01:52:00,50.9,,221,
2022-12-24 01:54:00,50.7,,221,
2022-12-24 01:56:00,50.6,,221,
2022-12-24 01:58:00,50.8,,222,
2022-12-24 02:00:00,50.6,,222,
2022-12-24 02:02:00,50.7,,223,
2022-12-24 02:04:00,50.7,,223,
2022-12-24 02:06:00,50.5,,222,
2022-12-24 02:08:00,50.9,,223,
2022-12-24 02:10:00,50.7,,223,
2022-12-24 02:12:00,50.7,,222,
2022-12-24 02:14:00,50.6,,221,
2022-12-24 02:16:00,50.7,,221,
2022-12-24 02:18:00,50.6,,221,
2022-12-24 02:20:00,50.6,,221,
2022-12-24 02:22:00,50.7,,221,
2022-12-24 02:24:00,50.7,,221,
2022-12-24 02:26:00,50.7,,221,
2022-12-24 02:28:00,50.8,,221,
2022-12-24 02:30:00,50.7,,221,
2022-12-24 02:32:00,50.7,,221,
2022-12-24 02:34:00,50.7,,221,
2022-12-24 02:36:00,50.6,,221,
2022-12-24 02:38:00,50.9,,221,
2022-12-24 02:40:00,50.6,,221,
2022-12-24 02:42:00,50.7,,223,
2022-12-24 02:44:00,50.5,,222,
2022-12-24 02:46:00,50.7,,223,
2022-12-24 02:48:00,50.7,,222,
2022-12-24 02:50:00,50.7,,223,
2022-12-24 02:52:00,50.7,,223,
2022-12-24 02:54:00,50.5,,222,
2022-12-24 02:56:00,50.9,,221,
2022-12-24 02:58:00,50.7,,221,
2022-12-24 03:00:00,50.7,,221,
2022-12-24 03:02:00,50.7,,221,
2022-12-24 03:04:00,50.7,,222,
2022-12-24 03:06:00,50.8,,222,
2022-12-24 03:08:00,50.7,,219,
2022-12-24 03:10:00,50.6,,219,
2022-12-24 03:12:00,50.8,,221,
2022-12-24 03:14:00,50.6,,221,
2022-12-24 03:16:00,50.8,,221,
2022-12-24 03:18:00,50.7,,221,
2022-12-24 03:20:00,50.8,,221,
2022-12-24 03:22:00,50.7,,221,
2022-12-24 03:24:00,50.7,,222,
2022-12-24 03:26:00,50.6,,222,
2022-12-24 03:28:00,50.8,,222,
2022-12-24 03:30:00,50.7,,223,
2022-12-24 03:32:00,50.6,,223,
2022-12-24 03:34:00,50.7,,222,
2022-12-24 03:36:00,50.8,,223,
2022-12-24 03:38:00,50.7,,223,
2022-12-24 03:40:00,50.7,,223,
2022-12-24 03:42:00,50.7,,223,
2022-12-24 03:44:00,50.7,,223,
2022-12-24 03:46:00,50.7,,224,
2022-12-24 03:48:00,50.6,,224,
2022-12-24 03:50:00,50.6,,224,
2022-12-24 03:52:00,50.7,,223,
2022-12-24 03:54:00,50.7,,221,
2022-12-24 03:56:00,50.8,,221,
2022-12-24 03:58:00,50.7,,220,
2022-12-24 04:00:00,50.7,,223,
2022-12-24 04:02:00,50.8,,223,
2022-12-24 04:04:00,50.7,,223,
2022-12-24 04:06:00,50.7,,223,
2022-12-24 04:08:00,50.8,,221,
2022-12-24 04:10:00,50.6,,220,
2022-12-24 04:12:00,50.7,,220,
2022-12-24 04:14:00,50.8,,221,
2022-12-24 04:16:00,50.6,,221,
2022-12-24 04:18:00,50.7,,218,
2022-12-24 04:20:00,50.7,,217,
2022-12-24 04:22:00,50.7,,220,
2022-12-24 04:24:00,50.7,,221,
2022-12-24 04:26:00,50.6,,219,
2022-12-24 04:28:00,50.7,,221,
2022-12-24 04:30:00,50.6,,220,
2022-12-24 04:32:00,50.7,,220,
2022-12-24 04:34:00,50.6,,220,
2022-12-24 04:36:00,50.7,,220,
2022-12-24 04:38:00,50.8,,221,
2022-12-24 04:40:00,50.7,,221,
2022-12-24 04:42:00,50.7,,221,
2022-12-24 04:44:00,50.7,,222,
2022-12-24 04:46:00,50.6,,222,
2022-12-24 04:48:00,50.7,,221,
2022-12-24 04:50:00,50.8,,222,
2022-12-24 04:52:00,50.8,,222,
2022-12-24 04:54:00,50.6,,222,
2022-12-24 04:56:00,50.6,,221,
2022-12-24 04:58:00,50.7,,222,
2022-12-24 05:00:00,50.6,,221,
2022-12-24 05:02:00,50.7,,221,
2022-12-24 05:04:00,50.8,,218,
2022-12-24 05:06:00,50.6,,217,
2022-12-24 05:08:00,50.7,,219,
2022-12-24 05:10:00,50.6,,222,
2022-12-24 05:12:00,50.6,,219,
2022-12-24 05:14:00,50.7,,220,
2022-12-24 05:16:00,50.6,,218,
2022-12-24 05:18:00,50.6,,218,
2022-12-24 05:20:00,50.6,,217,
2022-12-24 05:22:00,50.6,,217,
2022-12-24 05:24:00,50.6,,217,
2022-12-24 05:26:00,50.7,,218,
2022-12-24 05:28:00,50.6,,217,
2022-12-24 05:30:00,50.5,,217,
2022-12-24 05:32:00,50.6,,217,
2022-12-24 05:34:00,50.6,,217,
2022-12-24 05:36:00,50.6,,217,
2022-12-24 05:38:00,50.6,,217,
2022-12-24 05:40:00,50.5,,217,
2022-12-24 05:42:00,50.6,,217,
2022-12-24 05:44:00,50.5,,215,
2022-12-24 05:46:00,50.6,,214,
2022-12-24 05:48:00,50.5,,214,
2022-12-24 05:50:00,50.4,,213,
2022-12-24 05:52:00,50.4,,212,
2022-12-24 05:54:00,50.5,,213,
2022-12-24 05:56:00,50.5,,213,
2022-12-24 05:58:00,50.6,,214,
2022-12-24 06:00:00,50.6,,202,
2022-12-24 06:02:00,50.6,,201,
2022-12-24 06:04:00,50.5,,207,
2022-12-24 06:06:00,50.5,,204,
2022-12-24 06:08:00,50.6,,207,
2022-12-24 06:10:00,50.4,,206,
2022-12-24 06:12:00,50.4,,208,
2022-12-24 06:14:00,50.5,,210,
2022-12-24 06:16:00,50.4,,210,
2022-12-24 06:18:00,50.4,,211,
2022-12-24 06:20:00,51.0,,211,
2022-12-24 06:22:00,50.5,,211,
2022-12-24 06:24:00,50.5,,214,
2022-12-24 06:26:00,50.7,,213,
2022-12-24 06:28:00,50.5,,211,
2022-12-24 06:30:00,50.5,,213,
2022-12-24 06:32:00,50.5,,214,
2022-12-24 06:34:00,50.4,,214,
2022-12-24 06:36:00,50.5,,214,
2022-12-24 06:38:00,50.5,,213,
2022-12-24 06:40:00,50.5,,212,
2022-12-24 06:42:00,50.4,,211,
2022-12-24 06:44:00,50.5,,211,
2022-12-24 06:46:00,50.5,,211,
2022-12-24 06:48:00,50.5,,209,
2022-12-24 06:50:00,50.5,,211,
2022-12-24 06:52:00,50.6,,207,
2022-12-24 06:54:00,50.5,,205,
2022-12-24 06:56:00,50.5,,203,
2022-12-24 06:58:00,50.5,,204,
2022-12-24 07:00:00,50.5,,205,
2022-12-24 07:02:00,50.5,,207,
2022-12-24 07:04:00,50.6,,204,
2022-12-24 07:06:00,50.5,,208,
2022-12-24 07:08:00,50.6,,205,
2022-12-24 07:10:00,50.5,,203,
2022-12-24 07:12:00,50.4,,202,
2022-12-24 07:14:00,50.5,,201,
2022-12-24 07:16:00,50.5,,204,
2022-12-24 07:18:00,50.4,,200,
2022-12-24 07:20:00,50.3,,201,
2022-12-24 07:22:00,50.4,,199,
2022-12-24 07:24:00,50.5,,199,
2022-12-24 07:26:00,50.4,,204,
2022-12-24 07:28:00,50.4,,202,
2022-12-24 07:30:00,50.3,,202,
2022-12-24 07:32:00,50.4,,204,
2022-12-24 07:34:00,50.5,,202,
2022-12-24 07:36:00,50.3,,197,
2022-12-24 07:38:00,50.5,,202,
2022-12-24 07:40:00,50.2,,201,
2022-12-24 07:42:00,50.2,,202,
2022-12-24 07:44:00,50.3,,202,
2022-12-24 07:46:00,50.2,,202,
2022-12-24 07:48:00,50.4,,198,
2022-12-24 07:50:00,50.3,,198,
2022-12-24 07:52:00,50.4,,199,
2022-12-24 07:54:00,50.3,,199,
2022-12-24 07:56:00,50.1,,201,
2022-12-24 07:58:00,50.4,,201,
2022-12-24 08:00:00,50.4,,201,
2022-12-24 08:02:00,50.2,,201,
2022-12-24 08:04:00,50.5,,202,
2022-12-24 08:06:00,50.3,,198,
2022-12-24 08:08:00,50.2,,192,
2022-12-24 08:10:00,50.6,,191,
2022-12-24 08:12:00,50.2,,185,
2022-12-24 08:14:00,50.5,,183,
2022-12-24 08:16:00,50.3,,190,
2022-12-24 08:18:00,50.1,,192,
2022-12-24 08:20:00,50.5,,192,
2022-12-24 08:22:00,50.2,,194,
2022-12-24 08:24:00,50.4,,198,
2022-12-24 08:26:00,50.2,,194,
2022-12-24 08:28:00,50.3,,198,
2022-12-24 08:30:00,50.3,,196,
2022-12-24 08:32:00,50.2,,198,
2022-12-24 08:34:00,50.2,,194,
2022-12-24 08:36:00,50.1,,194,
2022-12-24 08:38:00,50.5,,198,
2022-12-24 08:40:00,50.3,,202,
2022-12-24 08:42:00,50.1,,199,
2022-12-24 08:44:00,50.4,,201,
2022-12-24 08:46:00,50.2,,198,
2022-12-24 08:48:00,49.9,,197,
2022-12-24 08:50:00,50.1,,192,
2022-12-24 08:52:00,50.3,,196,
2022-12-24 08:54:00,50.3,,196,
2022-12-24 08:56:00,50.1,,196,
2022-12-24 08:58:00,50.6,,198,
2022-12-24 09:00:00,50.3,,200,
2022-12-24 09:02:00,50.4,,199,
2022-12-24 09:04:00,50.3,,194,
2022-12-24 09:06:00,50.5,,197,
2022-12-24 09:08:00,50.3,,198,
2022-12-24 09:10:00,50.3,,192,
2022-12-24 09:12:00,50.3,,200,
2022-12-24 09:14:00,50.4,,198,
2022-12-24 09:16:00,50.4,,190,
2022-12-24 09:18:00,50.2,,190,
2022-12-24 09:20:00,50.3,,191,
2022-12-24 09:22:00,50.2,,187,
2022-12-24 09:24:00,50.3,,192,
2022-12-24 09:26:00,50.3,,192,
2022-12-24 09:28:00,50.4,,192,
2022-12-24 09:30:00,50.2,,193,
2022-12-24 09:32:00,50.2,,195,
2022-12-24 09:34:00,50.2,,197,
2022-12-24 09:36:00,50.3,,192,
2022-12-24 09:38:00,50.1,,195,
2022-12-24 09:40:00,50.2,,191,
2022-12-24 09:42:00,50.4,,187,
2022-12-24 09:44:00,50.1,,188,
2022-12-24 09:46:00,50.5,,192,
2022-12-24 09:48:00,50.2,,193,
2022-12-24 09:50:00,50.4,,190,
2022-12-24 09:52:00,50.1,,186,
2022-12-24 09:54:00,50.1,,188,
2022-12-24 09:56:00,50.3,,186,
2022-12-24 09:58:00,50.1,,184,
2022-12-24 10:00:00,50.2,,181,
2022-12-24 10:02:00,50.3,,190,
2022-12-24 10:04:00,50.4,,181,
2022-12-24 10:06:00,50.2,,183,
2022-12-24 10:08:00,50.3,,186,
2022-12-24 10:10:00,50.3,,182,
2022-12-24 10:12:00,50.2,,181,
2022-12-24 10:14:00,50.2,,187,
2022-12-24 10:16:00,50.0,,190,
2022-12-24 10:18:00,50.4,,189,
2022-12-24 10:20:00,50.3,,186,
2022-12-24 10:22:00,50.6,,187,
2022-12-24 10:24:00,50.3,,188,
2022-12-24 10:26:00,50.2,,187,
2022-12-24 10:28:00,50.3,,182,
2022-12-24 10:30:00,50.3,,181,
2022-12-24 10:32:00,50.2,,182,
2022-12-24 10:34:00,50.1,,183,
2022-12-24 10:36:00,50.2,,183,
2022-12-24 10:38:00,50,,183,
2022-12-24 10:40:00,50.2,,187,
2022-12-24 10:42:00,50.2,,189,
2022-12-24 10:44:00,50.3,,187,
2022-12-24 10:46:00,50.4,,184,
2022-12-24 10:48:00,50.2,,183,
2022-12-24 10:50:00,50.2,,182,
2022-12-24 10:52:00,50.1,,182,
2022-12-24 10:54:00,50.3,,184,
2022-12-24 10:56:00,50.2,,187,
2022-12-24 10:58:00,50.2,,188,
2022-12-24 11:00:00,50.5,,187,
2022-12-24 11:02:00,49.9,,180,
2022-12-24 11:04:00,50.4,,181,
2022-12-24 11:06:00,50.1,,189,
2022-12-24 11:08:00,50.4,,186,
2022-12-24 11:10:00,50.3,,193,
2022-12-24 11:12:00,50.2,,190,
2022-12-24 11:14:00,50.5,,190,
2022-12-24 11:16:00,50.0,,185,
2022-12-24 11:18:00,50.4,,185,
2022-12-24 11:20:00,49.9,,178,
2022-12-24 11:22:00,50.1,,179,
2022-12-24 11:24:00,50.1,,180,
2022-12-24 11:26:00,50.3,,176,
2022-12-24 11:28:00,50.1,,180,
2022-12-24 11:30:00,50.4,,184,
2022-12-24 11:32:00,50.9,,187,
2022-12-24 11:34:00,50.4,,185,
2022-12-24 11:36:00,50.2,,182,
2022-12-24 11:38:00,50.4,,183,
2022-12-24 11:40:00,50.2,,181,
2022-12-24 11:42:00,50.2,,185,
2022-12-24 11:44:00,50.3,,182,
2022-12-24 11:46:00,50.4,,186,
2022-12-24 11:48:00,50.4,,185,
2022-12-24 11:50:00,50.3,,187,
2022-12-24 11:52:00,50.4,,187,
2022-12-24 11:54:00,50.2,,180,
2022-12-24 11:56:00,50.2,,185,
2022-12-24 11:58:00,50.3,,178,
2022-12-24 12:00:00,50.1,,182,
2022-12-24 12:02:00,50.2,,184,
2022-12-24 12:04:00,50.2,,188,
2022-12-24 12:06:00,50.3,,190,
2022-12-24 12:08:00,50.3,,192,
2022-12-24 12:10:00,50.2,,194,
2022-12-24 12:12:00,50.0,,188,
2022-12-24 12:14:00,50.3,,189,
2022-12-24 12:16:00,50.2,,186,
2022-12-24 12:18:00,50.1,,191,
2022-12-24 12:20:00,50.4,,190,
2022-12-24 12:22:00,50.3,,189,
2022-12-24 12:24:00,50.5,,189,
2022-12-24 12:26:00,50.4,,193,
2022-12-24 12:28:00,50.1,,187,
2022-12-24 12:30:00,50.2,,189,
2022-12-24 12:32:00,50.2,,186,
2022-12-24 12:34:00,50.2,,187,
2022-12-24 12:36:00,50.0,,187,
2022-12-24 12:38:00,50.0,,190,
2022-12-24 12:40:00,50.2,,193,
2022-12-24 12:42:00,50.2,,194,
2022-12-24 12:44:00,50.3,,190,
2022-12-24 12:46:00,50.2,,187,
2022-12-24 12:48:00,50.2,,194,
2022-12-24 12:50:00,50.3,,192,
2022-12-24 12:52:00,50.1,,194,
2022-12-24 12:54:00,50.3,,197,
2022-12-24 12:56:00,50.4,,197,
2022-12-24 12:58:00,50.1,,192,
2022-12-24 13:00:00,50.4,,189,
2022-12-24 13:02:00,50.1,,187,
2022-12-24 13:04:00,50.5,,192,
2022-12-24 13:06:00,50.3,,193,
2022-12-24 13:08:00,50.1,,189,
2022-12-24 13:10:00,50.5,,192,
2022-12-24 13:12:00,50.0,,192,
2022-12-24 13:14:00,50.0,,194,
2022-12-24 13:16:00,50.4,,194,
2022-12-24 13:18:00,50.0,,187,
2022-12-24 13:20:00,50.2,,192,
2022-12-24 13:22:00,50.1,,194,
2022-12-24 13:24:00,50.3,,195,
2022-12-24 13:26:00,49.9,,192,
2022-12-24 13:28:00,50.2,,194,
2022-12-24 13:30:00,49.9,,189,
2022-12-24 13:32:00,50.2,,192,
2022-12-24 13:34:00,50.1,,193,
2022-12-24 13:36:00,50.0,,190,
2022-12-24 13:38:00,50.0,,188,
2022-12-24 13:40:00,50.0,,191,
2022-12-24 13:42:00,49.9,,189,
2022-12-24 13:44:00,50.2,,188,
2022-12-24 13:46:00,50.0,,192,
2022-12-24 13:48:00,49.9,,190,
2022-12-24 13:50:00,50.1,,189,
2022-12-24 13:52:00,50.4,,193,
2022-12-24 13:54:00,50.2,,190,
2022-12-24 13:56:00,50.1,,190,
2022-12-24 13:58:00,49.9,,187,
2022-12-24 14:00:00,50.1,,185,
2022-12-24 14:02:00,50.1,,185,
2022-12-24 14:04:00,50.2,,187,
2022-12-24 14:06:00,50.2,,188,
2022-12-24 14:08:00,50.1,,187,
2022-12-24 14:10:00,49.9,,187,
2022-12-24 14:12:00,50.3,,187,
2022-12-24 14:14:00,50.1,,186,
2022-12-24 14:16:00,50.1,,192,
2022-12-24 14:18:00,50.0,,191,
