"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2022-10-08 00:00:00,50.2,50.2,223,225
2022-10-08 00:02:00,50.5,50.5,224,226
2022-10-08 00:04:00,50.4,50.4,223,226
2022-10-08 00:06:00,50.2,50.2,222,225
2022-10-08 00:08:00,50.3,50.5,223,225
2022-10-08 00:10:00,50.4,50.4,222,225
2022-10-08 00:12:00,50.2,50.1,219,222
2022-10-08 00:14:00,50.4,50.3,221,222
2022-10-08 00:16:00,50.6,50.6,220,222
2022-10-08 00:18:00,50.2,50.2,221,224
2022-10-08 00:20:00,50.2,50.2,223,224
2022-10-08 00:22:00,50.5,50.5,223,226
2022-10-08 00:24:00,50.4,50.4,222,225
2022-10-08 00:26:00,50.2,50.1,222,224
2022-10-08 00:28:00,50.4,50.4,224,226
2022-10-08 00:30:00,50.4,50.5,222,226
2022-10-08 00:32:00,50.5,50.5,221,224
2022-10-08 00:34:00,50.6,50.6,224,226
2022-10-08 00:36:00,50.3,50.3,225,226
2022-10-08 00:38:00,50.7,50.5,223,226
2022-10-08 00:40:00,50.5,50.4,225,227
2022-10-08 00:42:00,50.4,50.5,226,228
2022-10-08 00:44:00,50.2,50.2,223,226
2022-10-08 00:46:00,50.7,50.6,223,226
2022-10-08 00:48:00,50.4,50.3,223,226
2022-10-08 00:50:00,50.5,50.4,223,226
2022-10-08 00:52:00,50.4,50.5,223,226
2022-10-08 00:54:00,50.1,50.1,226,228
2022-10-08 00:56:00,50.4,50.4,226,228
2022-10-08 00:58:00,50.6,50.5,225,228
2022-10-08 01:00:00,50.2,50.2,225,227
2022-10-08 01:02:00,50.5,50.6,224,227
2022-10-08 01:04:00,50.3,50.4,223,226
2022-10-08 01:06:00,50.3,50.4,224,227
2022-10-08 01:08:00,50.1,50.0,226,228
2022-10-08 01:10:00,50.4,50.5,225,228
2022-10-08 01:12:00,50.6,50.7,226,228
2022-10-08 01:14:00,50.3,50.3,226,228
2022-10-08 01:16:00,50.4,50.4,226,227
2022-10-08 01:18:00,50.4,50.4,224,227
2022-10-08 01:20:00,50.5,50.5,226,228
2022-10-08 01:22:00,50.5,50.5,226,228
2022-10-08 01:24:00,50.7,50.7,224,227
2022-10-08 01:26:00,50.4,50.4,226,228
2022-10-08 01:28:00,50.4,50.3,226,228
2022-10-08 01:30:00,50.3,50.3,223,226
2022-10-08 01:32:00,50.5,50.5,223,226
2022-10-08 01:34:00,50.6,50.6,226,228
2022-10-08 01:36:00,50.5,50.6,223,226
2022-10-08 01:38:00,50.6,50.6,224,227
2022-10-08 01:40:00,50.8,50.7,226,228
2022-10-08 01:42:00,50.4,50.4,225,227
2022-10-08 01:44:00,50.5,50.4,222,225
2022-10-08 01:46:00,50.6,50.5,223,226
2022-10-08 01:48:00,50.2,50.3,225,227
2022-10-08 01:50:00,50.7,50.6,223,226
2022-10-08 01:52:00,50.7,50.6,224,226
2022-10-08 01:54:00,50.3,50.3,225,227
2022-10-08 01:56:00,50.5,50.7,223,226
2022-10-08 01:58:00,50.5,50.5,223,226
2022-10-08 02:00:00,50.4,50.3,219,221
2022-10-08 02:02:00,50.6,50.5,220,222
2022-10-08 02:04:00,50.5,50.5,218,221
2022-10-08 02:06:00,50.4,50.5,220,223
2022-10-08 02:08:00,50.3,50.2,223,225
2022-10-08 02:10:00,50.4,50.3,224,227
2022-10-08 02:12:00,50.2,50.1,224,227
2022-10-08 02:14:00,50.3,50.3,226,227
