"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2022-09-03 00:00:00,50.6,50.6,215,221
2022-09-03 00:02:00,50.4,50.4,214,221
2022-09-03 00:04:00,50.2,50.3,213,223
2022-09-03 00:06:00,50.6,50.5,215,221
2022-09-03 00:08:00,50.3,50.3,214,223
2022-09-03 00:10:00,50.1,50.1,213,223
2022-09-03 00:12:00,50.2,50.2,214,223
2022-09-03 00:14:00,50.3,50.4,215,223
2022-09-03 00:16:00,50.1,50.1,215,223
2022-09-03 00:18:00,50.2,50.3,214,223
2022-09-03 00:20:00,50.4,50.4,216,224
2022-09-03 00:22:00,50.2,50.2,214,223
2022-09-03 00:24:00,50.4,50.4,213,223
2022-09-03 00:26:00,50.1,50.1,213,223
2022-09-03 00:28:00,50.1,50.1,221,205
2022-09-03 00:30:00,50.4,50.4,214,223
2022-09-03 00:32:00,50.3,50.4,214,222
2022-09-03 00:34:00,49.9,49.9,214,222
2022-09-03 00:36:00,50.0,50.0,214,221
2022-09-03 00:38:00,50.2,50.2,212,223
2022-09-03 00:40:00,50.2,50.2,214,223
2022-09-03 00:42:00,50.1,50.0,213,223
2022-09-03 00:44:00,50.1,50.1,214,223
2022-09-03 00:46:00,50.3,50.3,215,223
2022-09-03 00:48:00,49.7,49.7,213,220
2022-09-03 00:50:00,50.4,50.4,215,223
2022-09-03 00:52:00,50.1,50.0,214,221
2022-09-03 00:54:00,50.3,50.3,216,222
2022-09-03 00:56:00,50.7,50.7,216,223
2022-09-03 00:58:00,50.3,50.3,215,223
2022-09-03 01:00:00,50.3,50.3,217,219
2022-09-03 01:02:00,49.9,50.0,215,223
2022-09-03 01:04:00,50.2,50.3,216,224
2022-09-03 01:06:00,50.2,50.2,213,224
2022-09-03 01:08:00,49.9,49.9,214,222
2022-09-03 01:10:00,50.0,50.1,216,222
2022-09-03 01:12:00,50.2,50.2,215,223
2022-09-03 01:14:00,50.8,50.8,216,225
2022-09-03 01:16:00,50.1,50.1,216,223
2022-09-03 01:18:00,50.3,50.2,215,223
2022-09-03 01:20:00,50.4,50.4,215,223
2022-09-03 01:22:00,50.4,50.4,216,224
2022-09-03 01:24:00,50.1,50.1,216,223
2022-09-03 01:26:00,50.1,50.0,214,223
2022-09-03 01:28:00,50.1,50.1,215,223
2022-09-03 01:30:00,50.6,50.6,218,225
2022-09-03 01:32:00,50.7,50.7,216,226
2022-09-03 01:34:00,50.1,50.3,216,224
2022-09-03 01:36:00,50.7,50.7,219,225
2022-09-03 01:38:00,50.3,50.3,218,225
2022-09-03 01:40:00,50.3,50.3,216,224
2022-09-03 01:42:00,50.2,50.3,218,224
2022-09-03 01:44:00,50.3,50.3,219,225
2022-09-03 01:46:00,50.3,50.2,216,225
2022-09-03 01:48:00,50.3,50.2,216,226
2022-09-03 01:50:00,50.2,50.2,217,226
2022-09-03 01:52:00,50.5,50.4,218,224
2022-09-03 01:54:00,50,50.0,217,223
2022-09-03 01:56:00,50.2,50.3,217,225
2022-09-03 01:58:00,50.1,50.2,218,225
2022-09-03 02:00:00,50.1,50.1,214,224
2022-09-03 02:02:00,50.0,49.9,214,224
2022-09-03 02:04:00,49.9,49.9,212,226
2022-09-03 02:06:00,50.3,50.2,214,226
2022-09-03 02:08:00,50.4,50.4,211,226
2022-09-03 02:10:00,50.4,50.4,214,226
2022-09-03 02:12:00,50.2,50.2,213,226
2022-09-03 02:14:00,49.9,49.9,210,225
