"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2022-08-27 00:00:00,50.3,50.3,213,216
2022-08-27 00:02:00,50.3,50.3,216,218
2022-08-27 00:04:00,50.1,50.1,214,216
2022-08-27 00:06:00,50.4,50.5,214,217
2022-08-27 00:08:00,50.4,50.4,216,218
2022-08-27 00:10:00,50.3,50.3,215,217
2022-08-27 00:12:00,50.2,50.2,213,222
2022-08-27 00:14:00,50.3,50.3,216,218
2022-08-27 00:16:00,50.1,50.1,216,218
2022-08-27 00:18:00,50.1,50.1,215,218
2022-08-27 00:20:00,50.1,50.0,215,217
2022-08-27 00:22:00,50.1,50.2,216,218
2022-08-27 00:24:00,50.2,50.2,216,219
2022-08-27 00:26:00,50.1,50.2,215,218
2022-08-27 00:28:00,50.3,50.2,216,219
2022-08-27 00:30:00,50.3,50.3,216,219
2022-08-27 00:32:00,50.3,50.3,215,218
2022-08-27 00:34:00,50.4,50.4,216,219
2022-08-27 00:36:00,50.2,50.1,218,220
2022-08-27 00:38:00,50.2,50.3,216,219
2022-08-27 00:40:00,50.2,50.3,217,220
2022-08-27 00:42:00,50.2,50.2,219,221
2022-08-27 00:44:00,50.2,50.2,218,220
2022-08-27 00:46:00,50.3,50.3,217,219
2022-08-27 00:48:00,50.2,50.2,217,220
2022-08-27 00:50:00,50.3,50.3,218,226
2022-08-27 00:52:00,50.4,50.4,216,219
2022-08-27 00:54:00,50.4,50.4,216,219
2022-08-27 00:56:00,50.2,50.2,219,220
2022-08-27 00:58:00,50.6,50.6,219,221
2022-08-27 01:00:00,50.4,50.4,217,220
2022-08-27 01:02:00,50.2,50.2,219,221
2022-08-27 01:04:00,50.2,50.2,219,221
2022-08-27 01:06:00,50.4,50.4,218,220
2022-08-27 01:08:00,50.2,50.3,219,221
2022-08-27 01:10:00,50.1,50.2,219,220
2022-08-27 01:12:00,49.9,49.9,217,219
2022-08-27 01:14:00,50.2,50.2,218,221
2022-08-27 01:16:00,50.3,50.3,220,221
2022-08-27 01:18:00,50.3,50.2,219,221
2022-08-27 01:20:00,50.0,50.1,218,221
2022-08-27 01:22:00,50.3,50.3,219,228
2022-08-27 01:24:00,50.0,50.0,219,221
2022-08-27 01:26:00,50,50.1,216,219
2022-08-27 01:28:00,50.3,50.3,217,220
2022-08-27 01:30:00,50.2,50.2,219,221
2022-08-27 01:32:00,50.2,50.2,219,221
2022-08-27 01:34:00,50.4,50.4,218,221
2022-08-27 01:36:00,50.1,50.1,218,220
2022-08-27 01:38:00,50.2,50.3,218,221
2022-08-27 01:40:00,50.3,50.2,217,219
2022-08-27 01:42:00,50.2,50.2,217,220
2022-08-27 01:44:00,50.3,50.3,219,221
2022-08-27 01:46:00,50.1,50.1,217,220
2022-08-27 01:48:00,50.2,50.3,218,221
2022-08-27 01:50:00,50.1,50.1,219,221
2022-08-27 01:52:00,50.2,50.2,219,221
2022-08-27 01:54:00,50.5,50.5,216,219
2022-08-27 01:56:00,50.2,50.2,216,220
