Time,Frequency 6EF39700 (Hgr Kitatumba - Labo),Frequency D2B9CB2E (Hgr Kitatumba - Mdh office),Voltage 6EF39700 (Hgr Kitatumba - Labo),Voltage D2B9CB2E (Hgr Kitatumba - Mdh office),Generator_ON
1/9/23 18:30,45.4,45.5,200,204,TRUE
1/9/23 18:32,45.5,45.5,199,203,TRUE
1/9/23 18:34,45.4,45.5,199,204,TRUE
1/9/23 18:36,44.3,44.5,198,204,TRUE
1/9/23 18:38,45.7,34.7,144,149,TRUE
1/9/23 18:40,60.1,45,199,204,TRUE
1/9/23 18:42,44.6,70.6,199,171,TRUE
1/9/23 18:44,44.8,44.9,201,204,TRUE
1/9/23 18:46,44.7,44.5,199,204,TRUE
1/9/23 18:48,36.1,36.1,153,159,TRUE
1/9/23 18:50,44.8,44.6,198,203,TRUE
1/9/23 18:52,36.5,37,154,161,TRUE
1/9/23 18:54,43.1,42.9,199,199,TRUE
1/9/23 18:56,45,45,199,205,TRUE
1/9/23 18:58,53.6,39.2,184,182,TRUE
1/9/23 19:00,42,40.7,196,192,TRUE
1/9/23 19:02,91.1,45.3,203,208,TRUE
1/9/23 19:04,43.5,43,198,202,TRUE
1/9/23 19:06,45,45,202,207,TRUE
1/9/23 19:08,44.6,44.5,201,204,TRUE
1/9/23 19:10,44.6,44.6,200,204,TRUE
1/9/23 19:12,44.6,44.6,199,204,TRUE
1/9/23 19:14,44.6,44.6,199,204,TRUE
1/9/23 19:16,59.6,44.7,199,204,TRUE
1/9/23 19:18,59.7,45,201,205,TRUE
1/9/23 19:20,45,44.9,202,205,TRUE
1/9/23 19:22,45.2,45.1,200,204,TRUE
1/9/23 19:24,90,45.1,201,204,TRUE
1/9/23 19:26,179,45.1,200,204,TRUE
1/9/23 19:28,91.1,45.3,202,205,TRUE
1/9/23 19:30,45.5,45.3,201,207,TRUE
1/9/23 19:32,90.3,45.1,201,204,TRUE
1/9/23 19:34,44.9,45.1,200,204,TRUE
1/9/23 19:36,41.8,42.1,189,192,TRUE
1/9/23 19:38,43.3,43.2,193,198,TRUE
1/9/23 19:40,43.5,43.6,193,198,TRUE
1/9/23 19:42,43.7,43.6,194,199,TRUE
1/9/23 19:44,43.8,43.5,194,199,TRUE
1/9/23 19:46,43.7,43.5,194,199,TRUE
1/9/23 19:48,43.5,43.2,194,199,TRUE
1/9/23 19:50,43.3,43.6,194,199,TRUE
1/9/23 19:52,44.4,44.5,198,202,TRUE
1/9/23 19:54,44.2,44.5,197,201,TRUE
1/9/23 19:56,60.2,45,200,204,TRUE
1/9/23 19:58,44.9,44.9,199,204,TRUE
1/9/23 20:00,45,45,199,204,TRUE
1/9/23 20:02,44.6,44.6,199,204,TRUE
1/9/23 20:04,44.7,44.9,199,204,TRUE
1/9/23 20:06,44.9,44.8,199,204,TRUE
1/9/23 20:08,36.6,36.6,154,158,TRUE
1/9/23 20:10,45.4,45.4,202,206,TRUE
1/9/23 20:12,45.1,45.1,202,205,TRUE
1/9/23 20:14,44.3,44.2,197,202,TRUE
1/9/23 20:16,44.8,44.4,199,204,TRUE
1/9/23 20:18,177,44.9,202,207,TRUE
1/9/23 20:20,45.3,44.7,202,207,TRUE
1/9/23 20:22,59.4,45,202,206,TRUE
1/9/23 20:24,59,44.4,199,204,TRUE
1/9/23 20:26,43.7,43.8,194,201,TRUE
1/9/23 20:28,44.1,43.8,197,202,TRUE
1/9/23 20:30,40.9,41,181,187,TRUE
1/9/23 20:32,45,45,202,207,TRUE
1/9/23 20:34,45,44.9,202,207,TRUE
1/9/23 20:36,44.8,45.1,196,202,TRUE
1/9/23 20:38,44.8,44.7,202,206,TRUE
1/9/23 20:40,44.7,44.7,202,206,TRUE
1/9/23 20:42,44.7,44.8,202,206,TRUE
1/9/23 20:44,45.1,44.9,202,207,TRUE
1/9/23 20:46,47,47,213,216,TRUE
1/9/23 20:48,46.4,46.5,211,214,TRUE
1/9/23 20:50,43.1,43.2,194,200,TRUE
1/9/23 20:52,46.1,45.9,209,213,TRUE
1/9/23 20:54,46.1,46.2,208,213,TRUE
1/9/23 20:56,46.5,46.7,211,216,TRUE
1/9/23 20:58,46.2,46.4,209,214,TRUE
1/9/23 21:00,46.4,46.3,209,214,TRUE
1/9/23 21:02,54.5,166,185,189,TRUE
1/9/23 21:04,62.2,46.4,209,214,TRUE
1/9/23 21:06,45,44.8,208,211,TRUE
1/9/23 21:08,62.4,46.5,210,215,TRUE
1/9/23 21:10,46.5,46.6,209,215,TRUE
1/9/23 21:12,44.4,44.2,204,208,TRUE
1/9/23 21:14,46.6,46.4,211,215,TRUE
1/9/23 21:16,46.6,46.4,211,215,TRUE
1/9/23 21:18,29.4,28.6,147,146,TRUE
1/9/23 21:20,92.4,46,210,214,TRUE
1/9/23 21:22,46.8,46.6,211,216,TRUE
1/9/23 21:24,46.6,46.3,208,213,TRUE
1/9/23 21:26,91.5,45.5,210,214,TRUE
1/9/23 21:28,186,47.2,214,219,TRUE
1/9/23 21:30,92.6,46.7,211,216,TRUE
1/9/23 21:32,93.4,46.8,212,216,TRUE
1/9/23 21:34,46.2,46.2,210,214,TRUE
1/9/23 21:36,45.8,45.9,209,214,TRUE
1/9/23 21:38,46.7,46.4,211,216,TRUE
1/9/23 21:40,44.6,44.6,207,210,TRUE
1/9/23 21:42,46.6,46.8,211,216,TRUE
1/9/23 21:44,62.5,46.7,211,215,TRUE
1/9/23 21:46,43.7,43.9,193,199,TRUE
1/9/23 21:48,46.7,47.3,209,215,TRUE
1/9/23 21:50,46.3,46.2,210,214,TRUE
1/9/23 21:52,46.7,46.7,211,216,TRUE
1/9/23 21:54,46.6,46.7,211,215,TRUE
1/9/23 21:56,46.2,46.4,209,213,TRUE
1/9/23 21:58,43.4,43.4,199,203,TRUE
1/9/23 22:00,46.2,44.1,209,213,TRUE
1/9/23 22:02,46.3,46.2,209,214,TRUE
1/9/23 22:04,45.3,45.3,205,209,TRUE
1/9/23 22:06,61.8,45.9,206,213,TRUE
1/9/23 22:08,50,50,203,209,FALSE
1/9/23 22:10,49.9,49.9,204,210,FALSE
1/9/23 22:12,49.9,49.9,199,206,FALSE
1/9/23 22:14,49.8,49.9,202,208,FALSE
1/9/23 22:16,50,49.9,204,210,FALSE
1/9/23 22:18,50,50,203,210,FALSE
1/9/23 22:20,50,49.9,208,214,FALSE
1/9/23 22:22,50,50.1,209,216,FALSE
1/9/23 22:24,50,50,211,216,FALSE
1/9/23 22:26,50.1,50,208,215,FALSE
1/9/23 22:28,50.2,50,208,214,FALSE
1/9/23 22:30,49.8,49.8,204,211,FALSE
1/9/23 22:32,50,50,210,216,FALSE
1/9/23 22:34,49.8,49.8,209,216,FALSE
1/9/23 22:36,50,50,210,216,FALSE
1/9/23 22:38,49.8,49.9,207,214,FALSE
1/9/23 22:40,49.7,49.7,209,216,FALSE
1/9/23 22:42,50.1,50,209,215,FALSE
1/9/23 22:44,50.1,50.2,209,215,FALSE
1/9/23 22:46,50,50,209,215,FALSE
1/9/23 22:48,49.8,49.8,208,214,FALSE
1/9/23 22:50,49.6,49.6,209,215,FALSE
1/9/23 22:52,50.1,50.2,208,214,FALSE
1/9/23 22:54,50,50,209,215,FALSE
1/9/23 22:56,50,50,209,216,FALSE
1/9/23 22:58,49.9,49.9,209,214,FALSE
1/9/23 23:00,50.2,50.1,208,214,FALSE
1/9/23 23:02,50,50,207,214,FALSE
1/9/23 23:04,50,50,208,215,FALSE
1/9/23 23:06,49.7,49.8,202,209,FALSE
1/9/23 23:08,50,50.1,204,211,FALSE
1/9/23 23:10,50,50.1,207,214,FALSE
1/9/23 23:12,50,50.1,202,209,FALSE
1/9/23 23:14,49.9,49.9,204,210,FALSE
1/9/23 23:16,50,50,204,210,FALSE
1/9/23 23:18,49.9,49.9,208,214,FALSE
1/9/23 23:20,49.9,49.9,209,216,FALSE
1/9/23 23:22,49.9,50,207,214,FALSE
1/9/23 23:24,49.8,49.8,211,219,FALSE
1/9/23 23:26,49.9,49.8,211,219,FALSE
1/9/23 23:28,50.1,50.1,211,217,FALSE
1/9/23 23:30,49.9,50,214,220,FALSE
1/9/23 23:32,50,50,213,220,FALSE
1/9/23 23:34,50.2,50.1,210,216,FALSE
1/9/23 23:36,50.1,50,211,219,FALSE
1/9/23 23:38,49.7,49.8,209,218,FALSE
1/9/23 23:40,50,50,211,219,FALSE
1/9/23 23:42,50.2,50.1,215,222,FALSE
1/9/23 23:44,50,49.9,214,221,FALSE
1/9/23 23:46,50,50,215,222,FALSE
1/9/23 23:48,49.8,49.8,213,220,FALSE
1/9/23 23:50,50,50.1,216,222,FALSE
1/9/23 23:52,50.1,50.1,214,221,FALSE
1/9/23 23:54,50.1,50.1,214,219,FALSE
1/9/23 23:56,49.9,49.9,216,221,FALSE
1/9/23 23:58,50,50,215,221,FALSE
1/10/23 0:00,50,49.9,217,223,FALSE
1/10/23 0:02,50,50.1,217,223,FALSE
1/10/23 0:04,50,50,216,223,FALSE
1/10/23 0:06,49.9,50,216,223,FALSE
1/10/23 0:08,49.5,49.3,214,219,FALSE
1/10/23 0:10,50.1,50,217,223,FALSE
1/10/23 0:12,50.1,50,217,223,FALSE
1/10/23 0:14,49.9,49.9,214,220,FALSE
1/10/23 0:16,50,50,214,221,FALSE
1/10/23 0:18,50.1,50,215,222,FALSE
1/10/23 0:20,49.9,49.8,213,219,FALSE
1/10/23 0:22,50,50,216,222,FALSE
1/10/23 0:24,50,50,216,222,FALSE
1/10/23 0:26,49.9,50,216,222,FALSE
1/10/23 0:28,50,50,215,221,FALSE
1/10/23 0:30,50,50.1,214,221,FALSE
1/10/23 0:32,49.9,49.9,214,221,FALSE
1/10/23 0:34,50,50,214,221,FALSE
1/10/23 0:36,49.9,49.9,215,221,FALSE
1/10/23 0:38,49.9,50,216,222,FALSE
1/10/23 0:40,49.9,49.9,216,223,FALSE
1/10/23 0:42,49.9,50,216,223,FALSE
1/10/23 0:44,49.9,49.9,216,223,FALSE
1/10/23 0:46,50,50,215,222,FALSE
1/10/23 0:48,50,50,214,221,FALSE
1/10/23 0:50,49.9,49.9,214,221,FALSE
1/10/23 0:52,50.1,50.1,214,221,FALSE
1/10/23 0:54,49.9,49.9,214,221,FALSE
1/10/23 0:56,49.9,50,219,224,FALSE
1/10/23 0:58,50.1,50,213,219,FALSE
1/10/23 1:00,50,50,213,219,FALSE
1/10/23 1:02,50,50,212,219,FALSE
1/10/23 1:04,49.8,49.9,212,219,FALSE
1/10/23 1:06,49.9,49.9,213,220,FALSE
1/10/23 1:08,50,49.9,211,219,FALSE
1/10/23 1:10,50.1,50,212,219,FALSE
1/10/23 1:12,50,50,212,219,FALSE
1/10/23 1:14,49.8,49.9,211,219,FALSE
1/10/23 1:16,49.7,49.7,212,220,FALSE
1/10/23 1:18,50,50,213,220,FALSE
1/10/23 1:20,49.9,49.9,213,219,FALSE
1/10/23 1:22,50,50,213,219,FALSE
1/10/23 1:24,49.9,49.9,213,219,FALSE
1/10/23 1:26,50,50,217,224,FALSE
1/10/23 1:28,50,49.9,216,223,FALSE
1/10/23 1:30,49.9,49.9,215,222,FALSE
1/10/23 1:32,50,50,216,222,FALSE
1/10/23 1:34,49.9,49.9,216,223,FALSE
1/10/23 1:36,50.1,50.1,218,223,FALSE
1/10/23 1:38,49.9,50,219,225,FALSE
1/10/23 1:40,50,50,217,223,FALSE
1/10/23 1:42,49.8,49.8,218,224,FALSE
1/10/23 1:44,49.9,49.9,217,223,FALSE
1/10/23 1:46,49.8,49.8,215,222,FALSE
1/10/23 1:48,49.9,49.9,216,223,FALSE
1/10/23 1:50,50,50,218,223,FALSE
1/10/23 1:52,50,50,217,223,FALSE
1/10/23 1:54,50,50,216,223,FALSE
1/10/23 1:56,49.9,49.9,218,224,FALSE
1/10/23 1:58,50,50,219,226,FALSE
1/10/23 2:00,50,50,217,224,FALSE
1/10/23 2:02,49.9,49.9,217,223,FALSE
1/10/23 2:04,50,50,217,223,FALSE
1/10/23 2:06,50,50,219,225,FALSE
1/10/23 2:08,50,50.1,216,223,FALSE
1/10/23 2:10,50,50,217,223,FALSE
1/10/23 2:12,50,50,219,225,FALSE
1/10/23 2:14,49.9,50,219,226,FALSE
1/10/23 2:16,50,50,219,226,FALSE
1/10/23 2:18,49.9,49.9,220,226,FALSE
1/10/23 2:20,49.9,50.1,219,225,FALSE
1/10/23 2:22,50,50,220,226,FALSE
1/10/23 2:24,49.9,49.9,219,226,FALSE
1/10/23 2:26,49.8,49.8,219,225,FALSE
1/10/23 2:28,50,50,218,224,FALSE
1/10/23 2:30,50,50,219,226,FALSE
1/10/23 2:32,49.9,49.9,218,224,FALSE
1/10/23 2:34,50,50,218,225,FALSE
1/10/23 2:36,49.9,49.9,218,224,FALSE
1/10/23 2:38,50,50,219,226,FALSE
1/10/23 2:40,50,50,219,226,FALSE
1/10/23 2:42,50,50,219,225,FALSE
1/10/23 2:44,50.1,50.1,219,225,FALSE
1/10/23 2:46,50.1,50.1,219,225,FALSE
1/10/23 2:48,49.9,49.9,219,225,FALSE
1/10/23 2:50,49.9,49.9,216,223,FALSE
1/10/23 2:52,49.9,49.9,217,223,FALSE
1/10/23 2:54,50.1,49.9,216,222,FALSE
1/10/23 2:56,49.8,49.8,217,223,FALSE
1/10/23 2:58,50,50,216,222,FALSE
1/10/23 3:00,49.9,49.9,219,225,FALSE
1/10/23 3:02,49.9,50,219,225,FALSE
1/10/23 3:04,50,50,219,225,FALSE
1/10/23 3:06,50.1,50.1,218,224,FALSE
1/10/23 3:08,49.9,49.9,219,224,FALSE
1/10/23 3:10,50.1,50.1,218,224,FALSE
1/10/23 3:12,50.1,50.1,216,223,FALSE
1/10/23 3:14,50,50.1,216,223,FALSE
1/10/23 3:16,49.8,49.9,216,223,FALSE
1/10/23 3:18,50,50,216,223,FALSE
1/10/23 3:20,49.8,49.8,216,223,FALSE
1/10/23 3:22,49.9,49.9,218,224,FALSE
1/10/23 3:24,50,50,218,224,FALSE
1/10/23 3:26,50,49.9,220,226,FALSE
1/10/23 3:28,50,50,220,226,FALSE
1/10/23 3:30,50,50,219,226,FALSE
1/10/23 3:32,49.9,49.9,218,224,FALSE
1/10/23 3:34,49.9,49.9,217,224,FALSE
1/10/23 3:36,49.9,49.9,218,224,FALSE
1/10/23 3:38,50.1,50.1,218,225,FALSE
1/10/23 3:40,49.9,49.9,219,226,FALSE
1/10/23 3:42,49.9,49.9,219,225,FALSE
1/10/23 3:44,50,50,219,225,FALSE
1/10/23 3:46,50,50,219,225,FALSE
1/10/23 3:48,49.9,49.9,219,225,FALSE
1/10/23 3:50,50.1,50.1,219,225,FALSE
1/10/23 3:52,50.1,50.1,219,225,FALSE
1/10/23 3:54,49.9,49.9,218,223,FALSE
1/10/23 3:56,49.8,49.8,218,224,FALSE
1/10/23 3:58,50,49.9,216,223,FALSE
1/10/23 4:00,50,50,218,223,FALSE
1/10/23 4:02,50,50,216,223,FALSE
1/10/23 4:04,49.9,49.9,221,226,FALSE
1/10/23 4:06,50.1,50.1,219,225,FALSE
1/10/23 4:08,50,49.9,218,224,FALSE
1/10/23 4:10,49.9,49.9,218,223,FALSE
1/10/23 4:12,50,49.9,216,223,FALSE
1/10/23 4:14,49.9,49.9,218,224,FALSE
1/10/23 4:16,49.9,49.9,216,223,FALSE
1/10/23 4:18,49.9,49.9,216,223,FALSE
1/10/23 4:20,50.2,50.2,217,223,FALSE
1/10/23 4:22,50,50,216,223,FALSE
1/10/23 4:24,50,50,216,222,FALSE
1/10/23 4:26,50,50,218,223,FALSE
1/10/23 4:28,50.1,50,217,223,FALSE
1/10/23 4:30,49.9,49.9,219,223,FALSE
1/10/23 4:32,49.7,49.7,218,224,FALSE
1/10/23 4:34,49.9,49.9,219,224,FALSE
1/10/23 4:36,50.1,50,219,224,FALSE
1/10/23 4:38,50,49.9,218,224,FALSE
1/10/23 4:40,50.3,50.3,216,223,FALSE
1/10/23 4:42,50,50,217,223,FALSE
1/10/23 4:44,49.7,49.6,219,224,FALSE
1/10/23 4:46,49.8,49.8,218,223,FALSE
1/10/23 4:48,50,50,218,224,FALSE
1/10/23 4:50,50,50,219,226,FALSE
1/10/23 4:52,50,50,220,226,FALSE
1/10/23 4:54,49.9,49.9,220,226,FALSE
1/10/23 4:56,49.9,49.9,219,226,FALSE
1/10/23 4:58,50,49.9,219,225,FALSE
1/10/23 5:00,50,49.9,219,224,FALSE
1/10/23 5:02,50.1,50.1,216,221,FALSE
1/10/23 5:04,50,49.9,215,221,FALSE
1/10/23 5:06,50,50,216,222,FALSE
1/10/23 5:08,50.1,50.1,216,223,FALSE
1/10/23 5:10,50.1,50,215,221,FALSE
1/10/23 5:12,49.8,49.7,214,221,FALSE
1/10/23 5:14,50,50,217,223,FALSE
1/10/23 5:16,50,50,215,221,FALSE
1/10/23 5:18,49.9,49.9,214,221,FALSE
1/10/23 5:20,49.8,49.8,214,221,FALSE
1/10/23 5:22,49.9,50,216,221,FALSE
1/10/23 5:24,50,50,215,221,FALSE
1/10/23 5:26,49.9,50,214,219,FALSE
1/10/23 5:28,49.9,49.8,215,221,FALSE
1/10/23 5:30,50.1,50.1,214,220,FALSE
1/10/23 5:32,50,50,215,221,FALSE
1/10/23 5:34,50,50,214,220,FALSE
1/10/23 5:36,49.8,49.9,214,220,FALSE
1/10/23 5:38,50,49.9,214,220,FALSE
1/10/23 5:40,49.9,49.9,215,221,FALSE
1/10/23 5:42,50.2,50.1,214,221,FALSE
1/10/23 5:44,49.8,49.7,214,221,FALSE
1/10/23 5:46,49.7,49.7,214,220,FALSE
1/10/23 5:48,50,50.1,214,221,FALSE
1/10/23 5:50,50.1,50,214,220,FALSE
1/10/23 5:52,50.1,50,213,218,FALSE
1/10/23 5:54,50,50,213,218,FALSE
1/10/23 5:56,49.6,49.7,211,217,FALSE
1/10/23 5:58,50.3,50.3,210,218,FALSE
1/10/23 6:00,49.9,50,208,214,FALSE
1/10/23 6:02,50.2,50.2,209,215,FALSE
1/10/23 6:04,49.9,49.8,202,208,FALSE
1/10/23 6:06,50,50.1,204,210,FALSE
1/10/23 6:08,50.2,50.3,202,207,FALSE
1/10/23 6:10,50,50,206,211,FALSE
1/10/23 6:12,49.9,49.9,214,220,FALSE
1/10/23 6:14,50.1,50.1,215,222,FALSE
1/10/23 6:16,49.8,49.8,214,220,FALSE
1/10/23 6:18,49.9,49.9,212,219,FALSE
1/10/23 6:20,50,50,211,217,FALSE
1/10/23 6:22,49.8,49.8,209,216,FALSE
1/10/23 6:24,50.4,50.4,209,216,FALSE
1/10/23 6:26,50.1,50,211,218,FALSE
1/10/23 6:28,49.9,49.9,212,218,FALSE
1/10/23 6:30,50,50,212,220,FALSE
1/10/23 6:32,49.8,49.8,214,221,FALSE
1/10/23 6:34,49.8,49.8,213,219,FALSE
1/10/23 6:36,50.1,50.2,209,215,FALSE
1/10/23 6:38,50.1,50.1,205,211,FALSE
1/10/23 6:40,50.1,50.1,205,211,FALSE
1/10/23 6:42,49.8,49.8,199,205,FALSE
1/10/23 6:44,50,50,203,209,FALSE
1/10/23 6:46,49.8,49.9,210,216,FALSE
1/10/23 6:48,49.8,49.8,202,208,FALSE
1/10/23 6:50,49.7,49.7,207,211,FALSE
1/10/23 6:52,50.1,50.1,204,209,FALSE
1/10/23 6:54,49.9,49.9,206,211,FALSE
1/10/23 6:56,50,50,207,212,FALSE
1/10/23 6:58,49.7,49.7,206,211,FALSE
1/10/23 7:00,50,50.1,204,209,FALSE
1/10/23 7:02,50.1,50.1,199,204,FALSE
1/10/23 7:04,49.8,49.8,203,208,FALSE
1/10/23 7:06,49.6,49.7,208,212,FALSE
1/10/23 7:08,49.8,49.7,200,205,FALSE
1/10/23 7:10,50,50.1,199,205,FALSE
1/10/23 7:12,50.1,50.2,199,204,FALSE
1/10/23 7:14,49.9,49.8,197,204,FALSE
1/10/23 7:16,50.1,50.2,198,204,FALSE
1/10/23 7:18,49.6,49.6,203,209,FALSE
1/10/23 7:20,49.9,49.9,203,209,FALSE
1/10/23 7:22,49.9,49.9,207,211,FALSE
1/10/23 7:24,50.1,50.1,204,209,FALSE
1/10/23 7:26,50.5,50.6,207,211,FALSE
1/10/23 7:28,50,50,206,211,FALSE
1/10/23 7:30,50.1,50,202,208,FALSE
1/10/23 7:32,50.1,50.3,201,207,FALSE
1/10/23 7:34,49.7,49.6,197,204,FALSE
1/10/23 7:36,49.2,49.4,202,205,FALSE
1/10/23 7:38,50,50,205,210,FALSE
1/10/23 7:40,50.5,50.4,200,206,FALSE
1/10/23 7:42,50,50,197,202,FALSE
1/10/23 7:44,50.1,50.1,189,195,FALSE
1/10/23 7:46,49.9,49.9,194,201,FALSE
1/10/23 7:48,50.1,50,197,203,FALSE
1/10/23 7:50,50,50,197,201,FALSE
1/10/23 7:52,50,50,199,204,FALSE
1/10/23 7:54,49.7,49.7,199,205,FALSE
1/10/23 7:56,50,49.9,196,202,FALSE
1/10/23 7:58,49.8,49.8,194,199,FALSE
1/10/23 8:00,50,50.1,196,202,FALSE
1/10/23 8:02,50,50,194,201,FALSE
1/10/23 8:04,50,50,195,200,FALSE
1/10/23 8:06,50.1,50.1,195,201,FALSE
1/10/23 8:08,50,50,191,196,FALSE
1/10/23 8:10,50.3,50.3,193,198,FALSE
1/10/23 8:12,50,50,190,196,FALSE
1/10/23 8:14,50.1,50.1,189,194,FALSE
1/10/23 8:16,49.8,49.8,182,189,FALSE
1/10/23 8:18,50,50,187,193,FALSE
1/10/23 8:20,49.7,49.7,188,193,FALSE
1/10/23 8:22,49.9,49.8,188,192,FALSE
1/10/23 8:24,50.1,50.1,183,188,FALSE
1/10/23 8:26,50,50,187,193,FALSE
1/10/23 8:28,50,50,178,183,FALSE
1/10/23 8:30,50,50,180,185,FALSE
1/10/23 8:32,50,50.1,180,185,FALSE
1/10/23 8:34,50,50,185,188,FALSE
1/10/23 8:36,49.9,49.9,182,185,FALSE
1/10/23 8:38,50.3,50.3,168,173,FALSE
1/10/23 8:40,50.3,50.4,161,168,FALSE
1/10/23 8:42,50,50,165,170,FALSE
1/10/23 8:44,50.4,50.4,162,168,FALSE
1/10/23 8:46,49.9,50,170,175,FALSE
1/10/23 8:48,50.1,50.2,177,182,FALSE
1/10/23 8:50,50,50,182,185,FALSE
1/10/23 8:52,50.3,50.2,178,182,FALSE
1/10/23 8:54,49.4,49.3,173,179,FALSE
1/10/23 8:56,49.3,49.4,172,177,FALSE
1/10/23 8:58,49.5,49.5,170,178,FALSE
1/10/23 9:00,50,49.9,168,175,FALSE
1/10/23 9:02,50,50,182,184,FALSE
1/10/23 9:04,49.8,49.6,183,187,FALSE
1/10/23 9:06,49.9,49.9,178,182,FALSE
1/10/23 9:08,49.7,49.8,187,190,FALSE
1/10/23 9:10,50.2,50.2,188,192,FALSE
1/10/23 9:12,49.9,49.9,168,173,FALSE
1/10/23 9:14,49.8,49.8,185,192,FALSE
1/10/23 9:16,50,50,174,180,FALSE
1/10/23 9:18,49.9,49.9,185,187,FALSE
1/10/23 9:20,50,49.9,178,182,FALSE
1/10/23 9:22,50.2,50.2,182,186,FALSE
1/10/23 9:24,50,50,172,176,FALSE
1/10/23 9:26,50.7,50.7,165,170,FALSE
1/10/23 9:28,50.1,50.1,160,167,FALSE
1/10/23 9:30,50.1,50,175,180,FALSE
1/10/23 9:32,50,50,173,176,FALSE
1/10/23 9:34,50.1,50.1,169,174,FALSE
1/10/23 9:36,49.7,49.7,168,173,FALSE
1/10/23 9:38,49.2,49.5,173,178,FALSE
1/10/23 9:40,49.9,50,178,183,FALSE
1/10/23 9:42,49.8,49.9,174,178,FALSE
1/10/23 9:44,49.8,50,183,187,FALSE
1/10/23 9:46,49.9,50,185,190,FALSE
1/10/23 9:48,49.8,49.7,187,191,FALSE
1/10/23 9:50,50,50,180,186,FALSE
1/10/23 9:52,50,50,174,182,FALSE
1/10/23 9:54,49.9,49.8,176,182,FALSE
1/10/23 9:56,49.8,49.8,178,182,FALSE
1/10/23 9:58,49.8,49.8,183,188,FALSE
1/10/23 10:00,50,50.1,178,185,FALSE
1/10/23 10:02,50,49.9,175,178,FALSE
1/10/23 10:04,50.4,50.3,168,173,FALSE
1/10/23 10:06,50,49.9,173,175,FALSE
1/10/23 10:08,49.8,49.8,175,179,FALSE
1/10/23 10:10,49.6,49.6,173,178,FALSE
1/10/23 10:12,49.8,49.7,177,181,FALSE
1/10/23 10:14,50,50,185,189,FALSE
1/10/23 10:16,50.4,50.4,178,180,FALSE
1/10/23 10:18,49.8,49.9,179,183,FALSE
1/10/23 10:20,50,49.9,180,186,FALSE
1/10/23 10:22,49.7,49.7,180,186,FALSE
1/10/23 10:24,49.7,49.8,179,184,FALSE
1/10/23 10:26,50,50,178,184,FALSE
1/10/23 10:28,50,49.9,165,172,FALSE
1/10/23 10:30,50.1,50.1,182,188,FALSE
1/10/23 10:32,50.2,50.1,180,184,FALSE
1/10/23 10:34,50.6,50.5,178,182,FALSE
1/10/23 10:36,50.2,50.2,175,182,FALSE
1/10/23 10:38,49.9,49.8,176,182,FALSE
1/10/23 10:40,49.6,49.6,180,186,FALSE
1/10/23 10:42,49.7,49.7,182,187,FALSE
1/10/23 10:44,50.1,50.1,179,182,FALSE
1/10/23 10:46,50.1,50,174,178,FALSE
1/10/23 10:48,50.1,50.2,173,176,FALSE
1/10/23 10:50,50,49.9,170,173,FALSE
1/10/23 10:52,49.5,49.5,172,178,FALSE
1/10/23 10:54,49.8,49.7,173,179,FALSE
1/10/23 10:56,50,50,175,179,FALSE
1/10/23 10:58,50.2,50.1,179,182,FALSE
1/10/23 11:00,50.2,50.1,175,178,FALSE
1/10/23 11:02,49.6,49.6,178,178,FALSE
1/10/23 11:04,49.9,49.9,177,180,FALSE
1/10/23 11:06,50,50,177,180,FALSE
1/10/23 11:08,50.1,50,182,186,FALSE
1/10/23 11:10,50.4,50.3,176,181,FALSE
1/10/23 11:12,50,50.1,172,178,FALSE
1/10/23 11:14,50,50.2,168,176,FALSE
1/10/23 11:16,50.2,50.2,167,175,FALSE
1/10/23 11:18,50.1,50.2,171,178,FALSE
1/10/23 11:20,50,50,173,177,FALSE
1/10/23 11:22,49.9,49.9,175,184,FALSE
1/10/23 11:24,49.9,49.8,178,181,FALSE
1/10/23 11:26,49.9,50,178,181,FALSE
1/10/23 11:28,49.9,49.9,176,180,FALSE
1/10/23 11:30,50,49.9,172,178,FALSE
1/10/23 11:32,50.1,50.2,182,187,FALSE
1/10/23 11:34,50,50.1,181,187,FALSE
1/10/23 11:36,50.3,50.4,183,189,FALSE
1/10/23 11:38,49.8,49.9,178,182,FALSE
1/10/23 11:40,50.1,50.1,185,188,FALSE
1/10/23 11:42,49.7,49.7,180,182,FALSE
1/10/23 11:44,50,50.2,180,185,FALSE
1/10/23 11:46,50.1,50.1,174,181,FALSE
1/10/23 11:48,49.8,49.7,184,189,FALSE
1/10/23 11:50,49.8,49.9,173,182,FALSE
1/10/23 11:52,50,49.9,179,183,FALSE
1/10/23 11:54,49.8,49.9,182,185,FALSE
1/10/23 11:56,49.9,49.8,182,187,FALSE
1/10/23 11:58,50.2,50.1,179,183,FALSE
1/10/23 12:00,50.1,50,178,185,FALSE
1/10/23 12:02,50,50.1,182,187,FALSE
1/10/23 12:04,50.3,50.4,169,173,FALSE
1/10/23 12:06,50.1,50.1,178,183,FALSE
1/10/23 12:08,50,50.1,173,177,FALSE
1/10/23 12:10,50,50,180,185,FALSE
1/10/23 12:12,50,50,176,181,FALSE
1/10/23 12:14,50.1,50,174,180,FALSE
1/10/23 12:16,50.3,50.3,181,187,FALSE
1/10/23 12:18,49.9,49.9,183,189,FALSE
1/10/23 12:20,50.1,50.1,178,180,FALSE
1/10/23 12:22,50.3,50.3,175,180,FALSE
1/10/23 12:24,50.3,50.3,181,185,FALSE
