Time,Frequency 6EF39700 (Hgr Kitatumba - Labo),Frequency D2B9CB2E (Hgr Kitatumba - Mdh office),Voltage 6EF39700 (Hgr Kitatumba - Labo),Voltage D2B9CB2E (Hgr Kitatumba - Mdh office),Generator_ON
1/2/23 0:12,50,50,216,221,FALSE
1/2/23 0:14,50,50,218,221,FALSE
1/2/23 0:16,49.9,49.9,218,222,FALSE
1/2/23 0:18,50,49.9,218,221,FALSE
1/2/23 0:20,49.8,49.9,209,215,FALSE
1/2/23 0:22,49.7,49.7,215,219,FALSE
1/2/23 0:24,49.8,49.8,215,219,FALSE
1/2/23 0:26,50,50,216,220,FALSE
1/2/23 0:28,49.6,49.6,217,221,FALSE
1/2/23 0:30,49.8,49.8,217,221,FALSE
1/2/23 0:32,50.1,50.1,216,221,FALSE
1/2/23 0:34,49.9,49.9,217,221,FALSE
1/2/23 0:36,50.1,50.1,217,221,FALSE
1/2/23 0:38,49.9,49.9,216,221,FALSE
1/2/23 0:40,49.9,49.8,218,221,FALSE
1/2/23 0:42,50,50,215,219,FALSE
1/2/23 0:44,49.9,49.9,214,219,FALSE
1/2/23 0:46,50,50,214,219,FALSE
1/2/23 0:48,50.1,50,217,221,FALSE
1/2/23 0:50,50.1,50,218,221,FALSE
1/2/23 0:52,50,50,218,221,FALSE
1/2/23 0:54,50.1,50.2,218,221,FALSE
1/2/23 0:56,49.9,49.8,218,221,FALSE
1/2/23 0:58,50.2,50.2,219,222,FALSE
1/2/23 1:00,50,49.9,215,219,FALSE
1/2/23 1:02,49.7,49.7,216,219,FALSE
1/2/23 1:04,50,50.1,215,219,FALSE
1/2/23 1:06,49.7,49.7,213,219,FALSE
1/2/23 1:08,49.9,49.9,216,221,FALSE
1/2/23 1:10,50,50,217,222,FALSE
1/2/23 1:12,49.9,50,216,221,FALSE
1/2/23 1:14,49.7,49.8,217,221,FALSE
1/2/23 1:16,49.9,49.9,218,221,FALSE
1/2/23 1:18,49.9,49.9,217,221,FALSE
1/2/23 1:20,49.9,49.8,216,219,FALSE
1/2/23 1:22,50.1,50.1,217,220,FALSE
1/2/23 1:24,49.8,49.9,214,219,FALSE
1/2/23 1:26,49.9,49.9,215,220,FALSE
1/2/23 1:28,50.1,50,217,221,FALSE
1/2/23 1:30,50.1,50.1,220,223,FALSE
1/2/23 1:32,50.1,50.1,218,221,FALSE
1/2/23 1:34,49.8,49.8,217,221,FALSE
1/2/23 1:36,50,50,218,222,FALSE
1/2/23 1:38,50,50,216,221,FALSE
1/2/23 1:40,49.8,49.8,217,221,FALSE
1/2/23 1:42,49.9,49.8,215,220,FALSE
1/2/23 1:44,49.9,50,214,220,FALSE
1/2/23 1:46,49.7,49.7,218,221,FALSE
1/2/23 1:48,50,50,219,222,FALSE
1/2/23 1:50,50.2,50.2,219,222,FALSE
1/2/23 1:52,49.8,49.9,218,221,FALSE
1/2/23 1:54,49.7,49.8,217,221,FALSE
1/2/23 1:56,50.2,50.2,218,221,FALSE
1/2/23 1:58,49.9,49.9,212,219,FALSE
1/2/23 2:00,49.8,49.8,214,219,FALSE
1/2/23 2:02,50,49.9,215,219,FALSE
1/2/23 2:04,49.8,49.9,217,221,FALSE
1/2/23 2:06,49.9,49.9,218,222,FALSE
1/2/23 2:08,50.1,50,217,222,FALSE
1/2/23 2:10,50.1,50.1,216,221,FALSE
1/2/23 2:12,49.8,49.8,216,221,FALSE
1/2/23 2:14,49.7,49.8,217,222,FALSE
1/2/23 2:16,50,50.1,217,221,FALSE
1/2/23 2:18,49.9,50,215,219,FALSE
1/2/23 2:20,50.2,50.2,216,220,FALSE
1/2/23 2:22,50,49.9,216,219,FALSE
1/2/23 2:24,50,50,216,220,FALSE
1/2/23 2:26,49.9,49.9,218,221,FALSE
1/2/23 2:28,49.9,49.9,216,221,FALSE
1/2/23 2:30,50.1,50.1,217,221,FALSE
1/2/23 2:32,49.8,49.8,208,215,FALSE
1/2/23 2:34,49.9,49.9,216,221,FALSE
1/2/23 2:36,50.1,50.1,216,221,FALSE
1/2/23 2:38,50,50,216,221,FALSE
1/2/23 2:40,49.8,49.8,215,220,FALSE
1/2/23 2:42,49.8,49.7,215,220,FALSE
1/2/23 2:44,50,49.9,215,219,FALSE
1/2/23 2:46,49.9,50,216,221,FALSE
1/2/23 2:48,49.9,49.9,217,221,FALSE
1/2/23 2:50,49.9,49.8,216,221,FALSE
1/2/23 2:52,49.9,50,216,221,FALSE
1/2/23 2:54,50.1,50,216,221,FALSE
1/2/23 2:56,50,50,210,216,FALSE
1/2/23 2:58,50.1,50.1,214,219,FALSE
1/2/23 3:00,49.8,49.8,214,219,FALSE
1/2/23 3:02,50,50,214,219,FALSE
1/2/23 3:04,49.8,49.9,216,220,FALSE
1/2/23 3:06,49.8,49.8,218,222,FALSE
1/2/23 3:08,49.7,49.7,217,221,FALSE
1/2/23 3:10,49.8,49.8,217,221,FALSE
1/2/23 3:12,50,50,216,221,FALSE
1/2/23 3:14,50,50,216,221,FALSE
1/2/23 3:16,50,50,215,213,FALSE
1/2/23 3:18,49.9,50,215,214,FALSE
1/2/23 3:20,49.9,49.8,210,209,FALSE
1/2/23 3:22,49.8,49.9,213,211,FALSE
1/2/23 3:24,50,50,211,211,FALSE
1/2/23 3:26,49.8,49.8,211,210,FALSE
1/2/23 3:28,50,50,213,212,FALSE
1/2/23 3:30,50.2,50.2,214,212,FALSE
1/2/23 3:32,50.2,50.2,214,213,FALSE
1/2/23 3:34,49.9,50,214,214,FALSE
1/2/23 3:36,49.9,50,214,213,FALSE
1/2/23 3:38,49.8,49.8,212,211,FALSE
1/2/23 3:40,49.9,49.9,213,212,FALSE
1/2/23 3:42,49.8,49.8,216,213,FALSE
1/2/23 3:44,49.8,49.7,214,211,FALSE
1/2/23 3:46,50,50,214,211,FALSE
1/2/23 3:48,50,50,216,214,FALSE
1/2/23 3:50,49.9,49.9,215,213,FALSE
1/2/23 3:52,49.8,49.9,214,213,FALSE
1/2/23 3:54,50.1,50.2,215,214,FALSE
1/2/23 3:56,49.9,49.9,211,212,FALSE
1/2/23 3:58,49.9,49.9,211,211,FALSE
1/2/23 4:00,50,49.9,214,212,FALSE
1/2/23 4:02,49.9,50,211,211,FALSE
1/2/23 4:04,49.9,49.8,213,211,FALSE
1/2/23 4:06,49.9,49.9,214,212,FALSE
1/2/23 4:08,50.1,50.2,211,211,FALSE
1/2/23 4:10,49.7,49.6,212,211,FALSE
1/2/23 4:12,50,50,214,212,FALSE
1/2/23 4:14,49.8,49.8,215,212,FALSE
1/2/23 4:16,50,50,214,212,FALSE
1/2/23 4:18,50,49.9,215,212,FALSE
1/2/23 4:20,49.9,49.9,216,213,FALSE
1/2/23 4:22,50.2,50.3,211,211,FALSE
1/2/23 4:24,49.9,49.9,213,211,FALSE
1/2/23 4:26,49.8,49.8,213,211,FALSE
1/2/23 4:28,49.7,49.7,211,209,FALSE
1/2/23 4:30,49.9,49.9,213,211,FALSE
1/2/23 4:32,49.6,49.6,213,211,FALSE
1/2/23 4:34,50.2,50.1,214,211,FALSE
1/2/23 4:36,49.7,49.7,215,212,FALSE
1/2/23 4:38,49.7,49.6,216,213,FALSE
1/2/23 4:40,49.9,49.8,215,212,FALSE
1/2/23 4:42,50.1,50.1,215,212,FALSE
1/2/23 4:44,49.8,49.9,213,211,FALSE
1/2/23 4:46,49.9,49.8,214,212,FALSE
1/2/23 4:48,49.9,50,211,209,FALSE
1/2/23 4:50,49.9,49.9,212,211,FALSE
1/2/23 4:52,49.9,49.9,213,211,FALSE
1/2/23 4:54,50.1,50.1,213,210,FALSE
1/2/23 4:56,49.8,49.8,212,210,FALSE
1/2/23 4:58,50,50,213,212,FALSE
1/2/23 5:00,49.8,49.9,211,210,FALSE
1/2/23 5:02,50,50,212,210,FALSE
1/2/23 5:04,50,50,213,211,FALSE
1/2/23 5:06,49.7,49.7,213,210,FALSE
1/2/23 5:08,50,50,211,209,FALSE
1/2/23 5:10,50.1,50.1,211,209,FALSE
1/2/23 5:12,50,50,210,209,FALSE
1/2/23 5:14,49.8,49.9,212,209,FALSE
1/2/23 5:16,50,50,213,211,FALSE
1/2/23 5:18,50.1,50,213,211,FALSE
1/2/23 5:20,50,50,210,209,FALSE
1/2/23 5:22,50.1,50.1,210,210,FALSE
1/2/23 5:24,50,50,211,211,FALSE
1/2/23 5:26,49.9,49.8,210,208,FALSE
1/2/23 5:28,49.7,49.7,210,209,FALSE
1/2/23 5:30,50,50,212,210,FALSE
1/2/23 5:32,49.6,49.7,210,209,FALSE
1/2/23 5:34,49.9,49.9,213,211,FALSE
1/2/23 5:36,50,50,213,211,FALSE
1/2/23 5:38,50.2,50.2,213,210,FALSE
1/2/23 5:40,49.8,49.8,211,209,FALSE
1/2/23 5:42,50.2,50.2,209,209,FALSE
1/2/23 5:44,49.6,49.5,206,205,FALSE
1/2/23 5:46,49.9,49.9,207,204,FALSE
1/2/23 5:48,50,50.1,209,206,FALSE
1/2/23 5:50,50,50.1,208,205,FALSE
1/2/23 5:52,50.2,50.1,208,204,FALSE
1/2/23 5:54,49.9,49.9,208,205,FALSE
1/2/23 5:56,49.9,49.9,207,204,FALSE
1/2/23 5:58,49.8,49.9,207,205,FALSE
1/2/23 6:00,49.9,49.9,211,210,FALSE
1/2/23 6:02,49.8,49.9,211,210,FALSE
1/2/23 6:04,50.2,50.2,211,209,FALSE
1/2/23 6:06,49.7,49.7,210,207,FALSE
1/2/23 6:08,50.1,50.1,199,197,FALSE
1/2/23 6:10,49.6,49.6,199,196,FALSE
1/2/23 6:12,49.9,49.9,194,190,FALSE
1/2/23 6:14,50,50,206,203,FALSE
1/2/23 6:16,49.9,49.9,210,207,FALSE
1/2/23 6:18,50,50,204,201,FALSE
1/2/23 6:20,49.8,49.8,207,203,FALSE
1/2/23 6:22,49.8,49.8,204,204,FALSE
1/2/23 6:24,49.9,49.9,203,201,FALSE
1/2/23 6:26,49.7,49.6,204,202,FALSE
1/2/23 6:28,49.9,49.9,211,209,FALSE
1/2/23 6:30,50,49.8,207,203,FALSE
1/2/23 6:32,50,50,206,202,FALSE
1/2/23 6:34,50.1,50.1,205,202,FALSE
1/2/23 6:36,49.7,49.7,209,207,FALSE
1/2/23 6:38,50,49.9,204,202,FALSE
1/2/23 6:40,50,50.1,205,203,FALSE
1/2/23 6:42,50.2,50.2,207,204,FALSE
1/2/23 6:44,50,50.1,212,208,FALSE
1/2/23 6:46,49.7,49.8,207,203,FALSE
1/2/23 6:48,50,50.1,207,204,FALSE
1/2/23 6:50,49.9,49.9,206,202,FALSE
1/2/23 6:52,49.9,50,211,210,FALSE
1/2/23 6:54,49.8,49.8,211,210,FALSE
1/2/23 6:56,49.9,49.9,211,208,FALSE
1/2/23 6:58,49.9,49.9,210,207,FALSE
1/2/23 7:00,49.8,49.8,209,207,FALSE
1/2/23 7:02,50.1,50.1,205,202,FALSE
1/2/23 7:04,50,50,209,206,FALSE
1/2/23 7:06,49.8,49.8,211,207,FALSE
1/2/23 7:08,49.8,49.8,208,205,FALSE
1/2/23 7:10,49.9,50,204,202,FALSE
1/2/23 7:12,49.9,49.9,207,205,FALSE
1/2/23 7:14,50,50.1,210,207,FALSE
1/2/23 7:16,49.9,49.8,208,204,FALSE
1/2/23 7:18,49.7,49.7,204,201,FALSE
1/2/23 7:20,50.1,50.1,204,202,FALSE
1/2/23 7:22,50.2,50.2,200,197,FALSE
1/2/23 7:24,50,50,203,200,FALSE
1/2/23 7:26,49.9,49.9,202,202,FALSE
1/2/23 7:28,50,50.1,203,202,FALSE
1/2/23 7:30,50.2,50.2,204,201,FALSE
1/2/23 7:32,49.6,49.6,195,195,FALSE
1/2/23 7:34,49.8,49.9,203,199,FALSE
1/2/23 7:36,49.9,49.9,202,198,FALSE
1/2/23 7:38,49.9,49.8,204,202,FALSE
1/2/23 7:40,49.8,49.8,205,203,FALSE
1/2/23 7:42,50.1,50.1,204,201,FALSE
1/2/23 7:44,49.9,49.9,204,202,FALSE
1/2/23 7:46,49.8,49.8,204,202,FALSE
1/2/23 7:48,49.8,49.9,203,200,FALSE
1/2/23 7:50,50,50,204,202,FALSE
1/2/23 7:52,49.9,49.9,203,201,FALSE
1/2/23 7:54,49.9,49.9,204,201,FALSE
1/2/23 7:56,50,50.1,204,202,FALSE
1/2/23 7:58,50.1,50.1,204,202,FALSE
1/2/23 8:00,50.1,50.1,205,202,FALSE
1/2/23 8:02,49.7,49.7,194,192,FALSE
1/2/23 8:04,50,50,195,191,FALSE
1/2/23 8:06,50.1,50.2,199,197,FALSE
1/2/23 8:08,49.9,49.9,200,198,FALSE
1/2/23 8:10,50.3,50.2,204,201,FALSE
1/2/23 8:12,50.2,50.2,208,211,FALSE
1/2/23 8:14,49.9,49.9,201,205,FALSE
1/2/23 8:16,50,50,201,205,FALSE
1/2/23 8:18,50,50,202,205,FALSE
1/2/23 8:20,50.1,50.2,203,207,FALSE
1/2/23 8:22,49.7,49.7,205,210,FALSE
1/2/23 8:24,49.9,49.9,206,211,FALSE
1/2/23 8:26,49.9,49.9,205,209,FALSE
1/2/23 8:28,49.9,49.9,203,208,FALSE
1/2/23 8:30,49.7,49.7,201,207,FALSE
1/2/23 8:32,49.9,49.9,204,207,FALSE
1/2/23 8:34,50,50.1,204,208,FALSE
1/2/23 8:36,50.1,50.1,206,209,FALSE
1/2/23 8:38,50.3,50.4,204,209,FALSE
1/2/23 8:40,49.9,50,204,208,FALSE
1/2/23 8:42,50,50,202,206,FALSE
1/2/23 8:44,49.8,49.8,197,199,FALSE
1/2/23 8:46,50,50,199,202,FALSE
1/2/23 8:48,49.9,49.9,197,199,FALSE
1/2/23 8:50,50.1,50.1,195,199,FALSE
1/2/23 8:52,50,50,196,200,FALSE
1/2/23 8:54,50,50,197,201,FALSE
1/2/23 8:56,50.2,50.2,199,202,FALSE
1/2/23 8:58,50.1,50.1,198,201,FALSE
1/2/23 9:00,50,50,197,200,FALSE
1/2/23 9:02,50.1,50,197,200,FALSE
1/2/23 9:04,49.8,49.8,196,200,FALSE
1/2/23 9:06,49.6,49.6,192,197,FALSE
1/2/23 9:08,49.9,49.8,194,197,FALSE
1/2/23 9:10,50.1,50.2,195,199,FALSE
1/2/23 9:12,49.6,49.6,194,199,FALSE
1/2/23 9:14,49.7,49.8,196,199,FALSE
1/2/23 9:16,49.8,49.8,199,203,FALSE
1/2/23 9:18,50,49.9,190,194,FALSE
1/2/23 9:20,49.9,49.9,194,197,FALSE
1/2/23 9:22,50,49.9,197,201,FALSE
1/2/23 9:24,49.8,49.8,194,199,FALSE
1/2/23 9:26,49.6,49.6,194,199,FALSE
1/2/23 9:28,49.9,49.9,187,192,FALSE
1/2/23 9:30,50.1,50.1,190,193,FALSE
1/2/23 9:32,50,50,191,195,FALSE
1/2/23 9:34,50.1,50,195,199,FALSE
1/2/23 9:36,49.8,49.8,192,197,FALSE
1/2/23 9:38,50.1,50.1,195,199,FALSE
1/2/23 9:40,49.7,49.7,182,185,FALSE
1/2/23 9:42,50,50,194,199,FALSE
1/2/23 9:44,50.2,50.2,194,198,FALSE
1/2/23 9:46,50.1,50,194,199,FALSE
1/2/23 9:48,49.9,49.8,195,199,FALSE
1/2/23 9:50,49.9,49.9,193,198,FALSE
1/2/23 9:52,49.8,49.9,193,197,FALSE
1/2/23 9:54,50,50.1,193,197,FALSE
1/2/23 9:56,50.1,50.1,190,194,FALSE
1/2/23 9:58,49.8,49.7,190,194,FALSE
1/2/23 10:00,49.9,50,202,206,FALSE
1/2/23 10:02,49.9,49.9,200,204,FALSE
1/2/23 10:04,49.5,49.5,199,203,FALSE
1/2/23 10:06,50.1,50,194,197,FALSE
1/2/23 10:08,50,50,199,202,FALSE
1/2/23 10:10,50,50,197,201,FALSE
1/2/23 10:12,49.7,49.7,192,195,FALSE
1/2/23 10:14,50.1,50.1,197,202,FALSE
1/2/23 10:16,50,50,196,199,FALSE
1/2/23 10:18,50,50.1,197,202,FALSE
1/2/23 10:20,50.2,50.2,188,192,FALSE
1/2/23 10:22,49.8,49.8,199,201,FALSE
1/2/23 10:24,49.9,50,202,204,FALSE
1/2/23 10:26,49.9,49.9,195,199,FALSE
1/2/23 10:28,49.8,49.8,196,199,FALSE
1/2/23 10:30,49.9,49.9,192,196,FALSE
1/2/23 10:32,50,50,187,191,FALSE
1/2/23 10:34,50.6,50.6,194,197,FALSE
1/2/23 10:36,50.1,50.1,195,198,FALSE
1/2/23 10:38,50,50,188,189,FALSE
1/2/23 10:40,49.8,49.8,193,196,FALSE
1/2/23 10:42,49.7,49.8,193,197,FALSE
1/2/23 10:44,50.2,50.3,194,197,FALSE
1/2/23 10:46,49.9,50,192,195,FALSE
1/2/23 10:48,50,50,193,197,FALSE
1/2/23 10:50,49.9,50,184,187,FALSE
1/2/23 10:52,50.2,50.1,180,184,FALSE
1/2/23 10:54,50.2,50.3,187,191,FALSE
1/2/23 10:56,49.9,49.9,185,190,FALSE
1/2/23 10:58,49.8,49.8,190,194,FALSE
1/2/23 11:00,49.8,49.8,194,197,FALSE
1/2/23 11:02,49.9,50,194,197,FALSE
1/2/23 11:04,50.1,50.1,188,190,FALSE
1/2/23 11:06,50,50.1,192,195,FALSE
1/2/23 11:08,49.9,49.9,194,197,FALSE
1/2/23 11:10,50.4,50.3,188,191,FALSE
1/2/23 11:12,49.8,49.8,191,195,FALSE
1/2/23 11:14,49.7,49.7,192,196,FALSE
1/2/23 11:16,50,50,189,193,FALSE
1/2/23 11:18,50.2,50.1,192,196,FALSE
1/2/23 11:20,50.1,50.1,196,197,FALSE
1/2/23 11:22,50.1,50.1,193,195,FALSE
1/2/23 11:24,49.7,49.7,180,181,FALSE
1/2/23 11:26,49.8,49.9,192,194,FALSE
1/2/23 11:28,50.2,50.2,190,192,FALSE
1/2/23 11:30,50,50,187,191,FALSE
1/2/23 11:32,50.3,50.2,188,192,FALSE
1/2/23 11:34,50.4,50.3,182,186,FALSE
1/2/23 11:36,50.5,50.4,187,187,FALSE
1/2/23 11:38,49.8,49.8,187,191,FALSE
1/2/23 11:40,49.8,49.8,185,189,FALSE
1/2/23 11:42,49.7,49.6,178,179,FALSE
1/2/23 11:44,49.3,49.3,187,189,FALSE
1/2/23 11:46,49.8,49.8,188,190,FALSE
1/2/23 11:48,50.1,50.2,184,187,FALSE
1/2/23 11:50,50.2,50.2,182,185,FALSE
1/2/23 11:52,50,50,190,192,FALSE
1/2/23 11:54,50,50,191,193,FALSE
1/2/23 11:56,50.1,50,192,194,FALSE
1/2/23 11:58,50,50,190,192,FALSE
1/2/23 12:00,49.6,49.7,192,195,FALSE
1/2/23 12:02,50.3,50.3,192,194,FALSE
1/2/23 12:04,49.8,49.8,190,194,FALSE
1/2/23 12:06,49.7,49.7,187,192,FALSE
1/2/23 12:08,50.1,50.1,187,191,FALSE
1/2/23 12:10,50.1,50.1,190,192,FALSE
1/2/23 12:12,50,50,178,180,FALSE
1/2/23 12:14,50.1,50.2,181,182,FALSE
1/2/23 12:16,49.8,49.8,193,195,FALSE
1/2/23 12:18,49.8,49.9,192,193,FALSE
1/2/23 12:20,50.1,50.1,188,190,FALSE
1/2/23 12:22,49.7,49.8,195,199,FALSE
1/2/23 12:24,49.9,50,190,194,FALSE
1/2/23 12:26,49.6,49.7,195,197,FALSE
1/2/23 12:28,49.6,49.6,195,198,FALSE
1/2/23 12:30,49.6,49.7,192,194,FALSE
1/2/23 12:32,49.5,49.5,190,193,FALSE
1/2/23 12:34,50.1,50.1,184,187,FALSE
1/2/23 12:36,50,50,181,184,FALSE
1/2/23 12:38,50.2,50.2,184,187,FALSE
1/2/23 12:40,49.7,49.7,189,192,FALSE
1/2/23 12:42,49.9,49.9,188,191,FALSE
1/2/23 12:44,50,50.1,191,194,FALSE
1/2/23 12:46,50,50,194,197,FALSE
1/2/23 12:48,49.9,49.9,192,194,FALSE
1/2/23 12:50,50,50,193,195,FALSE
1/2/23 12:52,49.9,49.9,194,197,FALSE
1/2/23 12:54,50.1,50.1,186,189,FALSE
1/2/23 12:56,50,50,195,197,FALSE
1/2/23 12:58,49.8,49.7,193,197,FALSE
1/2/23 13:00,50.1,50.1,192,194,FALSE
1/2/23 13:02,49.9,49.9,181,184,FALSE
1/2/23 13:04,50.1,50.1,191,193,FALSE
1/2/23 13:06,50.2,50.2,192,193,FALSE
1/2/23 13:08,49.9,49.9,191,194,FALSE
1/2/23 13:10,50,49.9,182,184,FALSE
1/2/23 13:12,49.8,49.9,186,188,FALSE
1/2/23 13:14,49.8,49.8,196,198,FALSE
1/2/23 13:16,50.2,50.3,196,199,FALSE
1/2/23 13:18,50,50.1,186,190,FALSE
1/2/23 13:20,50.1,50.1,195,198,FALSE
1/2/23 13:22,49.6,49.6,194,196,FALSE
1/2/23 13:24,49.8,49.8,192,195,FALSE
1/2/23 13:26,49.9,49.9,190,192,FALSE
1/2/23 13:28,50,50,181,184,FALSE
1/2/23 13:30,49.9,49.9,190,192,FALSE
1/2/23 13:32,50.1,50.1,189,192,FALSE
1/2/23 13:34,49.9,49.9,192,196,FALSE
1/2/23 13:36,50.1,50.1,193,197,FALSE
1/2/23 13:38,50.1,50.2,192,194,FALSE
1/2/23 13:40,50,49.9,190,190,FALSE
1/2/23 13:42,50.2,50.2,192,194,FALSE
1/2/23 13:44,50.3,50.2,194,197,FALSE
1/2/23 13:46,49.9,50,193,197,FALSE
1/2/23 13:48,50.1,50,193,197,FALSE
1/2/23 13:50,50,50,196,197,FALSE
1/2/23 13:52,50.2,50.2,195,197,FALSE
1/2/23 13:54,50.2,50.3,196,197,FALSE
1/2/23 13:56,49.9,49.9,190,190,FALSE
1/2/23 13:58,49.4,49.5,189,194,FALSE
1/2/23 14:00,50,50,194,197,FALSE
1/2/23 14:02,49.9,49.9,194,196,FALSE
1/2/23 14:04,49.9,49.8,187,194,FALSE
1/2/23 14:06,50,50,189,193,FALSE
1/2/23 14:08,49.9,49.9,190,191,FALSE
1/2/23 14:10,49.7,49.7,187,190,FALSE
1/2/23 14:12,49.6,49.5,187,187,FALSE
1/2/23 14:14,50.3,50.3,192,194,FALSE
1/2/23 14:16,50.2,50.2,190,191,FALSE
1/2/23 14:18,50.1,50.1,185,187,FALSE
1/2/23 14:20,50.1,50,192,193,FALSE
1/2/23 14:22,49.9,49.8,191,191,FALSE
1/2/23 14:24,49.7,49.6,191,194,FALSE
1/2/23 14:26,49.8,49.8,194,197,FALSE
1/2/23 14:28,49.6,50,190,190,FALSE
1/2/23 14:30,49.7,49.8,188,183,FALSE
1/2/23 14:32,49.8,49.9,182,180,FALSE
1/2/23 14:34,50.2,50.2,187,192,FALSE
1/2/23 14:36,50,50,182,186,FALSE
1/2/23 14:38,50.1,50,189,190,FALSE
1/2/23 14:40,49.7,49.7,174,164,FALSE
1/2/23 14:42,49.8,49.9,182,182,FALSE
1/2/23 14:44,50.1,50.1,187,190,FALSE
1/2/23 14:46,49.8,49.8,182,189,FALSE
1/2/23 14:48,49.6,49.6,184,182,FALSE
1/2/23 14:50,49.7,49.7,187,190,FALSE
1/2/23 14:52,50,50.1,181,182,FALSE
1/2/23 14:54,50.3,50.2,185,188,FALSE
1/2/23 14:56,50,49.9,187,190,FALSE
1/2/23 14:58,49.5,49.7,187,190,FALSE
1/2/23 15:00,49.8,50,194,196,FALSE
1/2/23 15:02,49.7,49.7,194,197,FALSE
1/2/23 15:04,50.2,50.2,190,190,FALSE
1/2/23 15:06,49.6,49.7,190,192,FALSE
1/2/23 15:08,49.9,50,191,190,FALSE
1/2/23 15:10,50.1,50.1,192,194,FALSE
1/2/23 15:12,49.8,49.8,195,197,FALSE
1/2/23 15:14,50,49.9,195,197,FALSE
1/2/23 15:16,49.8,49.7,190,194,FALSE
1/2/23 15:18,50.1,50.1,192,197,FALSE
1/2/23 15:20,50.1,50,191,193,FALSE
1/2/23 15:22,50.2,50.2,194,190,FALSE
1/2/23 15:24,49.8,49.8,189,192,FALSE
1/2/23 15:26,49.8,50,183,186,FALSE
1/2/23 15:28,49.9,49.9,191,195,FALSE
1/2/23 15:30,49.8,49.8,185,187,FALSE
1/2/23 15:32,49.8,49.7,194,192,FALSE
1/2/23 15:34,50.1,50.1,192,192,FALSE
1/2/23 15:36,49.9,50,188,191,FALSE
1/2/23 15:38,50.2,50.2,187,187,FALSE
1/2/23 15:40,49.8,49.8,192,188,FALSE
1/2/23 15:42,49.7,49.5,195,197,FALSE
1/2/23 15:44,50.2,50.1,185,181,FALSE
1/2/23 15:46,50.4,50.4,194,195,FALSE
1/2/23 15:48,50.1,50.1,184,192,FALSE
1/2/23 15:50,50.1,50.2,194,197,FALSE
1/2/23 15:52,49.7,49.8,194,197,FALSE
1/2/23 15:54,50.1,50.2,192,194,FALSE
1/2/23 15:56,50.1,50.1,190,194,FALSE
1/2/23 15:58,50.2,50.2,192,197,FALSE
1/2/23 16:00,49.9,50,194,198,FALSE
1/2/23 16:02,49.9,50,191,194,FALSE
1/2/23 16:04,49.9,49.8,193,197,FALSE
1/2/23 16:06,50.3,50.3,193,197,FALSE
1/2/23 16:08,50,50,185,193,FALSE
1/2/23 16:10,50.1,50,189,194,FALSE
1/2/23 16:12,50,50,194,197,FALSE
1/2/23 16:14,50.2,50.2,199,201,FALSE
1/2/23 16:16,50.3,50.2,198,201,FALSE
1/2/23 16:18,50.1,50.1,198,202,FALSE
1/2/23 16:20,50,50,197,202,FALSE
1/2/23 16:22,49.6,49.7,196,201,FALSE
1/2/23 16:24,50,49.9,197,202,FALSE
1/2/23 16:26,49.9,49.9,198,202,FALSE
1/2/23 16:28,50.2,50.3,197,202,FALSE
1/2/23 16:30,50.1,50.2,196,202,FALSE
1/2/23 16:32,49.7,49.8,197,203,FALSE
1/2/23 16:34,49.9,49.9,199,203,FALSE
1/2/23 16:36,50,50,200,203,FALSE
1/2/23 16:38,49.9,49.8,200,204,FALSE
1/2/23 16:40,50,49.9,199,203,FALSE
1/2/23 16:42,50,49.9,200,204,FALSE
1/2/23 16:44,50.1,50.1,198,203,FALSE
1/2/23 16:46,50.1,50.1,197,202,FALSE
1/2/23 16:48,50.1,50.1,201,204,FALSE
1/2/23 16:50,50,50.1,198,202,FALSE
1/2/23 16:52,50,50,199,204,FALSE
1/2/23 16:54,49.9,49.8,198,202,FALSE
1/2/23 16:56,49.9,49.9,200,203,FALSE
1/2/23 16:58,49.6,49.6,203,207,FALSE
1/2/23 17:00,49.8,49.8,202,204,FALSE
1/2/23 17:02,50,49.9,199,202,FALSE
1/2/23 17:04,50.2,50.1,201,204,FALSE
1/2/23 17:06,50.1,50.1,199,204,FALSE
1/2/23 17:08,50.1,50.1,197,202,FALSE
1/2/23 17:10,50.5,50.4,202,205,FALSE
1/2/23 17:12,50,49.9,200,203,FALSE
1/2/23 17:14,50,50,200,204,FALSE
1/2/23 17:16,50.1,50.1,202,205,FALSE
1/2/23 17:18,50.2,50.1,202,205,FALSE
1/2/23 17:20,50.3,50.3,202,206,FALSE
1/2/23 17:22,50.1,50.2,204,208,FALSE
1/2/23 17:24,50.2,50.2,192,197,FALSE
1/2/23 17:26,50.2,50.3,194,199,FALSE
1/2/23 17:28,50.2,50.2,190,195,FALSE
1/2/23 17:30,49.8,49.8,190,194,FALSE
1/2/23 17:32,49.8,49.8,192,196,FALSE
1/2/23 17:34,49.8,49.8,201,204,FALSE
1/2/23 17:36,49.6,49.6,196,200,FALSE
1/2/23 17:38,49.8,49.8,201,205,FALSE
1/2/23 17:40,49.5,49.6,200,203,FALSE
1/2/23 17:42,49.7,49.7,202,206,FALSE
1/2/23 17:44,50,50,201,204,FALSE
1/2/23 17:46,50,49.9,201,205,FALSE
1/2/23 17:48,50.1,50,199,204,FALSE
1/2/23 17:50,50,50.1,199,204,FALSE
1/2/23 17:52,50,50,199,204,FALSE
