Time,Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Generator_ON
2/8/23 3:04,50.4,50.3,225,227,FALSE
2/8/23 3:06,50.5,50.4,223,226,FALSE
2/8/23 3:08,50.3,50.4,223,226,FALSE
2/8/23 3:10,50.4,50.4,224,226,FALSE
2/8/23 3:12,50.5,50.4,222,225,FALSE
2/8/23 3:14,50.4,50.3,223,226,FALSE
2/8/23 3:16,50.3,50.3,224,227,FALSE
2/8/23 3:18,50.4,50.5,224,227,FALSE
2/8/23 3:20,50,49.9,223,226,FALSE
2/8/23 3:22,50.4,50.5,225,228,FALSE
2/8/23 3:24,50.3,50.3,223,226,FALSE
2/8/23 3:26,50.3,50.3,223,226,FALSE
2/8/23 3:28,50.2,50.2,222,224,FALSE
2/8/23 3:30,50.3,50.4,221,223,FALSE
2/8/23 3:32,50.3,50.3,224,227,FALSE
2/8/23 3:34,50.2,50.2,224,227,FALSE
2/8/23 3:36,50.3,50.3,224,227,FALSE
2/8/23 3:38,50.3,50.3,224,227,FALSE
2/8/23 3:40,50.5,50.5,227,229,FALSE
2/8/23 3:42,50.4,50.4,225,228,FALSE
2/8/23 3:44,50.2,50.2,224,226,FALSE
2/8/23 3:46,50.4,50.4,227,228,FALSE
2/8/23 3:48,50.3,50.3,222,224,FALSE
2/8/23 3:50,50.6,50.5,221,224,FALSE
2/8/23 3:52,50.3,50.3,226,228,FALSE
2/8/23 3:54,50.4,50.4,224,228,FALSE
2/8/23 3:56,50.3,50.3,223,226,FALSE
2/8/23 3:58,50.3,50.2,226,228,FALSE
2/8/23 4:00,50.4,50.4,224,227,FALSE
2/8/23 4:02,50.2,50.1,223,226,FALSE
2/8/23 4:04,50.3,50.3,225,227,FALSE
2/8/23 4:06,50.2,50.2,223,226,FALSE
2/8/23 4:08,50.3,50.3,223,226,FALSE
2/8/23 4:10,50.3,50.3,226,228,FALSE
2/8/23 4:12,50.2,50.2,223,226,FALSE
2/8/23 4:14,50.2,50.2,224,227,FALSE
2/8/23 4:16,50.4,50.4,226,228,FALSE
2/8/23 4:18,50.3,50.3,225,228,FALSE
2/8/23 4:20,50.2,50.2,221,224,FALSE
2/8/23 4:22,50.5,50.4,223,225,FALSE
2/8/23 4:24,50.2,50.2,221,223,FALSE
2/8/23 4:26,50.3,50.4,219,221,FALSE
2/8/23 4:28,50.3,50.3,220,222,FALSE
2/8/23 4:30,50.2,50.2,219,221,FALSE
2/8/23 4:32,50.3,50.4,219,222,FALSE
2/8/23 4:34,50.2,50.3,220,222,FALSE
2/8/23 4:36,50.3,50.4,219,221,FALSE
2/8/23 4:38,50.4,50.3,219,221,FALSE
2/8/23 4:40,50.3,50.4,220,222,FALSE
2/8/23 4:42,50.3,50.2,221,224,FALSE
2/8/23 4:44,50.3,50.3,221,224,FALSE
2/8/23 4:46,50.5,50.4,223,226,FALSE
2/8/23 4:48,50.3,50.2,223,226,FALSE
2/8/23 4:50,50.2,50.2,221,225,FALSE
2/8/23 4:52,50,49.9,223,225,FALSE
2/8/23 4:54,50.2,50.2,221,224,FALSE
2/8/23 4:56,50.3,50.3,222,224,FALSE
2/8/23 4:58,50.3,50.3,223,226,FALSE
2/8/23 5:00,50,50,219,221,FALSE
2/8/23 5:02,50.1,50.1,217,219,FALSE
2/8/23 5:04,50.3,50.3,221,223,FALSE
2/8/23 5:06,50.3,50.4,220,223,FALSE
2/8/23 5:08,50.2,50.1,220,222,FALSE
2/8/23 5:10,50.3,50.4,224,225,FALSE
2/8/23 5:12,50.3,50.2,223,224,FALSE
2/8/23 5:14,50.2,50.2,222,223,FALSE
2/8/23 5:16,50.2,50.2,223,224,FALSE
2/8/23 5:18,50.2,50.1,220,223,FALSE
2/8/23 5:20,50.3,50.3,219,222,FALSE
2/8/23 5:22,50.2,50.3,221,223,FALSE
2/8/23 5:24,49.9,50,217,219,FALSE
2/8/23 5:26,50.2,50.2,217,220,FALSE
2/8/23 5:28,50.2,50.2,218,221,FALSE
2/8/23 5:30,50.1,50.1,218,220,FALSE
2/8/23 5:32,50.2,50.2,216,220,FALSE
2/8/23 5:34,50.3,50.3,219,221,FALSE
2/8/23 5:36,50.3,50.4,218,221,FALSE
2/8/23 5:38,50.1,50.1,219,221,FALSE
2/8/23 5:40,50.3,50.3,219,221,FALSE
2/8/23 5:42,50,50.1,219,221,FALSE
2/8/23 5:44,50,50.1,219,221,FALSE
2/8/23 5:46,50.1,50.2,219,221,FALSE
2/8/23 5:48,50.3,50.3,218,221,FALSE
2/8/23 5:50,50,50,217,220,FALSE
2/8/23 5:52,50.2,50.2,218,220,FALSE
2/8/23 5:54,50.2,50.2,219,221,FALSE
2/8/23 5:56,50.3,50.2,214,216,FALSE
2/8/23 5:58,50.3,50.3,215,217,FALSE
2/8/23 6:00,50.1,50,211,214,FALSE
2/8/23 6:02,49.9,50,213,216,FALSE
2/8/23 6:04,50,50,213,215,FALSE
2/8/23 6:06,50,50.1,216,219,FALSE
2/8/23 6:08,50.2,50.2,213,216,FALSE
2/8/23 6:10,50.1,50,213,215,FALSE
2/8/23 6:12,50,50,202,209,FALSE
2/8/23 6:14,50,50,202,208,FALSE
2/8/23 6:16,50,50,212,214,FALSE
2/8/23 6:18,50,50,203,207,FALSE
2/8/23 6:20,49.9,49.9,198,198,FALSE
2/8/23 6:22,49.9,49.9,199,198,FALSE
2/8/23 6:24,50.3,50.3,203,202,FALSE
2/8/23 6:26,50,49.9,202,209,FALSE
2/8/23 6:28,50.3,50.2,206,212,FALSE
2/8/23 6:30,50.1,50.1,209,212,FALSE
2/8/23 6:32,49.9,49.9,204,210,FALSE
2/8/23 6:34,50.1,50.1,200,207,FALSE
2/8/23 6:36,49.9,49.9,202,210,FALSE
2/8/23 6:38,50,50,204,209,FALSE
2/8/23 6:40,50,50,202,208,FALSE
2/8/23 6:42,50.1,50.2,195,205,FALSE
2/8/23 6:44,50.3,50.3,197,207,FALSE
2/8/23 6:46,50.1,50.2,208,212,FALSE
2/8/23 6:48,50,50.1,204,211,FALSE
2/8/23 6:50,50.2,50.2,208,213,FALSE
2/8/23 6:52,50,50,208,212,FALSE
2/8/23 6:54,49.9,49.9,203,210,FALSE
2/8/23 6:56,50,50,204,211,FALSE
2/8/23 6:58,50.1,50,205,211,FALSE
2/8/23 7:00,49.9,49.9,202,209,FALSE
2/8/23 7:02,49.8,49.8,209,214,FALSE
2/8/23 7:04,50,50,208,212,FALSE
2/8/23 7:06,50,50.1,207,212,FALSE
2/8/23 7:08,50,50,202,209,FALSE
2/8/23 7:10,49.9,50,204,208,FALSE
2/8/23 7:12,49.9,49.9,201,206,FALSE
2/8/23 7:14,50.1,50.1,203,207,FALSE
2/8/23 7:16,49.9,49.9,208,209,FALSE
2/8/23 7:18,50.2,50.2,210,212,FALSE
2/8/23 7:20,50,50,207,210,FALSE
2/8/23 7:22,50,50,211,214,FALSE
2/8/23 7:24,49.9,49.9,207,209,FALSE
2/8/23 7:26,49.8,49.8,208,210,FALSE
2/8/23 7:28,50,50,207,209,FALSE
2/8/23 7:30,50.1,50.1,207,210,FALSE
2/8/23 7:32,49.9,49.9,209,211,FALSE
2/8/23 7:34,49.8,49.8,209,211,FALSE
2/8/23 7:36,50,50,207,209,FALSE
2/8/23 7:38,49.7,49.7,206,209,FALSE
2/8/23 7:40,50,49.9,204,206,FALSE
2/8/23 7:42,50,49.9,206,209,FALSE
2/8/23 7:44,50,50.1,204,207,FALSE
2/8/23 7:46,49.6,49.7,205,208,FALSE
2/8/23 7:48,49.7,49.7,201,203,FALSE
2/8/23 7:50,50,50,205,208,FALSE
2/8/23 7:52,49.8,49.8,207,209,FALSE
2/8/23 7:54,49.9,49.9,206,209,FALSE
2/8/23 7:56,49.8,49.7,205,207,FALSE
2/8/23 7:58,49.7,49.6,207,209,FALSE
2/8/23 8:00,49.7,49.6,204,207,FALSE
2/8/23 8:02,49.7,49.7,198,200,FALSE
2/8/23 8:04,49.9,49.8,204,207,FALSE
2/8/23 8:06,49.8,49.9,205,208,FALSE
2/8/23 8:08,49.6,49.6,202,205,FALSE
2/8/23 8:10,49.6,49.7,202,203,FALSE
2/8/23 8:12,49.6,49.5,202,207,FALSE
2/8/23 8:14,49.5,49.5,204,207,FALSE
2/8/23 8:16,49.7,49.6,203,207,FALSE
2/8/23 8:18,49.6,49.6,199,204,FALSE
2/8/23 8:20,49.6,49.6,195,199,FALSE
2/8/23 8:22,49.3,49.3,205,208,FALSE
2/8/23 8:24,49.5,49.6,200,204,FALSE
2/8/23 8:26,49.5,49.4,207,211,FALSE
2/8/23 8:28,49.7,49.6,209,211,FALSE
2/8/23 8:30,49.5,49.5,204,209,FALSE
2/8/23 8:32,49.6,49.7,205,209,FALSE
2/8/23 8:34,50.3,50.4,203,207,FALSE
2/8/23 8:36,50.3,50.3,205,209,FALSE
2/8/23 8:38,50.6,50.6,199,203,FALSE
2/8/23 8:40,50.6,50.6,202,204,FALSE
2/8/23 8:42,50.5,50.5,206,210,FALSE
2/8/23 8:44,50.2,50.1,201,205,FALSE
2/8/23 8:46,50.1,50.1,206,209,FALSE
2/8/23 8:48,50.3,50.3,204,208,FALSE
2/8/23 8:50,50.3,50.3,202,205,FALSE
2/8/23 8:52,50.1,50.1,204,207,FALSE
2/8/23 8:54,50,50,199,202,FALSE
2/8/23 8:56,50.1,50.1,197,200,FALSE
2/8/23 8:58,50.1,50,204,207,FALSE
2/8/23 9:00,50.1,50.2,199,203,FALSE
2/8/23 9:02,50.2,50.2,202,205,FALSE
2/8/23 9:04,50.4,50.4,199,202,FALSE
2/8/23 9:06,49.9,50,197,202,FALSE
2/8/23 9:08,50,50,202,200,FALSE
2/8/23 9:10,50,49.9,194,192,FALSE
2/8/23 9:12,50.1,50.1,194,193,FALSE
2/8/23 9:14,50.1,50,197,196,FALSE
2/8/23 9:16,50.1,50,198,197,FALSE
2/8/23 9:18,49.9,49.8,197,201,FALSE
2/8/23 9:20,50,50.1,203,207,FALSE
2/8/23 9:22,50.1,50.1,199,202,FALSE
2/8/23 9:24,50.2,50.2,201,205,FALSE
2/8/23 9:26,50.2,50.2,194,198,FALSE
2/8/23 9:28,50.2,50.1,199,202,FALSE
2/8/23 9:30,50.1,50.1,192,197,FALSE
2/8/23 9:32,50,50,195,199,FALSE
2/8/23 9:34,50.4,50.4,197,201,FALSE
2/8/23 9:36,50.4,50.3,192,195,FALSE
2/8/23 9:38,50.2,50.2,192,196,FALSE
2/8/23 9:40,50.4,50.3,199,202,FALSE
2/8/23 9:42,50.1,50,194,198,FALSE
2/8/23 9:44,50,49.9,194,197,FALSE
2/8/23 9:46,50.1,50.1,198,202,FALSE
2/8/23 9:48,50.1,50.1,196,199,FALSE
2/8/23 9:50,50.2,50.2,190,194,FALSE
2/8/23 9:52,50.1,50.2,192,196,FALSE
2/8/23 9:54,50.1,50,191,194,FALSE
2/8/23 9:56,49.9,49.9,194,199,FALSE
2/8/23 9:58,50.2,50.2,197,199,FALSE
2/8/23 10:00,50.3,50.3,193,197,FALSE
2/8/23 10:02,50.1,50,193,196,FALSE
2/8/23 10:04,50.2,50.2,192,195,FALSE
2/8/23 10:06,50.1,50.2,191,195,FALSE
2/8/23 10:08,50.3,50.4,194,199,FALSE
2/8/23 10:10,50.3,50.2,195,199,FALSE
2/8/23 10:12,50.3,50.3,186,190,FALSE
2/8/23 10:14,50,50,188,192,FALSE
2/8/23 10:16,50,49.9,191,195,FALSE
2/8/23 10:18,50.1,50.1,188,192,FALSE
2/8/23 10:20,50.2,50.2,189,193,FALSE
2/8/23 10:22,50.4,50.3,186,190,FALSE
2/8/23 10:24,50.3,50.3,187,192,FALSE
2/8/23 10:26,50,50,184,182,FALSE
2/8/23 10:28,50.1,50,182,181,FALSE
2/8/23 10:30,50.1,50.1,186,186,FALSE
2/8/23 10:32,50,50,190,190,FALSE
2/8/23 10:34,49.9,49.9,186,185,FALSE
2/8/23 10:36,50.3,50.3,187,191,FALSE
2/8/23 10:38,49.8,49.8,187,191,FALSE
2/8/23 10:40,49.7,49.7,185,189,FALSE
2/8/23 10:42,49.8,49.9,186,190,FALSE
2/8/23 10:44,50.1,50.1,185,188,FALSE
2/8/23 10:46,49.8,49.8,185,188,FALSE
2/8/23 10:48,49.7,49.7,184,187,FALSE
2/8/23 10:50,49.9,49.8,185,188,FALSE
2/8/23 10:52,50.2,50.2,189,191,FALSE
2/8/23 10:54,49.9,49.9,179,183,FALSE
2/8/23 10:56,50,50,181,185,FALSE
2/8/23 10:58,49.8,49.8,183,186,FALSE
2/8/23 11:00,50,50,185,189,FALSE
2/8/23 11:02,50,50,187,192,FALSE
2/8/23 11:04,49.8,49.8,185,188,FALSE
2/8/23 11:06,50.2,50.2,182,186,FALSE
2/8/23 11:08,50.1,50.2,180,185,FALSE
2/8/23 11:10,50,50,181,185,FALSE
2/8/23 11:12,49.9,49.8,179,185,FALSE
2/8/23 11:14,50.2,50.2,182,188,FALSE
2/8/23 11:16,50,50.1,182,187,FALSE
2/8/23 11:18,49.9,50,180,184,FALSE
2/8/23 11:20,49.9,49.9,182,187,FALSE
2/8/23 11:22,50.1,50.1,185,189,FALSE
2/8/23 11:24,50.2,50.2,183,187,FALSE
2/8/23 11:26,50.2,50.1,182,186,FALSE
2/8/23 11:28,50.1,50.1,179,182,FALSE
2/8/23 11:30,49.8,49.8,180,185,FALSE
2/8/23 11:32,50,50,182,187,FALSE
2/8/23 11:34,50.1,50.1,182,185,FALSE
2/8/23 11:36,50,50,182,186,FALSE
2/8/23 11:38,50.2,50.2,187,191,FALSE
2/8/23 11:40,50,50,190,192,FALSE
2/8/23 11:42,50.1,50.2,188,192,FALSE
2/8/23 11:44,50,50,186,190,FALSE
2/8/23 11:46,50.1,50.2,188,192,FALSE
2/8/23 11:48,50.1,50,186,190,FALSE
2/8/23 11:50,50.1,50.1,187,192,FALSE
2/8/23 11:52,50.2,50.2,190,194,FALSE
2/8/23 11:54,50.1,50,187,191,FALSE
2/8/23 11:56,49.9,49.9,182,187,FALSE
2/8/23 11:58,50.3,50.3,190,193,FALSE
2/8/23 12:00,50.2,50.2,187,192,FALSE
2/8/23 12:02,49.9,49.8,187,191,FALSE
2/8/23 12:04,49.9,49.9,189,192,FALSE
2/8/23 12:06,50,50,187,192,FALSE
2/8/23 12:08,50,50.1,187,192,FALSE
2/8/23 12:10,49.8,49.8,187,190,FALSE
2/8/23 12:12,50.1,50,190,194,FALSE
2/8/23 12:14,50.4,50.3,184,189,FALSE
2/8/23 12:16,50.2,50.2,191,195,FALSE
2/8/23 12:18,50,50.1,190,193,FALSE
2/8/23 12:20,50.1,50.1,182,186,FALSE
2/8/23 12:22,50.3,50.3,187,191,FALSE
2/8/23 12:24,50.4,50.4,182,187,FALSE
2/8/23 12:26,50.2,50.3,175,181,FALSE
2/8/23 12:28,50.4,50.4,180,187,FALSE
2/8/23 12:30,50.4,50.4,177,182,FALSE
2/8/23 12:32,50.1,50.2,185,191,FALSE
2/8/23 12:34,50.3,50.3,186,191,FALSE
2/8/23 12:36,50,50.1,185,190,FALSE
2/8/23 12:38,50.2,50.1,183,187,FALSE
2/8/23 12:40,50.4,50.4,179,183,FALSE
2/8/23 12:42,50.4,50.4,180,185,FALSE
2/8/23 12:44,50.3,50.3,185,188,FALSE
2/8/23 12:46,50.6,50.5,180,184,FALSE
2/8/23 12:48,50.3,50.4,181,185,FALSE
2/8/23 12:50,50.3,50.4,180,185,FALSE
2/8/23 12:52,50.3,50.3,179,180,FALSE
2/8/23 12:54,50.5,50.4,184,187,FALSE
2/8/23 12:56,50.3,50.3,189,193,FALSE
2/8/23 12:58,50.5,50.5,186,191,FALSE
2/8/23 13:00,53.3,53.3,204,208,FALSE
2/8/23 13:02,50.6,50.6,200,204,FALSE
2/8/23 13:04,50.4,50.5,199,202,FALSE
2/8/23 13:06,50.3,50.3,199,202,FALSE
2/8/23 13:08,50.4,50.5,194,199,FALSE
2/8/23 13:10,50.3,50.4,195,199,FALSE
2/8/23 13:12,50.4,50.3,188,191,FALSE
2/8/23 13:14,50.2,50.3,192,194,FALSE
2/8/23 13:16,50.5,50.5,190,192,FALSE
2/8/23 13:18,50.4,50.3,191,194,FALSE
2/8/23 13:20,50.5,50.5,191,194,FALSE
2/8/23 13:22,50.1,50.2,180,185,FALSE
2/8/23 13:24,50.5,50.5,190,193,FALSE
2/8/23 13:26,50.6,50.5,188,191,FALSE
2/8/23 13:28,50.2,50.2,194,197,FALSE
2/8/23 13:30,50.3,50.3,185,188,FALSE
2/8/23 13:32,50.1,50.2,190,193,FALSE
2/8/23 13:34,50.4,50.5,179,183,FALSE
2/8/23 13:36,50.1,50.2,186,189,FALSE
2/8/23 13:38,50.3,50.3,187,191,FALSE
2/8/23 13:40,50.4,50.3,173,176,FALSE
2/8/23 13:42,50,50,190,194,FALSE
2/8/23 13:44,50.2,50.2,180,182,FALSE
2/8/23 13:46,50.3,50.3,176,178,FALSE
2/8/23 13:48,50.2,50.3,175,179,FALSE
2/8/23 13:50,50.3,50.3,191,194,FALSE
2/8/23 13:52,50.4,50.3,185,188,FALSE
2/8/23 13:54,50.5,50.4,171,176,FALSE
2/8/23 13:56,50.2,50.2,190,194,FALSE
2/8/23 13:58,50.2,50.2,186,190,FALSE
2/8/23 14:00,50.5,50.5,182,185,FALSE
2/8/23 14:02,50.6,50.6,182,187,FALSE
2/8/23 14:04,50.3,50.3,193,196,FALSE
2/8/23 14:06,50.1,50.1,192,197,FALSE
2/8/23 14:08,50.4,50.3,188,192,FALSE
2/8/23 14:10,50.4,50.4,189,192,FALSE
2/8/23 14:12,50.4,50.4,186,189,FALSE
2/8/23 14:14,50.2,50.2,187,190,FALSE
2/8/23 14:16,50.4,50.3,186,190,FALSE
2/8/23 14:18,50.3,50.3,188,192,FALSE
2/8/23 14:20,50,50,183,187,FALSE
2/8/23 14:22,50.6,50.5,187,191,FALSE
2/8/23 14:24,50.1,50.1,186,189,FALSE
2/8/23 14:26,50.3,50.3,187,190,FALSE
2/8/23 14:28,50.2,50.3,183,187,FALSE
2/8/23 14:30,50.2,50.1,185,187,FALSE
2/8/23 14:32,50.2,50.2,185,189,FALSE
2/8/23 14:34,50.5,50.5,186,190,FALSE
2/8/23 14:36,50.2,50.4,187,192,FALSE
2/8/23 14:38,50.3,50.3,187,191,FALSE
2/8/23 14:40,50.5,50.5,189,193,FALSE
2/8/23 14:42,50.2,50.1,188,191,FALSE
2/8/23 14:44,50.3,50.2,191,194,FALSE
2/8/23 14:46,50,50,185,189,FALSE
2/8/23 14:48,50.2,50.3,185,188,FALSE
2/8/23 14:50,50.1,50.2,189,193,FALSE
2/8/23 14:52,50.1,50.1,183,187,FALSE
2/8/23 14:54,50.1,50.1,190,192,FALSE
2/8/23 14:56,50.1,50.2,184,187,FALSE
2/8/23 14:58,50.2,50.2,184,188,FALSE
2/8/23 15:00,50.1,50.1,185,187,FALSE
2/8/23 15:02,50.4,50.4,182,185,FALSE
2/8/23 15:04,50.1,50.2,187,191,FALSE
2/8/23 15:06,50.2,50.2,182,186,FALSE
2/8/23 15:08,50.2,50.3,185,190,FALSE
2/8/23 15:10,50,50,184,188,FALSE
2/8/23 15:12,50.1,50.1,188,191,FALSE
2/8/23 15:14,50,50.1,183,190,FALSE
2/8/23 15:16,50.2,50.1,180,186,FALSE
2/8/23 15:18,50,50,175,180,FALSE
2/8/23 15:20,50.2,50.2,183,186,FALSE
2/8/23 15:22,50.4,50.4,184,188,FALSE
2/8/23 15:24,50.2,50.2,184,187,FALSE
2/8/23 15:26,50.1,50.1,184,187,FALSE
2/8/23 15:28,50,50.1,178,181,FALSE
2/8/23 15:30,50.2,50.3,186,188,FALSE
2/8/23 15:32,50,50,185,189,FALSE
2/8/23 15:34,50.2,50.2,187,192,FALSE
2/8/23 15:36,50.4,50.3,184,187,FALSE
2/8/23 15:38,50.4,50.4,189,191,FALSE
2/8/23 15:40,50.3,50.3,188,192,FALSE
2/8/23 15:42,50.3,50.3,187,191,FALSE
2/8/23 15:44,50.3,50.3,189,192,FALSE
2/8/23 15:46,50.5,50.5,194,197,FALSE
2/8/23 15:48,50.1,50.1,190,193,FALSE
2/8/23 15:50,50.3,50.3,190,193,FALSE
2/8/23 15:52,50.1,50.1,192,194,FALSE
2/8/23 15:54,50.3,50.3,192,194,FALSE
2/8/23 15:56,50.4,50.4,188,191,FALSE
2/8/23 15:58,50.4,50.4,197,198,FALSE
2/8/23 16:00,50.6,50.6,194,196,FALSE
2/8/23 16:02,50.3,50.3,195,198,FALSE
2/8/23 16:04,50.7,50.6,192,194,FALSE
2/8/23 16:06,50.5,50.5,191,193,FALSE
2/8/23 16:08,50.3,50.4,194,199,FALSE
2/8/23 16:10,50.4,50.3,194,196,FALSE
2/8/23 16:12,50.2,50.3,182,185,FALSE
2/8/23 16:14,50.2,50.3,189,192,FALSE
2/8/23 16:16,50.3,50.3,192,194,FALSE
2/8/23 16:18,50.2,50.3,191,194,FALSE
2/8/23 16:20,50.5,50.4,189,192,FALSE
2/8/23 16:22,50.2,50.2,189,192,FALSE
2/8/23 16:24,50.1,50,182,185,FALSE
2/8/23 16:26,50.2,50.2,185,190,FALSE
2/8/23 16:28,50.4,50.4,191,194,FALSE
2/8/23 16:30,50,50,196,197,FALSE
2/8/23 16:32,50,50,192,195,FALSE
2/8/23 16:34,50,50,187,190,FALSE
2/8/23 16:36,50.2,50.1,192,194,FALSE
2/8/23 16:38,50.2,50.2,190,193,FALSE
2/8/23 16:40,50.2,50.2,190,192,FALSE
2/8/23 16:42,50.4,50.5,185,190,FALSE
2/8/23 16:44,50.1,50.1,187,192,FALSE
2/8/23 16:46,50.3,50.4,191,194,FALSE
2/8/23 16:48,50,50,194,197,FALSE
2/8/23 16:50,50.4,50.4,192,195,FALSE
2/8/23 16:52,50.4,50.4,192,194,FALSE
2/8/23 16:54,50.2,50.4,197,199,FALSE
2/8/23 16:56,50.2,50.2,194,197,FALSE
2/8/23 16:58,50.3,50.3,190,192,FALSE
2/8/23 17:00,50.3,50.3,190,192,FALSE
2/8/23 17:02,50.5,50.6,192,194,FALSE
2/8/23 17:04,50.1,50,185,187,FALSE
2/8/23 17:06,50.2,50.2,192,194,FALSE
2/8/23 17:08,50,50,187,189,FALSE
2/8/23 17:10,50.3,50.3,189,192,FALSE
