Time,Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Generator_ON
8/19/24 1:06,49.7,49.7,212,229,FALSE
8/19/24 1:08,49.7,49.7,211,228,FALSE
8/19/24 1:10,49.7,49.7,212,229,FALSE
8/19/24 1:12,49.8,49.8,212,229,FALSE
8/19/24 1:14,49.9,49.9,210,226,FALSE
8/19/24 1:16,49.7,49.8,211,228,FALSE
8/19/24 1:18,49.6,49.7,211,228,FALSE
8/19/24 1:20,49.7,49.7,211,228,FALSE
8/19/24 1:22,49.6,49.6,210,228,FALSE
8/19/24 1:24,49.8,49.7,210,228,FALSE
8/19/24 1:26,49.7,49.7,212,230,FALSE
8/19/24 1:28,49.9,49.9,211,230,FALSE
8/19/24 1:30,49.7,49.7,211,229,FALSE
8/19/24 1:32,49.8,49.8,211,228,FALSE
8/19/24 1:34,49.8,49.8,211,229,FALSE
8/19/24 1:36,49.5,49.5,210,228,FALSE
8/19/24 1:38,49.8,49.8,212,231,FALSE
8/19/24 1:40,49.7,49.6,212,230,FALSE
8/19/24 1:42,49.9,49.9,212,231,FALSE
8/19/24 1:44,49.8,49.7,213,231,FALSE
8/19/24 1:46,49.8,49.9,213,232,FALSE
8/19/24 1:48,49.9,49.9,212,231,FALSE
8/19/24 1:50,49.8,49.8,213,231,FALSE
8/19/24 1:52,49.8,49.8,212,230,FALSE
8/19/24 1:54,49.9,50,213,231,FALSE
8/19/24 1:56,49.7,49.7,211,228,FALSE
8/19/24 1:58,49.8,49.8,211,228,FALSE
8/19/24 2:00,49.8,49.7,211,228,FALSE
8/19/24 2:02,49.6,49.6,213,231,FALSE
8/19/24 2:04,50,50,213,231,FALSE
8/19/24 2:06,49.8,49.9,213,231,FALSE
8/19/24 2:08,49.8,49.8,211,229,FALSE
8/19/24 2:10,49.8,49.8,212,229,FALSE
8/19/24 2:12,49.8,49.7,213,230,FALSE
8/19/24 2:14,49.6,49.6,212,229,FALSE
8/19/24 2:16,50,49.9,214,230,FALSE
8/19/24 2:18,49.8,49.8,214,231,FALSE
8/19/24 2:20,49.9,49.9,212,229,FALSE
8/19/24 2:22,49.7,49.7,212,228,FALSE
8/19/24 2:24,50.2,50.3,214,230,FALSE
8/19/24 2:26,49.6,49.6,211,228,FALSE
8/19/24 2:28,49.8,49.8,212,228,FALSE
8/19/24 2:30,49.3,49.3,211,228,FALSE
8/19/24 2:32,49.8,49.9,212,228,FALSE
8/19/24 2:34,49.9,49.9,213,230,FALSE
8/19/24 2:36,49.8,49.8,212,229,FALSE
8/19/24 2:38,49.9,49.9,212,229,FALSE
8/19/24 2:40,49.9,49.9,212,229,FALSE
8/19/24 2:42,49.9,49.9,213,229,FALSE
8/19/24 2:44,49.8,49.7,212,229,FALSE
8/19/24 2:46,49.8,49.8,212,229,FALSE
8/19/24 2:48,50,49.9,214,229,FALSE
8/19/24 2:50,49.7,49.6,214,229,FALSE
8/19/24 2:52,49.7,49.7,214,229,FALSE
8/19/24 2:54,49.7,49.7,214,231,FALSE
8/19/24 2:56,49.7,49.8,215,231,FALSE
8/19/24 2:58,49.8,49.8,211,229,FALSE
8/19/24 3:00,49.8,49.8,213,231,FALSE
8/19/24 3:02,49.9,49.9,214,232,FALSE
8/19/24 3:04,49.8,49.8,214,232,FALSE
8/19/24 3:06,49.9,49.8,212,231,FALSE
8/19/24 3:08,49.7,49.7,214,232,FALSE
8/19/24 3:10,50,50,212,231,FALSE
8/19/24 3:12,49.7,49.6,211,230,FALSE
8/19/24 3:14,49.9,50,214,231,FALSE
8/19/24 3:16,49.7,49.7,213,231,FALSE
8/19/24 3:18,50.1,50,214,232,FALSE
8/19/24 3:20,49.7,49.7,212,231,FALSE
8/19/24 3:22,49.9,49.8,214,232,FALSE
8/19/24 3:24,49.6,49.6,212,231,FALSE
8/19/24 3:26,49.8,49.8,214,231,FALSE
8/19/24 3:28,49.9,49.8,214,232,FALSE
8/19/24 3:30,49.8,49.8,213,231,FALSE
8/19/24 3:32,49.9,49.9,214,231,FALSE
8/19/24 3:34,49.9,49.9,213,232,FALSE
8/19/24 3:36,49.8,49.8,214,232,FALSE
8/19/24 3:38,49.7,49.6,212,231,FALSE
8/19/24 3:40,49.8,49.7,213,231,FALSE
8/19/24 3:42,49.8,49.8,214,231,FALSE
8/19/24 3:44,50,50,214,232,FALSE
8/19/24 3:46,49.8,49.9,214,233,FALSE
8/19/24 3:48,50,50,214,233,FALSE
8/19/24 3:50,49.7,49.7,212,231,FALSE
8/19/24 3:52,49.8,49.9,211,231,FALSE
8/19/24 3:54,49.8,49.8,213,232,FALSE
8/19/24 3:56,49.9,49.9,213,232,FALSE
8/19/24 3:58,49.9,50,213,232,FALSE
8/19/24 4:00,49.7,49.8,213,231,FALSE
8/19/24 4:02,49.7,49.6,212,231,FALSE
8/19/24 4:04,49.8,49.8,212,231,FALSE
8/19/24 4:06,49.8,49.8,211,230,FALSE
8/19/24 4:08,49.8,49.7,212,231,FALSE
8/19/24 4:10,49.8,49.8,212,231,FALSE
8/19/24 4:12,49.9,49.9,211,230,FALSE
8/19/24 4:14,49.7,49.7,212,230,FALSE
8/19/24 4:16,49.7,49.6,212,230,FALSE
8/19/24 4:18,49.8,49.8,212,230,FALSE
8/19/24 4:20,49.9,49.9,212,231,FALSE
8/19/24 4:22,50,50.1,214,233,FALSE
8/19/24 4:24,49.9,49.9,214,234,FALSE
8/19/24 4:26,49.7,49.8,212,233,FALSE
8/19/24 4:28,49.8,49.8,213,234,FALSE
8/19/24 4:30,50,50,214,235,FALSE
8/19/24 4:32,49.8,49.8,212,234,FALSE
8/19/24 4:34,49.9,49.9,213,234,FALSE
8/19/24 4:36,49.8,49.8,213,234,FALSE
8/19/24 4:38,50.1,50.1,214,236,FALSE
8/19/24 4:40,49.9,49.8,212,233,FALSE
8/19/24 4:42,49.9,49.9,214,235,FALSE
8/19/24 4:44,49.8,49.8,214,234,FALSE
8/19/24 4:46,49.7,49.7,214,234,FALSE
8/19/24 4:48,49.7,49.7,213,233,FALSE
8/19/24 4:50,49.8,49.8,214,234,FALSE
8/19/24 4:52,50,50,214,234,FALSE
8/19/24 4:54,49.8,49.8,214,234,FALSE
8/19/24 4:56,49.9,49.9,214,235,FALSE
8/19/24 4:58,50,50,213,234,FALSE
8/19/24 5:00,49.8,49.8,213,234,FALSE
8/19/24 5:02,49.9,49.9,214,235,FALSE
8/19/24 5:04,49.7,49.7,212,233,FALSE
8/19/24 5:06,49.7,49.7,213,233,FALSE
8/19/24 5:08,49.8,49.8,213,234,FALSE
8/19/24 5:10,49.8,49.9,214,235,FALSE
8/19/24 5:12,49.9,49.9,212,234,FALSE
8/19/24 5:14,49.9,49.9,213,236,FALSE
8/19/24 5:16,49.7,49.7,212,235,FALSE
8/19/24 5:18,49.8,49.9,214,236,FALSE
8/19/24 5:20,49.8,49.8,213,236,FALSE
8/19/24 5:22,49.9,49.9,213,236,FALSE
8/19/24 5:24,49.8,49.9,214,236,FALSE
8/19/24 5:26,49.7,49.7,212,235,FALSE
8/19/24 5:28,49.8,49.8,210,231,FALSE
8/19/24 5:30,49.7,49.6,210,231,FALSE
8/19/24 5:32,49.8,49.8,211,231,FALSE
8/19/24 5:34,49.6,49.6,211,229,FALSE
8/19/24 5:36,49.9,49.8,210,228,FALSE
8/19/24 5:38,49.7,49.8,211,227,FALSE
8/19/24 5:40,49.7,49.8,212,228,FALSE
8/19/24 5:42,49.7,49.6,212,228,FALSE
8/19/24 5:44,49.7,49.6,211,228,FALSE
8/19/24 5:46,49.7,49.7,212,229,FALSE
8/19/24 5:48,49.9,49.8,212,226,FALSE
8/19/24 5:50,49.7,49.8,209,222,FALSE
8/19/24 5:52,49.7,49.8,210,223,FALSE
8/19/24 5:54,49.7,49.6,209,215,FALSE
8/19/24 5:56,49.7,49.7,212,214,FALSE
8/19/24 5:58,49.8,49.8,213,219,FALSE
8/19/24 6:00,49.7,49.7,213,228,FALSE
8/19/24 6:02,49.6,49.6,209,221,FALSE
8/19/24 6:04,49.6,49.6,211,223,FALSE
8/19/24 6:06,49.7,49.7,211,226,FALSE
8/19/24 6:08,49.6,49.6,212,227,FALSE
8/19/24 6:10,49.5,49.5,211,220,FALSE
8/19/24 6:12,49.5,49.5,211,221,FALSE
8/19/24 6:14,49.7,49.7,207,230,FALSE
8/19/24 6:16,49.8,49.8,207,229,FALSE
8/19/24 6:18,49.6,49.7,208,228,FALSE
8/19/24 6:20,49.5,49.5,207,213,FALSE
8/19/24 6:22,49.5,49.5,207,211,FALSE
8/19/24 6:24,49.7,49.7,206,209,FALSE
8/19/24 6:26,49.6,49.6,206,217,FALSE
8/19/24 6:28,49.4,49.3,207,216,FALSE
8/19/24 6:30,49.6,49.6,206,214,FALSE
8/19/24 6:32,49.5,49.5,206,216,FALSE
8/19/24 6:34,49.8,49.8,208,217,FALSE
8/19/24 6:36,49.4,49.5,209,219,FALSE
8/19/24 6:38,49.7,49.7,207,219,FALSE
8/19/24 6:40,49.5,49.4,209,220,FALSE
8/19/24 6:42,49.4,49.5,206,218,FALSE
8/19/24 6:44,49.4,49.4,207,221,FALSE
8/19/24 6:46,49.4,49.4,207,220,FALSE
8/19/24 6:48,49.5,49.5,209,223,FALSE
8/19/24 6:50,49.4,49.3,205,223,FALSE
8/19/24 6:52,49.4,49.5,207,223,FALSE
8/19/24 6:54,49.5,49.5,205,221,FALSE
8/19/24 6:56,49.4,49.3,205,216,FALSE
8/19/24 6:58,49.2,49.2,204,213,FALSE
8/19/24 7:00,49.2,49.2,206,216,FALSE
8/19/24 7:02,49.3,49.3,207,216,FALSE
8/19/24 7:04,49.3,49.2,206,219,FALSE
8/19/24 7:06,49.5,49.5,205,219,FALSE
8/19/24 7:08,49.2,49.2,208,221,FALSE
8/19/24 7:10,49.2,49.3,207,220,FALSE
8/19/24 7:12,49.6,49.5,204,216,FALSE
8/19/24 7:14,49.3,49.3,206,219,FALSE
8/19/24 7:16,49.3,49.3,208,220,FALSE
8/19/24 7:18,49.2,49.2,206,221,FALSE
8/19/24 7:20,49.2,49.2,204,219,FALSE
8/19/24 7:22,49.9,49.9,206,219,FALSE
8/19/24 7:24,49.9,49.9,206,219,FALSE
8/19/24 7:26,49.9,49.9,207,219,FALSE
8/19/24 7:28,49.9,49.9,207,219,FALSE
8/19/24 7:30,49.7,49.8,208,221,FALSE
8/19/24 7:32,50,50,207,221,FALSE
8/19/24 7:34,49.8,49.8,206,218,FALSE
8/19/24 7:36,49.7,49.7,206,217,FALSE
8/19/24 7:38,49.8,49.8,203,220,FALSE
8/19/24 7:40,49.7,49.8,207,219,FALSE
8/19/24 7:42,49.7,49.8,207,216,FALSE
8/19/24 7:44,49.8,49.8,205,214,FALSE
8/19/24 7:46,49.7,49.7,207,214,FALSE
8/19/24 7:48,49.9,49.8,207,217,FALSE
8/19/24 7:50,49.8,49.7,203,211,FALSE
8/19/24 7:52,49.7,49.6,208,216,FALSE
8/19/24 7:54,49.7,49.7,202,212,FALSE
8/19/24 7:56,49.7,49.6,204,211,FALSE
8/19/24 7:58,49.7,49.7,204,210,FALSE
8/19/24 8:00,49.8,49.7,205,207,FALSE
8/19/24 8:02,49.9,49.9,202,206,FALSE
8/19/24 8:04,49.7,49.7,205,209,FALSE
8/19/24 8:06,49.8,49.8,202,211,FALSE
8/19/24 8:08,49.6,49.5,200,210,FALSE
8/19/24 8:10,49.6,49.7,200,211,FALSE
8/19/24 8:12,49.6,49.6,204,211,FALSE
8/19/24 8:14,49.7,49.7,202,210,FALSE
8/19/24 8:16,49.8,49.7,203,210,FALSE
8/19/24 8:18,49.6,49.5,204,210,FALSE
8/19/24 8:20,49.7,49.7,204,211,FALSE
8/19/24 8:22,49.7,49.6,202,209,FALSE
8/19/24 8:24,49.6,49.7,200,208,FALSE
8/19/24 8:26,49.6,49.6,204,213,FALSE
8/19/24 8:28,49.7,49.7,202,213,FALSE
8/19/24 8:30,49.6,49.6,201,213,FALSE
8/19/24 8:32,49.7,49.6,205,211,FALSE
8/19/24 8:34,49.8,49.8,200,207,FALSE
8/19/24 8:36,49.4,49.3,199,205,FALSE
8/19/24 8:38,49.5,49.5,199,201,FALSE
8/19/24 8:40,49.6,49.7,199,196,FALSE
8/19/24 8:42,49.6,49.6,200,194,FALSE
8/19/24 8:44,49.4,49.4,200,193,FALSE
8/19/24 8:46,49.7,49.7,200,204,FALSE
8/19/24 8:48,49.2,49.2,198,196,FALSE
8/19/24 8:50,49.4,49.3,198,202,FALSE
8/19/24 8:52,49.6,49.5,199,203,FALSE
8/19/24 8:54,49.3,49.4,197,192,FALSE
8/19/24 8:56,49.7,49.8,198,194,FALSE
8/19/24 8:58,49.4,49.4,196,199,FALSE
8/19/24 9:00,49.5,49.5,196,194,FALSE
8/19/24 9:02,49.4,49.3,197,194,FALSE
8/19/24 9:04,49.2,49.1,198,194,FALSE
8/19/24 9:06,49.5,49.4,198,197,FALSE
8/19/24 9:08,49.7,49.6,197,193,FALSE
8/19/24 9:10,49.6,49.5,196,187,FALSE
8/19/24 9:12,49.3,49.3,196,187,FALSE
8/19/24 9:14,49.4,49.3,199,184,FALSE
8/19/24 9:16,49.3,49.3,196,187,FALSE
8/19/24 9:18,49.6,49.5,196,184,FALSE
8/19/24 9:20,49.5,49.6,197,188,FALSE
8/19/24 9:22,49.6,49.6,194,186,FALSE
8/19/24 9:24,49.4,49.3,192,181,FALSE
8/19/24 9:26,49.5,49.6,194,189,FALSE
8/19/24 9:28,49.3,49.3,199,196,FALSE
8/19/24 9:30,49.5,49.6,195,190,FALSE
8/19/24 9:32,49.4,49.4,198,194,FALSE
8/19/24 9:34,49.5,49.4,197,194,FALSE
8/19/24 9:36,49.4,49.3,194,188,FALSE
8/19/24 9:38,49.2,49.2,194,190,FALSE
8/19/24 9:40,49.7,49.6,199,198,FALSE
8/19/24 9:42,49.6,49.6,197,193,FALSE
8/19/24 9:44,49.2,49.3,194,189,FALSE
8/19/24 9:46,49.4,49.4,199,195,FALSE
8/19/24 9:48,49.1,49.1,193,185,FALSE
8/19/24 9:50,49.3,49.3,199,194,FALSE
8/19/24 9:52,49.2,49.2,192,183,FALSE
8/19/24 9:54,49.5,49.5,191,185,FALSE
8/19/24 9:56,49.5,49.5,199,187,FALSE
8/19/24 9:58,49.5,49.5,194,189,FALSE
8/19/24 10:00,49.1,49.2,197,197,FALSE
8/19/24 10:02,49.5,49.6,196,194,FALSE
8/19/24 10:04,49.7,49.7,197,198,FALSE
8/19/24 10:06,49.3,49.4,204,195,FALSE
8/19/24 10:08,49.5,49.5,197,194,FALSE
8/19/24 10:10,49.1,49,196,195,FALSE
8/19/24 10:12,49.2,49.2,198,193,FALSE
8/19/24 10:14,49.2,49.1,196,194,FALSE
8/19/24 10:16,49.4,49.5,194,186,FALSE
8/19/24 10:18,49.5,49.4,197,188,FALSE
8/19/24 10:20,49.3,49.3,194,187,FALSE
8/19/24 10:22,49.3,49.3,199,197,FALSE
8/19/24 10:24,49.6,49.5,192,190,FALSE
8/19/24 10:26,49.3,49.3,194,195,FALSE
8/19/24 10:28,49.5,49.5,197,199,FALSE
8/19/24 10:30,49,49,192,193,FALSE
8/19/24 10:32,49.4,49.4,197,197,FALSE
8/19/24 10:34,49.6,49.6,197,199,FALSE
8/19/24 10:36,49.1,49.1,192,195,FALSE
8/19/24 10:38,49.6,49.6,197,202,FALSE
8/19/24 10:40,49.4,49.3,197,198,FALSE
8/19/24 10:42,49,49.1,196,194,FALSE
8/19/24 10:44,49.4,49.4,194,193,FALSE
8/19/24 10:46,49.3,49.2,195,196,FALSE
8/19/24 10:48,49.7,49.7,197,197,FALSE
8/19/24 10:50,49.1,49,192,191,FALSE
8/19/24 10:52,49.4,49.4,196,192,FALSE
8/19/24 10:54,49.4,49.3,197,192,FALSE
8/19/24 10:56,49.5,49.5,194,192,FALSE
8/19/24 10:58,49.5,49.5,194,194,FALSE
8/19/24 11:00,49,49,194,193,FALSE
8/19/24 11:02,49.3,49.3,190,188,FALSE
8/19/24 11:04,49.3,49.2,197,192,FALSE
8/19/24 11:06,49.4,49.4,192,187,FALSE
8/19/24 11:08,49.1,49.1,195,187,FALSE
8/19/24 11:10,49.3,49.3,195,187,FALSE
8/19/24 11:12,49.3,49.3,197,192,FALSE
8/19/24 11:14,49.2,49.2,199,187,FALSE
8/19/24 11:16,49.6,49.7,204,196,FALSE
8/19/24 11:18,49.2,49.3,197,192,FALSE
8/19/24 11:20,53.4,53.2,193,214,FALSE
8/19/24 11:22,50,50,192,204,FALSE
8/19/24 11:24,49.9,49.9,196,201,FALSE
8/19/24 11:26,50.9,50.9,195,203,FALSE
8/19/24 11:28,50.3,50.4,192,199,FALSE
8/19/24 11:30,50.1,50.1,196,202,FALSE
8/19/24 11:32,49.8,49.9,197,203,FALSE
8/19/24 11:34,49.9,50,196,207,FALSE
8/19/24 11:36,50.2,50.1,194,206,FALSE
8/19/24 11:38,50.1,50.1,198,205,FALSE
8/19/24 11:40,50,50,193,202,FALSE
8/19/24 11:42,50.1,50.1,198,204,FALSE
8/19/24 11:44,50.1,50.1,194,194,FALSE
8/19/24 11:46,49.7,49.8,193,192,FALSE
8/19/24 11:48,49.7,49.7,194,197,FALSE
8/19/24 11:50,49.7,49.7,197,199,FALSE
8/19/24 11:52,49.7,49.6,193,196,FALSE
8/19/24 11:54,49.7,49.7,192,191,FALSE
8/19/24 11:56,49.7,49.7,194,194,FALSE
8/19/24 11:58,49.7,49.7,192,195,FALSE
8/19/24 12:00,49.6,49.6,194,193,FALSE
8/19/24 12:02,49.5,49.4,192,197,FALSE
8/19/24 12:04,49.6,49.6,192,196,FALSE
8/19/24 12:06,49.8,49.8,192,197,FALSE
8/19/24 12:08,49.5,49.5,196,202,FALSE
8/19/24 12:10,49.6,49.7,195,197,FALSE
8/19/24 12:12,49.6,49.6,194,199,FALSE
8/19/24 12:14,49.6,49.5,193,196,FALSE
8/19/24 12:16,49.8,49.8,195,192,FALSE
8/19/24 12:18,49.7,49.7,194,192,FALSE
8/19/24 12:20,49.6,49.7,197,190,FALSE
8/19/24 12:22,49.9,49.9,198,203,FALSE
8/19/24 12:24,49.6,49.5,194,197,FALSE
8/19/24 12:26,49.8,49.7,198,200,FALSE
8/19/24 12:28,50.1,50.2,197,203,FALSE
8/19/24 12:30,49.4,49.5,194,198,FALSE
8/19/24 12:32,49.8,49.8,194,196,FALSE
8/19/24 12:34,49.5,49.5,195,195,FALSE
8/19/24 12:36,49.2,49.2,190,194,FALSE
8/19/24 12:38,49.9,49.9,192,194,FALSE
8/19/24 12:40,49.6,49.6,196,198,FALSE
8/19/24 12:42,49.5,49.5,188,188,FALSE
8/19/24 12:44,49.5,49.5,192,192,FALSE
8/19/24 12:46,49.3,49.3,192,194,FALSE
8/19/24 12:48,49.4,49.4,196,195,FALSE
8/19/24 12:50,50,50,194,193,FALSE
8/19/24 12:52,49.8,49.7,194,195,FALSE
8/19/24 12:54,49.6,49.6,195,194,FALSE
8/19/24 12:56,50,50,195,196,FALSE
8/19/24 12:58,49.6,49.7,193,192,FALSE
8/19/24 13:00,49.8,49.8,196,196,FALSE
8/19/24 13:02,49.8,49.7,195,191,FALSE
8/19/24 13:04,49.7,49.7,191,188,FALSE
8/19/24 13:06,49.8,49.8,193,192,FALSE
8/19/24 13:08,49.6,49.6,197,194,FALSE
8/19/24 13:10,49.7,49.6,197,195,FALSE
8/19/24 13:12,49.6,49.6,193,195,FALSE
8/19/24 13:14,50,50,199,199,FALSE
8/19/24 13:16,49.5,49.4,194,192,FALSE
8/19/24 13:18,49.5,49.5,197,197,FALSE
8/19/24 13:20,49.8,49.7,195,193,FALSE
8/19/24 13:22,49.9,49.9,194,192,FALSE
8/19/24 13:24,49.7,49.7,194,195,FALSE
8/19/24 13:26,49.8,49.8,196,198,FALSE
8/19/24 13:28,49.6,49.6,194,196,FALSE
8/19/24 13:30,49.6,49.6,194,200,FALSE
8/19/24 13:32,49.5,49.5,199,201,FALSE
8/19/24 13:34,49.7,49.6,194,194,FALSE
8/19/24 13:36,49.8,49.8,194,195,FALSE
8/19/24 13:38,50,50,196,197,FALSE
8/19/24 13:40,49.6,49.6,199,199,FALSE
8/19/24 13:42,49.5,49.6,193,192,FALSE
8/19/24 13:44,49.5,49.6,197,197,FALSE
8/19/24 13:46,49.7,49.7,198,202,FALSE
8/19/24 13:48,50,50,198,202,FALSE
8/19/24 13:50,49.5,49.6,195,193,FALSE
8/19/24 13:52,49.7,49.7,197,194,FALSE
8/19/24 13:54,49.9,50,195,190,FALSE
8/19/24 13:56,49.8,49.8,197,194,FALSE
8/19/24 13:58,49.5,49.5,199,199,FALSE
8/19/24 14:00,49.8,49.9,197,196,FALSE
8/19/24 14:02,49.3,49.3,195,197,FALSE
8/19/24 14:04,49.9,49.9,199,197,FALSE
8/19/24 14:06,49.7,49.7,195,196,FALSE
8/19/24 14:08,49.8,49.8,194,194,FALSE
8/19/24 14:10,49.6,49.5,197,197,FALSE
8/19/24 14:12,49.5,49.5,197,197,FALSE
8/19/24 14:14,49.7,49.7,196,198,FALSE
8/19/24 14:16,49.7,49.7,197,192,FALSE
8/19/24 14:18,49.6,49.7,197,195,FALSE
8/19/24 14:20,49.5,49.5,194,197,FALSE
8/19/24 14:22,49.6,49.6,192,193,FALSE
8/19/24 14:24,49.7,49.7,196,194,FALSE
8/19/24 14:26,49.7,49.7,191,178,FALSE
8/19/24 14:28,49.8,49.9,196,178,FALSE
8/19/24 14:30,49.8,49.7,194,193,FALSE
8/19/24 14:32,49.8,49.8,195,187,FALSE
8/19/24 14:34,49.9,49.9,190,181,FALSE
8/19/24 14:36,49.7,49.7,189,184,FALSE
8/19/24 14:38,49.7,49.7,192,184,FALSE
8/19/24 14:40,49.3,49.3,196,190,FALSE
8/19/24 14:42,49.7,49.6,199,202,FALSE
8/19/24 14:44,49.8,49.8,192,190,FALSE
8/19/24 14:46,49.8,49.8,195,192,FALSE
8/19/24 14:48,49.6,49.6,195,192,FALSE
8/19/24 14:50,50,50,191,190,FALSE
8/19/24 14:52,49.6,49.5,194,190,FALSE
8/19/24 14:54,49.6,49.6,192,187,FALSE
8/19/24 14:56,49.3,49.4,191,180,FALSE
8/19/24 14:58,49.6,49.7,191,183,FALSE
8/19/24 15:00,49.7,49.6,199,194,FALSE
8/19/24 15:02,49.8,49.8,195,194,FALSE
8/19/24 15:04,49.9,49.9,196,196,FALSE
8/19/24 15:06,49.5,49.5,195,191,FALSE
8/19/24 15:08,49.5,49.5,194,191,FALSE
8/19/24 15:10,49.4,49.4,192,185,FALSE
8/19/24 15:12,49.8,49.9,195,188,FALSE
8/19/24 15:14,49.5,49.5,190,183,FALSE
8/19/24 15:16,49.6,49.6,189,181,FALSE
8/19/24 15:18,49.6,49.6,195,191,FALSE
8/19/24 15:20,50.1,49.9,192,185,FALSE
8/19/24 15:22,49.9,49.9,196,185,FALSE
8/19/24 15:24,49.7,49.7,193,183,FALSE
8/19/24 15:26,49.6,49.6,206,194,FALSE
8/19/24 15:28,49.4,49.4,197,183,FALSE
8/19/24 15:30,49.9,49.9,197,190,FALSE
8/19/24 15:32,49.7,49.7,199,200,FALSE
8/19/24 15:34,49.8,49.7,197,194,FALSE
8/19/24 15:36,49.9,49.9,192,201,FALSE
8/19/24 15:38,49.5,49.4,198,192,FALSE
8/19/24 15:40,49.9,49.9,198,198,FALSE
8/19/24 15:42,49.5,49.4,194,188,FALSE
8/19/24 15:44,49.8,49.9,193,186,FALSE
8/19/24 15:46,50.6,50.6,192,192,FALSE
8/19/24 15:48,50.3,50.2,194,194,FALSE
8/19/24 15:50,50.4,50.3,194,195,FALSE
8/19/24 15:52,50.4,50.4,196,201,FALSE
8/19/24 15:54,50.3,50.3,194,204,FALSE
8/19/24 15:56,50.1,50.1,197,204,FALSE
8/19/24 15:58,50.3,50.2,197,205,FALSE
8/19/24 16:00,50.1,50.1,194,202,FALSE
8/19/24 16:02,50.2,50.2,194,204,FALSE
8/19/24 16:04,50.3,50.3,197,207,FALSE
8/19/24 16:06,50.2,50.2,197,199,FALSE
8/19/24 16:08,50.1,50.1,196,207,FALSE
8/19/24 16:10,50.3,50.4,193,199,FALSE
8/19/24 16:12,50.3,50.3,197,200,FALSE
8/19/24 16:14,50.3,50.4,195,199,FALSE
8/19/24 16:16,50.3,50.3,192,194,FALSE
8/19/24 16:18,49.6,49.5,197,196,FALSE
8/19/24 16:20,49.5,49.5,194,191,FALSE
8/19/24 16:22,49.4,49.3,192,178,FALSE
8/19/24 16:24,49.6,49.5,194,188,FALSE
8/19/24 16:26,49.7,49.7,193,187,FALSE
8/19/24 16:28,49.7,49.7,197,192,FALSE
8/19/24 16:30,49.5,49.5,190,188,FALSE
8/19/24 16:32,49.6,49.6,196,191,FALSE
8/19/24 16:34,49.6,49.5,196,188,FALSE
8/19/24 16:36,49.7,49.8,194,194,FALSE
8/19/24 16:38,49.6,49.7,194,194,FALSE
8/19/24 16:40,49.6,49.6,196,191,FALSE
8/19/24 16:42,49.3,49.4,197,191,FALSE
8/19/24 16:44,49.2,49.2,194,187,FALSE
8/19/24 16:46,49.2,49.2,195,185,FALSE
8/19/24 16:48,49.3,49.3,197,185,FALSE
8/19/24 16:50,49.1,49,195,194,FALSE
8/19/24 16:52,49.1,49.1,195,192,FALSE
8/19/24 16:54,49.4,49.3,198,195,FALSE
8/19/24 16:56,49.2,49.4,194,188,FALSE
8/19/24 16:58,49.5,49.6,196,190,FALSE
8/19/24 17:00,49.5,49.5,198,193,FALSE
