"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-05-13 00:00:00,50.1,50.2,204,217
2024-05-13 00:02:00,50.0,50.0,204,216
2024-05-13 00:04:00,50.2,50.3,207,219
2024-05-13 00:06:00,50.2,50.2,206,218
2024-05-13 00:08:00,50.2,50.2,207,219
2024-05-13 00:10:00,50.2,50.2,208,220
2024-05-13 00:12:00,50.3,50.3,207,221
2024-05-13 00:14:00,50.2,50.2,207,221
2024-05-13 00:16:00,50.0,50.0,207,221
2024-05-13 00:18:00,50.2,50.3,207,221
2024-05-13 00:20:00,50.2,50.2,207,221
2024-05-13 00:22:00,50.3,50.3,207,222
2024-05-13 00:24:00,50.4,50.3,203,226
2024-05-13 00:26:00,50.6,50.6,204,228
2024-05-13 00:28:00,50.5,50.6,206,229
2024-05-13 00:30:00,50.6,50.6,204,228
2024-05-13 00:32:00,50.6,50.6,204,229
2024-05-13 00:34:00,50.6,50.6,204,229
2024-05-13 00:36:00,50.6,50.6,204,229
2024-05-13 00:38:00,50.5,50.5,207,232
2024-05-13 00:40:00,50.6,50.6,204,229
2024-05-13 00:42:00,50.5,50.5,204,229
2024-05-13 00:44:00,50.6,50.6,204,230
2024-05-13 00:46:00,50.5,50.5,205,231
2024-05-13 00:48:00,50.6,50.6,206,231
2024-05-13 00:50:00,50.5,50.5,206,231
2024-05-13 00:52:00,50.6,50.7,205,231
2024-05-13 00:54:00,50.5,50.6,204,229
2024-05-13 00:56:00,50.6,50.6,204,229
2024-05-13 00:58:00,50.6,50.5,203,228
2024-05-13 01:00:00,50.1,50.1,204,226
2024-05-13 01:02:00,50.5,50.6,206,227
2024-05-13 01:04:00,50.4,50.5,209,229
2024-05-13 01:06:00,50.4,50.4,206,226
2024-05-13 01:08:00,50.4,50.5,206,227
2024-05-13 01:10:00,50.4,50.4,206,227
2024-05-13 01:12:00,50.3,50.3,206,226
2024-05-13 01:14:00,50.5,50.5,205,226
2024-05-13 01:16:00,50.4,50.4,205,226
2024-05-13 01:18:00,50.4,50.4,208,228
2024-05-13 01:20:00,50.3,50.4,205,226
2024-05-13 01:22:00,50.4,50.4,209,231
2024-05-13 01:24:00,50.4,50.4,208,228
2024-05-13 01:26:00,50.4,50.5,207,228
2024-05-13 01:28:00,50.4,50.4,207,228
2024-05-13 01:30:00,50.5,50.5,207,228
2024-05-13 01:32:00,50.4,50.5,206,227
2024-05-13 01:34:00,50.4,50.4,207,229
2024-05-13 01:36:00,50.5,50.4,208,229
2024-05-13 01:38:00,50.5,50.5,206,228
2024-05-13 01:40:00,50.4,50.4,206,228
2024-05-13 01:42:00,50.5,50.5,207,229
2024-05-13 01:44:00,50.4,50.4,210,232
2024-05-13 01:46:00,50.5,50.5,207,228
2024-05-13 01:48:00,50.5,50.5,207,229
2024-05-13 01:50:00,50.5,50.4,207,228
2024-05-13 01:52:00,50.5,50.5,207,230
2024-05-13 01:54:00,50.5,50.4,209,232
2024-05-13 01:56:00,50.4,50.4,207,229
2024-05-13 01:58:00,50.4,50.4,207,228
2024-05-13 02:00:00,50.6,50.6,208,228
2024-05-13 02:02:00,50.5,50.5,208,228
2024-05-13 02:04:00,50.4,50.4,208,228
2024-05-13 02:06:00,50.5,50.4,209,229
