"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-06-10 00:00:00,50.5,50.4,207,227
2024-06-10 00:02:00,50.2,50.3,206,227
2024-06-10 00:04:00,50.2,50.1,206,227
2024-06-10 00:06:00,50.1,50.1,207,227
2024-06-10 00:08:00,50.2,50.2,207,227
2024-06-10 00:10:00,50.1,50.1,206,226
2024-06-10 00:12:00,50.3,50.3,207,226
2024-06-10 00:14:00,50.2,50.3,207,226
2024-06-10 00:16:00,50.2,50.2,206,226
2024-06-10 00:18:00,50.0,50.0,206,226
2024-06-10 00:20:00,50.2,50.2,209,228
2024-06-10 00:22:00,50.1,50.1,207,227
2024-06-10 00:24:00,50.2,50.1,205,226
2024-06-10 00:26:00,50.3,50.4,207,228
2024-06-10 00:28:00,50.2,50.2,208,228
2024-06-10 00:30:00,50.2,50.2,207,228
2024-06-10 00:32:00,50.3,50.4,207,228
2024-06-10 00:34:00,50.1,50.1,207,228
2024-06-10 00:36:00,50.3,50.4,208,228
2024-06-10 00:38:00,50.3,50.2,206,227
2024-06-10 00:40:00,50.2,50.2,205,226
2024-06-10 00:42:00,50.1,50.1,207,227
2024-06-10 00:44:00,50.3,50.3,207,227
2024-06-10 00:46:00,50.2,50.2,205,226
2024-06-10 00:48:00,50.3,50.3,207,227
2024-06-10 00:50:00,50.2,50.2,207,228
2024-06-10 00:52:00,50.2,50.2,205,226
2024-06-10 00:54:00,50.3,50.3,207,228
2024-06-10 00:56:00,50.1,50.1,209,229
2024-06-10 00:58:00,50.2,50.2,208,229
2024-06-10 01:00:00,50.3,50.3,207,229
2024-06-10 01:02:00,50.2,50.2,209,229
2024-06-10 01:04:00,50.3,50.3,209,229
2024-06-10 01:06:00,50.1,50.1,207,228
2024-06-10 01:08:00,50.4,50.4,208,230
2024-06-10 01:10:00,50.2,50.2,208,228
2024-06-10 01:12:00,50.3,50.3,207,228
2024-06-10 01:14:00,50.0,50.0,206,227
2024-06-10 01:16:00,50.2,50.2,207,228
2024-06-10 01:18:00,50.1,50.2,208,229
2024-06-10 01:20:00,50.3,50.3,207,228
2024-06-10 01:22:00,50.3,50.2,208,228
2024-06-10 01:24:00,50.1,50.1,209,230
2024-06-10 01:26:00,50.2,50.3,209,229
2024-06-10 01:28:00,50.2,50.2,208,228
2024-06-10 01:30:00,50.3,50.3,208,227
2024-06-10 01:32:00,50.3,50.3,210,229
2024-06-10 01:34:00,50.2,50.2,208,228
2024-06-10 01:36:00,50.4,50.4,209,229
2024-06-10 01:38:00,50.2,50.2,209,229
2024-06-10 01:40:00,50.2,50.2,209,230
2024-06-10 01:42:00,50.2,50.2,208,229
2024-06-10 01:44:00,50.2,50.3,208,229
2024-06-10 01:46:00,50.3,50.3,209,229
2024-06-10 01:48:00,50.3,50.3,208,229
2024-06-10 01:50:00,50.2,50.2,209,229
2024-06-10 01:52:00,50.2,50.3,210,230
2024-06-10 01:54:00,50.2,50.2,210,230
2024-06-10 01:56:00,50.3,50.3,207,228
2024-06-10 01:58:00,50.3,50.3,207,228
2024-06-10 02:00:00,50.3,50.3,209,229
2024-06-10 02:02:00,50.2,50.2,209,229
2024-06-10 02:04:00,50.2,50.2,209,229
2024-06-10 02:06:00,50.3,50.2,211,231
2024-06-10 02:08:00,50.1,50.2,209,228
2024-06-10 02:10:00,49.9,49.9,207,226
