"Time","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-07-15 09:08:00,51.4,233
2024-07-15 09:10:00,50.8,233
2024-07-15 09:12:00,50.8,231
2024-07-15 09:14:00,50.8,232
2024-07-15 09:16:00,50.9,232
2024-07-15 09:18:00,50.5,232
2024-07-15 09:20:00,50.4,233
2024-07-15 09:22:00,50.5,233
2024-07-15 09:24:00,50.2,232
2024-07-15 09:26:00,50.2,232
2024-07-15 09:28:00,50.4,233
2024-07-15 09:30:00,50.3,229
2024-07-15 09:32:00,50,231
2024-07-15 09:34:00,50.0,231
2024-07-15 09:36:00,50.0,230
2024-07-15 09:38:00,50.0,229
2024-07-15 09:40:00,49.9,231
2024-07-15 09:42:00,50.1,231
2024-07-15 09:44:00,49.8,233
2024-07-15 09:46:00,49.8,235
2024-07-15 09:48:00,49.9,235
2024-07-15 09:50:00,49.8,235
2024-07-15 09:52:00,49.8,234
2024-07-15 09:54:00,49.9,233
2024-07-15 09:56:00,49.8,233
2024-07-15 09:58:00,49.8,233
2024-07-15 10:00:00,49.7,233
2024-07-15 10:02:00,49.9,233
2024-07-15 10:04:00,50.0,235
2024-07-15 10:06:00,49.7,235
2024-07-15 10:08:00,49.8,233
2024-07-15 10:10:00,49.9,235
2024-07-15 10:12:00,49.9,233
2024-07-15 10:14:00,49.9,235
2024-07-15 10:16:00,49.7,232
2024-07-15 10:18:00,49.7,236
2024-07-15 10:20:00,49.7,235
2024-07-15 10:22:00,50.1,235
2024-07-15 10:24:00,49.8,233
2024-07-15 10:26:00,50.0,233
2024-07-15 10:28:00,49.9,233
2024-07-15 10:30:00,49.9,232
2024-07-15 10:32:00,50.2,227
2024-07-15 10:34:00,50.1,229
2024-07-15 10:36:00,50.5,229
2024-07-15 10:38:00,50.7,228
2024-07-15 10:40:00,50.6,228
2024-07-15 10:42:00,50.5,228
2024-07-15 10:44:00,50.4,229
2024-07-15 10:46:00,50.2,229
2024-07-15 10:48:00,50.3,229
2024-07-15 10:50:00,50.1,230
2024-07-15 10:52:00,50.1,232
2024-07-15 10:54:00,50.2,230
2024-07-15 10:56:00,50.3,229
2024-07-15 10:58:00,50.4,231
2024-07-15 11:00:00,50.4,233
2024-07-15 11:02:00,50.3,231
2024-07-15 11:04:00,50.1,233
2024-07-15 11:06:00,50.1,233
2024-07-15 11:08:00,50.2,236
2024-07-15 11:10:00,50.2,234
2024-07-15 11:12:00,50.6,235
2024-07-15 11:14:00,50.5,236
2024-07-15 11:16:00,50.3,236
2024-07-15 11:18:00,50.4,234
2024-07-15 11:20:00,50.0,237
2024-07-15 11:22:00,50.0,234
2024-07-15 11:24:00,50.2,234
2024-07-15 11:26:00,50.3,233
2024-07-15 11:28:00,49.9,233
2024-07-15 11:30:00,49.9,237
2024-07-15 11:32:00,49.9,236
2024-07-15 11:34:00,49.8,236
2024-07-15 11:36:00,49.6,234
2024-07-15 11:38:00,49.6,236
2024-07-15 11:40:00,49.8,238
2024-07-15 11:42:00,49.9,236
2024-07-15 11:44:00,50.0,238
2024-07-15 11:46:00,50.2,236
2024-07-15 11:48:00,50.3,236
2024-07-15 11:50:00,49.9,236
2024-07-15 11:52:00,49.9,234
2024-07-15 11:54:00,49.8,236
2024-07-15 11:56:00,49.8,234
2024-07-15 11:58:00,49.7,233
2024-07-15 12:00:00,49.8,235
2024-07-15 12:02:00,49.9,236
2024-07-15 12:04:00,50.1,237
2024-07-15 12:06:00,49.8,238
2024-07-15 12:08:00,50.1,236
2024-07-15 12:10:00,49.8,238
2024-07-15 12:12:00,49.8,238
2024-07-15 12:14:00,50.0,239
2024-07-15 12:16:00,49.9,238
2024-07-15 12:18:00,50.0,238
2024-07-15 12:20:00,50.1,239
2024-07-15 12:22:00,49.9,239
2024-07-15 12:24:00,49.7,236
2024-07-15 12:26:00,49.7,238
2024-07-15 12:28:00,50.0,236
2024-07-15 12:30:00,50.2,235
2024-07-15 12:32:00,50.4,238
2024-07-15 12:34:00,50.4,237
2024-07-15 12:36:00,50.4,233
2024-07-15 12:38:00,50.3,236
2024-07-15 12:40:00,50.4,233
2024-07-15 12:42:00,50.3,231
2024-07-15 12:44:00,50.1,231
2024-07-15 12:46:00,50.4,235
2024-07-15 12:48:00,50.5,230
2024-07-15 12:50:00,50.6,231
2024-07-15 12:52:00,50.5,232
2024-07-15 12:54:00,50.3,233
2024-07-15 12:56:00,50.6,233
2024-07-15 12:58:00,50.4,234
2024-07-15 13:00:00,50.4,233
2024-07-15 13:02:00,50.5,233
2024-07-15 13:04:00,50.4,232
2024-07-15 13:06:00,50.6,234
2024-07-15 13:08:00,50.5,232
2024-07-15 13:10:00,50.6,228
2024-07-15 13:12:00,50.4,232
2024-07-15 13:14:00,50.5,231
2024-07-15 13:16:00,50.3,232
2024-07-15 13:18:00,50.4,232
2024-07-15 13:20:00,50.3,233
2024-07-15 13:22:00,50.3,232
2024-07-15 13:24:00,50.0,236
2024-07-15 13:26:00,50.0,234
2024-07-15 13:28:00,50.1,232
2024-07-15 13:30:00,50.1,234
2024-07-15 13:32:00,50.1,231
2024-07-15 13:34:00,50.0,231
2024-07-15 13:36:00,49.8,233
2024-07-15 13:38:00,49.9,231
2024-07-15 13:40:00,50.0,233
2024-07-15 13:42:00,50.1,233
2024-07-15 13:44:00,50.2,231
2024-07-15 13:46:00,50.0,225
2024-07-15 13:48:00,50.1,226
2024-07-15 13:50:00,50.1,226
2024-07-15 13:52:00,50.2,231
2024-07-15 13:54:00,50.2,232
2024-07-15 13:56:00,50.3,232
2024-07-15 13:58:00,50.2,233
