"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-10-28 00:00:00,49.8,49.9,206,216
2024-10-28 00:02:00,49.8,49.8,208,215
2024-10-28 00:04:00,49.8,49.7,205,215
2024-10-28 00:06:00,49.8,49.8,206,216
2024-10-28 00:08:00,49.6,49.6,208,215
2024-10-28 00:10:00,49.6,49.6,204,216
2024-10-28 00:12:00,50.0,50.0,205,216
2024-10-28 00:14:00,49.5,49.5,205,215
2024-10-28 00:16:00,49.8,49.8,206,216
2024-10-28 00:18:00,50.2,50.1,204,217
2024-10-28 00:20:00,49.7,49.7,207,215
2024-10-28 00:22:00,49.8,49.7,204,216
2024-10-28 00:24:00,50.1,50.0,207,216
2024-10-28 00:26:00,49.7,49.7,206,215
2024-10-28 00:28:00,49.7,49.7,203,216
2024-10-28 00:30:00,49.6,49.7,207,215
2024-10-28 00:32:00,49.6,49.6,209,216
2024-10-28 00:34:00,49.7,49.7,207,216
2024-10-28 00:36:00,49.6,49.6,207,216
2024-10-28 00:38:00,49.8,49.8,209,216
2024-10-28 00:40:00,49.5,49.5,207,214
2024-10-28 00:42:00,49.6,49.6,207,216
2024-10-28 00:44:00,49.7,49.6,209,216
2024-10-28 00:46:00,49.7,49.8,208,217
2024-10-28 00:48:00,49.7,49.7,207,216
2024-10-28 00:50:00,49.8,49.8,209,216
2024-10-28 00:52:00,49.7,49.6,205,216
2024-10-28 00:54:00,49.7,49.7,206,216
2024-10-28 00:56:00,49.8,49.8,209,214
2024-10-28 00:58:00,49.6,49.6,207,216
2024-10-28 01:00:00,49.9,49.9,207,217
2024-10-28 01:02:00,49.7,49.6,209,216
2024-10-28 01:04:00,49.6,49.6,209,217
2024-10-28 01:06:00,50.1,50.1,207,218
2024-10-28 01:08:00,49.7,49.6,209,216
2024-10-28 01:10:00,50.0,50.0,209,218
2024-10-28 01:12:00,49.7,49.8,207,218
2024-10-28 01:14:00,49.9,49.9,209,217
2024-10-28 01:16:00,49.7,49.7,209,216
2024-10-28 01:18:00,49.9,49.9,208,219
2024-10-28 01:20:00,49.9,49.9,210,218
2024-10-28 01:22:00,50.2,50.2,211,219
2024-10-28 01:24:00,49.7,49.8,208,216
2024-10-28 01:26:00,49.8,49.8,210,216
2024-10-28 01:28:00,49.9,49.9,210,216
2024-10-28 01:30:00,49.0,49.1,207,216
2024-10-28 01:32:00,49.1,49.1,210,215
2024-10-28 01:34:00,49.3,49.2,209,216
2024-10-28 01:36:00,49.6,49.5,209,216
2024-10-28 01:38:00,49.3,49.3,210,216
2024-10-28 01:40:00,49.3,49.3,209,216
2024-10-28 01:42:00,49.3,49.3,208,218
2024-10-28 01:44:00,49.5,49.5,206,217
2024-10-28 01:46:00,49.5,49.5,211,216
2024-10-28 01:48:00,49.4,49.4,209,218
2024-10-28 01:50:00,49.5,49.6,209,219
2024-10-28 01:52:00,49.6,49.6,211,217
2024-10-28 01:54:00,49.3,49.3,209,216
2024-10-28 01:56:00,49.2,49.1,209,216
2024-10-28 01:58:00,49.3,49.2,211,216
2024-10-28 02:00:00,49.3,49.3,209,216
2024-10-28 02:02:00,49.0,49.0,209,216
2024-10-28 02:04:00,49.2,49.3,209,216
2024-10-28 02:06:00,49.3,49.3,207,217
2024-10-28 02:08:00,49.5,49.6,207,219
2024-10-28 02:10:00,49.2,49.2,209,218
2024-10-28 02:12:00,49.2,49.2,207,216
2024-10-28 02:14:00,49.2,49.2,207,219
2024-10-28 02:16:00,49.2,49.2,209,217
2024-10-28 02:18:00,49.3,49.3,207,217
2024-10-28 02:20:00,49.3,49.4,207,219
2024-10-28 02:22:00,49.2,49.2,209,218
2024-10-28 02:24:00,49.6,49.5,208,219
2024-10-28 02:26:00,49.7,49.7,209,219
2024-10-28 02:28:00,49.6,49.6,210,219
2024-10-28 02:30:00,49.3,49.2,204,219
2024-10-28 02:32:00,49.6,49.6,207,218
2024-10-28 02:34:00,49.0,49.1,211,220
2024-10-28 02:36:00,49.3,49.3,211,219
2024-10-28 02:38:00,49.3,49.3,209,219
2024-10-28 02:40:00,49.3,49.3,212,219
2024-10-28 02:42:00,49.7,49.7,213,219
2024-10-28 02:44:00,49.5,49.5,210,219
2024-10-28 02:46:00,49.6,49.6,211,219
2024-10-28 02:48:00,49.8,49.7,211,219
2024-10-28 02:50:00,49.5,49.5,209,218
2024-10-28 02:52:00,49.7,49.7,210,219
2024-10-28 02:54:00,49.8,49.8,213,218
2024-10-28 02:56:00,49.5,49.5,209,217
2024-10-28 02:58:00,49.6,49.7,210,218
2024-10-28 03:00:00,49.7,49.7,212,218
2024-10-28 03:02:00,49.3,49.2,207,217
2024-10-28 03:04:00,49.1,49.2,206,218
2024-10-28 03:06:00,49.1,49.1,211,219
2024-10-28 03:08:00,49.4,49.4,209,220
2024-10-28 03:10:00,49.6,49.6,209,221
2024-10-28 03:12:00,49.6,49.7,212,220
2024-10-28 03:14:00,49.5,49.5,209,220
2024-10-28 03:16:00,49.6,49.7,210,220
2024-10-28 03:18:00,49.4,49.5,212,219
2024-10-28 03:20:00,49.6,49.6,210,219
2024-10-28 03:22:00,49.4,49.4,210,219
2024-10-28 03:24:00,49.6,49.5,212,218
2024-10-28 03:26:00,49.3,49.4,209,219
2024-10-28 03:28:00,49.3,49.3,210,219
2024-10-28 03:30:00,49.4,49.4,212,220
2024-10-28 03:32:00,49.1,49.2,209,219
2024-10-28 03:34:00,49.0,49.1,209,218
2024-10-28 03:36:00,49.2,49.1,211,218
2024-10-28 03:38:00,49.1,49.1,209,217
2024-10-28 03:40:00,49.2,49.2,209,216
2024-10-28 03:42:00,49.2,49.2,211,216
2024-10-28 03:44:00,49.3,49.3,209,218
2024-10-28 03:46:00,49.3,49.4,209,218
2024-10-28 03:48:00,49.3,49.3,211,218
2024-10-28 03:50:00,49.5,49.4,209,219
2024-10-28 03:52:00,49.4,49.5,209,220
2024-10-28 03:54:00,49.6,49.6,213,219
2024-10-28 03:56:00,49.2,49.2,211,219
