"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-01-08 00:00:00,50.4,50.4,207,223
2024-01-08 00:02:00,50.2,50.2,204,224
2024-01-08 00:04:00,50.5,50.6,205,226
2024-01-08 00:06:00,50.2,50.2,204,224
2024-01-08 00:08:00,50.4,50.3,204,225
2024-01-08 00:10:00,50.2,50.2,206,223
2024-01-08 00:12:00,50.1,50.2,208,223
2024-01-08 00:14:00,50.3,50.3,207,223
2024-01-08 00:16:00,50.4,50.3,207,223
2024-01-08 00:18:00,50.4,50.3,205,224
2024-01-08 00:20:00,50.6,50.6,206,226
2024-01-08 00:22:00,50.4,50.4,207,224
2024-01-08 00:24:00,50.3,50.3,207,223
2024-01-08 00:26:00,50.5,50.4,207,224
2024-01-08 00:28:00,50.3,50.4,207,223
2024-01-08 00:30:00,50.5,50.5,205,224
2024-01-08 00:32:00,50.5,50.5,207,224
2024-01-08 00:34:00,50.2,50.2,207,224
2024-01-08 00:36:00,50.5,50.4,205,226
2024-01-08 00:38:00,50.2,50.3,207,225
2024-01-08 00:40:00,50.4,50.4,208,224
2024-01-08 00:42:00,50.6,50.6,207,225
2024-01-08 00:44:00,50.3,50.3,206,224
2024-01-08 00:46:00,50.5,50.4,209,224
2024-01-08 00:48:00,50.6,50.6,209,225
2024-01-08 00:50:00,50.3,50.4,207,224
2024-01-08 00:52:00,50.5,50.5,208,225
2024-01-08 00:54:00,50.6,50.5,208,226
2024-01-08 00:56:00,50.3,50.3,209,225
2024-01-08 00:58:00,50.5,50.4,207,225
2024-01-08 01:00:00,50.6,50.6,209,226
2024-01-08 01:02:00,50.4,50.4,209,225
2024-01-08 01:04:00,50.4,50.4,207,226
2024-01-08 01:06:00,50.5,50.5,207,226
2024-01-08 01:08:00,50.5,50.5,206,226
2024-01-08 01:10:00,50.4,50.4,209,226
2024-01-08 01:12:00,50.2,50.1,207,225
2024-01-08 01:14:00,50.3,50.3,209,226
2024-01-08 01:16:00,50.5,50.4,209,227
2024-01-08 01:18:00,50.5,50.5,205,228
