"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-04-29 00:00:00,50.2,50.1,207,221
2024-04-29 00:02:00,50.2,50.1,209,222
2024-04-29 00:04:00,50.1,50.1,207,221
2024-04-29 00:06:00,50.2,50.2,207,221
2024-04-29 00:08:00,50.3,50.3,208,221
2024-04-29 00:10:00,50.0,50.1,206,220
2024-04-29 00:12:00,50.1,50.2,207,221
2024-04-29 00:14:00,50.2,50.2,208,221
2024-04-29 00:16:00,50.4,50.3,207,221
2024-04-29 00:18:00,50.1,50.1,207,221
2024-04-29 00:20:00,50.1,50.1,208,221
2024-04-29 00:22:00,50.2,50.1,208,222
2024-04-29 00:24:00,50.4,50.4,207,221
2024-04-29 00:26:00,50.2,50.2,209,222
2024-04-29 00:28:00,50.3,50.4,209,223
2024-04-29 00:30:00,50.4,50.4,208,222
2024-04-29 00:32:00,50.1,50.1,204,219
2024-04-29 00:34:00,50.2,50.2,209,223
2024-04-29 00:36:00,50.1,50.1,207,221
2024-04-29 00:38:00,50.3,50.4,207,219
2024-04-29 00:40:00,50.2,50.2,209,220
2024-04-29 00:42:00,50.2,50.3,208,219
2024-04-29 00:44:00,50.3,50.3,209,221
2024-04-29 00:46:00,50.2,50.1,209,221
2024-04-29 00:48:00,50.2,50.2,210,222
2024-04-29 00:50:00,50.0,50.1,208,221
2024-04-29 00:52:00,50.2,50.2,209,222
2024-04-29 00:54:00,50.3,50.2,211,223
2024-04-29 00:56:00,50.3,50.3,210,223
2024-04-29 00:58:00,50.3,50.2,209,223
2024-04-29 01:00:00,50.2,50.3,209,223
2024-04-29 01:02:00,50.4,50.3,211,223
2024-04-29 01:04:00,50.1,50.1,209,223
2024-04-29 01:06:00,50.5,50.4,209,223
2024-04-29 01:08:00,50.2,50.2,210,223
2024-04-29 01:10:00,50.3,50.4,208,222
2024-04-29 01:12:00,50.1,50.1,208,221
2024-04-29 01:14:00,50.5,50.4,210,223
2024-04-29 01:16:00,50.3,50.3,210,223
2024-04-29 01:18:00,50.3,50.3,209,222
2024-04-29 01:20:00,50.1,50.1,211,223
2024-04-29 01:22:00,50.2,50.2,210,224
2024-04-29 01:24:00,50.3,50.3,209,223
2024-04-29 01:26:00,50.2,50.2,209,223
2024-04-29 01:28:00,50.5,50.5,210,228
2024-04-29 01:30:00,50.6,50.6,209,228
2024-04-29 01:32:00,50.5,50.5,209,228
2024-04-29 01:34:00,50.8,50.7,209,228
2024-04-29 01:36:00,50.5,50.6,209,228
2024-04-29 01:38:00,50.5,50.6,208,227
2024-04-29 01:40:00,50.7,50.6,208,228
2024-04-29 01:42:00,49.7,49.7,208,229
2024-04-29 01:44:00,50.3,50.3,207,224
2024-04-29 01:46:00,50.3,50.2,207,224
2024-04-29 01:48:00,50.2,50.3,209,225
2024-04-29 01:50:00,50.2,50.3,211,226
2024-04-29 01:52:00,50.3,50.3,209,225
2024-04-29 01:54:00,50.3,50.3,210,226
2024-04-29 01:56:00,50.3,50.4,209,226
2024-04-29 01:58:00,50.2,50.3,209,225
2024-04-29 02:00:00,50.3,50.2,208,224
2024-04-29 02:02:00,50.2,50.2,209,225
2024-04-29 02:04:00,50.2,50.2,208,224
2024-04-29 02:06:00,50.1,50.2,208,223
2024-04-29 02:08:00,50.1,50.1,210,225
2024-04-29 02:10:00,50.3,50.3,211,226
2024-04-29 02:12:00,50.2,50.2,209,224
2024-04-29 02:14:00,50.2,50.2,212,226
2024-04-29 02:16:00,50.3,50.3,211,226
2024-04-29 02:18:00,50.2,50.3,207,222
2024-04-29 02:20:00,50.2,50.2,207,222
2024-04-29 02:22:00,50.4,50.4,211,225
2024-04-29 02:24:00,50.3,50.3,209,224
2024-04-29 02:26:00,50.3,50.4,210,225
2024-04-29 02:28:00,50.3,50.3,212,226
