"Time","Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-03-25 00:00:00,50.4,50.4,207,225
2024-03-25 00:02:00,50.1,50.1,207,224
2024-03-25 00:04:00,50.3,50.4,208,226
2024-03-25 00:06:00,50.2,50.1,208,226
2024-03-25 00:08:00,50.0,50.1,207,226
2024-03-25 00:10:00,50.1,50.1,208,225
2024-03-25 00:12:00,50.4,50.4,208,227
2024-03-25 00:14:00,50.0,50.0,209,228
2024-03-25 00:16:00,50.1,50.0,208,228
2024-03-25 00:18:00,50.0,50.1,209,228
2024-03-25 00:20:00,50.1,50.0,211,230
2024-03-25 00:22:00,50.1,50.1,208,228
2024-03-25 00:24:00,50.2,50.2,207,216
2024-03-25 00:26:00,50.0,50.1,210,227
2024-03-25 00:28:00,50.0,49.9,209,227
2024-03-25 00:30:00,50.1,50.1,209,227
2024-03-25 00:32:00,50.4,50.4,209,228
2024-03-25 00:34:00,50.5,50.4,209,228
2024-03-25 00:36:00,50.5,50.5,209,228
2024-03-25 00:38:00,50.0,50.1,209,226
2024-03-25 00:40:00,50.3,50.2,208,227
2024-03-25 00:42:00,49.9,49.8,208,226
2024-03-25 00:44:00,50.2,50.3,210,228
2024-03-25 00:46:00,50.3,50.3,209,226
2024-03-25 00:48:00,50.2,50.2,208,226
2024-03-25 00:50:00,50.1,50.2,209,226
2024-03-25 00:52:00,50.4,50.4,207,226
2024-03-25 00:54:00,50.2,50.1,209,226
2024-03-25 00:56:00,50.2,50.2,209,226
2024-03-25 00:58:00,50.2,50.2,207,225
2024-03-25 01:00:00,50.1,50.2,207,226
2024-03-25 01:02:00,50.2,50.3,207,226
2024-03-25 01:04:00,50.3,50.2,207,226
2024-03-25 01:06:00,50.3,50.3,207,226
2024-03-25 01:08:00,50.2,50.1,209,226
2024-03-25 01:10:00,50.1,50.2,209,226
2024-03-25 01:12:00,50.3,50.3,209,228
2024-03-25 01:14:00,50.1,50.1,208,225
2024-03-25 01:16:00,50.4,50.4,209,227
2024-03-25 01:18:00,50.2,50.2,209,228
2024-03-25 01:20:00,50.5,50.3,209,228
2024-03-25 01:22:00,50.5,50.5,208,226
