Time,Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Generator_ON
2/1/23 5:48,50,50.1,222,223,FALSE
2/1/23 5:50,50,50,220,221,FALSE
2/1/23 5:52,49.9,50,218,219,FALSE
2/1/23 5:54,50.1,50.1,211,207,FALSE
2/1/23 5:56,50.1,50,211,207,FALSE
2/1/23 5:58,49.9,49.9,211,207,FALSE
2/1/23 6:00,50.3,50.3,212,208,FALSE
2/1/23 6:02,49.8,49.8,212,208,FALSE
2/1/23 6:04,49.8,49.8,211,207,FALSE
2/1/23 6:06,49.9,49.9,207,203,FALSE
2/1/23 6:08,49.9,49.9,209,204,FALSE
2/1/23 6:10,50.1,50.1,204,199,FALSE
2/1/23 6:12,50.1,50,210,211,FALSE
2/1/23 6:14,50,50,209,209,FALSE
2/1/23 6:16,50.3,50.3,209,211,FALSE
2/1/23 6:18,50.1,50.1,210,211,FALSE
2/1/23 6:20,50.2,50.2,211,212,FALSE
2/1/23 6:22,50.2,50.1,209,212,FALSE
2/1/23 6:24,50,50.1,207,209,FALSE
2/1/23 6:26,50.3,50.3,207,210,FALSE
2/1/23 6:28,50.3,50.3,211,213,FALSE
2/1/23 6:30,50.3,50.3,214,216,FALSE
2/1/23 6:32,50.4,50.4,203,210,FALSE
2/1/23 6:34,50.1,50.1,211,212,FALSE
2/1/23 6:36,50.2,50.2,209,211,FALSE
2/1/23 6:38,50.3,50.3,205,207,FALSE
2/1/23 6:40,50,50,202,204,FALSE
2/1/23 6:42,50.2,50.1,203,205,FALSE
2/1/23 6:44,50.2,50.3,200,202,FALSE
2/1/23 6:46,50.5,50.5,202,204,FALSE
2/1/23 6:48,50.2,50.1,202,204,FALSE
2/1/23 6:50,50.3,50.3,204,205,FALSE
2/1/23 6:52,50.2,50.2,202,204,FALSE
2/1/23 6:54,50.1,50.1,200,202,FALSE
2/1/23 6:56,50.2,50.2,204,206,FALSE
2/1/23 6:58,50.5,50.5,207,210,FALSE
2/1/23 7:00,50.3,50.2,207,210,FALSE
2/1/23 7:02,50.4,50.4,196,202,FALSE
2/1/23 7:04,50.4,50.5,197,203,FALSE
2/1/23 7:06,50.2,50.3,199,204,FALSE
2/1/23 7:08,50.3,50.3,199,205,FALSE
2/1/23 7:10,50.3,50.3,197,203,FALSE
2/1/23 7:12,50.1,50.1,202,207,FALSE
2/1/23 7:14,50.4,50.3,214,216,FALSE
2/1/23 7:16,50.4,50.4,202,210,FALSE
2/1/23 7:18,50.4,50.3,199,207,FALSE
2/1/23 7:20,50.1,50.2,195,204,FALSE
2/1/23 7:22,50.2,50.2,206,208,FALSE
2/1/23 7:24,50.2,50.2,209,211,FALSE
2/1/23 7:26,50.4,50.4,211,212,FALSE
2/1/23 7:28,50.2,50.2,209,210,FALSE
2/1/23 7:30,50.4,50.5,210,212,FALSE
2/1/23 7:32,50.3,50.3,209,210,FALSE
2/1/23 7:34,50.2,50.2,207,209,FALSE
2/1/23 7:36,50.2,50.3,199,207,FALSE
2/1/23 7:38,50.2,50.2,197,202,FALSE
2/1/23 7:40,50.3,50.3,203,207,FALSE
2/1/23 7:42,50.2,50.2,202,207,FALSE
2/1/23 7:44,50.1,50.1,203,207,FALSE
2/1/23 7:46,50.1,50.1,208,209,FALSE
2/1/23 7:48,50.2,50.2,209,211,FALSE
2/1/23 7:50,50.3,50.3,207,208,FALSE
2/1/23 7:52,50.6,50.7,208,210,FALSE
2/1/23 7:54,50.4,50.3,205,209,FALSE
2/1/23 7:56,50.4,50.4,200,205,FALSE
2/1/23 7:58,50.3,50.3,199,204,FALSE
2/1/23 8:00,50.2,50.3,197,201,FALSE
2/1/23 8:02,50.4,50.3,199,202,FALSE
2/1/23 8:04,50.3,50.2,199,202,FALSE
2/1/23 8:06,50.2,50.1,199,201,FALSE
2/1/23 8:08,50.2,50.2,199,202,FALSE
2/1/23 8:10,50,49.9,192,194,FALSE
2/1/23 8:12,50.3,50.3,196,198,FALSE
2/1/23 8:14,50.2,50.1,198,201,FALSE
2/1/23 8:16,50.2,50.2,199,202,FALSE
2/1/23 8:18,50.4,50.3,199,201,FALSE
2/1/23 8:20,50.4,50.4,197,201,FALSE
2/1/23 8:22,50.4,50.4,199,203,FALSE
2/1/23 8:24,50.2,50.1,199,202,FALSE
2/1/23 8:26,50.2,50.2,199,201,FALSE
2/1/23 8:28,50.5,50.4,197,199,FALSE
2/1/23 8:30,50.1,50.1,198,201,FALSE
2/1/23 8:32,50.2,50.2,199,201,FALSE
2/1/23 8:34,50.1,50,193,197,FALSE
2/1/23 8:36,50.3,50.4,197,200,FALSE
2/1/23 8:38,50.5,50.6,197,199,FALSE
2/1/23 8:40,50.3,50.3,196,199,FALSE
2/1/23 8:42,50.1,50.1,198,202,FALSE
2/1/23 8:44,50,50.1,191,189,FALSE
2/1/23 8:46,50.2,50.2,191,188,FALSE
2/1/23 8:48,50.1,50.1,194,197,FALSE
2/1/23 8:50,50.3,50.2,192,196,FALSE
2/1/23 8:52,50.1,50.1,194,197,FALSE
2/1/23 8:54,50,50,193,195,FALSE
2/1/23 8:56,50.4,50.4,194,197,FALSE
2/1/23 8:58,50.2,50.1,197,202,FALSE
2/1/23 9:00,50.4,50.4,195,197,FALSE
2/1/23 9:02,50.3,50.3,195,198,FALSE
2/1/23 9:04,50.2,50.2,193,196,FALSE
2/1/23 9:06,50.2,50.1,191,193,FALSE
2/1/23 9:08,50.1,50.2,194,197,FALSE
2/1/23 9:10,50.1,50.2,194,198,FALSE
2/1/23 9:12,49.9,49.9,189,192,FALSE
2/1/23 9:14,50.3,50.2,191,194,FALSE
2/1/23 9:16,50.2,50.2,192,196,FALSE
2/1/23 9:18,50.3,50.3,191,194,FALSE
2/1/23 9:20,50.3,50.3,190,192,FALSE
2/1/23 9:22,50.5,50.5,188,192,FALSE
2/1/23 9:24,50,50.2,187,190,FALSE
2/1/23 9:26,50.3,50.2,192,195,FALSE
2/1/23 9:28,50.1,50.1,194,198,FALSE
2/1/23 9:30,50,50.1,195,199,FALSE
2/1/23 9:32,50,50,187,190,FALSE
2/1/23 9:34,50.1,50.1,185,188,FALSE
2/1/23 9:36,50.2,50.2,187,193,FALSE
2/1/23 9:38,50.1,50.1,193,199,FALSE
2/1/23 9:40,50.4,50.3,196,198,FALSE
2/1/23 9:42,50.4,50.4,194,198,FALSE
2/1/23 9:44,50.3,50.3,200,203,FALSE
2/1/23 9:46,50.1,50.1,195,198,FALSE
2/1/23 9:48,50.2,50.2,194,197,FALSE
2/1/23 9:50,50.4,50.3,197,199,FALSE
2/1/23 9:52,50.3,50.2,196,199,FALSE
2/1/23 9:54,50,49.9,194,197,FALSE
2/1/23 9:56,50.1,50.1,194,198,FALSE
2/1/23 9:58,49.9,49.8,197,199,FALSE
2/1/23 10:00,50,50.1,194,197,FALSE
2/1/23 10:02,49.7,49.7,187,194,FALSE
2/1/23 10:04,50.3,50.2,190,196,FALSE
2/1/23 10:06,50,50,190,196,FALSE
2/1/23 10:08,50.5,50.5,187,193,FALSE
2/1/23 10:10,50.4,50.3,194,199,FALSE
2/1/23 10:12,50.5,50.5,191,197,FALSE
2/1/23 10:14,50.2,50.2,186,192,FALSE
2/1/23 10:16,50.3,50.3,188,195,FALSE
2/1/23 10:18,50.2,50.2,191,197,FALSE
2/1/23 10:20,50.1,50.1,190,197,FALSE
2/1/23 10:22,49.9,50,192,196,FALSE
2/1/23 10:24,50.1,50,197,200,FALSE
2/1/23 10:26,50,50,199,201,FALSE
2/1/23 10:28,50.1,50.1,199,203,FALSE
2/1/23 10:30,50.2,50.2,200,203,FALSE
2/1/23 10:32,50.3,50.3,197,199,FALSE
2/1/23 10:34,50.2,50.1,196,199,FALSE
2/1/23 10:36,50,50,195,199,FALSE
2/1/23 10:38,50.3,50.2,194,197,FALSE
2/1/23 10:40,50.2,50.2,194,198,FALSE
2/1/23 10:42,50.2,50.2,190,194,FALSE
2/1/23 10:44,50.1,50.1,192,195,FALSE
2/1/23 10:46,50.1,50,196,199,FALSE
2/1/23 10:48,49.7,49.7,193,197,FALSE
2/1/23 10:50,50.2,50.1,197,200,FALSE
2/1/23 10:52,49.9,49.9,196,199,FALSE
2/1/23 10:54,50.3,50.4,194,198,FALSE
2/1/23 10:56,50.2,50.2,192,196,FALSE
2/1/23 10:58,50.3,50.2,194,197,FALSE
2/1/23 11:00,50.2,50.2,191,194,FALSE
2/1/23 11:02,50.2,50.2,187,191,FALSE
2/1/23 11:04,50,50.1,188,192,FALSE
2/1/23 11:06,49.8,49.8,183,187,FALSE
2/1/23 11:08,50.3,50.3,187,191,FALSE
2/1/23 11:10,50.5,50.4,185,187,FALSE
2/1/23 11:12,50.2,50.2,190,194,FALSE
2/1/23 11:14,50.1,50.1,190,194,FALSE
2/1/23 11:16,50,50.1,182,185,FALSE
2/1/23 11:18,50.1,50.1,194,199,FALSE
2/1/23 11:20,50.2,50.2,194,198,FALSE
2/1/23 11:22,50,50,192,194,FALSE
2/1/23 11:24,50,50.1,182,188,FALSE
2/1/23 11:26,50.3,50.3,182,188,FALSE
2/1/23 11:28,50.3,50.3,183,189,FALSE
2/1/23 11:30,50.2,50.2,187,190,FALSE
2/1/23 11:32,50,50,191,194,FALSE
2/1/23 11:34,50.2,50.2,187,190,FALSE
2/1/23 11:36,50.3,50.3,192,194,FALSE
2/1/23 11:38,50.3,50.3,190,194,FALSE
2/1/23 11:40,50.2,50.3,182,186,FALSE
2/1/23 11:42,50,50,181,185,FALSE
2/1/23 11:44,49.7,49.7,181,185,FALSE
2/1/23 11:46,50,50,185,188,FALSE
2/1/23 11:48,50.1,50.1,187,190,FALSE
2/1/23 11:50,50.3,50.3,190,192,FALSE
2/1/23 11:52,50,50,183,187,FALSE
2/1/23 11:54,50.2,50.1,186,189,FALSE
2/1/23 11:56,50,50,184,186,FALSE
2/1/23 11:58,49.8,49.7,185,188,FALSE
2/1/23 12:00,49.5,49.6,180,184,FALSE
2/1/23 12:02,49.8,49.9,180,182,FALSE
2/1/23 12:04,50.1,50.1,182,186,FALSE
2/1/23 12:06,50.1,50.1,182,187,FALSE
2/1/23 12:08,50.3,50.3,178,181,FALSE
2/1/23 12:10,50,49.9,176,180,FALSE
2/1/23 12:12,50.1,50.1,175,179,FALSE
2/1/23 12:14,50,50,178,180,FALSE
2/1/23 12:16,49.8,49.8,184,187,FALSE
2/1/23 12:18,50,50,182,185,FALSE
2/1/23 12:20,50,49.9,177,180,FALSE
2/1/23 12:22,50,50.1,175,178,FALSE
2/1/23 12:24,50.2,50.1,177,180,FALSE
2/1/23 12:26,49.9,49.9,179,181,FALSE
2/1/23 12:28,50.1,50,180,182,FALSE
2/1/23 12:30,49.9,49.9,178,181,FALSE
2/1/23 12:32,49.9,50,181,184,FALSE
2/1/23 12:34,49.9,49.9,180,182,FALSE
2/1/23 12:36,49.9,50,182,185,FALSE
2/1/23 12:38,50.1,50,182,186,FALSE
2/1/23 12:40,50.2,50.1,182,185,FALSE
2/1/23 12:42,50.1,50.1,182,185,FALSE
2/1/23 12:44,50.1,50.1,186,189,FALSE
2/1/23 12:46,50.2,50.2,186,188,FALSE
2/1/23 12:48,50,50,185,187,FALSE
2/1/23 12:50,49.6,49.6,180,182,FALSE
2/1/23 12:52,49.8,49.8,185,187,FALSE
2/1/23 12:54,49.9,50,185,187,FALSE
2/1/23 12:56,50,50,184,187,FALSE
2/1/23 12:58,50.2,50.2,187,190,FALSE
2/1/23 13:00,50.1,50.1,187,190,FALSE
2/1/23 13:02,50.2,50.2,185,188,FALSE
2/1/23 13:04,50.2,50.2,188,185,FALSE
2/1/23 13:06,50.1,50.1,189,186,FALSE
2/1/23 13:08,50.2,50.2,188,186,FALSE
2/1/23 13:10,50.1,50.2,187,190,FALSE
2/1/23 13:12,49.9,50,188,190,FALSE
2/1/23 13:14,50,49.9,180,186,FALSE
2/1/23 13:16,49.7,49.7,182,187,FALSE
2/1/23 13:18,50,50,182,187,FALSE
2/1/23 13:20,50.2,50.2,182,188,FALSE
2/1/23 13:22,50.2,50.3,185,190,FALSE
2/1/23 13:24,50,50,185,187,FALSE
2/1/23 13:26,50,50,185,187,FALSE
2/1/23 13:28,50,50,187,190,FALSE
2/1/23 13:30,50,50,188,191,FALSE
2/1/23 13:32,49.8,49.8,187,190,FALSE
2/1/23 13:34,50.1,50,185,188,FALSE
2/1/23 13:36,50.3,50.3,182,185,FALSE
2/1/23 13:38,50.2,50.2,189,191,FALSE
2/1/23 13:40,50,49.9,189,192,FALSE
2/1/23 13:42,49.9,49.9,187,190,FALSE
2/1/23 13:44,50.1,50.1,187,190,FALSE
2/1/23 13:46,50,50,186,189,FALSE
2/1/23 13:48,50,50,184,187,FALSE
2/1/23 13:50,50,50,185,187,FALSE
2/1/23 13:52,49.8,49.7,186,188,FALSE
2/1/23 13:54,50.1,50.1,187,190,FALSE
2/1/23 13:56,49.9,49.8,187,190,FALSE
2/1/23 13:58,49.9,49.9,182,184,FALSE
2/1/23 14:00,49.9,49.9,187,191,FALSE
2/1/23 14:02,49.9,49.8,185,187,FALSE
2/1/23 14:04,49.9,49.9,183,186,FALSE
2/1/23 14:06,50.1,50,184,187,FALSE
2/1/23 14:08,50.3,50.3,186,189,FALSE
2/1/23 14:10,50,50,182,185,FALSE
2/1/23 14:12,50.2,50.2,186,189,FALSE
2/1/23 14:14,50,50,182,185,FALSE
2/1/23 14:16,50.3,50.3,188,190,FALSE
2/1/23 14:18,50.1,50.1,186,189,FALSE
2/1/23 14:20,50,50,186,190,FALSE
2/1/23 14:22,50,50,193,195,FALSE
2/1/23 14:24,50.2,50.2,190,192,FALSE
2/1/23 14:26,50,50,194,197,FALSE
2/1/23 14:28,50.1,50.1,192,194,FALSE
2/1/23 14:30,49.9,49.8,197,199,FALSE
2/1/23 14:32,50,50,191,194,FALSE
2/1/23 14:34,50,49.9,192,194,FALSE
2/1/23 14:36,49.9,49.8,194,197,FALSE
2/1/23 14:38,50,49.9,187,191,FALSE
2/1/23 14:40,49.7,49.7,191,194,FALSE
2/1/23 14:42,49.9,50,190,193,FALSE
2/1/23 14:44,49.9,49.9,193,195,FALSE
2/1/23 14:46,49.9,50,187,190,FALSE
2/1/23 14:48,49.8,49.7,188,192,FALSE
2/1/23 14:50,50,49.9,193,196,FALSE
2/1/23 14:52,49.9,49.9,189,192,FALSE
2/1/23 14:54,50.1,50,192,195,FALSE
2/1/23 14:56,50.1,50,192,194,FALSE
2/1/23 14:58,49.8,49.8,195,199,FALSE
2/1/23 15:00,49.8,49.9,194,199,FALSE
2/1/23 15:02,49.8,49.8,194,199,FALSE
2/1/23 15:04,49.7,49.7,191,196,FALSE
2/1/23 15:06,50,50,189,192,FALSE
2/1/23 15:08,49.8,49.7,191,192,FALSE
2/1/23 15:10,49.6,49.6,187,191,FALSE
2/1/23 15:12,50.5,50.5,186,190,FALSE
2/1/23 15:14,50.8,50.9,187,190,FALSE
2/1/23 15:16,50.5,50.3,186,189,FALSE
2/1/23 15:18,50,49.9,180,183,FALSE
2/1/23 15:20,50.1,50.2,181,185,FALSE
2/1/23 15:22,50.4,50.3,182,184,FALSE
2/1/23 15:24,50,50.1,180,185,FALSE
2/1/23 15:26,50.6,50.5,182,186,FALSE
2/1/23 15:28,50.5,50.5,186,190,FALSE
2/1/23 15:30,50.7,50.7,181,185,FALSE
2/1/23 15:32,50.4,50.5,185,187,FALSE
2/1/23 15:34,50.4,50.3,182,185,FALSE
2/1/23 15:36,50.6,50.6,181,185,FALSE
2/1/23 15:38,50.1,50.1,180,185,FALSE
2/1/23 15:40,50.3,50.3,182,185,FALSE
2/1/23 15:42,50.3,50.2,179,182,FALSE
2/1/23 15:44,50.2,50.2,177,179,FALSE
2/1/23 15:46,50.2,50.2,180,183,FALSE
2/1/23 15:48,50.5,50.5,175,179,FALSE
2/1/23 15:50,50.4,50.4,167,170,FALSE
2/1/23 15:52,50.5,50.6,171,175,FALSE
2/1/23 15:54,50,50,174,178,FALSE
2/1/23 15:56,50.5,50.5,177,180,FALSE
2/1/23 15:58,50.5,50.4,175,178,FALSE
2/1/23 16:00,50.6,50.6,181,183,FALSE
2/1/23 16:02,50.7,50.6,175,180,FALSE
2/1/23 16:04,50.3,50.2,183,185,FALSE
2/1/23 16:06,50.6,50.6,182,185,FALSE
2/1/23 16:08,50.5,50.5,182,183,FALSE
2/1/23 16:10,50.4,50.3,184,185,FALSE
2/1/23 16:12,50.6,50.6,182,184,FALSE
2/1/23 16:14,50.5,50.4,177,180,FALSE
2/1/23 16:16,50.3,50.2,177,181,FALSE
2/1/23 16:18,50.2,50.1,179,182,FALSE
2/1/23 16:20,50.4,50.4,178,182,FALSE
2/1/23 16:22,50.3,50.4,180,183,FALSE
2/1/23 16:24,50.6,50.5,186,187,FALSE
2/1/23 16:26,50.2,50.2,185,187,FALSE
2/1/23 16:28,50.7,50.7,184,187,FALSE
2/1/23 16:30,50.6,50.7,185,186,FALSE
2/1/23 16:32,50.5,50.4,187,188,FALSE
2/1/23 16:34,50.7,50.7,183,187,FALSE
2/1/23 16:36,50.6,50.6,187,190,FALSE
2/1/23 16:38,50.4,50.4,186,188,FALSE
2/1/23 16:40,50.2,50.2,182,185,FALSE
2/1/23 16:42,50.3,50.3,182,185,FALSE
2/1/23 16:44,50.6,50.6,182,185,FALSE
2/1/23 16:46,50.7,50.7,185,188,FALSE
2/1/23 16:48,50.7,50.8,185,188,FALSE
2/1/23 16:50,50.5,50.5,183,185,FALSE
2/1/23 16:52,50.2,50.3,179,181,FALSE
2/1/23 16:54,50.2,50.3,184,187,FALSE
2/1/23 16:56,50.4,50.4,190,192,FALSE
2/1/23 16:58,50.3,50.3,185,187,FALSE
2/1/23 17:00,50.4,50.4,185,189,FALSE
2/1/23 17:02,50.3,50.3,187,190,FALSE
2/1/23 17:04,50.5,50.5,182,185,FALSE
2/1/23 17:06,50.4,50.3,182,185,FALSE
2/1/23 17:08,50.5,50.5,184,186,FALSE
