Time,Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Generator_ON
9/2/24 3:46,50.5,50.4,212,222,FALSE
9/2/24 3:48,50.3,50.3,211,221,FALSE
9/2/24 3:50,50.4,50.3,211,221,FALSE
9/2/24 3:52,50.3,50.3,212,221,FALSE
9/2/24 3:54,50.3,50.3,212,222,FALSE
9/2/24 3:56,50.2,50.2,211,221,FALSE
9/2/24 3:58,50.3,50.3,212,222,FALSE
9/2/24 4:00,50.5,50.4,214,223,FALSE
9/2/24 4:02,50.3,50.3,214,223,FALSE
9/2/24 4:04,50.3,50.3,213,223,FALSE
9/2/24 4:06,50.3,50.3,213,222,FALSE
9/2/24 4:08,50.5,50.5,212,221,FALSE
9/2/24 4:10,50.3,50.3,214,223,FALSE
9/2/24 4:12,50.2,50.3,213,222,FALSE
9/2/24 4:14,50.3,50.3,212,222,FALSE
9/2/24 4:16,50.4,50.4,212,222,FALSE
9/2/24 4:18,50.3,50.3,212,223,FALSE
9/2/24 4:20,50.3,50.3,211,221,FALSE
9/2/24 4:22,50.3,50.2,212,221,FALSE
9/2/24 4:24,50.4,50.3,214,223,FALSE
9/2/24 4:26,50.4,50.3,214,223,FALSE
9/2/24 4:28,50.3,50.4,214,223,FALSE
9/2/24 4:30,50.3,50.3,214,223,FALSE
9/2/24 4:32,50.3,50.3,215,224,FALSE
9/2/24 4:34,50.3,50.2,215,224,FALSE
9/2/24 4:36,50.3,50.2,215,224,FALSE
9/2/24 4:38,50.2,50.3,215,224,FALSE
9/2/24 4:40,50.5,50.5,215,225,FALSE
9/2/24 4:42,50.3,50.3,216,225,FALSE
9/2/24 4:44,50.3,50.3,216,225,FALSE
9/2/24 4:46,50.3,50.3,216,224,FALSE
9/2/24 4:48,50.3,50.3,215,225,FALSE
9/2/24 4:50,50.3,50.3,214,224,FALSE
9/2/24 4:52,50.2,50.2,215,224,FALSE
9/2/24 4:54,50.2,50.2,214,223,FALSE
9/2/24 4:56,50.3,50.4,216,225,FALSE
9/2/24 4:58,50.2,50.2,213,226,FALSE
9/2/24 5:00,50.2,50.2,212,226,FALSE
9/2/24 5:02,50.2,50.2,212,226,FALSE
9/2/24 5:04,50.2,50.2,212,226,FALSE
9/2/24 5:06,50.2,50.3,210,224,FALSE
9/2/24 5:08,50.1,50.1,210,224,FALSE
9/2/24 5:10,50.2,50.1,209,223,FALSE
9/2/24 5:12,50.3,50.3,207,221,FALSE
9/2/24 5:14,50.3,50.2,210,224,FALSE
9/2/24 5:16,50.1,50.1,210,224,FALSE
9/2/24 5:18,50.3,50.3,211,225,FALSE
9/2/24 5:20,50.2,50.1,210,224,FALSE
9/2/24 5:22,50.3,50.3,209,223,FALSE
9/2/24 5:24,50.1,50.2,209,223,FALSE
9/2/24 5:26,50.1,50.2,208,222,FALSE
9/2/24 5:28,50.1,50.2,209,222,FALSE
9/2/24 5:30,50.2,50.2,208,221,FALSE
9/2/24 5:32,50.2,50.2,208,221,FALSE
9/2/24 5:34,50.1,50.2,210,223,FALSE
9/2/24 5:36,50.2,50.2,209,221,FALSE
9/2/24 5:38,50.1,50.1,207,219,FALSE
9/2/24 5:40,50.1,50.1,209,219,FALSE
9/2/24 5:42,50.1,50.1,208,218,FALSE
9/2/24 5:44,50.2,50.3,207,218,FALSE
9/2/24 5:46,50,50,209,219,FALSE
9/2/24 5:48,50,50.1,209,219,FALSE
9/2/24 5:50,50.1,50.1,209,219,FALSE
9/2/24 5:52,50.2,50.2,207,216,FALSE
9/2/24 5:54,50,50,209,219,FALSE
9/2/24 5:56,50.2,50.3,209,219,FALSE
9/2/24 5:58,50,50,207,217,FALSE
9/2/24 6:00,50.3,50.3,206,209,FALSE
9/2/24 6:02,50.1,50.1,204,210,FALSE
9/2/24 6:04,50.1,50.1,206,210,FALSE
9/2/24 6:06,50.2,50.2,209,219,FALSE
9/2/24 6:08,50.1,50.1,209,219,FALSE
9/2/24 6:10,50.1,50,208,219,FALSE
9/2/24 6:12,50.1,50.2,209,219,FALSE
9/2/24 6:14,50.1,50.1,207,219,FALSE
9/2/24 6:16,50.1,50.1,206,217,FALSE
9/2/24 6:18,50,50.1,205,217,FALSE
9/2/24 6:20,50,50,205,217,FALSE
9/2/24 6:22,50,50,207,219,FALSE
9/2/24 6:24,50,50,207,220,FALSE
9/2/24 6:26,50,50,207,221,FALSE
9/2/24 6:28,50.1,50.2,204,217,FALSE
9/2/24 6:30,50,50,206,218,FALSE
9/2/24 6:32,50,50,207,222,FALSE
9/2/24 6:34,50.1,50.1,204,223,FALSE
9/2/24 6:36,50.1,50.1,205,222,FALSE
9/2/24 6:38,50,50.1,207,219,FALSE
9/2/24 6:40,50.1,50,205,214,FALSE
9/2/24 6:42,50.1,50.1,208,218,FALSE
9/2/24 6:44,50.1,50.1,206,213,FALSE
9/2/24 6:46,50,50.1,205,208,FALSE
9/2/24 6:48,50.3,50.4,205,207,FALSE
9/2/24 6:50,50.1,50,202,207,FALSE
9/2/24 6:52,49.9,50,205,205,FALSE
9/2/24 6:54,49.9,49.9,204,210,FALSE
9/2/24 6:56,50.1,50,206,211,FALSE
9/2/24 6:58,50.3,50.3,203,200,FALSE
9/2/24 7:00,50,50,204,197,FALSE
9/2/24 7:02,50,50,204,198,FALSE
9/2/24 7:04,49.9,49.9,201,194,FALSE
9/2/24 7:06,49.8,49.9,204,197,FALSE
9/2/24 7:08,50.2,50.1,204,209,FALSE
9/2/24 7:10,49.8,49.9,199,198,FALSE
9/2/24 7:12,50,49.9,205,199,FALSE
9/2/24 7:14,50,50,206,201,FALSE
9/2/24 7:16,49.8,49.7,202,204,FALSE
9/2/24 7:18,49.8,49.8,204,209,FALSE
9/2/24 7:20,50,49.9,204,209,FALSE
9/2/24 7:22,50,50,205,214,FALSE
9/2/24 7:24,49.9,50,202,211,FALSE
9/2/24 7:26,50,50,207,211,FALSE
9/2/24 7:28,49.9,49.9,202,210,FALSE
9/2/24 7:30,49.8,49.8,202,203,FALSE
9/2/24 7:32,50,50,206,202,FALSE
9/2/24 7:34,50,49.9,206,203,FALSE
9/2/24 7:36,49.9,49.9,204,209,FALSE
9/2/24 7:38,49.8,49.8,204,209,FALSE
9/2/24 7:40,49.8,49.8,204,207,FALSE
9/2/24 7:42,49.9,49.9,203,207,FALSE
9/2/24 7:44,49.6,49.6,204,206,FALSE
9/2/24 7:46,49.6,49.6,205,202,FALSE
9/2/24 7:48,49.5,49.5,202,199,FALSE
9/2/24 7:50,49.5,49.5,200,197,FALSE
9/2/24 7:52,49.5,49.5,202,197,FALSE
9/2/24 7:54,49.7,49.7,207,200,FALSE
9/2/24 7:56,49.4,49.4,201,194,FALSE
9/2/24 7:58,49.4,49.4,203,195,FALSE
9/2/24 8:00,49.7,49.6,204,193,FALSE
9/2/24 8:02,49.3,49.4,203,194,FALSE
9/2/24 8:04,49.5,49.5,207,193,FALSE
9/2/24 8:06,49.5,49.4,206,193,FALSE
9/2/24 8:08,49.3,49.2,201,189,FALSE
9/2/24 8:10,49.6,49.6,203,188,FALSE
9/2/24 8:12,49.3,49.4,204,186,FALSE
9/2/24 8:14,49.7,49.7,196,182,FALSE
9/2/24 8:16,49.5,49.4,194,180,FALSE
9/2/24 8:18,49.3,49.3,197,178,FALSE
9/2/24 8:20,49.2,49.3,198,177,FALSE
9/2/24 8:22,49.6,49.6,198,182,FALSE
9/2/24 8:24,49.8,49.8,200,183,FALSE
9/2/24 8:26,49.5,49.6,204,189,FALSE
9/2/24 8:28,49.4,49.4,202,189,FALSE
9/2/24 8:30,49.4,49.4,202,188,FALSE
9/2/24 8:32,49.3,49.3,202,185,FALSE
9/2/24 8:34,49.2,49.3,202,190,FALSE
9/2/24 8:36,49.4,49.5,200,190,FALSE
9/2/24 8:38,49.4,49.4,199,189,FALSE
9/2/24 8:40,49.7,49.7,199,187,FALSE
9/2/24 8:42,49.6,49.6,199,190,FALSE
9/2/24 8:44,49.4,49.5,202,190,FALSE
9/2/24 8:46,49.7,49.3,203,187,FALSE
9/2/24 8:48,49.4,49.5,204,202,FALSE
9/2/24 8:50,49.5,49.5,202,194,FALSE
9/2/24 8:52,49.6,49.5,200,194,FALSE
9/2/24 8:54,49.6,49.5,199,188,FALSE
9/2/24 8:56,49.4,49.5,202,188,FALSE
9/2/24 8:58,49,49.1,199,190,FALSE
9/2/24 9:00,49.3,49.4,199,181,FALSE
9/2/24 9:02,49.7,49.7,199,182,FALSE
9/2/24 9:04,49.4,49.4,200,181,FALSE
9/2/24 9:06,49.4,49.4,195,176,FALSE
9/2/24 9:08,49.3,49.3,198,180,FALSE
9/2/24 9:10,49.3,49.2,201,190,FALSE
9/2/24 9:12,49.3,49.3,200,199,FALSE
9/2/24 9:14,49.4,49.4,201,200,FALSE
9/2/24 9:16,49.6,49.6,202,197,FALSE
9/2/24 9:18,49.5,49.5,201,187,FALSE
9/2/24 9:20,49.2,49.2,202,185,FALSE
9/2/24 9:22,49.6,49.6,200,186,FALSE
9/2/24 9:24,49.5,49.5,201,192,FALSE
9/2/24 9:26,49.3,49.3,202,194,FALSE
9/2/24 9:28,49.1,49.1,203,197,FALSE
9/2/24 9:30,48.9,48.9,197,187,FALSE
9/2/24 9:32,49.2,49.2,201,190,FALSE
9/2/24 9:34,49.6,49.6,200,190,FALSE
9/2/24 9:36,49.4,49.4,202,192,FALSE
9/2/24 9:38,49.5,49.5,200,189,FALSE
9/2/24 9:40,49.2,49.2,202,194,FALSE
9/2/24 9:42,49.3,49.3,203,197,FALSE
9/2/24 9:44,49.2,49.3,202,196,FALSE
9/2/24 9:46,49.3,49.3,199,194,FALSE
9/2/24 9:48,49.5,49.5,203,195,FALSE
9/2/24 9:50,49.8,49.8,200,194,FALSE
9/2/24 9:52,49.7,49.8,204,196,FALSE
9/2/24 9:54,49.4,49.4,204,194,FALSE
9/2/24 9:56,49.3,49.3,199,186,FALSE
9/2/24 9:58,49.4,49.4,198,186,FALSE
9/2/24 10:00,49.2,49.2,203,191,FALSE
9/2/24 10:02,49.6,49.5,201,197,FALSE
9/2/24 10:04,49.5,49.6,197,194,FALSE
9/2/24 10:06,49.6,49.6,202,193,FALSE
9/2/24 10:08,49.2,49.1,196,185,FALSE
9/2/24 10:10,49.3,49.4,199,186,FALSE
9/2/24 10:12,49.8,49.8,201,189,FALSE
9/2/24 10:14,49.5,49.6,201,190,FALSE
9/2/24 10:16,49.4,49.4,194,180,FALSE
9/2/24 10:18,49.3,49.2,199,187,FALSE
9/2/24 10:20,49.4,49.4,199,187,FALSE
9/2/24 10:22,49.7,49.7,199,186,FALSE
9/2/24 10:24,6452,2457,0,0,FALSE
9/2/24 10:26,4926,5556,0,0,FALSE
9/2/24 10:28,6536,7874,0,0,FALSE
9/2/24 10:30,50,50.1,216,233,TRUE
9/2/24 10:32,50.2,50.2,218,235,TRUE
9/2/24 10:34,49.9,49.9,219,241,TRUE
9/2/24 10:36,49.9,49.9,218,240,TRUE
9/2/24 10:38,49.9,49.9,215,238,TRUE
9/2/24 10:40,49.9,49.9,217,239,TRUE
9/2/24 10:42,49.8,49.9,215,238,TRUE
9/2/24 10:44,49.7,49.8,214,237,TRUE
9/2/24 10:46,49.8,49.7,216,238,TRUE
9/2/24 10:48,49.8,49.8,216,238,TRUE
9/2/24 10:50,49.7,49.7,208,236,TRUE
9/2/24 10:52,49.7,49.6,210,237,TRUE
9/2/24 10:54,49.7,49.7,211,237,TRUE
9/2/24 10:56,49.7,49.8,214,237,TRUE
9/2/24 10:58,49.7,49.8,213,236,TRUE
9/2/24 11:00,49.7,49.5,213,234,TRUE
9/2/24 11:02,49.6,49.6,212,234,TRUE
9/2/24 11:04,49.6,49.6,211,233,TRUE
9/2/24 11:06,49.7,49.8,215,236,TRUE
9/2/24 11:08,50.2,50.3,217,238,TRUE
9/2/24 11:10,50.9,50.7,214,237,TRUE
9/2/24 11:12,51.1,51.1,214,235,TRUE
9/2/24 11:14,51.1,50.7,216,238,TRUE
9/2/24 11:16,50.9,50.8,214,236,TRUE
9/2/24 11:18,50.8,50.9,216,237,TRUE
9/2/24 11:20,50.7,50.9,216,237,TRUE
9/2/24 11:22,50.8,50.8,216,238,TRUE
9/2/24 11:24,50.8,50.8,217,238,TRUE
9/2/24 11:26,50.6,50.7,217,238,TRUE
9/2/24 11:28,50.8,50.9,216,238,TRUE
9/2/24 11:30,50.9,50.9,214,235,TRUE
9/2/24 11:32,50.8,50.9,216,236,TRUE
9/2/24 11:34,50.5,50.5,213,234,TRUE
9/2/24 11:36,50.6,50.7,213,233,TRUE
9/2/24 11:38,50.7,50.7,213,231,TRUE
9/2/24 11:40,50.5,50.5,211,231,TRUE
9/2/24 11:42,50.6,50.4,211,231,TRUE
9/2/24 11:44,50.6,50.5,211,229,TRUE
9/2/24 11:46,50.5,50.5,211,228,TRUE
9/2/24 11:48,50.5,50.4,214,231,TRUE
9/2/24 11:50,50.6,50.5,215,231,TRUE
9/2/24 11:52,50.7,50.7,217,233,TRUE
9/2/24 11:54,50.5,50.5,214,231,TRUE
9/2/24 11:56,50.6,50.7,217,233,TRUE
9/2/24 11:58,50.6,50.6,217,233,TRUE
9/2/24 12:00,50.7,50.7,214,232,TRUE
9/2/24 12:02,50.7,50.6,216,232,TRUE
9/2/24 12:04,50.5,50.4,214,230,TRUE
9/2/24 12:06,50.5,50.4,211,228,TRUE
9/2/24 12:08,50.5,50.6,214,230,TRUE
9/2/24 12:10,50.8,50.8,215,231,TRUE
9/2/24 12:12,50.7,50.6,214,231,TRUE
9/2/24 12:14,50.7,50.7,213,230,TRUE
9/2/24 12:16,50.7,50.7,215,234,TRUE
9/2/24 12:18,50.8,50.7,216,231,TRUE
9/2/24 12:20,50.7,50.7,214,231,TRUE
9/2/24 12:22,50.7,50.7,216,231,TRUE
9/2/24 12:24,50.5,50.4,218,235,TRUE
9/2/24 12:26,50.3,50.3,216,233,TRUE
9/2/24 12:28,50.3,50.3,215,231,TRUE
9/2/24 12:30,50.4,50.4,214,230,TRUE
9/2/24 12:32,50.6,50.6,212,231,TRUE
9/2/24 12:34,50.7,50.6,213,231,TRUE
9/2/24 12:36,50.5,50.5,216,233,TRUE
9/2/24 12:38,50.4,50.2,214,233,TRUE
9/2/24 12:40,50.3,50.3,209,232,TRUE
9/2/24 12:42,50.2,50.2,210,231,TRUE
9/2/24 12:44,50.3,50.4,212,229,TRUE
9/2/24 12:46,50.5,50.3,213,230,TRUE
9/2/24 12:48,50.5,50.6,216,232,TRUE
9/2/24 12:50,50.4,50.3,216,235,TRUE
9/2/24 12:52,50.2,50.2,213,233,TRUE
9/2/24 12:54,50.3,50.3,215,234,TRUE
9/2/24 12:56,50.3,50.2,216,235,TRUE
9/2/24 12:58,50.2,50.1,214,233,TRUE
9/2/24 13:00,50.1,50.1,216,234,TRUE
9/2/24 13:02,50.1,50,215,233,TRUE
9/2/24 13:04,50.2,50.1,217,238,TRUE
9/2/24 13:06,50,50,213,232,TRUE
9/2/24 13:08,50,50,215,233,TRUE
9/2/24 13:10,49.9,50.1,212,231,TRUE
9/2/24 13:12,49.8,49.8,214,233,TRUE
9/2/24 13:14,49.7,49.7,213,231,TRUE
9/2/24 13:16,49.6,49.6,211,232,TRUE
9/2/24 13:18,49.6,49.6,214,233,TRUE
9/2/24 13:20,49.8,49.8,215,232,TRUE
9/2/24 13:22,49.9,49.9,214,233,TRUE
9/2/24 13:24,50,50.1,213,231,TRUE
9/2/24 13:26,49.9,50,214,231,TRUE
9/2/24 13:28,50,50,214,231,TRUE
9/2/24 13:30,49.9,49.8,213,231,TRUE
9/2/24 13:32,49.4,49.5,217,234,TRUE
9/2/24 13:34,49.7,49.8,215,232,TRUE
9/2/24 13:36,49.7,49.8,215,234,TRUE
9/2/24 13:38,49.6,49.6,214,234,TRUE
9/2/24 13:40,49.8,49.8,214,234,TRUE
9/2/24 13:42,49.8,49.8,214,235,TRUE
9/2/24 13:44,49.7,49.7,214,236,TRUE
9/2/24 13:46,49.7,49.8,216,236,TRUE
9/2/24 13:48,49.5,49.5,219,240,TRUE
9/2/24 13:50,49.5,49.5,215,238,TRUE
9/2/24 13:52,49.5,49.6,219,241,TRUE
9/2/24 13:54,49.6,49.6,217,240,TRUE
9/2/24 13:56,49.6,49.6,216,240,TRUE
9/2/24 13:58,49.6,49.6,218,240,TRUE
9/2/24 14:00,49.5,49.4,218,239,TRUE
9/2/24 14:02,49.5,49.5,215,238,TRUE
9/2/24 14:04,49.7,49.7,214,236,TRUE
9/2/24 14:06,49.7,49.6,216,238,TRUE
9/2/24 14:08,49.2,49.2,215,238,TRUE
9/2/24 14:10,49.3,49.3,214,236,TRUE
9/2/24 14:12,49.4,49.4,214,236,TRUE
9/2/24 14:14,49.3,49.3,214,236,TRUE
9/2/24 14:16,49.4,49.4,212,235,TRUE
9/2/24 14:18,49.4,49.4,214,236,TRUE
9/2/24 14:20,49.5,49.5,214,236,TRUE
9/2/24 14:22,49.2,49.2,212,236,TRUE
9/2/24 14:24,49.2,49.2,216,237,TRUE
9/2/24 14:26,49.2,49.3,216,236,TRUE
9/2/24 14:28,49.3,49.3,212,235,TRUE
9/2/24 14:30,49.3,49.4,213,235,TRUE
9/2/24 14:32,49.2,49.1,217,237,TRUE
9/2/24 14:34,49.3,49.4,215,236,TRUE
9/2/24 14:36,49.3,49.3,216,238,TRUE
9/2/24 14:38,49.7,49.8,214,233,TRUE
9/2/24 14:40,49.7,49.7,211,232,TRUE
9/2/24 14:42,49.7,49.7,211,231,TRUE
9/2/24 14:44,49.6,49.7,213,233,TRUE
9/2/24 14:46,49.7,49.7,214,233,TRUE
9/2/24 14:48,49.8,49.7,213,232,TRUE
9/2/24 14:50,49.7,49.8,213,230,TRUE
9/2/24 14:52,49.9,49.8,213,231,TRUE
9/2/24 14:54,49.7,49.8,209,231,TRUE
9/2/24 14:56,49.9,49.9,211,231,TRUE
